"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","affordance_corrected"
"M20268581_mns",23,"Version 88","supermarket",2613,"go","go"
"M20268581_mns",24,"Version 88","stenographer",2626,"write","write"
"M20268581_mns",25,"Version 88","crib",2632,"rock","rock"
"M20268581_mns",25,"Version 88","crib",2632,"make","make"
"M20268581_mns",25,"Version 88","crib",2632,"sleep","sleep"
"M20268581_mns",27,"Version 88","bedclothes",2618,"wear","wear"
"M20268581_mns",27,"Version 88","bedclothes",2618,"wash","wash"
"M20268581_mns",27,"Version 88","bedclothes",2618,"clean","clean"
"M20268581_mns",27,"Version 88","bedclothes",2618,"give","give"
"M20268581_mns",28,"Version 88","fertilizer",2616,"fertilize","fertilize"
"M20268581_mns",29,"Version 88","attendant",2630,"support","support"
"M20268581_mns",29,"Version 88","attendant",2630,"ask","ask"
"M20268581_mns",29,"Version 88","attendant",2630,"advice","advice"
"M20268581_mns",29,"Version 88","attendant",2630,"help","help"
"M20268581_mns",30,"Version 88","protractor",2615,"work","work"
"M20268581_mns",30,"Version 88","protractor",2615,"school","school"
"M20268581_mns",30,"Version 88","protractor",2615,"write","write"
"M20268581_mns",31,"Version 88","scanner",2637,"scan","scan"
"M20268581_mns",31,"Version 88","scanner",2637,"check","check"
"M20268581_mns",31,"Version 88","scanner",2637,"use","use"
"M20268581_mns",32,"Version 88","wiper",2623,"wipe","wipe"
"M20268581_mns",32,"Version 88","wiper",2623,"clean","clean"
"M20268581_mns",34,"Version 88","committeewoman",2634,"learn","learn"
"M20268581_mns",34,"Version 88","committeewoman",2634,"teach","teach"
"M20268581_mns",35,"Version 88","breakfast",2625,"eat","eat"
"M20268581_mns",35,"Version 88","breakfast",2625,"serve","serve"
"M20268581_mns",35,"Version 88","breakfast",2625,"give","give"
"M20268581_mns",35,"Version 88","breakfast",2625,"cook","cook"
"M20268581_mns",36,"Version 88","uniform",2621,"wear","wear"
"M20268581_mns",36,"Version 88","uniform",2621,"clean","clean"
"M20268581_mns",36,"Version 88","uniform",2621,"wash","wash"
"M20268581_mns",37,"Version 88","crossbar",2617,"watch","watch"
"M20268581_mns",38,"Version 88","ukulele",2629,"play","play"
"M20268581_mns",38,"Version 88","ukulele",2629,"make","make"
"M20268581_mns",38,"Version 88","ukulele",2629,"listen","listen"
"M20268581_mns",39,"Version 88","garment",2633,"wear","wear"
"M20278829AES",11,"Version 56","kettle",1674,"tea","tea"
"M20278829AES",11,"Version 56","kettle",1674,"coffee","coffee"
"M20278829AES",11,"Version 56","kettle",1674,"boiling water","boiling water"
"M20278829AES",12,"Version 56","waistband",1679,"hold clothing up","hold clothing up"
"M20278829AES",12,"Version 56","waistband",1679,"tighten clothing","tighten clothing"
"M20278829AES",13,"Version 56","surveyor",1670,"construction","construction"
"M20278829AES",13,"Version 56","surveyor",1670,"survey monkey","survey monkey"
"M20278829AES",14,"Version 56","dog",1663,"guardian","guardian"
"M20278829AES",14,"Version 56","dog",1663,"protector","protector"
"M20278829AES",14,"Version 56","dog",1663,"companion","companion"
"M20278829AES",14,"Version 56","dog",1663,"comfort therapist","comfort therapist"
"M20278829AES",14,"Version 56","dog",1663,"service dog","service dog"
"M20278829AES",15,"Version 56","privates",1653,"sex","sex"
"M20278829AES",15,"Version 56","privates",1653,"birth","birth"
"M20278829AES",15,"Version 56","privates",1653,"and body parts","and body parts"
"M20278829AES",16,"Version 56","lemonade",1673,"drinking","drinking"
"M20278829AES",16,"Version 56","lemonade",1673,"cooking","cooking"
"M20278829AES",17,"Version 56","passenger",1668,"airplane","airplane"
"M20278829AES",17,"Version 56","passenger",1668,"vehicle","vehicle"
"M20278829AES",17,"Version 56","passenger",1668,"carnival rider","carnival rider"
"M20278829AES",17,"Version 56","passenger",1668,"participant","participant"
"M20278829AES",18,"Version 56","ale",1667,"drinking","drinking"
"M20278829AES",18,"Version 56","ale",1667,"celebration","celebration"
"M20278829AES",18,"Version 56","ale",1667,"casual","casual"
"M20278829AES",18,"Version 56","ale",1667,"cold","cold"
"M20278829AES",18,"Version 56","ale",1667,"drafted","drafted"
"M20278829AES",19,"Version 56","apple",1678,"grown","grown"
"M20278829AES",19,"Version 56","apple",1678,"picked","picked"
"M20278829AES",19,"Version 56","apple",1678,"peeled","peeled"
"M20278829AES",19,"Version 56","apple",1678,"bitten","bitten"
"M20278829AES",19,"Version 56","apple",1678,"baked","baked"
"M20278829AES",19,"Version 56","apple",1678,"sauced","sauced"
"M20278829AES",20,"Version 56","beetle",1658,"bug","bug"
"M20278829AES",20,"Version 56","beetle",1658,"squashed","squashed"
"M20278829AES",21,"Version 56","spectroscope",1662,"looking","looking"
"M20278829AES",22,"Version 56","pendant",1675,"necklace","necklace"
"M20278829AES",22,"Version 56","pendant",1675,"close to heart","close to heart"
"M20278829AES",22,"Version 56","pendant",1675,"sentimental","sentimental"
"M20278829AES",23,"Version 56","matchbox",1657,"holds matches","holds matches"
"M20278829AES",23,"Version 56","matchbox",1657,"can cause fire","can cause fire"
"M20278829AES",24,"Version 56","ointment",1659,"dry skin","dry skin"
"M20278829AES",24,"Version 56","ointment",1659,"soothing aches","soothing aches"
"M20278829AES",24,"Version 56","ointment",1659,"soothing itch","soothing itch"
"M20278829AES",24,"Version 56","ointment",1659,"medicated ","medicated "
"M20278829AES",25,"Version 56","escalator",1669,"upstairs","upstairs"
"M20278829AES",25,"Version 56","escalator",1669,"downstairs","downstairs"
"M20278829AES",25,"Version 56","escalator",1669,"no steps","no steps"
"M20278829AES",26,"Version 56","woods",1654,"trees","trees"
"M20278829AES",26,"Version 56","woods",1654,"greenbriar's","an"
"M20278829AES",26,"Version 56","woods",1654,"hunting","hunting"
"M20278829AES",26,"Version 56","woods",1654,"furniture","furniture"
"M20278829AES",26,"Version 56","woods",1654,"walls","walls"
"M20278829AES",26,"Version 56","woods",1654,"cabinets","cabinets"
"M20278829AES",26,"Version 56","woods",1654,"pencils","pencils"
"M20278829AES",26,"Version 56","woods",1654,"paper","paper"
"M20278829AES",27,"Version 56","husky",1660,"alaska","an"
"M20278829AES",27,"Version 56","husky",1660,"canada","an"
"M20278829AES",27,"Version 56","husky",1660,"snow","snow"
"M20278829AES",27,"Version 56","husky",1660,"sledding","sledding"
"M20278829AES",27,"Version 56","husky",1660,"transport","transport"
"M20278829AES",28,"Version 56","carp",1661," food"," food"
"M20278829AES",28,"Version 56","carp",1661,"bait","bait"
"M20278829AES",29,"Version 56","minnow",1656,"bait for fishing","bait for fishing"
"M20278829AES",30,"Version 56","sirloin",1666,"grilled","grilled"
"M20278829AES",30,"Version 56","sirloin",1666,"baked","baked"
"M20278829AES",30,"Version 56","sirloin",1666,"cow","cow"
"M20278829AES",31,"Version 56","hanger",1652,"clothes","clothes"
"M20278829AES",32,"Version 56","fauna",1677,"animals","animals"
"M20278829AES",32,"Version 56","fauna",1677,"bacteria","bacteria"
"M20278829AES",32,"Version 56","fauna",1677,"studies","studies"
"M20278829AES",33,"Version 56","dust",1665,"allergies","allergies"
"M20278829AES",34,"Version 56","deliveryman",1672,"transport","transport"
"M20278829AES",35,"Version 56","tranquilizer",1671,"putting something to sleep or killing","putting something to sleep or killing"
"M20278829AES",36,"Version 56","jewel",1664,"hard rock like stone used in necklaces","hard rock like stone used in necklaces"
"M20278829AES",36,"Version 56","jewel",1664,"bracelets","bracelets"
"M20278829AES",36,"Version 56","jewel",1664,"earrings","earrings"
"M20278829AES",36,"Version 56","jewel",1664,"rings","rings"
"M20278829AES",36,"Version 56","jewel",1664,"clothing","clothing"
"M20278829AES",37,"Version 56","buttocks",1680,"dispose of feces","dispose of feces"
"M20278829AES",37,"Version 56","buttocks",1680,"and gas","and gas"
"M20278829AES",37,"Version 56","buttocks",1680,"sitting","sitting"
"M20278829AES",38,"Version 56","cousin",1676,"friend","friend"
"M20278829AES",38,"Version 56","cousin",1676,"playmate","playmate"
"M20278829AES",38,"Version 56","cousin",1676,"family ","family "
"M20278829AES",39,"Version 56","pocketbook",1681,"holds money","holds money"
"M20278829AES",39,"Version 56","pocketbook",1681,"information","information"
"M20278829AES",39,"Version 56","pocketbook",1681,"receipts","receipts"
"M20278829AES",39,"Version 56","pocketbook",1681,"drivers id ","drivers id "
"M20278829AES",40,"Version 56","bookcase",1655,"holds books","holds books"
"M20278829AES",40,"Version 56","bookcase",1655,"photo albums","photo albums"
"M20282761CT",11,"Version 83","window",2466,"view","view"
"M20282761CT",11,"Version 83","window",2466,"block","block"
"M20282761CT",12,"Version 83","syringe",2490,"inject","inject"
"M20282761CT",12,"Version 83","syringe",2490,"draw","draw"
"M20282761CT",13,"Version 83","smooch",2481,"show affection","show affection"
"M20282761CT",15,"Version 83","asshole",2475,"jerk","jerk"
"M20282761CT",15,"Version 83","asshole",2475,"butthole","an"
"M20282761CT",16,"Version 83","prune",2484,"eat","eat"
"M20282761CT",16,"Version 83","prune",2484,"juice","juice"
"M20282761CT",16,"Version 83","prune",2484,"dry","dry"
"M20282761CT",16,"Version 83","prune",2484,"peel","peel"
"M20282761CT",16,"Version 83","prune",2484,"slice","slice"
"M20282761CT",17,"Version 83","sandwich",2464,"eat","eat"
"M20282761CT",18,"Version 83","juror",2480,"decide","decide"
"M20282761CT",19,"Version 83","curd",2471,"cheese","cheese"
"M20282761CT",20,"Version 83","hickory",2473,"handle","handle"
"M20282761CT",20,"Version 83","hickory",2473,"oar","oar"
"M20282761CT",20,"Version 83","hickory",2473,"utensil","utensil"
"M20282761CT",21,"Version 83","floss",2482,"clean","clean"
"M20282761CT",22,"Version 83","submarine",2478,"dive","dive"
"M20282761CT",23,"Version 83","sandpaper",2488,"erase ","erase "
"M20282761CT",24,"Version 83","dachshund",2462,"pet","pet"
"M20282761CT",25,"Version 83","kebab",2469,"eat","eat"
"M20282761CT",26,"Version 83","nightgown",2467,"sleep","sleep"
"M20282761CT",27,"Version 83","homework",2489,"learn","learn"
"M20282761CT",28,"Version 83","thermos",2465,"keep temperature","keep temperature"
"M20282761CT",30,"Version 83","grill",2483,"cook","cook"
"M20282761CT",31,"Version 83","nylon",2487,"string","string"
"M20282761CT",31,"Version 83","nylon",2487,"fabric","fabric"
"M20282761CT",32,"Version 83","pitchfork",2491,"hay","hay"
"M20282761CT",33,"Version 83","meal",2463,"eat","eat"
"M20282761CT",34,"Version 83","mountain",2476,"hiking","hiking"
"M20282761CT",35,"Version 83","lawn",2485,"mow","mow"
"M20282761CT",36,"Version 83","publisher",2470,"produce","produce"
"M20282761CT",37,"Version 83","roosters",2486,"defend","defend"
"M20282761CT",38,"Version 83","paint",2474,"renew","renew"
"M20282761CT",40,"Version 83","tourist",2477,"look","look"
"M20286116Je",11,"Version 82","burglar",2448,"robber","robber"
"M20286116Je",11,"Version 82","burglar",2448,"thief","thief"
"M20286116Je",12,"Version 82","teakwood",2437,"used for furniture ","used for furniture "
"M20286116Je",13,"Version 82","dumpling",2450,"asian food","an food"
"M20286116Je",13,"Version 82","dumpling",2450,"fried or steamed","fried or steamed"
"M20286116Je",13,"Version 82","dumpling",2450,"rice paper with meat inside","rice paper with meat inside"
"M20286116Je",14,"Version 82","sidecar",2435,"a small side of a motorcycle for carrying passengers","a small side of a motorcycle for carrying passengers"
"M20286116Je",15,"Version 82","corduroy",2447,"make clothing","make clothing"
"M20286116Je",15,"Version 82","corduroy",2447,"pants","pants"
"M20286116Je",16,"Version 82","soda",2451,"drink","drink"
"M20286116Je",16,"Version 82","soda",2451,"make alcohol drinks","make alcohol drinks"
"M20286116Je",17,"Version 82","buffet",2452,"eat","eat"
"M20286116Je",17,"Version 82","buffet",2452,"variety of food","variety of food"
"M20286116Je",17,"Version 82","buffet",2452,"for people","for people"
"M20286116Je",18,"Version 82","eclair",2436,"desert","desert"
"M20286116Je",18,"Version 82","eclair",2436,"chocolate on top of the dough with vanilla jell inside of it","chocolate on top of the dough with vanilla jell inside of it"
"M20286116Je",19,"Version 82","arrowhead",2458,"a name of a company","a name of a company"
"M20286116Je",20,"Version 82","petroleum",2439,"fossil fuel","fossil fuel"
"M20286116Je",21,"Version 82","doorframe",2456,"for the door to make design ","for the door to make design "
"M20286116Je",22,"Version 82","mattress",2454,"people can sleep on it and clean it","people can sleep on it and clean it"
"M20286116Je",22,"Version 82","mattress",2454,"cover it","cover it"
"M20286116Je",23,"Version 82","tablet",2449,"can be used as a medicine","can be used as a medicine"
"M20286116Je",23,"Version 82","tablet",2449,"can be an electronic to play on or read on ","can be an electronic to play on or read on "
"M20286116Je",24,"Version 82","cartridge",2445,"can be used for a bullet in guns","can be used for a bullet in guns"
"M20286116Je",25,"Version 82","card",2438,"used to pay for things","used to pay for things"
"M20286116Je",25,"Version 82","card",2438,"or to use for identifying yourself","or to use for identifying yourself"
"M20286116Je",26,"Version 82","blender",2443,"to mix vegetables","to mix vegetables"
"M20286116Je",26,"Version 82","blender",2443,"can make a drink with it or make sauce","can make a drink with it or make sauce"
"M20286116Je",26,"Version 82","blender",2443,"makes things liquid","makes things liquid"
"M20286116Je",27,"Version 82","peppermint",2453,"can be an essential oil for diffuser","can be an essential oil for an"
"M20286116Je",27,"Version 82","peppermint",2453,"can be eaten if it is in candy or edible","can be eaten if it is in candy or edible"
"M20286116Je",28,"Version 82","oven",2446,"put things in there to bake","put things in there to bake"
"M20286116Je",28,"Version 82","oven",2446,"cooks food","cooks food"
"M20286116Je",29,"Version 82","announcer",2440,"can be used to announce things in public","can be used to announce things in public"
"M20286116Je",30,"Version 82","socket",2459,"can be used for traditional operations for computers","can be used for traditional operations for computers"
"M20286116Je",31,"Version 82","shrine",2444,"pay tribute to the selected deity","pay tribute to the selected deity"
"M20286116Je",32,"Version 82","candlestick",2442,"can make things bright in the room","can make things bright in the room"
"M20286116Je",32,"Version 82","candlestick",2442,"traditional decorations","traditional decorations"
"M20286116Je",33,"Version 82","Crab",2433,"can eat it","can eat it"
"M20286116Je",34,"Version 82","slingshot",2434,"can be used as a weapon ","can be used as a weapon "
"M20286116Je",35,"Version 82","punter",2455,"can be part of a big event","can be part of a big event"
"M20286116Je",36,"Version 82","classmate",2461,"can ask for help","can ask for help"
"M20286116Je",36,"Version 82","classmate",2461,"is a teachers student","is a teachers student"
"M20286116Je",36,"Version 82","classmate",2461,"can do classwork","can do classwork"
"M20286116Je",36,"Version 82","classmate",2461,"can learn","can learn"
"M20286116Je",37,"Version 82","saxophone",2457,"make music","make music"
"M20286116Je",37,"Version 82","saxophone",2457,"used in a band","used in a band"
"M20286116Je",38,"Version 82","net",2460,"can catch animals or amphibians","can catch animals or amphibians"
"M20286116Je",39,"Version 82","backboard",2432,"used in basketball","used in basketball"
"M20286116Je",40,"Version 82","buck",2441,"can pay for things","can pay for things"
"M20289871_CJ",11,"Version 59","musician",1745,"to play music","to play music"
"M20289871_CJ",11,"Version 59","musician",1745,"to entertain","to entertain"
"M20289871_CJ",11,"Version 59","musician",1745,"to listen to","to listen to"
"M20289871_CJ",11,"Version 59","musician",1745,"to draw attention","to draw attention"
"M20289871_CJ",11,"Version 59","musician",1745,"to celebrate a birthday","to celebrate a birthday"
"M20289871_CJ",12,"Version 59","attire",1766,"to wear","to wear"
"M20289871_CJ",12,"Version 59","attire",1766,"to sell","to sell"
"M20289871_CJ",12,"Version 59","attire",1766,"to fold","to fold"
"M20289871_CJ",12,"Version 59","attire",1766,"to hang up","to hang up"
"M20289871_CJ",12,"Version 59","attire",1766,"to do laundry with","to do laundry with"
"M20289871_CJ",12,"Version 59","attire",1766,"to use to burn for a fire","to use to burn for a fire"
"M20289871_CJ",12,"Version 59","attire",1766,"a tourniquet","a tourniquet"
"M20289871_CJ",13,"Version 59","bullet",1742,"to shoot","to shoot"
"M20289871_CJ",13,"Version 59","bullet",1742,"to throw","to throw"
"M20289871_CJ",13,"Version 59","bullet",1742,"take the gun powder out and make an explosion","take the gun powder out and make an explosion"
"M20289871_CJ",14,"Version 59","surgeon",1749,"to fix something","to fix something"
"M20289871_CJ",14,"Version 59","surgeon",1749,"to cut open something or someone","to cut open something or someone"
"M20289871_CJ",14,"Version 59","surgeon",1749,"to take out tumors","to take out tumors"
"M20289871_CJ",14,"Version 59","surgeon",1749,"to fix bones","to fix bones"
"M20289871_CJ",14,"Version 59","surgeon",1749,"to take an mcat for me","to take an an for me"
"M20289871_CJ",15,"Version 59","softball",1762,"to throw","to throw"
"M20289871_CJ",15,"Version 59","softball",1762,"to catch","to catch"
"M20289871_CJ",15,"Version 59","softball",1762,"to play with","to play with"
"M20289871_CJ",15,"Version 59","softball",1762,"to have fun with","to have fun with"
"M20289871_CJ",15,"Version 59","softball",1762,"to break a window","to break a window"
"M20289871_CJ",15,"Version 59","softball",1762,"to use as a weapon","to use as a weapon"
"M20289871_CJ",15,"Version 59","softball",1762,"to use as a massager","to use as a massage"
"M20289871_CJ",15,"Version 59","softball",1762,"to step on","to step on"
"M20289871_CJ",15,"Version 59","softball",1762,"to roll","to roll"
"M20289871_CJ",15,"Version 59","softball",1762,"to kick","to kick"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to eat","to eat"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to get stuff sticky","to get stuff sticky"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to melt","to melt"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to drink","to drink"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to cook with","to cook with"
"M20289871_CJ",16,"Version 59","honeysuckle",1760,"to make something sweet","to make something sweet"
"M20289871_CJ",17,"Version 59","stagecoach",1770,"to ride in","to ride in"
"M20289871_CJ",17,"Version 59","stagecoach",1770,"to drive","to drive"
"M20289871_CJ",17,"Version 59","stagecoach",1770,"to sit in","to sit in"
"M20289871_CJ",17,"Version 59","stagecoach",1770,"to carry luggage","to carry luggage"
"M20289871_CJ",18,"Version 59","soccer",1767,"to play","to play"
"M20289871_CJ",18,"Version 59","soccer",1767,"to watch","to watch"
"M20289871_CJ",18,"Version 59","soccer",1767,"to make video games about","to make video games about"
"M20289871_CJ",19,"Version 59","belongings",1754,"to carry","to carry"
"M20289871_CJ",19,"Version 59","belongings",1754,"to store","to store"
"M20289871_CJ",19,"Version 59","belongings",1754,"to cherish","to cherish"
"M20289871_CJ",20,"Version 59","stirrer",1746,"to cook with","to cook with"
"M20289871_CJ",20,"Version 59","stirrer",1746,"to mix","to mix"
"M20289871_CJ",20,"Version 59","stirrer",1746,"to use as a weapon","to use as a weapon"
"M20289871_CJ",21,"Version 59","holder",1768,"to hold things","to hold things"
"M20289871_CJ",22,"Version 59","eye",1748,"to look with","to look with"
"M20289871_CJ",22,"Version 59","eye",1748,"to see things","to see things"
"M20289871_CJ",22,"Version 59","eye",1748,"to wear contacts","to wear contacts"
"M20289871_CJ",22,"Version 59","eye",1748,"to blink","to blink"
"M20289871_CJ",22,"Version 59","eye",1748,"to close","to close"
"M20289871_CJ",23,"Version 59","runner",1769,"to sprint","to sprint"
"M20289871_CJ",23,"Version 59","runner",1769,"to win races","to win races"
"M20289871_CJ",23,"Version 59","runner",1769,"to bet on","to bet on"
"M20289871_CJ",23,"Version 59","runner",1769,"to transport things quick","to transport things quick"
"M20289871_CJ",23,"Version 59","runner",1769,"to teach another person how to run","to teach another person how to run"
"M20289871_CJ",24,"Version 59","whip",1755,"to use as a weapon","to use as a weapon"
"M20289871_CJ",24,"Version 59","whip",1755,"to break a window with","to break a window with"
"M20289871_CJ",25,"Version 59","diploma",1747,"to use to get a job","to use to get a job"
"M20289871_CJ",25,"Version 59","diploma",1747,"use as a napkin","use as a napkin"
"M20289871_CJ",25,"Version 59","diploma",1747,"use to burn for a fire","use to burn for a fire"
"M20289871_CJ",25,"Version 59","diploma",1747,"use to have more credibility","use to have more credibility"
"M20289871_CJ",26,"Version 59","electrocardiogram",1753,"to see how your heart is doing","to see how your heart is doing"
"M20289871_CJ",27,"Version 59","beautician",1761,"to make your face feel better","to make your face feel better"
"M20289871_CJ",27,"Version 59","beautician",1761,"to make a face look better","to make a face look better"
"M20289871_CJ",27,"Version 59","beautician",1761,"to clean a face","to clean a face"
"M20289871_CJ",27,"Version 59","beautician",1761,"to wash a face","to wash a face"
"M20289871_CJ",28,"Version 59","midwife",1758,"to deliver a baby","to deliver a baby"
"M20289871_CJ",28,"Version 59","midwife",1758,"to help ease the process of delivering a baby","to help ease the process of delivering a baby"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make a shirt","to make a shirt"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make a blanket","to make a blanket"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make mittens","to make mittens"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make art","to make art"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make a beanie","to make a beanie"
"M20289871_CJ",29,"Version 59","knitting",1752,"to make any type of clothing","to make any type of clothing"
"M20289871_CJ",30,"Version 59","baggage",1750,"to carry belongings","to carry belongings"
"M20289871_CJ",30,"Version 59","baggage",1750,"to stow on a plane or car","to stow on a plane or car"
"M20289871_CJ",30,"Version 59","baggage",1750,"to break something with","to break something with"
"M20289871_CJ",30,"Version 59","baggage",1750,"use as protection","use as protection"
"M20289871_CJ",30,"Version 59","baggage",1750,"use as a weapon","use as a weapon"
"M20289871_CJ",31,"Version 59","slush",1764,"to drink","to drink"
"M20289871_CJ",31,"Version 59","slush",1764,"to make yourself or someone else happy","to make yourself or someone else happy"
"M20289871_CJ",31,"Version 59","slush",1764,"to sell","to sell"
"M20289871_CJ",32,"Version 59","outhouse",1756,"as a bathroom","as a bathroom"
"M20289871_CJ",32,"Version 59","outhouse",1756,"use as a hiding place","use as a hiding place"
"M20289871_CJ",33,"Version 59","trolley",1744,"use to roll stuff one","use to roll stuff one"
"M20289871_CJ",33,"Version 59","trolley",1744,"use to ride","use to ride"
"M20289871_CJ",34,"Version 59","tenant",1757,"use to get a house","use to get a house"
"M20289871_CJ",34,"Version 59","tenant",1757,"use to pay money to","use to pay money to"
"M20289871_CJ",34,"Version 59","tenant",1757,"use to help fix a house or apartment","use to help fix a house or apartment"
"M20289871_CJ",36,"Version 59","tile",1763,"to put on your belongings to not lose it","to put on your belongings to not lose it"
"M20289871_CJ",36,"Version 59","tile",1763,"to put on the floor or walls for decoration","to put on the floor or walls for decoration"
"M20289871_CJ",37,"Version 59","shoehorn",1771,"to put your shoes on","to put your shoes on"
"M20289871_CJ",37,"Version 59","shoehorn",1771,"to wedge something ","to wedge something "
"M20289871_CJ",38,"Version 59","triceps",1759,"to lift weights","to lift weights"
"M20289871_CJ",38,"Version 59","triceps",1759,"to push something","to push something"
"M20289871_CJ",38,"Version 59","triceps",1759,"to flex","to flex"
"M20289871_CJ",38,"Version 59","triceps",1759,"to make money","to make money"
"M20289871_CJ",39,"Version 59","axes",1765,"to throw","to throw"
"M20289871_CJ",39,"Version 59","axes",1765,"to cut down something","to cut down something"
"M20289871_CJ",39,"Version 59","axes",1765,"use as protection","use as protection"
"M20289871_CJ",39,"Version 59","axes",1765,"use as a weapon","use as a weapon"
"M20293014_ANM",11,"Version 85","root",2549,"plant","plant"
"M20293014_ANM",11,"Version 85","root",2549,"tree","tree"
"M20293014_ANM",11,"Version 85","root",2549,"start","start"
"M20293014_ANM",11,"Version 85","root",2549,"growth","growth"
"M20293014_ANM",12,"Version 85","tea",2537,"england","england"
"M20293014_ANM",12,"Version 85","tea",2537,"sweet","sweet"
"M20293014_ANM",12,"Version 85","tea",2537,"chili's","chili's"
"M20293014_ANM",12,"Version 85","tea",2537,"texas","texas"
"M20293014_ANM",12,"Version 85","tea",2537,"grandma","grandma"
"M20293014_ANM",13,"Version 85","sunglasses",2533,"sun","sun"
"M20293014_ANM",13,"Version 85","sunglasses",2533,"vacation","vacation"
