Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
J00700963ALK,Version 6,crystal,BOI,find,find,find,VERB,USA
J00700963ALK,Version 6,crystal,BOI,buy,buy,buy,VERB,USA
J00700963ALK,Version 6,crystal,BOI,sell,sell,sell,VERB,USA
J00700963ALK,Version 6,crystal,BOI,craft,craft,craft,NOUN,USA
J00700963ALK,Version 6,canvass,BOI,paint,paint,paint,VERB,USA
J00700963ALK,Version 6,canvass,BOI,break,break,break,VERB,USA
J00700963ALK,Version 6,tofu,BOI,eat,eat,eat,VERB,USA
J00700963ALK,Version 6,tofu,BOI,make,make,make,VERB,USA
J00700963ALK,Version 6,tofu,BOI,grow,grow,grow,VERB,USA
J00700963ALK,Version 6,footballer,BOI,kick,kick,kick,VERB,USA
J00700963ALK,Version 6,footballer,BOI,throw,throw,throw,VERB,USA
J00700963ALK,Version 6,footballer,BOI,score,score,score,VERB,USA
J00700963ALK,Version 6,footballer,BOI,block,block,block,VERB,USA
J00702800_egh,Version 23,pantaloons,BOI,clothing,clothing,clothing,NOUN,USA
J00702800_egh,Version 23,pantaloons,BOI,wear,wear,wear,VERB,USA
J00702800_egh,Version 23,pantaloons,BOI,dress,dress,dress,NOUN,USA
J00702800_egh,Version 23,stapler,BOI,staple papers,staple,staple,VERB,USA
J00702800_egh,Version 23,stapler,BOI,staple papers,papers,papers,NOUN,USA
J00702800_egh,Version 23,stapler,BOI,surgery,surgery,surgery,VERB,USA
J00702800_egh,Version 23,bucket,BOI,fill with something,fill,fill,VERB,USA
J00702800_egh,Version 23,bucket,BOI,fill with something,something,something,PRON,USA
J00702800_egh,Version 23,lasso,BOI,lasso a horse,lasso,lasso,VERB,USA
J00702800_egh,Version 23,lasso,BOI,lasso a horse,horse,horse,NOUN,USA
J00702800_egh,Version 23,lasso,BOI,cowboy,cowboy,cowboy,NOUN,USA
J00702800_egh,Version 23,slide,BOI,go down it,go,go,VERB,USA
J00702800_egh,Version 23,slide,BOI,play on it ,play,play,VERB,USA
J00702800_egh,Version 23,Shirt,BOI,wear,wear,wear,VERB,USA
J00702800_egh,Version 23,Shirt,BOI,dress,dress,dress,VERB,USA
J00702800_egh,Version 23,shaker,BOI,mix a drink,mix,mix,VERB,USA
J00702800_egh,Version 23,shaker,BOI,mix a drink,drink,drink,VERB,USA
J00702800_egh,Version 23,actress,BOI,act,act,act,VERB,USA
J00702800_egh,Version 23,actress,BOI,roleplay,roleplay,roleplay,VERB,USA
J00702800_egh,Version 23,shovel,BOI,dig,dig,dig,X,USA
J00702800_egh,Version 23,breadbasket,BOI,carry bread,carry,carry,VERB,USA
J00702800_egh,Version 23,breadbasket,BOI,carry bread,bread,bread,NOUN,USA
J00702800_egh,Version 23,turtleneck,BOI,wear,wear,wear,VERB,USA
J00702800_egh,Version 23,box,BOI,put things in,put,put,VERB,USA
J00702800_egh,Version 23,box,BOI,put things in,things,thing,NOUN,USA
J00702800_egh,Version 23,honeydew,BOI,eat,eat,eat,VERB,USA
J00702800_egh,Version 23,child,BOI,care for,care,care,VERB,USA
J00702800_egh,Version 23,child,BOI,play,play,play,VERB,USA
J00702800_egh,Version 23,child,BOI,teach ,teach,teach,VERB,USA
J00702800_egh,Version 23,auditorium,BOI,host shows,host,host,VERB,USA
J00702800_egh,Version 23,auditorium,BOI,host shows,shows,show,NOUN,USA
J00702800_egh,Version 23,auditorium,BOI,plays,plays,play,VERB,USA
J00702800_egh,Version 23,heroin,BOI,get high ,get,get,VERB,USA
J00702800_egh,Version 23,heroin,BOI,get high ,high,high,VERB,USA
J00702800_egh,Version 23,podiatrist,BOI,fix feet,fix,fix,VERB,USA
J00702800_egh,Version 23,podiatrist,BOI,fix feet,feet,foot,NOUN,USA
J00702800_egh,Version 23,lodge,BOI,stay in,stay,stay,VERB,USA
J00702800_egh,Version 23,diaper,BOI,use for incontinence ,use,use,VERB,USA
J00702800_egh,Version 23,diaper,BOI,use for incontinence ,incontinence,incontinence,NOUN,USA
J00702800_egh,Version 23,ice,BOI,make things cold,make,make,VERB,USA
J00702800_egh,Version 23,ice,BOI,make things cold,things,thing,NOUN,USA
J00702800_egh,Version 23,ice,BOI,make things cold,cold,cold,ADJ,USA
J00702800_egh,Version 23,crown,BOI,queen,queen,queen,NOUN,USA
J00702800_egh,Version 23,flowerbed,BOI,plant flowers,plant,plant,NOUN,USA
J00702800_egh,Version 23,flowerbed,BOI,plant flowers,flowers,flower,NOUN,USA
J00702800_egh,Version 23,brick,BOI,building,building,build,VERB,USA
J00702800_egh,Version 23,suture,BOI,sew together,sew,sew,VERB,USA
J00702800_egh,Version 23,suture,BOI,sew together,together,together,ADV,USA
J00702800_egh,Version 23,prize,BOI,reward,reward,reward,VERB,USA
J00702800_egh,Version 23,bifocals,BOI,sight,sight,see,VERB,USA
J00702800_egh,Version 23,woodcraft,BOI,building,building,build,VERB,USA
J00702800_egh,Version 23,journal,BOI,writing,writing,write,NOUN,USA
J00702800_egh,Version 23,pill,BOI,fix a problem,fix,fix,VERB,USA
J00702800_egh,Version 23,pill,BOI,fix a problem,problem,problem,NOUN,USA
J00702800_egh,Version 23,earplug,BOI,stops sound from entering ears,stops,stop,NOUN,USA
J00702800_egh,Version 23,earplug,BOI,stops sound from entering ears,sound,sound,VERB,USA
J00702800_egh,Version 23,earplug,BOI,stops sound from entering ears,entering,enter,VERB,USA
J00702800_egh,Version 23,earplug,BOI,stops sound from entering ears,ears,ears,NOUN,USA
J00704633_gat,Version 14,crayon,BOI,eat,eat,eat,VERB,USA
J00704633_gat,Version 14,crayon,BOI,use,use,use,VERB,USA
J00704633_gat,Version 14,crayon,BOI,hold,hold,hold,VERB,USA
J00704633_gat,Version 14,crayon,BOI,color,color,color,VERB,USA
J00704633_gat,Version 14,crayon,BOI,decorate,decorate,decorate,VERB,USA
J00704633_gat,Version 14,crayon,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,hutch,BOI,display,display,display,VERB,USA
J00704633_gat,Version 14,hutch,BOI,tv,tv,tv,X,USA
J00704633_gat,Version 14,pellet,BOI,shoot,shoot,shoot,VERB,USA
J00704633_gat,Version 14,pellet,BOI,catch,catch,catch,VERB,USA
J00704633_gat,Version 14,paperhanger,BOI,decorate,decorate,decorate,VERB,USA
J00704633_gat,Version 14,earring,BOI,dress up,dress,dress,NOUN,USA
J00704633_gat,Version 14,earring,BOI,headache relief,headache,headache,PRON,USA
J00704633_gat,Version 14,earring,BOI,headache relief,relief,relief,NOUN,USA
J00704633_gat,Version 14,earring,BOI,fashion,fashion,fashion,NOUN,USA
J00704633_gat,Version 14,earring,BOI,make a statement,make,make,VERB,USA
J00704633_gat,Version 14,earring,BOI,make a statement,statement,statement,NOUN,USA
J00704633_gat,Version 14,hamstring,BOI,exercise,exercise,exercise,VERB,USA
J00704633_gat,Version 14,hamstring,BOI,strength,strength,strength,NOUN,USA
J00704633_gat,Version 14,pedestal,BOI,display,display,display,VERB,USA
J00704633_gat,Version 14,pedestal,BOI,decoration,decoration,decorate,VERB,USA
J00704633_gat,Version 14,pedestal,BOI,plant stand,plant,plant,NOUN,USA
J00704633_gat,Version 14,pedestal,BOI,plant stand,stand,stand,VERB,USA
J00704633_gat,Version 14,milkshake,BOI,eat,eat,eat,VERB,USA
J00704633_gat,Version 14,milkshake,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,milkshake,BOI,make,make,make,VERB,USA
J00704633_gat,Version 14,Cheeseburger,BOI,eat,eat,eat,VERB,USA
J00704633_gat,Version 14,Cheeseburger,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,Cheeseburger,BOI,make,make,make,VERB,USA
J00704633_gat,Version 14,broker,BOI,money management,money,money,NOUN,USA
J00704633_gat,Version 14,broker,BOI,money management,management,management,NOUN,USA
J00704633_gat,Version 14,broker,BOI,referal,referral,refer,VERB,USA
J00704633_gat,Version 14,fisherman,BOI,friend,friend,friend,NOUN,USA
J00704633_gat,Version 14,fisherman,BOI,drive boat,drive,drive,VERB,USA
J00704633_gat,Version 14,fisherman,BOI,drive boat,boat,boat,NOUN,USA
J00704633_gat,Version 14,fisherman,BOI,provider,provider,provider,VERB,USA
J00704633_gat,Version 14,suede,BOI,make clothes,make,make,VERB,USA
J00704633_gat,Version 14,suede,BOI,make clothes,clothes,clothes,NOUN,USA
J00704633_gat,Version 14,suede,BOI,warmth,warmth,warm,VERB,USA
J00704633_gat,Version 14,granddaughter,BOI,friend,friend,friend,NOUN,USA
J00704633_gat,Version 14,granddaughter,BOI,dance partner,dance,dance,VERB,USA
J00704633_gat,Version 14,granddaughter,BOI,dance partner,partner,partner,NOUN,USA
J00704633_gat,Version 14,cleat,BOI,play sports,play,play,VERB,USA
J00704633_gat,Version 14,cleat,BOI,play sports,sports,sport,NOUN,USA
J00704633_gat,Version 14,cleat,BOI,keep feet clean,keep,keep,VERB,USA
J00704633_gat,Version 14,cleat,BOI,keep feet clean,feet,foot,NOUN,USA
J00704633_gat,Version 14,cleat,BOI,keep feet clean,clean,clean,VERB,USA
J00704633_gat,Version 14,cocktail,BOI,drink,drink,drink,VERB,USA
J00704633_gat,Version 14,cocktail,BOI,make,make,make,VERB,USA
J00704633_gat,Version 14,cocktail,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,tuba,BOI,play,play,play,VERB,USA
J00704633_gat,Version 14,tuba,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,tuba,BOI,teach,teach,teach,VERB,USA
J00704633_gat,Version 14,flannels,BOI,wear,wear,wear,VERB,USA
J00704633_gat,Version 14,flannels,BOI,share,share,share,VERB,USA
J00704633_gat,Version 14,flannels,BOI,keep warm,keep,keep,VERB,USA
J00704633_gat,Version 14,flannels,BOI,keep warm,warm,warm,VERB,USA
J00704633_gat,Version 14,cord,BOI,plug in things,plug,plug,VERB,USA
J00704633_gat,Version 14,cord,BOI,plug in things,things,thing,NOUN,USA
J00704633_gat,Version 14,cord,BOI,tie something,tie,tie,VERB,USA
J00704633_gat,Version 14,cord,BOI,tie something,something,something,PRON,USA
J00704633_gat,Version 14,doorstep,BOI,welcome area,welcome,welcome,VERB,USA
J00704633_gat,Version 14,doorstep,BOI,welcome area,area,area,NOUN,USA
J00704633_gat,Version 14,hairpin,BOI,hold hair back,hold,hold,VERB,USA
J00704633_gat,Version 14,hairpin,BOI,hold hair back,hair,hair,NOUN,USA
J00704633_gat,Version 14,hairpin,BOI,hold hair back,back,back,ADV,USA
J00704633_gat,Version 14,hairpin,BOI,open door,open,open,VERB,USA
J00704633_gat,Version 14,hairpin,BOI,open door,door,door,NOUN,USA
J00704633_gat,Version 14,hairpin,BOI,clean tiny space,clean,clean,VERB,USA
J00704633_gat,Version 14,hairpin,BOI,clean tiny space,tiny,tiny,ADJ,USA
J00704633_gat,Version 14,hairpin,BOI,clean tiny space,space,space,NOUN,USA
J00704633_gat,Version 14,clip,BOI,hold item together,hold,hold,VERB,USA
J00704633_gat,Version 14,clip,BOI,hold item together,item,item,NOUN,USA
J00704633_gat,Version 14,clip,BOI,hold item together,together,together,ADV,USA
J00704633_gat,Version 14,seasoning,BOI,make food taste better,make,make,VERB,USA
J00704633_gat,Version 14,seasoning,BOI,make food taste better,food,food,NOUN,USA
J00704633_gat,Version 14,seasoning,BOI,make food taste better,taste,taste,VERB,USA
J00704633_gat,Version 14,seasoning,BOI,make food taste better,better,better,ADJ,USA
J00704633_gat,Version 14,seasoning,BOI,sprinkle,sprinkle,sprinkle,VERB,USA
J00704633_gat,Version 14,tonic,BOI,drink,drink,drink,VERB,USA
J00704633_gat,Version 14,driftwood,BOI,make crafts,make,make,VERB,USA
J00704633_gat,Version 14,driftwood,BOI,make crafts,crafts,craft,NOUN,USA
J00704633_gat,Version 14,driftwood,BOI,make raft,make,make,VERB,USA
J00704633_gat,Version 14,driftwood,BOI,make raft,raft,raft,NOUN,USA
J00704633_gat,Version 14,booth,BOI,display objects,display,display,VERB,USA
J00704633_gat,Version 14,booth,BOI,display objects,objects,object,VERB,USA
J00704633_gat,Version 14,booth,BOI,sale goods,sale,sell,VERB,USA
J00704633_gat,Version 14,booth,BOI,sale goods,goods,goods,NOUN,USA
J00704633_gat,Version 14,doctor,BOI,need when sick,need,need,VERB,USA
J00704633_gat,Version 14,doctor,BOI,need when sick,sick,sick,ADJ,USA
J00704633_gat,Version 14,doctor,BOI,advice,advice,advice,VERB,USA
J00704633_gat,Version 14,turnip,BOI,eat,eat,eat,VERB,USA
J00704633_gat,Version 14,turnip,BOI,plant,plant,plant,NOUN,USA
J00704633_gat,Version 14,turnip,BOI,share,share,share,VERB,USA
J007050940_jaf,Version 96,sesame,BOI,cooking with chicken,cooking,cook,VERB,USA
J007050940_jaf,Version 96,sesame,BOI,cooking with chicken,chicken,chicken,NOUN,USA
J007050940_jaf,Version 96,sesame,BOI,on hamburger buns,hamburger,hamburger,NOUN,USA
J007050940_jaf,Version 96,sesame,BOI,on hamburger buns,buns,bun,NOUN,USA
J007050940_jaf,Version 96,sesame,BOI,mixed in trail mix,mixed,mix,VERB,USA
J007050940_jaf,Version 96,sesame,BOI,mixed in trail mix,trail,trail mix,NOUN,USA
J007050940_jaf,Version 96,sesame,BOI,eaten,eaten,eat,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to teach,teach,teach,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to help,help,help,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to facilitate,facilitate,facilitate,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to observe,observe,observe,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to grade,grade,grade,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to work with,work,work,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to keep students on track,keep,keep,VERB,USA
J007050940_jaf,Version 96,educator,BOI,to keep students on track,students,student,NOUN,USA
J007050940_jaf,Version 96,educator,BOI,to keep students on track,track,track,NOUN,USA
J007050940_jaf,Version 96,clock,BOI,to tell time,tell,tell,VERB,USA
J007050940_jaf,Version 96,clock,BOI,to tell time,time,time,NOUN,USA
J007050940_jaf,Version 96,clock,BOI,to look professional,look,look,VERB,USA
J007050940_jaf,Version 96,clock,BOI,to look professional,professional,professional,ADJ,USA
J007050940_jaf,Version 96,clock,BOI,to manage time,manage,manage,VERB,USA
J007050940_jaf,Version 96,clock,BOI,to manage time,time,time,NOUN,USA
J007050940_jaf,Version 96,awning,BOI,to prevent getting wet from rain,prevent,prevent,VERB,USA
J007050940_jaf,Version 96,awning,BOI,to prevent getting wet from rain,getting,get,VERB,USA
J007050940_jaf,Version 96,awning,BOI,to prevent getting wet from rain,wet,wet,ADJ,USA
J007050940_jaf,Version 96,awning,BOI,to prevent getting wet from rain,rain,rain,NOUN,USA
J007050940_jaf,Version 96,awning,BOI,to provide shade,provide,provide,VERB,USA
J007050940_jaf,Version 96,awning,BOI,to provide shade,shade,shade,NOUN,USA
J007050940_jaf,Version 96,awning,BOI,to provide a cooler spot on a hot day,provide,provide,VERB,USA
J007050940_jaf,Version 96,awning,BOI,to provide a cooler spot on a hot day,cooler,cool,VERB,USA
J007050940_jaf,Version 96,awning,BOI,to provide a cooler spot on a hot day,spot,spot,NOUN,USA
J007050940_jaf,Version 96,awning,BOI,to provide a cooler spot on a hot day,hot,hot,ADJ,USA
J007050940_jaf,Version 96,awning,BOI,to provide a cooler spot on a hot day,day,day,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to greet customers,greet,greet,VERB,USA
J007050940_jaf,Version 96,clerk,BOI,to greet customers,customers,customer,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to manage money,manage,manage,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to manage money,money,money,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to file paperwork,file,file,VERB,USA
J007050940_jaf,Version 96,clerk,BOI,to file paperwork,paperwork,paperwork,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to satisfy needs of the boss and customers,satisfy,satisfy,VERB,USA
J007050940_jaf,Version 96,clerk,BOI,to satisfy needs of the boss and customers,needs,need,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to satisfy needs of the boss and customers,boss,boss,NOUN,USA
J007050940_jaf,Version 96,clerk,BOI,to satisfy needs of the boss and customers,customers,customer,NOUN,USA
J007050940_jaf,Version 96,leaflet,BOI,to contain a series of related papers,contain,contain,VERB,USA
J007050940_jaf,Version 96,leaflet,BOI,to contain a series of related papers,series,series,NOUN,USA
J007050940_jaf,Version 96,leaflet,BOI,to contain a series of related papers,related,relate,ADJ,USA
J007050940_jaf,Version 96,leaflet,BOI,to contain a series of related papers,papers,papers,NOUN,USA
J007050940_jaf,Version 96,lad,BOI,to run errands,run,run,VERB,USA
J007050940_jaf,Version 96,lad,BOI,to run errands,errands,errand,VERB,USA
J007050940_jaf,Version 96,pamphlet,BOI,contains information about a topic,contains,contain,VERB,USA
J007050940_jaf,Version 96,pamphlet,BOI,contains information about a topic,information,inform,VERB,USA
J007050940_jaf,Version 96,pamphlet,BOI,contains information about a topic,topic,topic,X,USA
J007050940_jaf,Version 96,honeycomb,BOI,part of a bee's home,part,part,NOUN,USA
J007050940_jaf,Version 96,honeycomb,BOI,part of a bee's home,home,home,ADV,USA
J007050940_jaf,Version 96,honeycomb,BOI,stores honey,stores,store,VERB,USA
J007050940_jaf,Version 96,honeycomb,BOI,stores honey,honey,honey,NOUN,USA
J007050940_jaf,Version 96,honeycomb,BOI,can be eaten,can,can,AUX,USA
J007050940_jaf,Version 96,honeycomb,BOI,can be eaten,eaten,eat,VERB,USA
J007050940_jaf,Version 96,tunic,BOI,used as clothing,used,use,VERB,USA
J007050940_jaf,Version 96,tunic,BOI,used as clothing,clothing,clothing,NOUN,USA
J007050940_jaf,Version 96,tunic,BOI,used as a costume,used,use,VERB,USA
J007050940_jaf,Version 96,tunic,BOI,used as a costume,costume,costume,NOUN,USA
J007050940_jaf,Version 96,atlas,BOI,used for maps,used,use,VERB,USA
J007050940_jaf,Version 96,atlas,BOI,used for maps,maps,map,NOUN,USA
J007050940_jaf,Version 96,atlas,BOI,was worshiped as a greek deity,worshiped,worship,VERB,USA
J007050940_jaf,Version 96,atlas,BOI,was worshiped as a greek deity,greek,greek,ADJ,USA
J007050940_jaf,Version 96,atlas,BOI,was worshiped as a greek deity,deity,deity,NOUN,USA
J007050940_jaf,Version 96,matchwood,BOI,cut into splinters of wood for bondfires,cut,cut,VERB,USA
J007050940_jaf,Version 96,matchwood,BOI,cut into splinters of wood for bondfires,splinters,splinter,NOUN,USA
J007050940_jaf,Version 96,matchwood,BOI,cut into splinters of wood for bondfires,wood,wood,NOUN,USA
J007050940_jaf,Version 96,matchwood,BOI,cut into splinters of wood for bondfires,bonfires,bonfire,NOUN,USA
J007050940_jaf,Version 96,matchwood,BOI,used to make matches,used,use,VERB,USA
J007050940_jaf,Version 96,matchwood,BOI,used to make matches,make,make,VERB,USA
J007050940_jaf,Version 96,matchwood,BOI,used to make matches,matches,match,VERB,USA
J007050940_jaf,Version 96,equipment,BOI,used as tools for various jobs,used,use,VERB,USA
J007050940_jaf,Version 96,equipment,BOI,used as tools for various jobs,tools,tool,VERB,USA
J007050940_jaf,Version 96,equipment,BOI,used as tools for various jobs,various,various,ADJ,USA
J007050940_jaf,Version 96,equipment,BOI,used as tools for various jobs,jobs,job,NOUN,USA
J007050940_jaf,Version 96,equipment,BOI,used to keep people safe,used,use,VERB,USA
J007050940_jaf,Version 96,equipment,BOI,used to keep people safe,keep,keep,VERB,USA
J007050940_jaf,Version 96,equipment,BOI,used to keep people safe,people,people,NOUN,USA
J007050940_jaf,Version 96,equipment,BOI,used to keep people safe,safe,safe,ADJ,USA
J007050940_jaf,Version 96,backscratcher,BOI,used to scratch backs,used,use,VERB,USA
J007050940_jaf,Version 96,backscratcher,BOI,used to scratch backs,scratch,scratch,VERB,USA
J007050940_jaf,Version 96,backscratcher,BOI,used to scratch backs,backs,back,NOUN,USA
J007050940_jaf,Version 96,backscratcher,BOI,used to hit,used,use,VERB,USA
J007050940_jaf,Version 96,backscratcher,BOI,used to hit,hit,hit,VERB,USA
J00705712_TCR,Version 44,barricade,BOI,jumped,jumped,jump,VERB,USA
J00705712_TCR,Version 44,barricade,BOI,pushed,pushed,push,VERB,USA
J00705712_TCR,Version 44,footstool,BOI,stepped on,stepped,step,VERB,USA
J00705712_TCR,Version 44,footstool,BOI,sat on,sat,sit,VERB,USA
J00705712_TCR,Version 44,footstool,BOI,stored,stored,store,VERB,USA
J00705712_TCR,Version 44,porch,BOI,decorated,decorated,decorate,VERB,USA
J00705712_TCR,Version 44,porch,BOI,sat on,sat,sit,VERB,USA
J00705712_TCR,Version 44,porch,BOI,lounge,lounge,lounge,VERB,USA
J00705712_TCR,Version 44,divorcee,BOI,remarry,remarry,remarry,VERB,USA
J00705712_TCR,Version 44,racehorse,BOI,ride,ride,ride,VERB,USA
J00705712_TCR,Version 44,racehorse,BOI,clean,clean,clean,ADJ,USA
J00705712_TCR,Version 44,racehorse,BOI,feed,feed,feed,VERB,USA
J00705712_TCR,Version 44,racehorse,BOI,race,race,race,VERB,USA
J00705712_TCR,Version 44,handbag,BOI,stored,stored,store,VERB,USA
J00705712_TCR,Version 44,handbag,BOI,displayed,displayed,display,VERB,USA
J00705712_TCR,Version 44,handbag,BOI,worn,worn,wear,ADJ,USA
J00705712_TCR,Version 44,cellophane,BOI,wrapped,wrapped,wrap,VERB,USA
J00705712_TCR,Version 44,pepper,BOI,crushed,crushed,crush,VERB,USA
J00705712_TCR,Version 44,pepper,BOI,chopped,chopped,chop,VERB,USA
J00705712_TCR,Version 44,pepper,BOI,dried ,dried,dry,VERB,USA
J00705712_TCR,Version 44,extinguisher,BOI,used,used,use,VERB,USA
J00705712_TCR,Version 44,beer,BOI,cold,cold,cold,ADJ,USA
J00705712_TCR,Version 44,beer,BOI,drink,drink,drink,VERB,USA
J00705712_TCR,Version 44,beer,BOI,cook,cook,cake,VERB,USA
J00705712_TCR,Version 44,sauna,BOI,heat,heat,heat,VERB,USA
J00705712_TCR,Version 44,sauna,BOI,sat in,sat,sit,VERB,USA
J00705712_TCR,Version 44,cow,BOI,milked,milked,milk,VERB,USA
J00705712_TCR,Version 44,braid,BOI,unbraided,unbraid,unbraid,VERB,USA
J00705712_TCR,Version 44,braid,BOI,worn ,worn,wear,VERB,USA
J00705712_TCR,Version 44,caviar,BOI,eat,eat,eat,VERB,USA
J00705712_TCR,Version 44,caviar,BOI,display ,display,display,VERB,USA
J00705712_TCR,Version 44,glassware,BOI,displayed,displayed,display,VERB,USA
J00705712_TCR,Version 44,glassware,BOI,smashed,smashed,smash,VERB,USA
J00705712_TCR,Version 44,yearbook,BOI,stored,stored,store,VERB,USA
J00705712_TCR,Version 44,yearbook,BOI,lost,lost,lose,VERB,USA
J00705712_TCR,Version 44,yearbook,BOI,damaged ,damaged,damage,VERB,USA
J00705712_TCR,Version 44,pliers,BOI,pull,pull,pull,VERB,USA
J00705712_TCR,Version 44,vodka,BOI,drink,drink,drink,VERB,USA
J00705712_TCR,Version 44,vodka,BOI,cook with,cook,cake,VERB,USA
J00705712_TCR,Version 44,residence,BOI,live in,live,live,VERB,USA
J00705712_TCR,Version 44,residence,BOI,graffiti ,graffiti,graffiti,INTJ,USA
J00705712_TCR,Version 44,oregano,BOI,garnish,garnish,garnish,VERB,USA
J00705712_TCR,Version 44,lyre,BOI,played,played,play,VERB,USA
J00705712_TCR,Version 44,headdress,BOI,worn,worn,wear,VERB,USA
J00705712_TCR,Version 44,shortbread,BOI,eaten,eaten,eat,VERB,USA
J00705712_TCR,Version 44,shortbread,BOI,cooked,cooked,cook,VERB,USA
J00705712_TCR,Version 44,cradle,BOI,slept in,slept,sleep,VERB,USA
J00705712_TCR,Version 44,carpeting,BOI,walked on,walked,walk,VERB,USA
J00705712_TCR,Version 44,carpeting,BOI,applyed,applied,apply,VERB,USA
J00705712_TCR,Version 44,carpeting,BOI,vacuum,vacuum,vacuum,VERB,USA
J00705712_TCR,Version 44,compass,BOI,navigate,navigate,navigate,VERB,USA
J00705712_TCR,Version 44,watermelon,BOI,cut,cut,cut,VERB,USA
J00705712_TCR,Version 44,watermelon,BOI,grown,grown,grow,VERB,USA
J00705712_TCR,Version 44,watermelon,BOI,eaten,eaten,eat,VERB,USA
J00705712_TCR,Version 44,newsman,BOI,broadcast ,broadcast,broadcast,VERB,USA
J00705712_TCR,Version 44,cabin,BOI,decorated,decorated,decorate,VERB,USA
J00705712_TCR,Version 44,cabin,BOI,slept in,slept,sleep,VERB,USA
J00705712_TCR,Version 44,pillar,BOI,support ,support,support,VERB,USA
J00705939_ave,Version 74,salamander,BOI,as a pet,pet,pet,VERB,USA
J00705939_ave,Version 74,salamander,BOI,to eat,eat,eat,VERB,USA
J00705939_ave,Version 74,worksheet,BOI,school,school,school,NOUN,USA
J00705939_ave,Version 74,worksheet,BOI,work,work,work,VERB,USA
J00705939_ave,Version 74,props,BOI,theatre,theater,theater,NOUN,USA
J00705939_ave,Version 74,props,BOI,plays,plays,play,VERB,USA
J00705939_ave,Version 74,props,BOI,pictures,pictures,picture,NOUN,USA
J00705939_ave,Version 74,duster,BOI,clean,clean,clean,VERB,USA
J00705939_ave,Version 74,electrician,BOI,fix,fix,fix,VERB,USA
J00705939_ave,Version 74,thumbtack,BOI,hang something,hang,hang,VERB,USA
J00705939_ave,Version 74,thumbtack,BOI,hang something,something,something,PRON,USA
J00705939_ave,Version 74,gasket,BOI,clean,clean,clean,VERB,USA
J00705939_ave,Version 74,abacus,BOI,clean,clean,clean,VERB,USA
J00705939_ave,Version 74,stage,BOI,play,play,play,VERB,USA
J00705939_ave,Version 74,stage,BOI,theatre,theater,theater,NOUN,USA
J00705939_ave,Version 74,stage,BOI,concert,concert,concert,NOUN,USA
J00705939_ave,Version 74,stepbrother,BOI,everything,everything,everything,PRON,USA
J00705939_ave,Version 74,cheek,BOI,everything,everything,everything,PRON,USA
J00705939_ave,Version 74,rowboat,BOI,go across the ocean or any type of water,go,go,VERB,USA
J00705939_ave,Version 74,rowboat,BOI,go across the ocean or any type of water,across,across,ADP,USA
J00705939_ave,Version 74,rowboat,BOI,go across the ocean or any type of water,ocean,ocean,NOUN,USA
J00705939_ave,Version 74,rowboat,BOI,go across the ocean or any type of water,type,type,NOUN,USA
J00705939_ave,Version 74,rowboat,BOI,go across the ocean or any type of water,water,water,NOUN,USA
J00705939_ave,Version 74,tangerine,BOI,eat,eat,eat,VERB,USA
J00705939_ave,Version 74,tangerine,BOI,cooking with,cooking,cook,VERB,USA
J00705939_ave,Version 74,stem,BOI,a lot,lot,lot,NOUN,USA
J00705939_ave,Version 74,underclothing,BOI,to keep warm,keep,keep,VERB,USA
J00705939_ave,Version 74,underclothing,BOI,to keep warm,warm,warm,VERB,USA
J00705939_ave,Version 74,coaster,BOI,for your drink,drink,drink,NOUN,USA
J00705939_ave,Version 74,lunch,BOI,to eat,eat,eat,VERB,USA
J00705939_ave,Version 74,watchband,BOI,to wear your watch with,wear,wear,VERB,USA
J00705939_ave,Version 74,watchband,BOI,to wear your watch with,watch,watch,VERB,USA
J00705939_ave,Version 74,eyewash,BOI,to wash your eyes,wash,wash,VERB,USA
J00705939_ave,Version 74,eyewash,BOI,to wash your eyes,eyes,eyes,NOUN,USA
J00705939_ave,Version 74,flaxseed,BOI,to cook with or add to food,cook,cake,VERB,USA
J00705939_ave,Version 74,flaxseed,BOI,to cook with or add to food,add,add,VERB,USA
J00705939_ave,Version 74,flaxseed,BOI,to cook with or add to food,food,food,NOUN,USA
J00705939_ave,Version 74,trench,BOI,to drain,drain,drain,VERB,USA
J00705939_ave,Version 74,ruler,BOI,measure,measure,measure,VERB,USA
