Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
M20248065JAO,deck,play,play,play,VERB,MSU Texas
M20248065JAO,deck,arrange,arrange,arrange,VERB,MSU Texas
M20248065JAO,deck,distribute,distribute,distribute,VERB,MSU Texas
M20248065JAO,deck,lay,lay,lay,VERB,MSU Texas
M20248065JAO,wallboard,climb,climb,climb,VERB,MSU Texas
M20248065JAO,wallboard,strengthen,strengthen,strengthen,ADV,MSU Texas
M20248065JAO,wallboard,build,build,build,VERB,MSU Texas
M20248065JAO,wallboard,break,break,break,VERB,MSU Texas
M20248065JAO,knickers,eat,eat,eat,VERB,MSU Texas
M20248065JAO,knickers,make,make,make,VERB,MSU Texas
M20248065JAO,knickers,open,open,open,VERB,MSU Texas
M20248065JAO,knickers,throw,throw,throw,VERB,MSU Texas
M20248065JAO,guardrail,balance,balance,balance,VERB,MSU Texas
M20248065JAO,guardrail,destroy,destroy,destroy,VERB,MSU Texas
M20248065JAO,guardrail,sit,sit,sit,VERB,MSU Texas
M20248065JAO,guardrail,hold,hold,hold,VERB,MSU Texas
M20248065JAO,centipede,touch,touch,touch,VERB,MSU Texas
M20248065JAO,centipede,play,play,play,VERB,MSU Texas
M20248065JAO,centipede,step on,step,step on,VERB,MSU Texas
M20248065JAO,greenhouse,build,build,build,VERB,MSU Texas
M20248065JAO,greenhouse,farm,farm,farm,VERB,MSU Texas
M20248065JAO,topaz,paint,paint,paint,VERB,MSU Texas
M20248065JAO,topaz,color,color,color,VERB,MSU Texas
M20248065JAO,topaz,wear,wear,wear,VERB,MSU Texas
M20248065JAO,topaz,design,design,design,VERB,MSU Texas
M20248065JAO,earplugs,remove,remove,remove,VERB,MSU Texas
M20248065JAO,earplugs,wear,wear,wear,VERB,MSU Texas
M20248065JAO,earplugs,buy,buy,buy,VERB,MSU Texas
M20248065JAO,earplugs,distribute,distribute,distribute,VERB,MSU Texas
M20248065JAO,earplugs,fit,fit,fit,VERB,MSU Texas
M20248065JAO,pulley,buy,buy,buy,VERB,MSU Texas
M20248065JAO,pulley,push,push,push,VERB,MSU Texas
M20248065JAO,pulley,connect,connect,connect,VERB,MSU Texas
M20248065JAO,waffle,prepare,prepare,prepare,VERB,MSU Texas
M20248065JAO,waffle,buy,buy,buy,VERB,MSU Texas
M20248065JAO,waffle,throw,throw,throw,VERB,MSU Texas
M20248065JAO,waffle,eat,eat,eat,VERB,MSU Texas
M20248065JAO,bowling,organize,organize,organize,VERB,MSU Texas
M20248065JAO,bowling,plan,plan,plan,VERB,MSU Texas
M20248065JAO,bowling,go,go,go,AUX,MSU Texas
M20248065JAO,tee,wear,wear,wear,VERB,MSU Texas
M20248065JAO,tee,design,design,design,VERB,MSU Texas
M20248065JAO,tee,purchase,purchase,purchase,VERB,MSU Texas
M20248065JAO,fieldstone,rub,rub,rub,VERB,MSU Texas
M20248065JAO,fieldstone,throw,throw,throw,VERB,MSU Texas
M20248065JAO,fieldstone,collect,collect,collect,VERB,MSU Texas
M20248065JAO,Fern,prop,prop,prop,VERB,MSU Texas
M20248065JAO,Fern,plant,plant,plant,VERB,MSU Texas
M20248065JAO,Fern,decorate,decorate,decorate,VERB,MSU Texas
M20248065JAO,hound,hunt,hunt,hunt,VERB,MSU Texas
M20248065JAO,hound,pet,pet,pet,VERB,MSU Texas
M20248065JAO,breadboard,clean,clean,clean,VERB,MSU Texas
M20248065JAO,breadboard,build,build,build,VERB,MSU Texas
M20248065JAO,breadboard,buy,buy,buy,VERB,MSU Texas
M20248065JAO,marketeer,listen,listen,listen,VERB,MSU Texas
M20248065JAO,marketeer,question,question,question,VERB,MSU Texas
M20248065JAO,marketeer,hire,hire,hire,VERB,MSU Texas
M20248065JAO,wrist,break,break,break,VERB,MSU Texas
M20248065JAO,wrist,twist,twist,twist,VERB,MSU Texas
M20248065JAO,respirator,breathe,breathe,breathe,VERB,MSU Texas
M20248065JAO,respirator,connect,connect,connect,VERB,MSU Texas
M20248065JAO,brow,shape,shape,shape,VERB,MSU Texas
M20248065JAO,brow,color,color,color,VERB,MSU Texas
M20248065JAO,brow,design,design,design,VERB,MSU Texas
M20248065JAO,badminton,play,play,play,VERB,MSU Texas
M20248065JAO,badminton,purchase,purchase,purchase,VERB,MSU Texas
M20248065JAO,debris,dust,dust,dust,NOUN,MSU Texas
M20248065JAO,debris,shake,shake,shake,VERB,MSU Texas
M20248065JAO,debris,wipe off,wipe,wipe,VERB,MSU Texas
M20248065JAO,dish,wash,wash,wash,VERB,MSU Texas
M20248065JAO,dish,dry,dry,dry,VERB,MSU Texas
M20248065JAO,dish,eat from,eat,eat,VERB,MSU Texas
M20248065JAO,waist,cinch,cinch,cinch,VERB,MSU Texas
M20248065JAO,waist,construct,construct,construct,VERB,MSU Texas
M20248065JAO,waist,draw,draw,dree,VERB,MSU Texas
M20248065JAO,waist,repair,repair,repair,VERB,MSU Texas
M20248065JAO,dye,paint,paint,paint,VERB,MSU Texas
M20248065JAO,dye,mix,mix,mix,VERB,MSU Texas
M20248065JAO,dye,prepare,prepare,prepare,VERB,MSU Texas
M20248065JAO,trampoline,jump,jump,jump,VERB,MSU Texas
M20248065JAO,trampoline,fix,fix,fix,VERB,MSU Texas
M20248065JAO,limb,stretch,stretch,stretch,VERB,MSU Texas
M20248065JAO,limb,flex,flex,flex,VERB,MSU Texas
M20263954AL,blower,throw,throw,throw,VERB,MSU Texas
M20263954AL,blower,clean,clean,clean,VERB,MSU Texas
M20263954AL,turban,wear it,wear,wear,VERB,MSU Texas
M20263954AL,turban,sit on,sit,sit,VERB,MSU Texas
M20263954AL,turban,throw,throw,throw,VERB,MSU Texas
M20263954AL,turban,kick,kick,kick,VERB,MSU Texas
M20263954AL,courtyard,sit in,sit,sit,VERB,MSU Texas
M20263954AL,courtyard,walk,walk,walk,VERB,MSU Texas
M20263954AL,tripe,eat,eat,eat,VERB,MSU Texas
M20263954AL,tripe,throw,throw,throw,VERB,MSU Texas
M20263954AL,tripe,kick,kick,kick,VERB,MSU Texas
M20263954AL,tripe,cook,cook,cook,VERB,MSU Texas
M20263954AL,gondola,sit in,sit,sit,VERB,MSU Texas
M20263954AL,gondola,wash,wash,wash,VERB,MSU Texas
M20263954AL,gondola,travel,travel,travel,VERB,MSU Texas
M20263954AL,gondola,step on,step,step on,VERB,MSU Texas
M20263954AL,boot,wear,wear,wear,VERB,MSU Texas
M20263954AL,boot,throw,throw,throw,VERB,MSU Texas
M20263954AL,boot,kick,kick,kick,VERB,MSU Texas
M20263954AL,boot,sit on,sit,sit,VERB,MSU Texas
M20263954AL,barman,serve,serve,serve,VERB,MSU Texas
M20263954AL,barman,talk to,talk,talk,VERB,MSU Texas
M20263954AL,barman,laugh ,laugh,laugh,VERB,MSU Texas
M20263954AL,hotplate,heat up food,heat,heat,VERB,MSU Texas
M20263954AL,hotplate,heat up food,food,food,NOUN,MSU Texas
M20263954AL,hotplate,throw it,throw,throw,VERB,MSU Texas
M20263954AL,godmother,hug,hug,hug,VERB,MSU Texas
M20263954AL,godmother,talk to,talk,talk,VERB,MSU Texas
M20263954AL,godmother,laugh with,laugh,laugh,VERB,MSU Texas
M20263954AL,godmother,protect,protect,protect,VERB,MSU Texas
M20263954AL,godmother,compassionate,compassionate,compassion,VERB,MSU Texas
M20263954AL,trap,step on,step,step on,VERB,MSU Texas
M20263954AL,trap,throw,throw,throw,VERB,MSU Texas
M20263954AL,trap,kick ,kick,kick,VERB,MSU Texas
M20263954AL,bottle,brake,brake,break,VERB,MSU Texas
M20263954AL,bottle,build,build,build,VERB,MSU Texas
M20263954AL,bottle,hydrate,hydrate,hydrate,VERB,MSU Texas
M20263954AL,bottle,cut ,cut,cut,VERB,MSU Texas
M20263954AL,rainwater,drink,drink,drink,VERB,MSU Texas
M20263954AL,rainwater,throw,throw,throw,VERB,MSU Texas
M20263954AL,rainwater,step in,step,step in,VERB,MSU Texas
M20263954AL,gunpowder,throw,throw,throw,VERB,MSU Texas
M20263954AL,newscaster,share information,share,share,VERB,MSU Texas
M20263954AL,newscaster,share information,information,information,NOUN,MSU Texas
M20263954AL,newscaster,dangerous situations,dangerous,danger,VERB,MSU Texas
M20263954AL,newscaster,dangerous situations,situations,situation,NOUN,MSU Texas
M20263954AL,yogurt,eat,eat,eat,VERB,MSU Texas
M20263954AL,yogurt,throw,throw,throw,VERB,MSU Texas
M20263954AL,yogurt,sit in,sit,sit,VERB,MSU Texas
M20263954AL,yogurt,kick,kick,kick,VERB,MSU Texas
M20263954AL,choreographer,dance,dance,dance,VERB,MSU Texas
M20263954AL,choreographer,plan,plan,plan,VERB,MSU Texas
M20263954AL,choreographer,organize ,organize,organize,VERB,MSU Texas
M20263954AL,coverall,wear,wear,wear,VERB,MSU Texas
M20263954AL,coverall,protect oneself,protect,protect,VERB,MSU Texas
M20263954AL,coverall,protect oneself,oneself,oneself,PRON,MSU Texas
M20263954AL,coverall,throw,throw,throw,VERB,MSU Texas
M20263954AL,coverall,sit on,sit,sit,VERB,MSU Texas
M20263954AL,lettuce,eat,eat,eat,VERB,MSU Texas
M20263954AL,lettuce,disregard (throw away),disregard,disregard,NOUN,MSU Texas
M20263954AL,lettuce,disregard (throw away),throw,throw away,VERB,MSU Texas
M20263954AL,lettuce,disregard (throw away),away,away,ADV,MSU Texas
M20263954AL,undergarment,wear,wear,wear,VERB,MSU Texas
M20263954AL,undergarment,burn it,burn,burn,VERB,MSU Texas
M20263954AL,undergarment,throw,throw,throw,VERB,MSU Texas
M20263954AL,toy,play with,play,play,VERB,MSU Texas
