Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
sculpture,draw,draw,dree,VERB,Hope
sculpture,view,view,view,VERB,Hope
sculpture,touch,touch,touch,VERB,Hope
gazebo,ride,ride,ride,VERB,Hope
luggage,carry,carry,carry,VERB,Hope
luggage,check,check,check,VERB,Hope
luggage,pack,pack,pack,VERB,Hope
film,watch,watch,watch,VERB,Hope
film,make,make,make,VERB,Hope
film,create,create,create,VERB,Hope
pajama,wear,wear,wear,VERB,Hope
pajama,dress,dress,dress,VERB,Hope
pajama,sleep,sleep,sleep,VERB,Hope
hose,drink,drink,drink,VERB,Hope
hose,play,play,play,VERB,Hope
hose,water flowers,water,water flower,VERB,Hope
narcotics,dealer,dealer,dealer,NOUN,Hope
narcotics,thrown out,thrown,throw,VERB,Hope
narcotics,smoked,smoked,smok,VERB,Hope
narcotics,consumed,consumed,consume,VERB,Hope
narcotics,ingested,ingested,ingest,VERB,Hope
narcotics,paid for,paid,pay,VERB,Hope
narcotics,killed over ,killed,kill,VERB,Hope
nutcracker,broken,broken,break,VERB,Hope
nutcracker,stepped on,stepped,step,VERB,Hope
nutcracker,thrown out,thrown,throw,VERB,Hope
nutcracker,stored away,stored,store,VERB,Hope
nutcracker,stored away,away,away,ADV,Hope
nutcracker,used for breaking nuts,used,use,VERB,Hope
nutcracker,used for breaking nuts,breaking,break,VERB,Hope
nutcracker,used for breaking nuts,nuts,nut,NOUN,Hope
nutcracker,decor,decor,decorate,VERB,Hope
nutcracker,sold,sold,sell,VERB,Hope
nutcracker,bought,bought,buy,VERB,Hope
nutcracker,decorated,decorated,decorate,VERB,Hope
nutcracker,gifted,gifted,gift,VERB,Hope
taxi,drove,drove,drive,VERB,Hope
taxi,borrowed,borrowed,borrow,VERB,Hope
taxi,ridden in,ridden,ride,VERB,Hope
taxi,crashed,crashed,crashed,VERB,Hope
taxi,totaled,totaled,total,VERB,Hope
taxi,broken,broken,break,VERB,Hope
taxi,filled up,filled,fill,VERB,Hope
taxi,emptied,emptied,empty,VERB,Hope
damsel,distressed,distressed,distress,VERB,Hope
damsel,thrown around,thrown,throw,VERB,Hope
damsel,thrown around,around,around,ADV,Hope
damsel,used,used,use,VERB,Hope
fedora,worn,worn,wear,VERB,Hope
fedora,thrown,thrown,throw,VERB,Hope
fedora,trashed,trashed,trash,VERB,Hope
fedora,cleaned,cleaned,clean,VERB,Hope
fedora,dirtied,dirtied,dirtie,VERB,Hope
fedora,gifted,gifted,gift,VERB,Hope
fedora,sold,sold,sell,VERB,Hope
fedora,bought ,bought,buy,VERB,Hope
tricycle,ridden,ridden,ride,VERB,Hope
tricycle,crashed,crashed,crashed,VERB,Hope
tricycle,built,built,build,VERB,Hope
tricycle,gifted,gifted,gift,VERB,Hope
tricycle,sold,sold,sell,VERB,Hope
tricycle,bought,bought,buy,VERB,Hope
mammal,ride,ride,ride,VERB,Hope
mammal,kill,kill,kill,VERB,Hope
mammal,eat,eat,eat,VERB,Hope
mammal,cook,cook,cake,VERB,Hope
mammal,clean,clean,clean,VERB,Hope
mammal,dirty,dirty,dirty,ADJ,Hope
mammal,confuse,confuse,confuse,VERB,Hope
mammal,trick,trick,trick,VERB,Hope
mammal,make clothing out of,make,make,VERB,Hope
mammal,make clothing out of,clothing,clothing,NOUN,Hope
mammal,sell,sell,sell,VERB,Hope
mammal,buy,buy,buy,VERB,Hope
mammal,pet,pet,pet,VERB,Hope
broccoli,eat,eat,eat,VERB,Hope
broccoli,steam,steam,steam,VERB,Hope
broccoli,cook,cook,cake,VERB,Hope
broccoli,broil,broil,broil,VERB,Hope
broccoli,grill,grill,grill,VERB,Hope
broccoli,fry,fry,fry,VERB,Hope
broccoli,throw up,throw,throw,VERB,Hope
broccoli,throw away,throw,throw,VERB,Hope
broccoli,throw away,away,away,ADV,Hope
broccoli,throw,throw,throw,VERB,Hope
broccoli,step on,step,step on,VERB,Hope
broccoli,gift,gift,gift,VERB,Hope
broccoli,buy,buy,buy,VERB,Hope
dildo,play with,play,play,VERB,Hope
dildo,suck on,suck,suck,VERB,Hope
dildo,clean,clean,clean,VERB,Hope
dildo,wash,wash,wash,VERB,Hope
dildo,throw,throw,throw,VERB,Hope
dildo,throw away,throw,throw,VERB,Hope
dildo,throw away,away,away,ADV,Hope
dildo,trash,trash,trash,VERB,Hope
dildo,lick,lick,lick,VERB,Hope
dildo,stroke,stroke,stroke,VERB,Hope
dildo,gift,gift,gift,VERB,Hope
dildo,buy,buy,buy,VERB,Hope
train,ride,ride,ride,VERB,Hope
train,buy,buy,buy,VERB,Hope
train,sell,sell,sell,VERB,Hope
train,play,play,play,VERB,Hope
train,clean,clean,clean,VERB,Hope
offspring,gift,gift,gift,VERB,Hope
offspring,play,play,play,VERB,Hope
offspring,clean,clean,clean,VERB,Hope
offspring,feed,feed,feed,VERB,Hope
offspring,take care of,take,take,VERB,Hope
offspring,take care of,care,care,VERB,Hope
binoculars,look through,look,look,VERB,Hope
binoculars,watch,watch,watch,VERB,Hope
binoculars,clean,clean,clean,VERB,Hope
binoculars,sell,sell,sell,VERB,Hope
binoculars,gift,gift,gift,VERB,Hope
binoculars,buy,buy,buy,VERB,Hope
binoculars,throw,throw,throw,VERB,Hope
binoculars,throw away,throw,throw,VERB,Hope
binoculars,throw away,away,away,ADV,Hope
lei,wear,wear,wear,VERB,Hope
lei,sell,sell,sell,VERB,Hope
lei,buy,buy,buy,VERB,Hope
lei,gift,gift,gift,VERB,Hope
germ,receive,receive,receive,VERB,Hope
germ,give,give,give,VERB,Hope
suitcase,pack,pack,pack,VERB,Hope
suitcase,zip open,zip,zip,VERB,Hope
suitcase,zip open,open,open,VERB,Hope
suitcase,zip shut,zip,zip,VERB,Hope
suitcase,zip shut,shut,shut,VERB,Hope
suitcase,throw,throw,throw,VERB,Hope
suitcase,check,check,check,VERB,Hope
suitcase,gift,gift,gift,VERB,Hope
suitcase,buy,buy,buy,VERB,Hope
suitcase,sell,sell,sell,VERB,Hope
suitcase,take,take,take,VERB,Hope
suitcase,clean,clean,clean,VERB,Hope
suitcase,throw away,throw,throw,VERB,Hope
suitcase,throw away,away,away,ADV,Hope
chairwoman,vote,vote,vote,VERB,Hope
chairwoman,lecture,lecture,lecture,VERB,Hope
chairwoman,offer advice,advice,advice,VERB,Hope
gift,give,give,give,VERB,Hope
gift,sell,sell,sell,VERB,Hope
gift,buy,buy,buy,VERB,Hope
gift,open,open,open,VERB,Hope
gift,close,close,close,VERB,Hope
gift,wrap,wrap,wrap,VERB,Hope
gift,decorate,decorate,decorate,VERB,Hope
horseshoe,clean,clean,clean,VERB,Hope
horseshoe,give,give,give,VERB,Hope
horseshoe,attach,attach,attach,VERB,Hope
horseshoe,ride horse,ride,ride,VERB,Hope
horseshoe,ride horse,horse,horse,NOUN,Hope
tepee,put up,put,put,VERB,Hope
tepee,take down,take,take,VERB,Hope
tepee,clean,clean,clean,VERB,Hope
tepee,sleep in,sleep,sleep,VERB,Hope
bulb,light up,light,light,VERB,Hope
bulb,put in a lamp,put,put,VERB,Hope
bulb,put in a lamp,lamp,lamp,NOUN,Hope
bulb,grow,grow,grow,VERB,Hope
bulb,cut,cut,cut,VERB,Hope
bulb,water,water,water,NOUN,Hope
cologne,wear,wear,wear,VERB,Hope
cologne,buy,buy,buy,VERB,Hope
cologne,sell,sell,sell,VERB,Hope
cologne,gift,gift,gift,VERB,Hope
cologne,give,give,give,VERB,Hope
cologne,spill,spill,spill,VERB,Hope
cologne,open,open,open,VERB,Hope
cologne,spray,spray,spray,VERB,Hope
cologne,roll,roll,roll,VERB,Hope
cologne,rub,rub,rub,VERB,Hope
cologne,smell,smell,smell,VERB,Hope
cologne,pour,pour,pour,VERB,Hope
salt,shake,shake,shake,VERB,Hope
salt,pour,pour,pour,VERB,Hope
salt,add,add,add,VERB,Hope
salt,cook,cook,cake,VERB,Hope
salt,spill,spill,spill,VERB,Hope
salt,fill,fill,fill,VERB,Hope
roommate,money,money,money,NOUN,Hope
roommate,therapy,therapy,therapy,VERB,Hope
roommate,friend,friend,friend,VERB,Hope
roommate,help,help,help,VERB,Hope
broach,wear,wear,wear,VERB,Hope
broach,sell,sell,sell,VERB,Hope
broach,gift,gift,gift,VERB,Hope
broach,give,give,give,VERB,Hope
broach,buy,buy,buy,VERB,Hope
brickwork,building,building,building,NOUN,Hope
brickwork,artwork,artwork,artwork,NOUN,Hope
brickwork,structure,structure,structure,NOUN,Hope
brickwork,support,support,support,VERB,Hope
game,play,play,play,VERB,Hope
game,watch,watch,watch,VERB,Hope
game,entertainment,entertainment,entertain,VERB,Hope
game,volleyball,volleyball,volleyball,NOUN,Hope
game,soccer,soccer,soccer,NOUN,Hope
game,basketball,basketball,basketball,NOUN,Hope
game,tennis,tennis,tennis,NOUN,Hope
game,ping pong,ping,ping pong,NOUN,Hope
game,football,football,football,NOUN,Hope
snail,eat,eat,eat,VERB,Hope
snail,cook,cook,cake,VERB,Hope
snail,smell,smell,smell,VERB,Hope
snail,clean,clean,clean,VERB,Hope
snail,step on,step,step on,VERB,Hope
snail,throw,throw,throw,VERB,Hope
snail,save,save,save,VERB,Hope
ass,go to the bathroom,go,go,VERB,Hope
ass,go to the bathroom,bathroom,bathroom,NOUN,Hope
butter,put on food,put,put,VERB,Hope
butter,put on food,food,food,NOUN,Hope
butter,oil a pan,oil,oil,VERB,Hope
butter,oil a pan,pan,pan,NOUN,Hope
butter,bake with ,bake,bake,VERB,Hope
ink,write on paper,write,write,VERB,Hope
ink,write on paper,paper,paper,NOUN,Hope
ink,print,print,print,VERB,Hope
clubhouse,golfing,golfing,golf,VERB,Hope
clubhouse,shows,shows,show,NOUN,Hope
clubhouse,tea,tea,tea,NOUN,Hope
clubhouse,eat,eat,eat,VERB,Hope
ceramic,hold food,hold,hold,VERB,Hope
ceramic,hold food,food,food,NOUN,Hope
ceramic,look fancy,look,look,VERB,Hope
ceramic,look fancy,fancy,fancy,ADJ,Hope
tote,carry,carry,carry,VERB,Hope
tote,store things,store,store,NOUN,Hope
tote,store things,things,thing,NOUN,Hope
honey,on food,food,food,NOUN,Hope
honey,for bees,bees,bee,NOUN,Hope
comic,laugh,laugh,laugh,VERB,Hope
comic,create,create,create,VERB,Hope
traveler,see things,see,see,VERB,Hope
traveler,see things,things,thing,NOUN,Hope
traveler,enjoy life,enjoy,enjoy,VERB,Hope
traveler,enjoy life,life,life,NOUN,Hope
traveler,learn new cultures,learn,learn,VERB,Hope
traveler,learn new cultures,new,new,ADJ,Hope
traveler,learn new cultures,cultures,culture,NOUN,Hope
traveler,take a break,take,take,VERB,Hope
traveler,take a break,break,break,VERB,Hope
poncho,rain/mud repellant,rain,rain,NOUN,Hope
poncho,rain/mud repellant,mud,mud,NOUN,Hope
poncho,rain/mud repellant,repellent,repell,VERB,Hope
house,live in,live,live,VERB,Hope
house,sell,sell,sell,VERB,Hope
house,buy,buy,buy,VERB,Hope
house,destroy,destroy,destroy,VERB,Hope
matchstick,light candels,light,light,VERB,Hope
matchstick,light candels,candles,candle,NOUN,Hope
matchstick,fires,fires,fire,VERB,Hope
swamp,swim in,swim,swim,VERB,Hope
tower,live in,live,live,VERB,Hope
tower,look at,look,look,VERB,Hope
tower,haunted,haunted,haunt,VERB,Hope
garden,plant flowers,plant,plant,NOUN,Hope
garden,plant flowers,flowers,flower,NOUN,Hope
garden,veggies,veggies,veggies,NOUN,Hope
garden,fruit,fruit,fruit,NOUN,Hope
garden,spices,spices,spice,NOUN,Hope
crisps,eat,eat,eat,VERB,Hope
harpist,listen,listen,listen,VERB,Hope
harpist,relax,relax,relax,VERB,Hope
mailbag,carry others mail ,carry,carry,VERB,Hope
mailbag,carry others mail ,others,other,NOUN,Hope
mailbag,carry others mail ,mail,mail,NOUN,Hope
washer,clean clothes,clean,clean,VERB,Hope
washer,clean clothes,clothes,clothes,NOUN,Hope
buttermilk,bake or cook with,bake,bake,VERB,Hope
buttermilk,bake or cook with,cook,cake,VERB,Hope
skateboarder,watch,watch,watch,VERB,Hope
skateboarder,learn,learn,learn,VERB,Hope
dart,play,play,play,VERB,Hope
dart,laugh,laugh,laugh,VERB,Hope
dart,have fun,fun,fun,NOUN,Hope
newspaper,reading,reading,read,VERB,Hope
newspaper,information,information,inform,VERB,Hope
chest,working out,working,work,VERB,Hope
chest,breathing,breathing,breathe,VERB,Hope
harpsichord,music,music,music,VERB,Hope
duckweed,swelling,swelling,swell,VERB,Hope
duckweed,liver disease,liver,liver,NOUN,Hope
duckweed,liver disease,disease,disease,NOUN,Hope
mink,feed for wildlife,feed,feed,VERB,Hope
mink,feed for wildlife,wildlife,wildlife,NOUN,Hope
sled,sliding,sliding,slide,VERB,Hope
sled,snow,snow,snow,NOUN,Hope
sled,entertaiment,entertainment,entertain,VERB,Hope
headrest,keep head up,keep,keep,VERB,Hope
headrest,keep head up,head,head,NOUN,Hope
headrest,be comforatable,comfortable,comfortable,ADJ,Hope
keepsake,memories,memories,memories,NOUN,Hope
keepsake,decoration,decoration,decorate,VERB,Hope
comforter,bedding,bedding,bedding,VERB,Hope
comforter,cleanliness,cleanliness,cleanliness,VERB,Hope
comforter,warmth,warmth,warm,VERB,Hope
pet,socialization,socialization,socialize,VERB,Hope
pet,joy,joy,joy,NOUN,Hope
stream,water,water,water,NOUN,Hope
kit,emergencies,emergencies,emergency,NOUN,Hope
kit,supplies,supplies,supplies,NOUN,Hope
floorboard,support,support,support,VERB,Hope
floorboard,structure,structure,structure,NOUN,Hope
axle,tool,tool,tool,NOUN,Hope
animal,habitation,habitation,habitation,NOUN,Hope
animal,nature,nature,nature,NOUN,Hope
radiologist,x-rays,x,x-ray,VERB,Hope
radiologist,doctor,doctor,doctor,NOUN,Hope
loin,grilling,grilling,grill,VERB,Hope
hamster,pet,pet,pet,VERB,Hope
spear,tool,tool,tool,VERB,Hope
firstborn,child,child,child,NOUN,Hope
confetti,parties,parties,party,VERB,Hope
handkerchief,dressing up,dressing,dress up,VERB,Hope
pot,cookin,cooking,cook,VERB,Hope
tortoise,turtle,turtle,turtle,NOUN,Hope
tortoise,pet,pet,pet,VERB,Hope
secretary,office job,office,office,NOUN,Hope
secretary,office job,job,job,VERB,Hope
gate,protection,protection,protect,VERB,Hope
longbow,archery,archery,achery,VERB,Hope
comb,brushing hair,brushing,brush,VERB,Hope
comb,brushing hair,hair,hair,NOUN,Hope
newt,eat slugs,eat,eat,VERB,Hope
newt,eat slugs,slugs,slug,NOUN,Hope
newt,eat worms,eat,eat,VERB,Hope
newt,eat worms,worms,worm,NOUN,Hope
apron,protection from stains,protection,protect,VERB,Hope
apron,protection from stains,stains,stain,VERB,Hope
apron,cooking,cooking,cook,VERB,Hope
drawer,closed,closed,close,VERB,Hope
drawer,opened,opened,open,VERB,Hope
drawer,filled,filled,fill,VERB,Hope
drawer,refurbished,refurbished,refurbish,VERB,Hope
drawer,broken,broken,break,VERB,Hope
drawer,slammed,slammed,slamm,VERB,Hope
drawer,taken,taken,take,VERB,Hope
eggbeater,baking,baking,bake,VERB,Hope
eggbeater,stirring,stirring,stirr,VERB,Hope
eggbeater,frothing,frothing,frothing,VERB,Hope
seaplane,fly,fly,fly,VERB,Hope
seaplane,glide,glide,glide,VERB,Hope
seaplane,land,land,land,VERB,Hope
seaplane,travel,travel,travel,VERB,Hope
seaplane,sight-see,sight,sight-see,VERB,Hope
seaplane,sight-see,see,see,VERB,Hope
shoelace,tie,tie,tie,VERB,Hope
shoelace,protect,protect,protect,VERB,Hope
shoelace,tighten,tighten,tighten,VERB,Hope
shoelace,style,style,style,NOUN,Hope
chopsticks,pick-up,pick,pick,VERB,Hope
chopsticks,eat,eat,eat,VERB,Hope
chopsticks,twirl,twirl,twirl,VERB,Hope
streetwalker,follow,follow,follow,VERB,Hope
puppy,happiness,happiness,happiness,VERB,Hope
puppy,show-off,show,show,VERB,Hope
puppy,display,display,display,VERB,Hope
puppy,train,train,train,VERB,Hope
shoestring,tie,tie,tie,VERB,Hope
shoestring,tighten,tighten,tighten,VERB,Hope
shoestring,style,style,style,VERB,Hope
loo,restroom,restroom,restroom,NOUN,Hope
loo,urinate,urinate,urinate,VERB,Hope
loo,throw-up,throw,throw,VERB,Hope
loo,flush,flush,flush,VERB,Hope
loo,clean ,clean,clean,VERB,Hope
whiskers,pet,pet,pet,VERB,Hope
whiskers,pull,pull,pull,VERB,Hope
horsefly,catch,catch,catch,VERB,Hope
horsefly,squash,squash,squash,VERB,Hope
horsefly,flee,flee,flee,VERB,Hope
horsefly,hear,hear,hear,VERB,Hope
stepchild,talk,talk,talk,VERB,Hope
stepchild,hug,hug,hug,VERB,Hope
stepchild,listen,listen,listen,VERB,Hope
stepchild,transport,transport,transport,VERB,Hope
saffron,cook,cook,cake,VERB,Hope
saffron,baste,baste,baste,VERB,Hope
saffron,smell,smell,smell,VERB,Hope
saffron,taste,taste,taste,VERB,Hope
dartboard,hang,hang,hang,VERB,Hope
dartboard,miss,miss,miss,VERB,Hope
dartboard,hit,hit,hit,VERB,Hope
dartboard,view,view,view,VERB,Hope
dartboard,play,play,play,VERB,Hope
chinchilla,pet,pet,pet,VERB,Hope
chinchilla,smell,smell,smell,VERB,Hope
chinchilla,view,view,view,VERB,Hope
wool,feel,feel,feel,VERB,Hope
wool,weigh,weigh,weigh,VERB,Hope
wool,lay,lay,lay,VERB,Hope
wool,weeve,weave,weave,VERB,Hope
wool,refine,refine,refine,VERB,Hope
wool,process,process,process,VERB,Hope
ball,throw,throw,throw,VERB,Hope
ball,catch,catch,catch,VERB,Hope
ball,kick,kick,kick,VERB,Hope
ball,stop,stop,stop,VERB,Hope
ball,sit,sit,sit,VERB,Hope
ball,stand,stand,stand,VERB,Hope
ball,spin,spin,spin,VERB,Hope
puppet,move,move,move,VERB,Hope
puppet,talk,talk,talk,VERB,Hope
cubical,sit,sit,sit,VERB,Hope
cubical,stand,stand,stand,VERB,Hope
cubical,organize,organize,organize,VERB,Hope
cubical,work,work,work,VERB,Hope
cubical,leave,leave,leave,VERB,Hope
kiwi,eat,eat,eat,VERB,Hope
kiwi,smell,smell,smell,VERB,Hope
kiwi,taste,taste,taste,VERB,Hope
kiwi,throw,throw,throw,VERB,Hope
kiwi,catch,catch,catch,VERB,Hope
kiwi,squash,squash,squash,VERB,Hope
kiwi,cut,cut,cut,VERB,Hope
kiwi,bite,bite,bite,VERB,Hope
melon,bit,bit,bit,VERB,Hope
melon,throw,throw,throw,VERB,Hope
melon,catch,catch,catch,VERB,Hope
melon,sit,sit,sit,VERB,Hope
melon,stand,stand,stand,VERB,Hope
melon,squash,squash,squash,VERB,Hope
reefer,smoke,smoke,smoke,VERB,Hope
reefer,eat,eat,eat,VERB,Hope
reefer,smell,smell,smell,VERB,Hope
reefer,sell,sell,sell,VERB,Hope
reefer,buy,buy,buy,VERB,Hope
reefer,burn,burn,burn,VERB,Hope
reefer,grind,grind,grind,VERB,Hope
drawers,open,open,open,VERB,Hope
drawers,close,close,close,VERB,Hope
drawers,fill,fill,fill,VERB,Hope
drawers,break,break,break,VERB,Hope
canvas,paint,paint,paint,VERB,Hope
canvas,draw,draw,dree,VERB,Hope
canvas,cut,cut,cut,VERB,Hope
canvas,hang,hang,hang,VERB,Hope
canvas,display,display,display,VERB,Hope
recruiter,speak,speak,speak,VERB,Hope
recruiter,utilize,utilize,utilize,VERB,Hope
dancer,watch,watch,watch,VERB,Hope
dancer,dance,dance,dance,VERB,Hope
dancer,learn,learn,learn,VERB,Hope
marionette,play,play,play,VERB,Hope
marionette,hear,hear,hear,VERB,Hope
cassette,play,play,play,VERB,Hope
cassette,listen,listen,listen,VERB,Hope
cassette,sell,sell,sell,VERB,Hope
cassette,buy,buy,buy,VERB,Hope
peacock,view,view,view,VERB,Hope
peacock,pet,pet,pet,VERB,Hope
peacock,chase,chase,chase,VERB,Hope
peacock,hear,hear,hear,VERB,Hope
peacock,smell,smell,smell,VERB,Hope
advisor,utilize,utilize,utilize,VERB,Hope
advisor,speak,speak,speak,VERB,Hope
oilcan,store oil,store,store,VERB,Hope
oilcan,store oil,oil,oil,NOUN,Hope
oilcan,hold flowers,hold,hold,VERB,Hope
oilcan,hold flowers,flowers,flower,NOUN,Hope
oilcan,throw,throw,throw,VERB,Hope
straitjacket,hold someone's arms down,hold,hold,VERB,Hope
straitjacket,hold someone's arms down,arms,arms,NOUN,Hope
straitjacket,keep warm,keep,keep,VERB,Hope
straitjacket,keep warm,warm,warm,VERB,Hope
baklava,food,food,food,VERB,Hope
baklava,help learn to bake,help,help,VERB,Hope
baklava,help learn to bake,learn,learn,VERB,Hope
baklava,help learn to bake,bake,bake,VERB,Hope
baklava,gift,gift,gift,VERB,Hope
denims,clothing,clothing,clothes,NOUN,Hope
denims,purse,purse,purse,NOUN,Hope
denims,apron,apron,apron,VERB,Hope
denims,crafts,crafts,craft,NOUN,Hope
trombone,music,music,music,VERB,Hope
trombone,decoration,decoration,decorate,VERB,Hope
trombone,weapon,weapon,weapon,VERB,Hope
tank,hold fish/animals,hold,hold,VERB,Hope
tank,hold fish/animals,fish,fish,VERB,Hope
tank,hold fish/animals,animals,animal,NOUN,Hope
tank,get dunked in,get,get,VERB,Hope
tank,get dunked in,dunked,dunk,VERB,Hope
tank,swim in,swim,swim,VERB,Hope
tank,hold plants,hold,hold,VERB,Hope
tank,hold plants,plants,plant,VERB,Hope
signpost,hold a sign,hold,hold,VERB,Hope
signpost,hold a sign,sign,sign,VERB,Hope
signpost,give directions,give,give,VERB,Hope
signpost,give directions,directions,direct,VERB,Hope
bleacher,seating,seating,sit,VERB,Hope
bleacher,roof,roof,roof,NOUN,Hope
bleacher,exercise tool,exercise,exercise,VERB,Hope
bleacher,exercise tool,tool,tool,VERB,Hope
dance,fun,fun,fun,VERB,Hope
dance,exercise,exercise,exercise,VERB,Hope
dance,learning,learning,learn,VERB,Hope
newspaperman,give newspapers,give,give,VERB,Hope
newspaperman,give newspapers,newspapers,newspaper,NOUN,Hope
newspaperman,talk to,talk,talk,VERB,Hope
piccolo,music,music,music,VERB,Hope
piccolo,baton,baton,baton,NOUN,Hope
sushi,food,food,food,NOUN,Hope
sushi,cooking education,cooking,cook,VERB,Hope
sushi,cooking education,education,educate,VERB,Hope
sushi,social connection,social,social,ADJ,Hope
sushi,social connection,connection,connection,NOUN,Hope
clitoris,examining,examining,examine,VERB,Hope
epidermis,touch,touch,touch,VERB,Hope
epidermis,burn,burn,burn,VERB,Hope
epidermis,peel,peel,peel,VERB,Hope
pie,food,food,food,VERB,Hope
pie,throwing,throwing,throw,VERB,Hope
pie,baking education,baking,bake,VERB,Hope
pie,baking education,education,educate,VERB,Hope
pie,happiness,happiness,happiness,NOUN,Hope
monk,talk to,talk,talk,VERB,Hope
monk,learn from,learn,learn,VERB,Hope
makeup,cover parts of face,cover,cover,VERB,Hope
makeup,cover parts of face,parts,part,NOUN,Hope
makeup,cover parts of face,face,face,NOUN,Hope
makeup,decorate parts of face,decorate,decorate,VERB,Hope
makeup,decorate parts of face,parts,part,NOUN,Hope
makeup,decorate parts of face,face,face,NOUN,Hope
makeup,express oneself,express,express,VERB,Hope
makeup,express oneself,oneself,oneself,PRON,Hope
makeup,gift ,gift,gift,VERB,Hope
walker,help someone walk,help,help,VERB,Hope
walker,help someone walk,someone,someone,PRON,Hope
walker,help someone walk,walk,walk,VERB,Hope
walker,help someone stand up,help,help,VERB,Hope
walker,help someone stand up,someone,someone,PRON,Hope
walker,help someone stand up,stand,stand,VERB,Hope
porridge,food,food,food,NOUN,Hope
porridge,warmth,warmth,warm,VERB,Hope
bedspread,warmth,warmth,warm,VERB,Hope
bedspread,decoration,decoration,decorate,VERB,Hope
bedspread,blanket fort,blanket,blanket fort,VERB,Hope
bedspread,picnic blanket,picnic,picnic blanket,VERB,Hope
piercing,self-expression,self,self-expression,VERB,Hope
piercing,weapon,weapon,weapon,VERB,Hope
buckle,connect a belt,connect,connect,VERB,Hope
buckle,connect a belt,belt,belt,NOUN,Hope
goldsmith,buy gold/jewelry from,buy,buy,VERB,Hope
goldsmith,buy gold/jewelry from,gold,gold,INTJ,Hope
goldsmith,buy gold/jewelry from,jewelry,jewelry,NOUN,Hope
goldsmith,talk to,talk,talk,VERB,Hope
goldsmith,learn from,learn,learn,VERB,Hope
stopwatch,track time,track,track,VERB,Hope
stopwatch,track time,time,time,NOUN,Hope
bat,hit a ball,hit,hit,VERB,Hope
bat,hit a ball,ball,ball,NOUN,Hope
bat,weapon,weapon,weapon,VERB,Hope
bat,cane,cane,cane,VERB,Hope
canteen,hold a drink/food,hold,hold,VERB,Hope
canteen,hold a drink/food,drink,drink,NOUN,Hope
canteen,hold a drink/food,food,food,NOUN,Hope
canteen,hold flowers,hold,hold,INTJ,Hope
canteen,hold flowers,flowers,flower,NOUN,Hope
canteen,weapon,weapon,weapon,VERB,Hope
salad,food,food,food,VERB,Hope
salad,food fight,food,food-fight,VERB,Hope
acorn,food,food,food,VERB,Hope
acorn,fall decorations,fall,fall,VERB,Hope
acorn,fall decorations,decorations,decorate,VERB,Hope
acorn,squirrel bait,squirrel,squirrel,NOUN,Hope
acorn,squirrel bait,bait,bait,VERB,Hope
twine,hold things together,hold,hold,VERB,Hope
twine,hold things together,things,thing,NOUN,Hope
twine,hold things together,together,together,ADV,Hope
twine,wrap around things,wrap,wrap,VERB,Hope
twine,wrap around things,around,around,ADV,Hope
twine,wrap around things,things,thing,NOUN,Hope
twine,hang things up,hang,hang,VERB,Hope
twine,hang things up,things,thing,NOUN,Hope
chrysanthemum,plant,plant,plant,NOUN,Hope
bin,trash,trash,trash,INTJ,Hope
bin,blankets,blankets,blanket,NOUN,Hope
bin,clothing,clothing,clothing,NOUN,Hope
bin,storage,storage,store,VERB,Hope
bin,dirty clothes,dirty,dirty,ADJ,Hope
bin,dirty clothes,clothes,clothes,NOUN,Hope
bunkhouse,sleep in,sleep,sleep,VERB,Hope
bunkhouse,play in,play,play,VERB,Hope
bunkhouse,eat in,eat,eat,VERB,Hope
doorbell,ring,ring,ring,VERB,Hope
doorbell,lets people know there is someone at their house,lets,inform,VERB,Hope
doorbell,lets people know there is someone at their house,know,know,VERB,Hope
doorbell,lets people know there is someone at their house,someone,someone,PRON,Hope
sling,hit someone with a rock or something,hit,hit,VERB,Hope
sling,hit someone with a rock or something,someone,someone,PRON,Hope
sling,hit someone with a rock or something,rock,rock,NOUN,Hope
sling,hit someone with a rock or something,something,something,PRON,Hope
sling,propell something or someone,propel,propel,VERB,Hope
sling,propell something or someone,something,something,PRON,Hope
sling,propell something or someone,someone,someone,PRON,Hope
sink,wash dishes,wash,wash,VERB,Hope
sink,wash dishes,dishes,dish,NOUN,Hope
sink,wash a baby,wash,wash,VERB,Hope
sink,wash a baby,baby,baby,NOUN,Hope
sink,get water,get,get,VERB,Hope
sink,get water,water,water,VERB,Hope
boulder,destroy things,destroy,destroy,VERB,Hope
boulder,destroy things,things,thing,NOUN,Hope
bathroom,shower,shower,shower,VERB,Hope
bathroom,brush teeth,brush,brush,VERB,Hope
bathroom,brush teeth,teeth,tooth,NOUN,Hope
bathroom,wash yourself,wash,wash,VERB,Hope
bathroom,use toilet,use,use,VERB,Hope
bathroom,use toilet,toilet,toilet,NOUN,Hope
bathroom,change,change,change,VERB,Hope
bathroom,do hair,hair,hair,NOUN,Hope
bathroom,do makeup,makeup,makeup,NOUN,Hope
bathroom,dye hair,dye,dye,VERB,Hope
bathroom,dye hair,hair,hair,NOUN,Hope
path,run,run,run,VERB,Hope
path,bike,bike,bike,VERB,Hope
path,walk,walk,walk,VERB,Hope
axe,cut wood,cut,cut,VERB,Hope
axe,cut wood,wood,wood,NOUN,Hope
axe,hit someone,hit,hit,VERB,Hope
axe,hit someone,someone,someone,PRON,Hope
