"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"54e32a60fdf99b3eae9de85b",11,"Version 16","paintbox","BOI","drop","drop"
"54e32a60fdf99b3eae9de85b",11,"Version 16","paintbox","BOI","carry","carry"
"54e32a60fdf99b3eae9de85b",11,"Version 16","paintbox","BOI","fill","fill"
"54e32a60fdf99b3eae9de85b",11,"Version 16","paintbox","BOI","burn","burn"
"54e32a60fdf99b3eae9de85b",12,"Version 16","thigh","BOI","hit","hit"
"54e32a60fdf99b3eae9de85b",12,"Version 16","thigh","BOI","bind","bind"
"54e32a60fdf99b3eae9de85b",12,"Version 16","thigh","BOI","rub","rub"
"54e32a60fdf99b3eae9de85b",12,"Version 16","thigh","BOI","wash","wash"
"54e32a60fdf99b3eae9de85b",13,"Version 16","mutton","BOI","eat","eat"
"54e32a60fdf99b3eae9de85b",13,"Version 16","mutton","BOI","chew","chew"
"54e32a60fdf99b3eae9de85b",13,"Version 16","mutton","BOI","cook","cook"
"54e32a60fdf99b3eae9de85b",13,"Version 16","mutton","BOI","burn","burn"
"54e32a60fdf99b3eae9de85b",13,"Version 16","mutton","BOI","cut","cut"
"54e32a60fdf99b3eae9de85b",14,"Version 16","spatula","BOI","scoop","scoop"
"54e32a60fdf99b3eae9de85b",14,"Version 16","spatula","BOI","swerve","swerve"
"54e32a60fdf99b3eae9de85b",14,"Version 16","spatula","BOI","wash","wash"
"54e32a60fdf99b3eae9de85b",14,"Version 16","spatula","BOI","hold","hold"
"54e32a60fdf99b3eae9de85b",15,"Version 16","bayonet","BOI","hoist","hoist"
"54e32a60fdf99b3eae9de85b",15,"Version 16","bayonet","BOI","jab","jab"
"54e32a60fdf99b3eae9de85b",15,"Version 16","bayonet","BOI","clean","clean"
"54e32a60fdf99b3eae9de85b",15,"Version 16","bayonet","BOI","stab","stab"
"54e32a60fdf99b3eae9de85b",16,"Version 16","easel","BOI","paint","paint"
"54e32a60fdf99b3eae9de85b",16,"Version 16","easel","BOI","adjust","adjust"
"54e32a60fdf99b3eae9de85b",16,"Version 16","easel","BOI","burn","burn"
"54e32a60fdf99b3eae9de85b",16,"Version 16","easel","BOI","carry","carry"
"54e32a60fdf99b3eae9de85b",17,"Version 16","policewoman","BOI","talk","talk"
"54e32a60fdf99b3eae9de85b",17,"Version 16","policewoman","BOI","carry","carry"
"54e32a60fdf99b3eae9de85b",17,"Version 16","policewoman","BOI","pay","pay"
"54e32a60fdf99b3eae9de85b",17,"Version 16","policewoman","BOI","smile","smile"
"54e32a60fdf99b3eae9de85b",18,"Version 16","mortician","BOI","hire","hire"
"54e32a60fdf99b3eae9de85b",18,"Version 16","mortician","BOI","avoid","avoid"
"54e32a60fdf99b3eae9de85b",18,"Version 16","mortician","BOI","hit","hit"
"54e32a60fdf99b3eae9de85b",19,"Version 16","rupee","BOI","carry","carry"
"54e32a60fdf99b3eae9de85b",19,"Version 16","rupee","BOI","drop","drop"
"54e32a60fdf99b3eae9de85b",19,"Version 16","rupee","BOI","melt","melt"
"54e32a60fdf99b3eae9de85b",20,"Version 16","nickel","BOI","bite","bite"
