Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
bartender,shots,shots,shot,NOUN,USM
bartender,straws,straws,straw,NOUN,USM
bartender,cups,cups,cup,NOUN,USM
mall,shops,shops,shop,NOUN,USM
mall,food court,food,food,NOUN,USM
mall,food court,court,court,NOUN,USM
mall,bathroom,bathroom,bathroom,NOUN,USM
ruby,jewel,jewel,jewel,NOUN,USM
certificate,school,school,school,NOUN,USM
certificate,job,job,job,NOUN,USM
toddler,child,child,child,NOUN,USM
sifter,make an even batter,make,make,VERB,USM
sifter,make an even batter,even,even,ADV,USM
sifter,make an even batter,batter,batter,NOUN,USM
mayonnaise,on sandwich,sandwich,sandwich,NOUN,USM
beet,vegetable,vegetable,vegetable,NOUN,USM
fungus,mushrooms,mushrooms,mushroom,NOUN,USM
fungus,eat,eat,eat,VERB,USM
fungus,biology,biology,biology,NOUN,USM
cobweb,corner,corner,corner,NOUN,USM
cobweb,outside,outside,outside,ADV,USM
champagne,celebrate,celebrate,celebrate,VERB,USM
champagne,new years eve,new,new,ADJ,USM
champagne,new years eve,years,year,NOUN,USM
champagne,new years eve,eve,eve,ADV,USM
champagne,birthday,birthday,birthday,NOUN,USM
man,help you do chores,help,help,VERB,USM
man,help you do chores,chores,chore,VERB,USM
hip,to walk,walk,walk,VERB,USM
bystander,standing,standing,stand,VERB,USM
someone,a person,person,person,NOUN,USM
dumbbell,lifting,lifting,lift,NOUN,USM
dumbbell,squatting,squatting,squatt,VERB,USM
dairy,milk,milk,milk,NOUN,USM
dairy,yogurt,yogurt,yogurt,NOUN,USM
dairy,cheese,cheese,cheese,NOUN,USM
dock,fish,fish,fish,VERB,USM
dock,bait,bait,bait,NOUN,USM
dock,tie up,tie,tie,VERB,USM
dock,reel in,reel,reel in,VERB,USM
hourglass,timer,timer,timer,VERB,USM
stairs,traveling,traveling,travel,VERB,USM
shuffleboard,push,push,push,VERB,USM
shuffleboard,scrape,scrape,scrape,VERB,USM
shuffleboard,goal,goal,goal,NOUN,USM
shuffleboard,score,score,score,VERB,USM
customer,service,service,service,NOUN,USM
customer,oriented,oriented,oriented,ADJ,USM
colt,indianapolis,indianapolis,indianapolis,NOUN,USM
basement,dark,dark,dark,ADJ,USM
basement,grim,grim,grim,ADJ,USM
pouch,coins,coins,coin,NOUN,USM
valve,car,car,car,NOUN,USM
entertainer,singer,singer,singer,NOUN,USM
entertainer,actor,actor,actor,NOUN,USM
entertainer,dancer,dancer,dancer,NOUN,USM
entertainer,actress,actress,actress,NOUN,USM
chowder,corn,corn,corn,NOUN,USM
chowder,chicken,chicken,chicken,NOUN,USM
chowder,clam,clam,clam,NOUN,USM
chowder,turkey,turkey,turkey,NOUN,USM
teammate,game,game,game,NOUN,USM
teammate,sport,sport,sport,NOUN,USM
leash,dog,dog,dog,NOUN,USM
altar,marraige,marriage,marriage,NOUN,USM
breeches,pants,pants,pants,NOUN,USM
frankfurter,rocky horror,rocky,rocky,INTJ,USM
frankfurter,rocky horror,horror,horror,NOUN,USM
ship,pirate,pirate,pirate,NOUN,USM
ship,space,space,space,NOUN,USM
soy,sauce,sauce,sauce,NOUN,USM
library,study,study,study,NOUN,USM
bunion,toes,toes,toe,NOUN,USM
dishwater,soap,soap,soap,NOUN,USM
dishwater,sponge,sponge,sponge,NOUN,USM
dishwater,dishwasher,dishwasher,dishwasher,NOUN,USM
stationery,pencil,pencil,pencil,NOUN,USM
steel,iron,iron,iron,ADJ,USM
computer,laptop,laptop,laptop,NOUN,USM
shrimp,seafood,seafood,seafood,NOUN,USM
shrimp,crawfish,crayfish,crayfish,NOUN,USM
brandy,youre a fine girl,fine,fine,ADJ,USM
brandy,youre a fine girl,girl,girl,NOUN,USM
pearl,necklace,necklace,necklace,NOUN,USM
pearl,harbor,harbor,harbor,NOUN,USM
chicken,noodle soup,noodle,noodle,NOUN,USM
chicken,noodle soup,soup,soup,NOUN,USM
bridesmaid,dressed up,dressed,dress,VERB,USM
bridesmaid,walked,walked,walk,VERB,USM
bridesmaid,helped,helped,help,VERB,USM
kids,ran,ran,run,VERB,USM
kids,walked,walked,walk,VERB,USM
kids,crawled,crawled,crawl,VERB,USM
ham,eaten,eaten,eat,VERB,USM
ham,cooked,cooked,cook,VERB,USM
ham,thrown away,thrown,throw,VERB,USM
ham,thrown away,away,away,ADV,USM
rosemary,smelled,smelled,smell,VERB,USM
rosemary,worn,worn,wear,VERB,USM
graphite,used,used,use,VERB,USM
graphite,written,written,write,VERB,USM
graphite,mined,mined,mine,VERB,USM
ammunition,shot,shot,shoot,VERB,USM
ammunition,made,made,make,VERB,USM
slipper,worn,worn,wear,VERB,USM
slipper,sold,sold,sell,VERB,USM
slipper,donated,donated,donate,VERB,USM
speakers,dropped,dropped,drop,VERB,USM
speakers,used,used,use,VERB,USM
speakers,blown,blown,blow,VERB,USM
you,walked,walked,walk,VERB,USM
you,talked,talked,talk,VERB,USM
you,yelled,yelled,yell,VERB,USM
waistcoat,worn,worn,wear,VERB,USM
waistcoat,bought,bought,buy,VERB,USM
waistcoat,sold,sold,sell,VERB,USM
carrot,eaten,eaten,eat,VERB,USM
carrot,cooked,cooked,cook,VERB,USM
carrot,bought,bought,buy,VERB,USM
trashcan,used,used,use,VERB,USM
trashcan,emptied,emptied,empty,VERB,USM
trashcan,kicked,kicked,kick,VERB,USM
maiden,walked,walked,walk,VERB,USM
maiden,talked,talked,talk,VERB,USM
maiden,yelled,yelled,yell,VERB,USM
gourd,eaten,eaten,eat,VERB,USM
gourd,cooked,cooked,cook,VERB,USM
gourd,bought,bought,buy,VERB,USM
planner,used,used,use,VERB,USM
planner,burned,burned,burn,VERB,USM
planner,torn,torn,tear,VERB,USM
table,used,used,use,VERB,USM
table,broken,broken,break,VERB,USM
table,thrown,thrown,throw,VERB,USM
excrement,excreted,excreted,excret,VERB,USM
excrement,disposed,disposed,dispose,VERB,USM
excrement,flushed,flushed,flush,VERB,USM
defendant,ran,ran,run,VERB,USM
defendant,walked,walked,walk,VERB,USM
defendant,talked,talked,talk,VERB,USM
earwax,disposed,disposed,dispose,VERB,USM
earwax,thrown away,thrown,throw,VERB,USM
earwax,thrown away,away,away,ADV,USM
bankbook,torn,torn,tear,VERB,USM
bankbook,used,used,use,VERB,USM
bifocal,used,used,use,VERB,USM
bifocal,seen,seen,see,VERB,USM
bifocal,broken,broken,break,VERB,USM
bodyguard,fought,fought,fight,VERB,USM
bodyguard,ran,ran,run,VERB,USM
bodyguard,punched,punched,punche,VERB,USM
penknife,used,used,use,VERB,USM
penknife,sharpened,sharpened,sharpen,VERB,USM
penknife,cut,cut,cut,VERB,USM
mucus,blown,blown,blow,VERB,USM
publication,written,written,write,VERB,USM
publication,edited,edited,edit,VERB,USM
publication,published,published,publish,VERB,USM
napkin,used,used,use,VERB,USM
napkin,wiped,wiped,wip,VERB,USM
napkin,thrown away,thrown,throw,VERB,USM
napkin,thrown away,away,away,ADV,USM
custard,eaten,eaten,eat,VERB,USM
custard,made,made,make,VERB,USM
custard,bought,bought,buy,VERB,USM
therapist,talked,talked,talk,VERB,USM
therapist,helped,helped,help,VERB,USM
therapist,supported,supported,support,VERB,USM
cuttlefish,eaten,eaten,eat,VERB,USM
cuttlefish,cooked,cooked,cook,VERB,USM
cuttlefish,fished,fished,fish,VERB,USM
cashmere,worn,worn,wear,VERB,USM
cashmere,bought,bought,buy,VERB,USM
cashmere,sold,sold,sell,VERB,USM
stepbrother,yell at,yell,yell,VERB,USM
stepbrother,ask for help,ask,ask,VERB,USM
stepbrother,ask for help,help,help,VERB,USM
stepbrother,rely on,rely,rely,ADV,USM
stepbrother,avoid,avoid,avoid,VERB,USM
shank,stab,stab,stab,VERB,USM
shank,fight,fight,fight,VERB,USM
duster,clean,clean,clean,VERB,USM
trench,poor,poor,poor,ADJ,USM
trench,battle,battle,battle,VERB,USM
trench,rhyme with french,rhyme,rhyme,NOUN,USM
trench,rhyme with french,french,french,ADJ,USM
tangerine,eat,eat,eat,VERB,USM
tangerine,throw,throw,throw,VERB,USM
tangerine,share,share,share,NOUN,USM
tangerine,grow,grow,grow,VERB,USM
flaxseed,eat,eat,eat,VERB,USM
flaxseed,ingredient,ingredient,ingredient,NOUN,USM
medal,bronze,bronze,bronze,NOUN,USM
medal,achievement,achievement,achievement,NOUN,USM
props,give to someone,give,give,VERB,USM
props,give to someone,someone,someone,PRON,USM
props,congratulate,congratulate,congratulate,VERB,USM
props,used in plays,used,use,VERB,USM
props,used in plays,plays,play,VERB,USM
coaster,place under drinkers,place,place,VERB,USM
coaster,place under drinkers,drinkers,drink,NOUN,USM
coaster,ride,ride,ride,VERB,USM
coaster,decorate,decorate,decorate,VERB,USM
cheek,kiss,kiss,kiss,VERB,USM
cheek,spread,spread,spread,VERB,USM
cheek,turn,turn,turn,VERB,USM
cheek,shake,shake,shake,VERB,USM
lunchroom,eat,eat,eat,VERB,USM
lunchroom,isolated,isolated,isolate,VERB,USM
lunchroom,cliques,cliques,clique,NOUN,USM
lunchroom,loud,loud,loud,ADV,USM
lunchroom,large,large,large,ADJ,USM
parchment,bake,bake,bake,VERB,USM
electrician,wires,wires,wire,NOUN,USM
tablecloth,cover table,cover,cover,VERB,USM
tablecloth,cover table,table,table,NOUN,USM
tablecloth,hide stuff,hide,hide,VERB,USM
tablecloth,hide stuff,stuff,stuff,VERB,USM
tablecloth,used to decorate,used,use,VERB,USM
tablecloth,used to decorate,decorate,decorate,VERB,USM
abacus,huh?,huh,huh,INTJ,USM
ruler,measure,measure,measure,VERB,USM
ruler,slice,slice,slice,VERB,USM
ruler,count,count,count,VERB,USM
underclothing,send photos,send,send,VERB,USM
underclothing,send photos,photos,photo,NOUN,USM
teacher,ask for help,ask,ask,VERB,USM
teacher,ask for help,help,help,VERB,USM
teacher,avoid,avoid,avoid,VERB,USM
worksheet,complete,complete,complete,VERB,USM
worksheet,fill out,fill,fill out,VERB,USM
worksheet,pass around,pass,pass,VERB,USM
worksheet,pass around,around,around,ADV,USM
eyewash,clean,clean,clean,VERB,USM
thumbtack,stick in wall,stick,stick,VERB,USM
thumbtack,stick in wall,wall,wall,NOUN,USM
thumbtack,stab someone,stab,stab,VERB,USM
thumbtack,stab someone,someone,someone,PRON,USM
thumbtack,trick someone,trick,trick,VERB,USM
thumbtack,trick someone,someone,someone,PRON,USM
thumbtack,hang photos,hang,hang,VERB,USM
thumbtack,hang photos,photos,photo,NOUN,USM
thumbtack,hang signs,hang,hang,VERB,USM
thumbtack,hang signs,signs,sign,NOUN,USM
stage,perform,perform,perform,VERB,USM
stage,set up,set,set,VERB,USM
stage,put things in place,put,put,VERB,USM
stage,put things in place,things,thing,NOUN,USM
stage,put things in place,place,place,NOUN,USM
rowboat,sit in,sit,sit,VERB,USM
rowboat,ride in,ride,ride,NOUN,USM
watchband,wear,wear,wear,VERB,USM
watchband,lose,lose,lose,VERB,USM
watchband,replace,replace,replace,VERB,USM
watchband,gift to someone,gift,gift,VERB,USM
watchband,gift to someone,someone,someone,PRON,USM
engineer,build,build,build,VERB,USM
engineer,create,create,create,VERB,USM
salamander,run from,run,run,VERB,USM
salamander,avoid,avoid,avoid,VERB,USM
salamander,hide from,hide,hide,VERB,USM
stem,pull from a flower,pull,pull,VERB,USM
stem,pull from a flower,flower,flower,NOUN,USM
stem,a type of education,type,type,NOUN,USM
stem,a type of education,education,education,NOUN,USM
lunch,eat,eat,eat,VERB,USM
lunch,share,share,share,VERB,USM
lunch,get money for,get,get,VERB,USM
lunch,get money for,money,money,NOUN,USM
vest,worn,worn,wear,VERB,USM
vest,thrown,thrown,throw,VERB,USM
vest,stepped on,stepped,step,VERB,USM
vest,zipped,zipped,zip,VERB,USM
vest,taken off,taken,take,VERB,USM
jogger,moving,moving,move,VERB,USM
jogger,worn,worn,wear,VERB,USM
wagon,riding,riding,ride,VERB,USM
wagon,pulled,pulled,pull,VERB,USM
cotton,picked,picked,pick,VERB,USM
cotton,worn,worn,wear,VERB,USM
cotton,cleaning ears,cleaning,clean,VERB,USM
cotton,cleaning ears,ears,ears,NOUN,USM
testes,going to the bathroom,going,go,VERB,USM
testes,going to the bathroom,bathroom,bathroom,NOUN,USM
testes,pleasure,pleasure,pleasure,VERB,USM
oxtail,cooking,cooking,cook,VERB,USM
kitty,pet,pet,pet,VERB,USM
kitty,played with,played,play,VERB,USM
eraser,paper,paper,paper,NOUN,USM
eraser,rubbing,rubbing,rub,VERB,USM
spareribs,eating,eating,eat,VERB,USM
spareribs,cooking,cooking,cook,VERB,USM
kelp,eating,eating,eat,VERB,USM
kelp,cooking,cooking,cook,VERB,USM
kelp,drinking,drinking,drink,VERB,USM
addict,snorting,snorting,snort,VERB,USM
menu,reading,reading,read,VERB,USM
menu,looking,looking,look,VERB,USM
menu,writing,writing,write,VERB,USM
soil,planting,planting,plan,VERB,USM
amulet,wearing,wearing,wear,VERB,USM
topsoil,planting,planting,plan,VERB,USM
liqueur,drinking,drinking,drink,VERB,USM
liqueur,cooking,cooking,cook,VERB,USM
blackberry,eating,eating,eat,VERB,USM
blackberry,drinking,drinking,drink,VERB,USM
blackberry,planting,planting,plan,VERB,USM
rake,cleaning,cleaning,clean,VERB,USM
playroom,playing,playing,play,VERB,USM
pharmacist,help,help,help,VERB,USM
pharmacist,drugs,drugs,drug,NOUN,USM
crawfish,eating,eating,eat,VERB,USM
crawfish,cooking,cooking,cook,VERB,USM
crawfish,fishing,fishing,fish,VERB,USM
cabinet,opening,opening,open,VERB,USM
cabinet,closing,closing,close,VERB,USM
cabinet,storing,storing,store,VERB,USM
anus,pooping,pooping,poop,VERB,USM
anus,sexual intercourse ,sex,sex,VERB,USM
anus,sexual intercourse ,intercourse,sex,VERB,USM
trinket,wearing,wearing,wear,VERB,USM
trinket,hanging,hanging,hang,VERB,USM
copybook,writing,writing,write,VERB,USM
copybook,reading,reading,read,VERB,USM
panhandler,giving,giving,give,VERB,USM
squirrel,eating,eating,eat,VERB,USM
squirrel,hunting,hunting,hunt,VERB,USM
squirrel,watching,watching,watch,VERB,USM
vein,taking blood,taking,take,VERB,USM
vein,taking blood,blood,blood,NOUN,USM
vein,living,living,live,VERB,USM
vine,cutting,cutting,cut,VERB,USM
vine,growing,growing,grow,VERB,USM
glycerine,eating,eating,eat,VERB,USM
glycerine,nutrition,nutrition,nutrition,NOUN,USM
viola,color,color,color,NOUN,USM
ballerina,dance,dance,dance,NOUN,USM
sherbet,ice cream,ice,ice cream,NOUN,USM
earth,living,living,live,VERB,USM
apparatus,food,food,food,NOUN,USM
briefs,thinking,thinking,think,VERB,USM
pallet,wood,wood,wood,NOUN,USM
photocopy,editing,editing,edit,VERB,USM
azalea,hall,hall,hall,NOUN,USM
violin,music,music,music,NOUN,USM
council,therpery ,therapy,therapy,VERB,USM
handlebar,bike,bike,bike,NOUN,USM
object,ball,ball,ball,NOUN,USM
produce,vegetables ,vegetables,vegetables,NOUN,USM
egg,protein,protein,protein,NOUN,USM
biologist,science,science,science,NOUN,USM
grandpa,old,old,old,ADJ,USM
fryer,cook,cook,cake,VERB,USM
surfboard,water ,water,water,NOUN,USM
lumber,cut,cut,cut,VERB,USM
lumber,purchase,purchase,purchase,VERB,USM
lumber,grow,grow,grow,VERB,USM
lumber,sell,sell,sell,VERB,USM
lumber,buy,buy,buy,VERB,USM
stone,throw,throw,throw,VERB,USM
stone,look,look,look,VERB,USM
stone,collect,collect,collect,VERB,USM
stone,keep,keep,keep,VERB,USM
stone,store,store,store,VERB,USM
stone,stack,stack,stack,VERB,USM
pinecone,smell,smell,smell,VERB,USM
pinecone,decorate,decorate,decorate,VERB,USM
pinecone,paint,paint,paint,VERB,USM
pinecone,throw,throw,throw,VERB,USM
pinecone,burn,burn,burn,VERB,USM
pinecone,bury,bury,bury,VERB,USM
pinecone,grow,grow,grow,VERB,USM
tights,put on,put,put,VERB,USM
tights,wear,wear,wear,VERB,USM
tights,dance in,dance,dance,VERB,USM
rink,rollerskate,rollskate,rollerskate,VERB,USM
rink,ice skate,ice,ice skate,VERB,USM
rink,move,move,move,VERB,USM
rink,dance,dance,dance,VERB,USM
rink,fly,fly,fly,VERB,USM
rink,skate,skate,skate,VERB,USM
backbone,use,use,use,VERB,USM
backbone,enforce,enforce,enforce,VERB,USM
backbone,strengthen,strengthen,strengthen,VERB,USM
lilac,smell,smell,smell,VERB,USM
lilac,see,see,see,VERB,USM
lilac,admire,admire,admire,VERB,USM
lilac,bake,bake,bake,VERB,USM
lilac,paint,paint,paint,VERB,USM
stake,pierce,pierce,pierce,VERB,USM
stake,stab,stab,stab,VERB,USM
stake,eat,eat,eat,VERB,USM
stake,kill,kill,kill,VERB,USM
stake,grab,grab,grab,VERB,USM
rack,store,store,store,VERB,USM
rack,hold,hold,hold,VERB,USM
rack,punch,punch,punch,VERB,USM
rack,admire,admire,admire,VERB,USM
dogcatcher,kill,kill,kill,VERB,USM
sash,wear,wear,wear,VERB,USM
sash,admire,admire,admire,VERB,USM
sash,sashay,sashay,sashay,INTJ,USM
fastener,click,click,click,VERB,USM
fastener,lock,lock,lock,VERB,USM
fastener,protect,protect,protect,VERB,USM
fastener,control,control,control,NOUN,USM
footplate,wear,wear,wear,VERB,USM
cart,push,push,push,VERB,USM
cart,pull,pull,pull,VERB,USM
cart,store,store,store,VERB,USM
cart,feel,feel,feel,VERB,USM
plow,push,push,push,VERB,USM
plow,drive,drive,drive,VERB,USM
plow,dig,dig,dig,VERB,USM
perfume,smell,smell,smell,VERB,USM
perfume,see,see,see,VERB,USM
perfume,taste,taste,taste,VERB,USM
perfume,admire,admire,admire,VERB,USM
perfume,love,love,love,VERB,USM
sportswriter,love,love,love,VERB,USM
sportswriter,hate,hate,hate,VERB,USM
sportswriter,admire,admire,admire,VERB,USM
sportswriter,kill,kill,kill,VERB,USM
stuff,keep,keep,keep,VERB,USM
stuff,love,love,love,VERB,USM
stuff,hold,hold,hold,VERB,USM
limestone,break,break,break,VERB,USM
limestone,shatter,shatter,shatter,VERB,USM
postmaster,trust,trust,trust,VERB,USM
postmaster,protect,protect,protect,VERB,USM
spit,collect,collect,collect,VERB,USM
litter,scoop,scoop,scoop,VERB,USM
postage,mail,mail,mail,VERB,USM
police,enforce,enforce,enforce,VERB,USM
police,criminalize,criminalize,criminalize,VERB,USM
overcoat,wear,wear,wear,VERB,USM
overcoat,collect,collect,collect,VERB,USM
delicatessen,eat,eat,eat,VERB,USM
crumb,eat,eat,eat,VERB,USM
crumb,clean,clean,clean,VERB,USM
curtain,pull,pull,pull,VERB,USM
curtain,wash,wash,wash,VERB,USM
curtain,hang,hang,hang,VERB,USM
businesswoman,respect,respect,respect,VERB,USM
plastics,reuse,reuse,reuse,VERB,USM
plastics,recycle,recycle,recycle,VERB,USM
padlock,lock,lock,lock,VERB,USM
padlock,secure,secure,secure,VERB,USM
padlock,safety,safety,safety,VERB,USM
golf,relaxation,relaxation,relax,VERB,USM
golf,exercise,exercise,exercise,VERB,USM
golf,business,business,business,NOUN,USM
golf,relationships,relationships,relationship,NOUN,USM
golf,tournament,tournament,tournament,VERB,USM
