Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
throat,illness,illness,illness,NOUN,USA
jaw,chewing,chewing,chew,VERB,USA
loincloth,different clothing for a particular culture,different,different,ADJ,USA
loincloth,different clothing for a particular culture,clothing,clothing,NOUN,USA
loincloth,different clothing for a particular culture,particular,particular,ADJ,USA
loincloth,different clothing for a particular culture,culture,culture,NOUN,USA
mutt,dog,dog,dog,NOUN,USA
mutt,mixed breed,mixed,mix,VERB,USA
mutt,mixed breed,breed,breed,NOUN,USA
scoop,ice cream,ice,ice cream,NOUN,USA
scoop,pick up,pick,pick,VERB,USA
hammock,hanging,hanging,hang,VERB,USA
hammock,swinging,swinging,swing,VERB,USA
mandolin,instrument,instrument,instrument,VERB,USA
mandolin,musician,musician,musician,NOUN,USA
phonograph,record player,record,record,NOUN,USA
phonograph,record player,player,player,NOUN,USA
gravy,cooking,cooking,cook,VERB,USA
gravy,eating,eating,eat,VERB,USA
gravy,topping,topping,topping,NOUN,USA
anklet,jewelry,jewelry,jewelry,NOUN,USA
wafer,cracker,cracker,cracker,NOUN,USA
lobbyist,influencers in the business world,influences,influence,VERB,USA
lobbyist,influencers in the business world,business,business,NOUN,USA
lobbyist,influencers in the business world,world,world,NOUN,USA
tortilla,taco,taco,taco,INTJ,USA
tortilla,quesadilla,quesadilla,quesadilla,X,USA
tortilla,fajitas,fajitas,fajita,NOUN,USA
wallpaper,phone wallpaper,phone,phone,NOUN,USA
wallpaper,phone wallpaper,wallpaper,wallpaper,NOUN,USA
wallpaper,accent wall in a room,accent,accent,ADJ,USA
wallpaper,accent wall in a room,wall,wall,NOUN,USA
wallpaper,accent wall in a room,room,room,NOUN,USA
logbook,organization,organization,organize,VERB,USA
logbook,memory,memory,memory,NOUN,USA
foghorn,voice megaphone,voice,voice,NOUN,USA
foghorn,voice megaphone,megaphone,megaphone,NOUN,USA
shower,bathing,bathing,bathe,VERB,USA
shower,rain showers,rain,rain,NOUN,USA
shower,rain showers,showers,showers,NOUN,USA
macaroon,eating,eating,eat,VERB,USA
macaroon,baking,baking,bake,VERB,USA
gold,jewelry,jewelry,jewelry,NOUN,USA
gold,mining,mining,mine,VERB,USA
tongue,muscle,muscle,muscle,NOUN,USA
tongue,lick,lick,lick,VERB,USA
bellflower,city,city,city,NOUN,USA
bellflower,plant,plant,plant,VERB,USA
labrador,dog breed,dog,dog,NOUN,USA
labrador,dog breed,breed,breed,NOUN,USA
terrier,dog breed,dog,dog,NOUN,USA
terrier,dog breed,breed,breed,NOUN,USA
griddle,small grill,small,small,ADJ,USA
griddle,small grill,grill,grill,VERB,USA
condiment,spread,spread,spread,VERB,USA
condiment,covered,covered,cover,VERB,USA
condiment,flavored,flavored,flavor,VERB,USA
condiment,sweetened,sweetened,sweeten,VERB,USA
condiment,tasted,tasted,taste,VERB,USA
condiment,mixed,mixed,mix,VERB,USA
condiment,squirted,squirted,squirt,VERB,USA
condiment,squeezed,squeezed,squeeze,VERB,USA
condiment,added,added,add,VERB,USA
condiment,marinated,marinated,marinate,VERB,USA
condiment,textured,textured,textur,VERB,USA
condiment,glazed,glazed,glaze,VERB,USA
dairy,drank,drank,drink,VERB,USA
dairy,ate,ate,eat,VERB,USA
dairy,refrigerated,refrigerated,refrigerate,VERB,USA
dairy,consumed,consumed,consume,VERB,USA
dairy,mixed,mixed,mix,VERB,USA
dairy,chilled,chilled,chill,VERB,USA
dairy,produced,produced,produce,VERB,USA
dairy,heated,heated,heate,VERB,USA
dairy,flavored,flavored,flavor,VERB,USA
necklace,worn,worn,wear,VERB,USA
necklace,broke,broke,break,VERB,USA
necklace,swung,swung,swing,VERB,USA
necklace,dropped,dropped,drop,VERB,USA
necklace,melted,melted,melt,VERB,USA
necklace,sold,sold,sell,VERB,USA
necklace,bought,bought,buy,VERB,USA
necklace,gifted,gifted,gift,VERB,USA
necklace,styled,styled,sty,VERB,USA
certificate,received,received,receive,VERB,USA
certificate,awarded,awarded,award,VERB,USA
certificate,gave,gave,give,VERB,USA
certificate,completed,completed,complete,VERB,USA
certificate,framed,framed,fram,VERB,USA
certificate,tore,tore,tear,VERB,USA
certificate,showed,showed,show,VERB,USA
certificate,hang,hang,hang,VERB,USA
certificate,delivered,delivered,deliver,VERB,USA
certificate,mailed,mailed,mail,VERB,USA
certificate,sent,sent,send,VERB,USA
toddler,carried,carried,carry,VERB,USA
toddler,bathed,bathed,bath,VERB,USA
toddler,clothed,clothed,clothed,VERB,USA
toddler,fed,fed,feed,VERB,USA
toddler,cuddled,cuddled,cuddle,VERB,USA
toddler,babysat,babysat,babysit,VERB,USA
toddler,hugged,hugged,hug,VERB,USA
toddler,punished,punished,punish,VERB,USA
toddler,rewarded,rewarded,rewarde,VERB,USA
shot,photographed,photographed,photograph,VERB,USA
shot,gave,gave,give,VERB,USA
shot,drank,drank,drink,VERB,USA
shot,poured,poured,pour,VERB,USA
shot,swallowed,swallowed,swallow,VERB,USA
shot,chugged,chugged,chug,VERB,USA
shot,finished,finished,finish,VERB,USA
shot,spilled,spilled,spill,VERB,USA
String,tied,tied,tie,VERB,USA
String,hung,hung,hang,VERB,USA
String,wrapped,wrapped,wrap,VERB,USA
String,secured,secured,secure,VERB,USA
String,tightened,tightened,tightene,VERB,USA
String,swung,swung,swing,VERB,USA
String,unraveled,unraveled,unravel,VERB,USA
cobweb,cleaned,cleaned,clean,VERB,USA
cobweb,swept,swept,sweep,VERB,USA
cobweb,dusted,dusted,duste,VERB,USA
cobweb,covered,covered,cover,VERB,USA
cobweb,surrounded,surrounded,surround,VERB,USA
cobweb,dirtied,dirtied,dirtie,VERB,USA
cobweb,stuck,stuck,stuck,ADJ,USA
mayonnaise,spread,spread,spread,VERB,USA
mayonnaise,eaten,eaten,eat,VERB,USA
mayonnaise,scooped,scooped,scoope,VERB,USA
mayonnaise,mixed,mixed,mix,VERB,USA
mayonnaise,chilled,chilled,chill,VERB,USA
mayonnaise,refrigerated,refrigerated,refrigerate,VERB,USA
mayonnaise,squeezed,squeezed,squeeze,VERB,USA
mayonnaise,tasted,tasted,taste,VERB,USA
mayonnaise,covered,covered,cover,VERB,USA
mayonnaise,sweetened,sweetened,sweeten,VERB,USA
mayonnaise,flavored,flavored,flavor,VERB,USA
hourglass,shaken,shaken,shaken,VERB,USA
hourglass,broke,broke,break,VERB,USA
hourglass,turned,turned,turn,VERB,USA
hourglass,timed,timed,time,VERB,USA
stockings,held,held,hold,VERB,USA
stockings,worn,worn,wear,VERB,USA
stockings,hung,hung,hang,VERB,USA
stockings,folded,folded,fold,VERB,USA
stockings,unfolded,unfolded,unfold,VERB,USA
stockings,washed,washed,washed,VERB,USA
stockings,decorated,decorated,decorate,VERB,USA
stockings,torn,torn,tear,VERB,USA
stockings,cut,cut,cut,VERB,USA
stockings,stuffed,stuffed,stuff,VERB,USA
stockings,ripped,ripped,rip,VERB,USA
man,kissed,kissed,kiss,VERB,USA
man,cuddled,cuddled,cuddle,VERB,USA
man,hugged,hugged,hug,VERB,USA
man,fought,fought,fight,VERB,USA
man,clothed,clothed,clothed,VERB,USA
man,cuddled,cuddled,cuddle,VERB,USA
man,bathed,bathed,bath,VERB,USA
man,argued,argued,argue,VERB,USA
man,saved,saved,save,VERB,USA
man,hurt,hurt,hurt,VERB,USA
man,tested,tested,test,VERB,USA
man,complimented,complimented,compliment,VERB,USA
man,comforted,comforted,comforte,VERB,USA
man,helped,helped,help,VERB,USA
man,touched,touched,touch,VERB,USA
man,photographed,photographed,photograph,VERB,USA
man,loved,loved,love,VERB,USA
man,changed,changed,change,VERB,USA
man,questioned,questioned,question,VERB,USA
man,pushed,pushed,push,VERB,USA
man,pulled,pulled,pull,VERB,USA
man,contacted,contacted,contact,VERB,USA
man,kicked,kicked,kick,VERB,USA
man,tutored,tutored,tutor,VERB,USA
man,dressed,dressed,dress,VERB,USA
ruby,cut,cut,cut,VERB,USA
ruby,bought,bought,buy,VERB,USA
ruby,sold,sold,sell,VERB,USA
ruby,heated,heated,heate,VERB,USA
ruby,transmitted,transmitted,transmit,VERB,USA
ruby,collected,collected,collect,VERB,USA
ruby,stole,stole,steal,VERB,USA
ruby,shaped,shaped,shap,VERB,USA
fungus,cleaned,cleaned,clean,VERB,USA
fungus,killed,killed,kill,VERB,USA
fungus,wiped,wiped,wip,VERB,USA
fungus,grown,grown,grow,VERB,USA
showerhead,cleaned,cleaned,clean,VERB,USA
showerhead,moved,moved,move,VERB,USA
showerhead,shined,shined,shin,VERB,USA
showerhead,broke,broke,break,VERB,USA
showerhead,fixed,fixed,fix,VERB,USA
showerhead,sprayed,sprayed,spray,VERB,USA
showerhead,turned,turned,turn,VERB,USA
showerhead,rinsed,rinsed,rinse,VERB,USA
beet,cooked,cooked,cook,VERB,USA
beet,tasted,tasted,taste,VERB,USA
beet,eaten,eaten,eat,VERB,USA
beet,chopped,chopped,chop,VERB,USA
beet,cut,cut,cut,VERB,USA
beet,sliced,sliced,slice,VERB,USA
beet,grown,grown,grow,VERB,USA
beet,mixed,mixed,mix,VERB,USA
bystander,watched,watched,watch,VERB,USA
bystander,questioned,questioned,question,VERB,USA
bystander,witnessed,witnessed,witness,VERB,USA
bystander,watched,watched,watch,VERB,USA
champagne,drank,drank,drink,VERB,USA
champagne,chugged,chugged,chug,VERB,USA
champagne,shook,shook,shake,VERB,USA
champagne,opened,opened,open,VERB,USA
champagne,sprayed,sprayed,spray,VERB,USA
champagne,spilled,spilled,spill,VERB,USA
champagne,stained,stained,stain,VERB,USA
champagne,poured,poured,pour,VERB,USA
champagne,mixed,mixed,mix,VERB,USA
champagne,tasted,tasted,taste,VERB,USA
someone,hugged,hugged,hug,VERB,USA
someone,kissed,kissed,kiss,VERB,USA
someone,cuddled,cuddled,cuddle,VERB,USA
someone,questioned,questioned,question,VERB,USA
someone,tutored,tutored,tutor,VERB,USA
someone,fired,fired,fi,VERB,USA
someone,hired,hired,hi,VERB,USA
someone,taught,taught,teach,VERB,USA
someone,held,held,hold,VERB,USA
someone,bullied,bullied,bully,VERB,USA
someone,picked up,picked,pick,VERB,USA
someone,stepped on,stepped,step,VERB,USA
someone,hit,hit,hit,VERB,USA
someone,clothed,clothed,clothed,VERB,USA
someone,washed,washed,washed,VERB,USA
someone,bathed,bathed,bath,VERB,USA
someone,shaved,shaved,shave,VERB,USA
someone,dressed,dressed,dress,VERB,USA
someone,styled,styled,sty,VERB,USA
someone,pushed,pushed,push,VERB,USA
someone,saved,saved,save,VERB,USA
someone,changed,changed,change,VERB,USA
someone,painted,painted,paint,VERB,USA
someone,fed,fed,feed,VERB,USA
mulberry,eaten,eaten,eat,VERB,USA
mulberry,picked,picked,pick,VERB,USA
mulberry,squashed,squashed,squash,VERB,USA
mulberry,collected,collected,collect,VERB,USA
mulberry,mixed,mixed,mix,VERB,USA
mulberry,stored,stored,store,VERB,USA
mulberry,sprinkled,sprinkled,sprinkle,VERB,USA
mulberry,served,served,serve,VERB,USA
mulberry,froze,froze,freeze,VERB,USA
mulberry,chilled,chilled,chill,VERB,USA
mulberry,baked,baked,bake,VERB,USA
mulberry,washed,washed,washed,VERB,USA
mulberry,chewed,chewed,chew,VERB,USA
mulberry,swallowed,swallowed,swallow,VERB,USA
mulberry,dried,dried,dry,VERB,USA
mulberry,treated,treated,treat,VERB,USA
mulberry,substituted ,substituted,substitute,VERB,USA
dumbbell,picked up,picked,pick,VERB,USA
dumbbell,held,held,hold,VERB,USA
dumbbell,lifted,lifted,lift,VERB,USA
dumbbell,raised,raised,raise,VERB,USA
dumbbell,lowered,lowered,lowere,VERB,USA
dumbbell,swung,swung,swing,VERB,USA
dumbbell,placed,placed,place,VERB,USA
dumbbell,carried,carried,carry,VERB,USA
dumbbell,dropped,dropped,drop,VERB,USA
sifter,sifted,sifted,sift,VERB,USA
sifter,washed,washed,washed,VERB,USA
sifter,separated,separated,separate,VERB,USA
sifter,broke up,broke,break,VERB,USA
sifter,filtered,filtered,filter,VERB,USA
closet,stored,stored,store,VERB,USA
closet,cleaned,cleaned,clean,VERB,USA
closet,built,built,build,VERB,USA
closet,destroyed,destroyed,destroy,VERB,USA
closet,dirtied,dirtied,dirtie,VERB,USA
flower,flattened,flattened,flatten,VERB,USA
flower,saved,saved,save,VERB,USA
flower,smelled,smelled,smell,VERB,USA
flower,beautified,beautified,beautify,VERB,USA
flower,eaten,eaten,eat,VERB,USA
flower,gave,gave,give,VERB,USA
flower,received,received,receive,VERB,USA
flower,bought,bought,buy,VERB,USA
flower,planted,planted,plan,VERB,USA
flower,picked,picked,pick,VERB,USA
flower,gifted,gifted,gift,VERB,USA
mall,built,built,build,VERB,USA
mall,shopped at,shopped,shop,VERB,USA
mall,decorated,decorated,decorate,VERB,USA
mall,destroyed,destroyed,destroy,VERB,USA
dock,stand on,stand,stand,VERB,USA
dock,sit on,sit,sit,VERB,USA
dock,step on,step,step on,VERB,USA
dock,walk on,walk,walk,VERB,USA
dock,jump off,jump,jump,VERB,USA
dock,held,held,hold,VERB,USA
dock,stored,stored,store,VERB,USA
dock,destroyed,destroyed,destroy,VERB,USA
dock,floated,floated,float,VERB,USA
pinkie,bent,bent,bend,VERB,USA
pinkie,broke,broke,break,VERB,USA
pinkie,touched,touched,touch,VERB,USA
pinkie,poked,poked,pok,VERB,USA
bartender,hit on,hit,hit,VERB,USA
bartender,punched,punched,punche,VERB,USA
bartender,served,served,serve,VERB,USA
bartender,poured,poured,pour,VERB,USA
bartender,tipped,tipped,tip,VERB,USA
bartender,hired,hired,hi,VERB,USA
bartender,fired,fired,fi,VERB,USA
bass,played,played,play,VERB,USA
bass,listened to,listened,listen,VERB,USA
bass,strung,strung,string,VERB,USA
bass,produced,produced,produce,VERB,USA
hip,broke,broke,break,VERB,USA
hip,healed,healed,heal,VERB,USA
hip,moved,moved,move,VERB,USA
hip,twisted,twisted,twiste,VERB,USA
hip,shook,shook,shake,VERB,USA
hip,bumped,bumped,bump,VERB,USA
panhandler,pan,pan,pan,NOUN,USA
oxtail,clean,clean,clean,VERB,USA
vein,needle,needle,needle,NOUN,USA
kelp,corn,corn,corn,NOUN,USA
spareribs,veggies,veggies,veggies,NOUN,USA
amulet,eggs food,eggs,egg,NOUN,USA
amulet,eggs food,food,food,NOUN,USA
wagon,transportation,transportation,transport,VERB,USA
playroom,fun,fun,fun,NOUN,USA
jogger,clothes,clothes,clothes,NOUN,USA
copybook,book,book,book,NOUN,USA
glycerine,clean,clean,clean,VERB,USA
pharmacist,drugs,drugs,drug,NOUN,USA
rake,leaves,leaves,leave,VERB,USA
anus,asshole,asshole,asshole,NOUN,USA
liqueur,alchol,alcohol,alcohol,NOUN,USA
menu,food,food,food,NOUN,USA
cabinet,storage,storage,storage,NOUN,USA
testes,exam,exam,examine,VERB,USA
blackberry,fruit,fruit,fruit,NOUN,USA
kitty,cat,cat,cat,NOUN,USA
cotton,clothes,clothes,clothes,NOUN,USA
squirrel,acorn,acorn,acorn,ADV,USA
topsoil,nose,nose,nose,PRON,USA
soil,planting,planting,plan,VERB,USA
crawfish,food,food,food,NOUN,USA
vest,somfortable,comfortable,comfortable,ADJ,USA
addict,drugs,drugs,drug,NOUN,USA
eraser,erase,erase,erase,VERB,USA
vine,tree,tree,tree,NOUN,USA
tee,softball,softball,softball,NOUN,USA
breadboard,cutting,cutting,cut,VERB,USA
breadboard,cooking,cooking,cook,VERB,USA
knickers,wear them,wear,wear,VERB,USA
earplugs,cover your ears,cover,cover,VERB,USA
earplugs,cover your ears,ears,ears,NOUN,USA
topaz,necklace,necklace,necklace,NOUN,USA
dish,eat,eat,eat,VERB,USA
dish,clean,clean,clean,VERB,USA
Fern,plant,plant,plant,VERB,USA
bowling,play,play,play,VERB,USA
waffle,eat,eat,eat,VERB,USA
waffle,make,make,make,VERB,USA
deck,walk on,walk,walk,VERB,USA
deck,build,build,build,VERB,USA
wallboard,hang stuff on the wall,hang,hang,VERB,USA
wallboard,hang stuff on the wall,stuff,stuff,NOUN,USA
wallboard,hang stuff on the wall,wall,wall,NOUN,USA
greenhouse,grow plants,grow,grow,VERB,USA
greenhouse,grow plants,plants,plant,VERB,USA
school,get better education,get,get,VERB,USA
school,get better education,better,better,ADJ,USA
school,get better education,education,educate,VERB,USA
debris,throw it away,throw,throw,VERB,USA
debris,throw it away,away,away,ADV,USA
guardrail,hold it,hold,hold,VERB,USA
badminton,play,play,play,VERB,USA
blowgun,use,use,use,VERB,USA
dye,color objects,color,color,VERB,USA
dye,color objects,objects,object,VERB,USA
trampoline,jump,jump,jump,VERB,USA
brow,facial expressions,facial,facial,ADJ,USA
brow,facial expressions,expressions,expressions,NOUN,USA
limb,move,move,move,VERB,USA
wrist,move,move,move,VERB,USA
centipede,stay away,stay,stay,VERB,USA
centipede,stay away,away,away,ADV,USA
scientist,discover,discover,discover,NOUN,USA
scientist,work,work,work,VERB,USA
scientist,learn,learn,learn,VERB,USA
spatula,cook,cook,cake,VERB,USA
spatula,flip,flip,flip,VERB,USA
apprentice,learning,learning,learn,VERB,USA
cellar,jail,jail,jail,NOUN,USA
cellar,wine,wine,wine,NOUN,USA
sardine,tin,tin,tin,NOUN,USA
sardine,swim,swim,swim,VERB,USA
paraphernalia,notebook,notebook,notebook,INTJ,USA
paraphernalia,pencil,pencil,pencil,NOUN,USA
mutton,lamb,lamb,lamb,NOUN,USA
cocaine,nose,nose,nose,PRON,USA
collar,shirt,shirt,shirt,NOUN,USA
genital,sex,sex,sex,VERB,USA
genital,pee,pee,pee,VERB,USA
note,write,write,write,VERB,USA
note,sing,sing,se,VERB,USA
note,play,play,play,VERB,USA
thigh,lift,lift,lift,VERB,USA
thigh,kick,kick,kick,VERB,USA
thigh,stand,stand,stand,VERB,USA
pole,fishing,fishing,fish,VERB,USA
pole,flag,flag,flag,NOUN,USA
soap,clean,clean,clean,VERB,USA
soap,wash,wash,wash,VERB,USA
jean,wear,wear,wear,VERB,USA
nickel,money,money,money,NOUN,USA
nickel,spending,spending,spend,VERB,USA
stoop,sit,sit,sit,VERB,USA
stoop,chill,chill,chill,VERB,USA
policewoman,cop,cop,cop,NOUN,USA
linen,pants,pants,pants,NOUN,USA
raindrop,rain,rain,rain,NOUN,USA
raindrop,storm,storm,storm,NOUN,USA
raindrop,water,water,water,NOUN,USA
checklist,organize,organize,organize,VERB,USA
coal,bad,bad,bad,ADJ,USA
coal,fire,fire,fire,NOUN,USA
easel,art,art,art,NOUN,USA
lake,swim,swim,swim,VERB,USA
lake,fish,fish,fish,VERB,USA
lake,boat,boat,boat,VERB,USA
lip,eat,eat,eat,VERB,USA
lip,chap,chap,chap,VERB,USA
farmhand,farm,farm,farm,NOUN,USA
farmhand,cultivate,cultivate,cultivate,VERB,USA
farmhand,grow,grow,grow,VERB,USA
patrolman,watch,watch,watch,VERB,USA
patrolman,protect,protect,protect,VERB,USA
patrolman,secure,secure,secure,VERB,USA
caseworker,enact justice,enact,enact,VERB,USA
caseworker,enact justice,justice,justice,NOUN,USA
caseworker,work,work,work,VERB,USA
watchmaker,business,business,business,NOUN,USA
watchmaker,sell,sell,sell,VERB,USA
watchmaker,make/build,make,make,VERB,USA
watchmaker,make/build,build,build,VERB,USA
cream,eat,eat,eat,VERB,USA
cream,make butter,make,make,VERB,USA
cream,make butter,butter,butter,NOUN,USA
cream,cook,cook,cake,VERB,USA
cream,cultivate,cultivate,cultivate,VERB,USA
receipt,keep,keep,keep,VERB,USA
receipt,return,return,return,NOUN,USA
receipt,show,show,show,VERB,USA
slipcover,cover,cover,cover,VERB,USA
slipcover,keep clean,keep,keep,VERB,USA
slipcover,keep clean,clean,clean,VERB,USA
watch,keep time,keep,keep,VERB,USA
watch,keep time,time,time,NOUN,USA
watch,good looks,good,good,ADJ,USA
watch,good looks,looks,look,VERB,USA
shortcake,eat,eat,eat,VERB,USA
shortcake,give,give,give,VERB,USA
shortcake,store,store,store,NOUN,USA
shortcake,throw away,throw,throw,VERB,USA
shortcake,throw away,away,away,ADV,USA
coke,drink,drink,drink,VERB,USA
coke,store,store,store,NOUN,USA
coke,give,give,give,VERB,USA
coke,throw away,throw,throw,VERB,USA
coke,throw away,away,away,ADV,USA
machetes,swing,swing,swing,VERB,USA
machetes,cut,cut,cut,VERB,USA
machetes,injure,injure,injure,VERB,USA
nurse,protect,protect,protect,VERB,USA
nurse,help,help,help,VERB,USA
nurse,save,save,save,VERB,USA
nurse,care,care,care,NOUN,USA
goat,milk the goat,milk,milk,NOUN,USA
goat,milk the goat,goat,goat,NOUN,USA
creamer,use in coffee,use,use,VERB,USA
creamer,use in coffee,coffee,coffee,NOUN,USA
creamer,drink,drink,drink,VERB,USA
fence,secure,secure,secure,VERB,USA
fence,protect,protect,protect,VERB,USA
fence,ensure privacy,ensure,ensure,VERB,USA
fence,ensure privacy,privacy,privacy,NOUN,USA
partner,better efficency in work,better,better,ADJ,USA
partner,better efficency in work,efficiency,efficiency,NOUN,USA
partner,better efficency in work,work,work,NOUN,USA
partner,love partner,love,love,VERB,USA
partner,love partner,partner,partner,NOUN,USA
toboggan,ride on in snow,ride,ride,VERB,USA
toboggan,ride on in snow,snow,snow,NOUN,USA
genitalia,use for intamacy,use,use,VERB,USA
genitalia,use for intamacy,intimacy,sex,VERB,USA
genitalia,gender identification,gender,gender,NOUN,USA
genitalia,gender identification,identification,identification,NOUN,USA
Toilet,used to poop and pee,used,use,VERB,USA
Toilet,used to poop and pee,poop,poop,VERB,USA
Toilet,used to poop and pee,pee,pee,VERB,USA
tobacco,"used for ""buzzes""",used,use,VERB,USA
tobacco,"used for ""buzzes""",buzzes,buzz,NOUN,USA
tobacco,can be chewed or smoked,can,can,AUX,USA
tobacco,can be chewed or smoked,chewed,chew,VERB,USA
tobacco,can be chewed or smoked,smoked,smok,VERB,USA
workbook,a book to write in to keep up with things,book,book,NOUN,USA
workbook,a book to write in to keep up with things,write,write,VERB,USA
workbook,a book to write in to keep up with things,keep,keep,VERB,USA
workbook,a book to write in to keep up with things,things,thing,NOUN,USA
workbook,a book you could learn from,book,book,NOUN,USA
workbook,a book you could learn from,learn,learn,VERB,USA
broom,sweep,sweep,sweep,VERB,USA
neck,support head,support,support,VERB,USA
neck,support head,head,head,NOUN,USA
stethoscope,used to hear heartbeat,used,use,VERB,USA
stethoscope,used to hear heartbeat,hear,hear,VERB,USA
stethoscope,used to hear heartbeat,heartbeat,heartbeat,X,USA
corvette,a sports car for driving from place to place,sports,sport,NOUN,USA
corvette,a sports car for driving from place to place,car,car,NOUN,USA
corvette,a sports car for driving from place to place,driving,drive,VERB,USA
corvette,a sports car for driving from place to place,place,place,NOUN,USA
corvette,a sports car for driving from place to place,place,place,NOUN,USA
crumpet,a biscuit to eat,biscuit,biscuit,NOUN,USA
crumpet,a biscuit to eat,eat,eat,VERB,USA
encyclopedia,used to research or obtain knowledge,used,use,VERB,USA
encyclopedia,used to research or obtain knowledge,research,research,VERB,USA
encyclopedia,used to research or obtain knowledge,obtain,aobtain,VERB,USA
encyclopedia,used to research or obtain knowledge,knowledge,knowledge,NOUN,USA
scar,no use only an effect of a bad wound healing,use,use,VERB,USA
scar,no use only an effect of a bad wound healing,effect,effect,NOUN,USA
scar,no use only an effect of a bad wound healing,bad,bad,ADJ,USA
scar,no use only an effect of a bad wound healing,wound,wound,NOUN,USA
scar,no use only an effect of a bad wound healing,healing,heal,VERB,USA
fountain,look and admire,look,look,VERB,USA
fountain,look and admire,admire,admire,VERB,USA
lint,throw away (no uses),throw,throw,VERB,USA
lint,throw away (no uses),away,away,ADV,USA
lint,throw away (no uses),uses,use,NOUN,USA
sidewalk,walk,walk,walk,VERB,USA
sidewalk,paint,paint,paint,VERB,USA
sidewalk,chalk,chalk,chalk,NOUN,USA
bead,bracelet,bracelet,bracelet,NOUN,USA
bead,hair,hair,hair,NOUN,USA
stretcher,body,body,body,NOUN,USA
stretcher,hospital,hospital,hospital,NOUN,USA
trousers,wear,wear,wear,VERB,USA
trousers,take off,take,take,VERB,USA
seed,grow,grow,grow,VERB,USA
seed,spit out,spit,spit,VERB,USA
seed,plant,plant,plant,NOUN,USA
seed,keep,keep,keep,VERB,USA
seed,throw away,throw,throw,VERB,USA
seed,throw away,away,away,ADV,USA
hairnet,keep hair out of food,keep,keep,VERB,USA
hairnet,keep hair out of food,hair,hair,NOUN,USA
hairnet,keep hair out of food,food,food,NOUN,USA
skillet,cook,cook,cake,VERB,USA
skillet,bake,bake,bake,VERB,USA
skillet,burn,burn,burn,VERB,USA
ash,dead body,dead,dead,ADJ,USA
ash,dead body,body,body,NOUN,USA
ash,lava,lava,lava,NOUN,USA
ash,fire,fire,fire,NOUN,USA
ash,burned,burned,burn,VERB,USA
tin,foil,foil,foil,NOUN,USA
dessert,eat,eat,eat,VERB,USA
dessert,save,save,save,VERB,USA
dessert,after dinner,dinner,dinner,NOUN,USA
balm,lips,lips,lip,NOUN,USA
glassblower,blow glass,blow,blow,VERB,USA
glassblower,blow glass,glass,glass,NOUN,USA
stairwell,go up,go,go,VERB,USA
stairwell,go down,go,go,VERB,USA
stairwell,fall,fall,fall,VERB,USA
stairwell,play,play,play,VERB,USA
pimple,pop,pop,pop,VERB,USA
pimple,grow,grow,grow,VERB,USA
artifact,look at,look,look,VERB,USA
artifact,admire,admire,admire,VERB,USA
artifact,no touch,touch,touch,VERB,USA
dollar,use,use,use,VERB,USA
dollar,spend,spend,spend,VERB,USA
dollar,keep,keep,keep,VERB,USA
dollar,save,save,save,VERB,USA
cloverleaf,luck,luck,luck,NOUN,USA
sprinter,run,run,run,VERB,USA
sprinter,stretch,stretch,stretch,VERB,USA
sprinter,fast,fast,fast,ADJ,USA
bible,lord,lord,lord,NOUN,USA
bible,god,god,god,PROPN,USA
bible,jesus,jesus,jesus,X,USA
bible,holy spirit,holy,holy,ADV,USA
bible,holy spirit,spirit,spirit,NOUN,USA
bible,read ,read,read,VERB,USA
machinery,use,use,use,VERB,USA
costume,weat,west,west,ADV,USA
powerboat,use,use,use,VERB,USA
rotisserie,chicken,chicken,chicken,NOUN,USA
pocketknife,cut,cut,cut,VERB,USA
songbook,read,read,read,VERB,USA
songbook,play ,play,play,VERB,USA
summerhouse,live,live,live,VERB,USA
summerhouse,stay,stay,stay,VERB,USA
fan,keep cool,keep,keep,VERB,USA
fan,keep cool,cool,cool,ADJ,USA
programmer,programming,programming,program,VERB,USA
espresso,making it,making,make,NOUN,USA
espresso,consuming it,consuming,consume,VERB,USA
guard,watching,watching,watch,VERB,USA
tenderloin,eating it,eating,eat,VERB,USA
tenderloin,cooking it,cooking,cook,VERB,USA
adapter,using it,using,use,VERB,USA
girlfriend,loving ,loving,love,ADJ,USA
leopard,raising it,raising,raise,VERB,USA
leopard,teaching it,teaching,teach,VERB,USA
leopard,feeding it,feeding,feed,VERB,USA
armor,wearing it,wearing,wear,VERB,USA
inventor,making things ,making,make,NOUN,USA
inventor,making things ,things,thing,NOUN,USA
thread,sewing,sewing,sew,VERB,USA
packaging,putting things in ,putting,put,VERB,USA
packaging,putting things in ,things,thing,NOUN,USA
dishwasher,washing dishes,washing,washe,VERB,USA
dishwasher,washing dishes,dishes,dish,NOUN,USA
eyeball,seeing things,seeing,see,VERB,USA
eyeball,seeing things,things,thing,NOUN,USA
appetizer,eating,eating,eat,VERB,USA
cosmetician,doing beauty tasks,beauty,beauty,NOUN,USA
cosmetician,doing beauty tasks,tasks,task,NOUN,USA
sweater,wearing it,wearing,wear,VERB,USA
sweater,washing it,washing,wash,VERB,USA
semen,making a child with it,making,make,NOUN,USA
semen,making a child with it,child,child,NOUN,USA
croquet,making clothing,making,make,NOUN,USA
croquet,making clothing,clothing,clothing,NOUN,USA
chimpanzee,teach it,teach,teach,VERB,USA
skewer,making kabobs',making,make,VERB,USA
skewer,making kabobs',kabob,kabob,NOUN,USA
