Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63bdff6be1bffb6cf044ba9a,5f2dae4189c9c90b8155b871,APPROVED,2023-01-11T00:14:35.376000Z,2023-01-11T00:32:57.436000Z,2023-01-11T00:32:57.826000Z,2023-01-11T00:32:57.744926Z,1103,C14GZM6A,197,33,Male,Other,Austria,Canada,Canada,English,Yes,Full-Time
63bdff76e4cfb642ad5091d8,5b7c4d7d8c721a00015d2bea,APPROVED,2023-01-11T00:14:46.481000Z,2023-01-11T00:39:22.108000Z,2023-01-11T00:39:22.564000Z,2023-01-11T00:39:22.507340Z,1476,C14GZM6A,741,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bdff7fb4ecad8df0048292,5c635a08e30ff200016badb9,RETURNED,2023-01-11T00:25:00.059000Z,,,2024-02-23T16:39:41.982761Z,,,1879,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bdff7f474e33af06bca878,612aec9a4f35ebef2215b062,APPROVED,2023-01-11T00:15:00.597000Z,2023-01-11T00:31:13.145000Z,2023-01-11T00:31:16.304000Z,2023-01-11T00:31:13.537683Z,973,C14GZM6A,180,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bdff9a1f370d904c957abd,6115c51f1dd2fcd6cfe8fe21,APPROVED,2023-01-11T00:15:26.520000Z,2023-01-11T00:27:35.485000Z,2023-01-11T00:33:44.196000Z,2023-01-11T00:27:35.852875Z,729,https://app.prolific.co/submissions/complete?cc=C14GZM6A,43,20,Female,White,Canada,Canada,Canada,English,Yes,Unemployed (and job seeking)
63be0217af950db9bd33ea33,609b22b07a8af60592fbe464,RETURNED,2023-01-11T00:26:03.678000Z,,,2024-02-23T16:39:41.984210Z,,,1137,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63be02dcfa7e9563af6394d7,604a8a4926724aaed69b940b,APPROVED,2023-01-11T00:29:23.869000Z,2023-01-11T00:40:28.470000Z,2023-01-11T00:40:28.975000Z,2023-01-11T00:40:28.921107Z,665,C14GZM6A,57,30,Male,White,Canada,Canada,Canada,English,Yes,Part-Time
63be042d73a0750b659582e4,5ec4706e8328653522db3b67,APPROVED,2023-01-11T00:34:53.705000Z,2023-01-11T00:41:02.607000Z,2023-01-11T00:41:04.723000Z,2023-01-11T00:41:02.937704Z,369,C14GZM6A,63,29,Female,Asian,Canada,Canada,Canada,English,No,Other
63be0434b99e542a03a0c6b4,60c43074007f97df5d485459,APPROVED,2023-01-11T00:35:02.573000Z,2023-01-11T00:53:52.273000Z,2023-01-11T00:53:52.655000Z,2023-01-11T00:53:52.594324Z,1130,C14GZM6A,251,39,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63be043f6770177f43e6b9a4,63468c2501e33edb7ecf1907,APPROVED,2023-01-11T00:35:11.302000Z,2023-01-11T00:50:45.337000Z,2023-01-11T00:50:45.908000Z,2023-01-11T00:50:45.851009Z,935,C14GZM6A,93,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
63be044272446a110d44baa3,5c36415362073c000166c847,APPROVED,2023-01-11T00:35:20.942000Z,2023-01-11T01:07:09.337000Z,2023-01-11T01:07:09.760000Z,2023-01-11T01:07:09.690033Z,1909,C14GZM6A,648,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
