Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63dad6490cc57d8b3b557a8b,63c277505b2287f5c2efd070,APPROVED,2023-02-01T21:14:59.275000Z,2023-02-01T21:45:52.134000Z,2023-02-01T21:45:52.715000Z,2023-02-01T21:45:52.649541Z,1853,C14GZM6A,17,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dad64aa8538a7da6805ba2,60358d6b8447dceb12366db6,APPROVED,2023-02-01T21:14:54.681000Z,2023-02-01T21:28:20.351000Z,2023-02-01T21:28:20.811000Z,2023-02-01T21:28:20.739855Z,806,C14GZM6A,295,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dad64c55169fb131787070,63d2bb6d3798f77551001115,APPROVED,2023-02-01T21:14:57.194000Z,2023-02-01T21:31:53.290000Z,2023-02-01T21:31:53.766000Z,2023-02-01T21:31:53.692559Z,1017,C14GZM6A,3,22,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
63dad64d942388ab5f511fd4,5eb3138319f0500f2004d2e9,APPROVED,2023-02-01T21:15:53.335000Z,2023-02-01T21:25:07.561000Z,2023-02-01T21:25:08.083000Z,2023-02-01T21:25:08.029691Z,555,C14GZM6A,817,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63dad6505f72d8fdc6d0e96e,5e2f528ceb557a5186d5969c,APPROVED,2023-02-01T21:14:57.934000Z,2023-02-01T21:23:26.238000Z,2023-02-01T21:23:26.777000Z,2023-02-01T21:23:26.716193Z,509,C14GZM6A,769,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
63dad6500193589fedd0e995,623499c1de37d4c70abc20e7,APPROVED,2023-02-01T21:15:03.165000Z,2023-02-01T21:28:50.269000Z,2023-02-01T21:28:50.695000Z,2023-02-01T21:28:50.609822Z,828,C14GZM6A,529,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dad65176fa003302138ee2,5b5f35fe64516800018b8ed2,APPROVED,2023-02-01T21:14:57.171000Z,2023-02-01T21:25:50.385000Z,2023-02-01T21:25:50.867000Z,2023-02-01T21:25:50.815316Z,654,C14GZM6A,1425,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dad651f29ad17160bfa621,607ca741fd54ce0bd3846328,APPROVED,2023-02-01T21:15:01.179000Z,2023-02-01T21:40:22.062000Z,2023-02-01T21:40:22.534000Z,2023-02-01T21:40:22.478957Z,1521,C14GZM6A,437,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
63dade0fd159e20301bfa65c,5d7d2b7be3f30f0016252e97,APPROVED,2023-02-01T21:48:03.399000Z,2023-02-01T21:59:09.938000Z,2023-02-01T21:59:10.414000Z,2023-02-01T21:59:10.412431Z,667,C14GZM6A,82,38,Male,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
63dade1162817e7e4dfc7de3,5b9d57e5737d030001ad2cbf,APPROVED,2023-02-01T21:48:01.120000Z,2023-02-01T22:03:13.273000Z,2023-02-01T22:03:13.677000Z,2023-02-01T22:03:13.630037Z,913,C14GZM6A,1823,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dade1341b7b3c71ca99da8,62ed5a99f10f63bee5bf02cd,APPROVED,2023-02-01T21:48:06.583000Z,2023-02-01T22:24:59.466000Z,2023-02-01T22:26:49.330000Z,2023-02-01T22:24:59.905855Z,2213,14GZM6A,327,33,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
63dade14cb2b200ed82dcd0f,5af5f227672ea800010d3b8d,APPROVED,2023-02-01T21:48:17.778000Z,2023-02-01T21:56:12.193000Z,2023-02-01T21:56:12.668000Z,2023-02-01T21:56:12.593926Z,475,C14GZM6A,414,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
63dade1497ca2022defc7df2,62d2c9d825a0449c13aa42cc,APPROVED,2023-02-01T21:48:09.883000Z,2023-02-01T21:59:56.527000Z,2023-02-01T21:59:56.983000Z,2023-02-01T21:59:56.904316Z,707,C14GZM6A,46,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
63dade1541b7b3c71ca99da9,630382e1437566a48f78a56f,APPROVED,2023-02-01T21:48:08.066000Z,2023-02-01T21:58:40.304000Z,2023-02-01T21:58:40.800000Z,2023-02-01T21:58:40.734703Z,633,C14GZM6A,301,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
63dade164d449bce31fe1cb5,59142b45ef024b0001c54c33,APPROVED,2023-02-01T21:48:06.221000Z,2023-02-01T22:09:43.089000Z,2023-02-01T22:09:43.473000Z,2023-02-01T22:09:43.415850Z,1297,C14GZM6A,1595,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63dade16622a5aba142c80e9,60eeb9d36a7364ce4723b8bd,APPROVED,2023-02-01T21:48:06.392000Z,2023-02-01T22:13:12.475000Z,2023-02-01T22:13:13.578000Z,2023-02-01T22:13:13.519405Z,1507,C14GZM6A,692,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63dade165e11bfb601d44cb6,5d4200b0f1006e00196a9322,APPROVED,2023-02-01T21:48:06.667000Z,2023-02-01T22:06:16.870000Z,2023-02-01T22:06:17.401000Z,2023-02-01T22:06:17.380808Z,1091,C14GZM6A,1622,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63dade17df953eb70cfe1c7b,5693df018d93fe000dfa5733,APPROVED,2023-02-01T21:48:11.843000Z,2023-02-01T21:59:51.533000Z,2023-02-01T21:59:51.951000Z,2023-02-01T21:59:51.905094Z,700,C14GZM6A,1802,49,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63ded20d4db3b5d43d3abc38,5e56781c475236000bc43e20,APPROVED,2023-02-04T21:49:34.026000Z,2023-02-04T22:13:31.032000Z,2023-02-04T22:13:31.450000Z,2023-02-04T22:13:31.394590Z,1438,C14GZM6A,916,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
63ded210bd4136d49d608183,5c63363b935c87000118a78a,APPROVED,2023-02-04T21:48:21.649000Z,2023-02-04T21:58:41.509000Z,2023-02-04T21:58:41.995000Z,2023-02-04T21:58:41.939691Z,620,C14GZM6A,401,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63ded2117442f172f4cfa630,5875778b5c17910001ea4f35,APPROVED,2023-02-04T21:45:57.617000Z,2023-02-04T22:10:01.356000Z,2023-02-04T22:10:01.877000Z,2023-02-04T22:10:01.806406Z,1444,C14GZM6A,3088,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63ded2121ccd3696f0792c26,5e0dd8f36f6c6354500b6208,APPROVED,2023-02-04T21:45:57.501000Z,2023-02-04T22:02:52.753000Z,2023-02-04T22:02:53.210000Z,2023-02-04T22:02:53.149917Z,1016,C14GZM6A,793,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63ded212e34de3d52e62efda,5d60d34008ff870016878a6d,APPROVED,2023-02-04T21:47:38.101000Z,2023-02-04T22:24:57.143000Z,2023-02-04T22:24:57.690000Z,2023-02-04T22:24:57.619487Z,2240,C14GZM6A,171,42,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63ded2149354717c34a134c3,5e07aa9cb638531138f72587,APPROVED,2023-02-04T21:45:56.061000Z,2023-02-04T22:18:57.570000Z,2023-02-04T22:18:58.090000Z,2023-02-04T22:18:58.032963Z,1982,C14GZM6A,1697,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63ded2142cbcadb6ab573dea,597b0c6ed573480001404b95,APPROVED,2023-02-04T21:46:00.724000Z,2023-02-04T21:55:37.755000Z,2023-02-04T21:55:38.168000Z,2023-02-04T21:55:38.111028Z,578,C14GZM6A,1440,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63ded215e46a18c63cc1d7fb,60c20abfdccab926283d8f7f,APPROVED,2023-02-04T21:45:57.027000Z,2023-02-04T21:56:40.914000Z,2023-02-04T21:56:41.418000Z,2023-02-04T21:56:41.453674Z,644,C14GZM6A,969,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63ded216ccedc5b2093abbbb,5c0ca233632102000147c7db,APPROVED,2023-02-04T21:45:58.030000Z,2023-02-04T21:57:34.315000Z,2023-02-04T21:57:34.740000Z,2023-02-04T21:57:34.664916Z,697,C14GZM6A,1310,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
63ded217ee1bd7b32b203ba8,5ee5483b1dfa3b0ded826eee,APPROVED,2023-02-04T21:46:02.219000Z,2023-02-04T22:00:09.264000Z,2023-02-04T22:00:09.723000Z,2023-02-04T22:00:09.662701Z,848,C14GZM6A,620,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
