Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64c2b1405d5e9b259f471127,584ef02b78380e000175f013,APPROVED,2023-07-27T18:02:43.333000Z,2023-07-27T18:20:08.863000Z,2023-07-27T18:20:09.394000Z,2023-07-27T18:20:09.343543Z,1046,C14GZM6A,347,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64c2b212b6ed66301225678b,63d8d378a88eafef75d5acf9,APPROVED,2023-07-27T18:06:30.395000Z,2023-07-27T18:25:42.321000Z,2023-07-27T18:31:27.748000Z,2023-07-27T18:25:42.814152Z,1152,https://app.prolific.co/submissions/complete?cc=C14GZM6A,49,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64c2b22e26c7207c9a1bcc01,62d7443567d945a729647935,RETURNED,2023-07-27T18:06:49.270000Z,,,2024-02-23T16:38:32.069627Z,,,246,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64c2b2bbea2210909d83392f,599c1da9a954a50001ef1cb7,APPROVED,2023-07-27T18:09:02.261000Z,2023-07-27T18:28:49.241000Z,2023-07-27T18:28:50.934000Z,2023-07-27T18:28:50.962206Z,1187,C14GZM6A,511,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64c2b2bdfa53631597ceb550,5a4d6973f4c9dc0001649fc7,APPROVED,2023-07-27T18:09:04.829000Z,2023-07-27T18:19:15.535000Z,2023-07-27T18:19:16.017000Z,2023-07-27T18:19:16.189279Z,611,C14GZM6A,938,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64c2b2f602e7b402e80e3f9a,63d016fee6f4732bcf6db938,RETURNED,2023-07-27T18:10:01.286000Z,,,2024-02-23T16:38:32.072347Z,,,181,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64c2b57ccdf2630b339a155e,60ca6d332749493cf6326ab6,APPROVED,2023-07-27T18:20:46.809000Z,2023-07-27T18:26:43.451000Z,2023-07-27T18:26:44.050000Z,2023-07-27T18:26:43.953226Z,357,C14GZM6A,258,20,Female,White,Hong Kong,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64c2b82b522f886c9714f2e2,5e13859753e8469d270982c0,APPROVED,2023-07-27T18:32:22.877000Z,2023-07-27T19:08:21.955000Z,2023-07-27T19:08:23.986000Z,2023-07-27T19:08:24.341326Z,2160,C14GZM6A,1220,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64c2b83ada15b32e564d5a22,5e5e7e81381c27000b1e9cba,APPROVED,2023-07-27T18:32:29.275000Z,2023-07-27T18:41:09.235000Z,2023-07-27T18:41:09.956000Z,2023-07-27T18:41:09.891267Z,520,C14GZM6A,41,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64c2b83da339a5d674729263,5f8dec421f06451776393dc4,APPROVED,2023-07-27T18:32:48.141000Z,2023-07-27T18:51:20.131000Z,2023-07-27T18:51:21.051000Z,2023-07-27T18:51:20.975547Z,1112,C14GZM6A,629,27,Female,Other,Canada,Canada,Canada,English,Yes,Other
