Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63d0925e9033a88910910776,5a5bed3a76d1c60001ab3c4c,APPROVED,2023-01-25T02:22:22.718000Z,2023-01-25T02:43:04.659000Z,2023-01-25T02:43:05.042000Z,2023-01-25T02:43:04.988686Z,1242,C14GZM6A,917,31,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
63d092e3b636e58108be4381,5702c03e68c641000e0d754d,APPROVED,2023-01-25T02:24:35.168000Z,2023-01-25T03:06:18.418000Z,2023-01-25T03:06:19.122000Z,2023-01-25T03:06:19.068428Z,2504,C14GZM6A,1046,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63d0932bb030a1453bc8ef41,63d007388da4ef5b301762f9,APPROVED,2023-01-25T02:25:53.598000Z,2023-01-25T03:13:06.055000Z,2023-01-25T03:13:06.624000Z,2023-01-25T03:13:06.551663Z,2833,C14GZM6A,1,25,Male,Asian,United States,United States,United States,English,Yes,Part-Time
63d09e75e7b514a970d30a73,63039f41fa5c21d483996be2,TIMED-OUT,2023-01-25T03:14:01.242000Z,,,2024-02-23T16:40:18.667419Z,34089978,,1267,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
63d09e7fe7990f2ac6dca358,5f1594065b06710629a4c197,APPROVED,2023-01-25T03:14:07.041000Z,2023-01-25T03:36:47.746000Z,2023-01-25T03:36:48.173000Z,2023-01-25T03:36:48.117795Z,1361,C14GZM6A,222,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63d09e8003917129d83f6e46,5f31bed06988170de9437634,APPROVED,2023-01-25T03:14:11.011000Z,2023-01-25T03:24:41.207000Z,2023-01-25T03:24:41.583000Z,2023-01-25T03:24:41.524795Z,631,C14GZM6A,97,20,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
63d09e84df246b81a8d30a99,5f582a0071a90f3972ee9a09,APPROVED,2023-01-25T03:14:16.079000Z,2023-01-25T03:37:41.661000Z,2023-01-25T03:37:42.055000Z,2023-01-25T03:37:41.995127Z,1406,C14GZM6A,1109,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63d09e84071e9d913d356e82,5c8ee6c36ca70b0001fe979d,RETURNED,2023-01-25T03:14:12.414000Z,,,2024-02-23T16:40:18.668960Z,,,1182,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63d0a1fb9d2797f709832e51,5c4d8d706b23ab0001a34af2,APPROVED,2023-01-25T03:29:19.562000Z,2023-01-25T03:43:58.859000Z,2023-01-25T03:43:59.290000Z,2023-01-25T03:43:59.231731Z,880,C14GZM6A,729,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63d0b04fddc52c91f67e38e5,62e234304cf51f62d5ee3e48,APPROVED,2023-01-25T04:30:56.175000Z,2023-01-25T05:43:24.748000Z,2023-01-25T05:43:25.352000Z,2023-01-25T05:43:25.292086Z,4349,C14GZM6A,316,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
