Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63b835e8409158591d2413f4,5c6f552bd1a8e800013f1bf9,APPROVED,2023-01-06T14:53:32.542000Z,2023-01-06T15:13:17.165000Z,2023-01-06T15:13:17.907000Z,2023-01-06T15:13:17.832899Z,1185,C1MEQM55,311,33,Male,White,United Kingdom,Canada,United Kingdom,English,No,Full-Time
63b83617ba89fd8756ff1ca9,603a9ef328fe2f6cb2fd35d7,APPROVED,2023-01-06T14:54:19.073000Z,2023-01-06T15:08:00.891000Z,2023-01-06T15:08:01.448000Z,2023-01-06T15:08:01.365433Z,822,C1MEQM55,144,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63b83637409158591d2413fd,5d534683b2f5ae001ac45ffa,APPROVED,2023-01-06T14:54:51.437000Z,2023-01-06T15:01:33.390000Z,2023-01-06T15:01:33.847000Z,2023-01-06T15:01:33.759020Z,402,C1MEQM55,28,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
63b83638a5b17d6d0a755c55,60ab9f9b5d9fdbefa2c95187,APPROVED,2023-01-06T14:54:54.046000Z,2023-01-06T15:15:07.951000Z,2023-01-06T15:15:08.497000Z,2023-01-06T15:15:08.412947Z,1214,C1MEQM55,517,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63b836442b075bb37208fdcd,61059ae3e280dd20c9d838de,APPROVED,2023-01-06T14:55:03.670000Z,2023-01-06T15:08:31.254000Z,2023-01-06T15:41:37.250000Z,2023-01-06T15:08:31.723599Z,808,NOCODE,831,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63b841e5076c761ce4984919,5cabaa10ed17090015e1eb75,RETURNED,2023-01-06T15:47:31.210000Z,,,2024-02-23T16:41:49.429945Z,,,1481,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841eacc48bf492ade26ac,5ad21d44d9f7470001db18d5,RETURNED,2023-01-06T15:45:24.446000Z,,,2024-02-23T16:41:49.432287Z,,,1271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841eb23005a2d203fd254,59400f1c6b84600001e76c13,RETURNED,2023-01-06T15:45:01.562000Z,,,2024-02-23T16:41:49.435442Z,,,2127,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841ebbddea03cb23861ba,5ca9bc7978958e0016c5008b,RETURNED,2023-01-06T15:44:49.701000Z,,,2024-02-23T16:41:49.440622Z,,,2009,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841f1bb09a74ee3b69ee4,605e491b152b38b079a9ca7c,RETURNED,2023-01-06T15:45:00.583000Z,,,2024-02-23T16:41:49.439143Z,,,971,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841f2b87738ff15755c7b,5cfde288bab656000198b943,RETURNED,2023-01-06T15:44:53.652000Z,,,2024-02-23T16:41:49.441965Z,,,1339,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841f4076c761ce498491b,5ed4b8618f8d7e47a87b5ecb,RETURNED,2023-01-06T15:44:52.447000Z,,,2024-02-23T16:41:49.446170Z,,,1282,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841f62275d21a7265bcc4,614b17ffbf84c3e56e5db50d,RETURNED,2023-01-06T15:44:57.969000Z,,,2024-02-23T16:41:49.446037Z,,,247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841f91f40cee7561a6b0b,61472d11917bd861c1e7c695,RETURNED,2023-01-06T15:45:00.044000Z,,,2024-02-23T16:41:49.453983Z,,,744,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841fcfccfa658a034dba9,5ff0273c0479d7eec3e3e801,RETURNED,2023-01-06T15:45:20.666000Z,,,2024-02-23T16:41:49.455372Z,,,369,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841fd4a87b74811de26eb,62c43483f7c0b5ca45013686,APPROVED,2023-01-06T15:45:01.621000Z,2023-01-06T16:17:35.984000Z,2023-01-06T16:17:39.300000Z,2023-01-06T16:17:36.524206Z,1955,C1MEQM55,169,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63b841fdfaec0321400390d4,5ea1a2e7939362055f0c325a,APPROVED,2023-01-06T15:45:08.091000Z,2023-01-06T16:14:58.738000Z,2023-01-06T16:14:59.307000Z,2023-01-06T16:14:59.246265Z,1791,C1MEQM55,322,47,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63b841fe35fec3e7eb039094,6294b7953a2007b5597441ae,RETURNED,2023-01-06T15:45:07.932000Z,,,2024-02-23T16:41:49.468079Z,,,525,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b841ff2275d21a7265bcc6,63b80a8b220f924d975670bc,RETURNED,2023-01-06T15:45:12.415000Z,,,2024-02-23T16:41:49.461409Z,,,923,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b84200efe051e53ffe1e08,5df806931d6b465ad9aa277e,RETURNED,2023-01-06T15:45:07.498000Z,,,2024-02-23T16:41:49.482782Z,,,165,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b842001e5fbab48e7980c3,561021e87ffc8a0005811358,RETURNED,2023-01-06T15:45:14.436000Z,,,2024-02-23T16:41:49.468387Z,,,2320,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b84201eb50ee1c7d386196,61698a8779cd6c1922b2a204,RETURNED,2023-01-06T15:45:11.276000Z,,,2024-02-23T16:42:05.432399Z,,,1624,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b84202119a8e15d8900619,5b4b679dff74970001256d36,RETURNED,2023-01-06T15:45:08.801000Z,,,2024-02-23T16:41:49.514376Z,,,1201,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b8420273028d469d97d95c,5dc1719878cda00c6dcf5c1e,RETURNED,2023-01-06T15:45:12.316000Z,,,2024-02-23T16:41:49.472157Z,,,1422,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b842034a87b74811de26ec,62fba19b31689f425e047e01,RETURNED,2023-01-06T15:45:11.016000Z,,,2024-02-23T16:41:49.481214Z,,,519,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63b8423138e9f2cc9728a23e,5da74e9437d4210016492810,RETURNED,2023-01-06T15:46:03.322000Z,,,2024-02-23T16:41:49.482049Z,,,1069,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
