Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64bfe9ebbfc43c52f2d93bd2,5aeb5c9f0f8859000190a19b,APPROVED,2023-07-25T15:27:42.121000Z,2023-07-25T15:40:24.811000Z,2023-07-25T15:40:25.401000Z,2023-07-25T15:40:25.335449Z,763,C14GZM6A,416,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64bffc29b6b927633ce3258c,60cc30fe65c26745707fb08c,APPROVED,2023-07-25T16:45:42.652000Z,2023-07-25T16:57:30.513000Z,2023-07-25T16:57:31.764000Z,2023-07-25T16:57:31.688578Z,708,C14GZM6A,197,22,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64bffe08dc3a9ea51c5470d1,62c63362e7342ad8be294866,APPROVED,2023-07-25T16:53:32.180000Z,2023-07-25T17:07:59.204000Z,2023-07-25T17:08:08.767000Z,2023-07-25T17:08:14.069765Z,868,C14GZM6A,2303,43,Male,White,United States,United States,United States,English,No,Full-Time
64bffe098feb05ca82547074,615734b16b50355d4521f849,TIMED-OUT,2023-07-25T16:53:33.674000Z,,,2024-02-23T16:37:15.675548Z,18402223,,1254,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64bffe0a458f011796558196,640cbae3e88be609f5011050,APPROVED,2023-07-25T16:53:34.405000Z,2023-07-25T17:04:42.698000Z,2023-07-25T17:04:43.310000Z,2023-07-25T17:04:46.776838Z,669,C14GZM6A,234,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
64bffe0b7e289f13e30230de,5d1a69d8f97a18001977e0d7,APPROVED,2023-07-25T16:53:44.381000Z,2023-07-25T17:25:27.105000Z,2023-07-25T17:25:27.759000Z,2023-07-25T17:25:27.667723Z,1903,C14GZM6A,2948,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64bffe0b84f1890078d93bd8,62e1581acad06eee3b6509dc,RETURNED,2023-07-25T16:59:37.465000Z,,,2024-02-23T16:37:15.676517Z,,,1532,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64bffffe7c68fb2ec874660f,60d2c59451b12e36fb281477,APPROVED,2023-07-25T17:02:24.028000Z,2023-07-25T17:18:08.540000Z,2023-07-25T17:18:09.152000Z,2023-07-25T17:18:09.278623Z,945,C14GZM6A,635,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64c00e16181a8fa4421956da,64087b8444f656e9e2b74446,RETURNED,2023-07-25T18:12:00.065000Z,,,2024-02-23T16:37:15.679654Z,,,401,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64c01072426e7643b004c830,63ea4564de250efaacb1cceb,APPROVED,2023-07-25T18:15:05.586000Z,2023-07-25T19:15:16.325000Z,2023-07-25T19:15:28.289000Z,2023-07-25T19:15:36.209062Z,3611,C14GZM6A,297,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64c0123fb5dceac2120913cd,60fd310fff5b2600c9d95554,APPROVED,2023-07-25T18:25:15.228000Z,2023-07-25T19:22:37.752000Z,2023-07-25T19:22:38.467000Z,2023-07-25T19:22:38.399031Z,3443,C14GZM6A,779,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64c012404efff90059f21354,5ba4d89abf3b9d000152023c,APPROVED,2023-07-25T18:19:56.172000Z,2023-07-25T18:42:51.282000Z,2023-07-25T18:42:51.839000Z,2023-07-25T18:42:51.774016Z,1376,C14GZM6A,244,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64c01243a1b38a35b5a3b20f,5d5a8cbeeb68e00018d85fb7,RETURNED,2023-07-25T18:29:47.308000Z,,,2024-02-23T16:37:15.681700Z,,,1933,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64c012432184bea87f81568f,5c3b70640eaa0100018ea877,APPROVED,2023-07-25T18:19:51.405000Z,2023-07-25T18:31:54.386000Z,2023-07-25T18:31:59.950000Z,2023-07-25T18:31:59.858852Z,723,C14GZM6A,4364,58,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64c012444d1fcebbe611ab62,63d2a4b549eb02187fd40092,APPROVED,2023-07-25T18:19:48.122000Z,2023-07-25T18:56:11.761000Z,2023-07-25T18:56:12.410000Z,2023-07-25T18:56:12.533508Z,2184,C14GZM6A,1489,38,Male,White,United States,United States,United States,English,No,Full-Time
64c0124ec3e66585138ae8ac,55a7f195fdf99b7508d7d886,RETURNED,2023-07-25T18:20:57.206000Z,,,2024-02-23T16:37:15.680146Z,,,4153,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64c01a48d4a22f8958f58e4a,63174af7d57182f9bf90c094,APPROVED,2023-07-25T18:54:04.678000Z,2023-07-25T19:11:54.106000Z,2023-07-25T19:11:54.646000Z,2023-07-25T19:11:54.580349Z,1070,C14GZM6A,1053,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
