Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63d4779d5b30e587df0a4a79,63d40c7c2cab68bcddd48981,RETURNED,2023-01-28T01:17:33.678000Z,2023-01-28T01:21:54.875000Z,,2024-02-23T16:40:33.772441Z,,63d40c7c2cab68bcddd48981,42,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63d478942517c7843e4cc300,5c15a1a42b16ba0001c96185,APPROVED,2023-01-28T01:21:31.377000Z,2023-01-28T01:31:11.726000Z,2023-01-28T01:31:12.116000Z,2023-01-28T01:31:12.055932Z,581,C14GZM6A,43,41,Female,White,Canada,Canada,Canada,English,No,DATA_EXPIRED
63d478c50ef82d75d7b9ce20,63117718025bf2d9641bbb33,APPROVED,2023-01-28T01:22:19.209000Z,2023-01-28T01:55:31.348000Z,2023-01-28T01:55:31.901000Z,2023-01-28T01:55:31.844461Z,1993,C14GZM6A,13,28,Male,White,Kenya,United Kingdom,United Kingdom,English,No,Part-Time
63d4799ae6f1774bafe3439c,60fcc3f5c434daa5be39711b,APPROVED,2023-01-28T01:26:13.371000Z,2023-01-28T01:52:19.318000Z,2023-01-28T01:52:19.703000Z,2023-01-28T01:52:19.645152Z,1566,C14GZM6A,195,22,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
63d479c160b90c73a485cfd5,60be9a48485035f695edfdfb,RETURNED,2023-01-28T01:26:28.165000Z,,,2024-02-23T16:40:33.774818Z,,,265,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63d47a11f1eb398b18fd9691,5934fb0a67011200014d3a50,APPROVED,2023-01-28T01:27:45.621000Z,2023-01-28T01:44:34.959000Z,2023-01-28T01:44:35.373000Z,2023-01-28T01:44:35.320199Z,1010,C14GZM6A,791,25,Female,Asian,Canada,Canada,Canada,English,No,Full-Time
63d47a34c398f2367106f41c,63cf076501a713bf89f4395f,APPROVED,2023-01-28T01:28:23.726000Z,2023-01-28T01:39:36.873000Z,2023-01-28T01:39:37.293000Z,2023-01-28T01:39:37.239141Z,674,C14GZM6A,1,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
63d481cd7e9ae77af8b9ce2c,5e3f04fdb721da159417a725,APPROVED,2023-01-28T02:00:49.633000Z,2023-01-28T02:43:46.141000Z,2023-01-28T02:43:46.586000Z,2023-01-28T02:43:46.527212Z,2577,C14GZM6A,1183,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63d481db037354969a85cf81,61087a2a957d0234ef638e61,APPROVED,2023-01-28T02:00:59.723000Z,2023-01-28T02:29:43.892000Z,2023-01-28T02:29:44.350000Z,2023-01-28T02:29:44.289342Z,1725,C14GZM6A,352,25,Female,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking)
63d481dfb615342991b282e2,5e0fdde8b638537085d51b6c,APPROVED,2023-01-28T02:01:03.968000Z,2023-01-28T02:21:24.241000Z,2023-01-28T02:21:24.651000Z,2023-01-28T02:21:24.596864Z,1221,C14GZM6A,948,28,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
