Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63cb0e0b2e3e5824c3c080e2,616c9332fbd4c31a4973114c,APPROVED,2023-01-20T21:56:29.900000Z,2023-01-20T22:06:15.675000Z,2023-01-20T22:06:16.114000Z,2023-01-20T22:06:16.054767Z,586,C14GZM6A,341,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb0e638740d23d17c738f2,5b76b153fca8d90001393cc2,APPROVED,2023-01-20T21:58:08.184000Z,2023-01-20T22:09:55.852000Z,2023-01-20T22:09:56.344000Z,2023-01-20T22:09:56.284818Z,708,C14GZM6A,128,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
63cb0ea007691c2493ccff11,5c697595194f900001b5cf9d,APPROVED,2023-01-20T22:01:36.468000Z,2023-01-20T22:15:00.066000Z,2023-01-20T22:15:00.717000Z,2023-01-20T22:15:00.657275Z,804,C14GZM6A,237,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb0eb46001ea7472a42b36,5e164581049d60000e851982,APPROVED,2023-01-20T21:59:20.618000Z,2023-01-20T22:26:05.313000Z,2023-01-20T22:26:06.418000Z,2023-01-20T22:26:06.365165Z,1605,C14GZM6A,1450,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63cb0ec072407e1d9d5c5da7,5e558a199c4fde59f646363f,APPROVED,2023-01-20T21:59:35.786000Z,2023-01-20T22:38:16.020000Z,2023-01-20T22:38:16.891000Z,2023-01-20T22:38:16.819315Z,2321,C14GZM6A,86,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
63cb1851f4c5e42908f6a691,5714e0958adadb00098deed4,APPROVED,2023-01-20T22:40:26.757000Z,2023-01-20T23:04:15.395000Z,2023-01-20T23:04:15.847000Z,2023-01-20T23:04:15.791732Z,1429,C14GZM6A,933,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,DATA_EXPIRED
63cb18559e913d521535b343,5a5a4bc8e0cf3d0001267426,APPROVED,2023-01-20T22:40:23.828000Z,2023-01-20T22:57:58.320000Z,2023-01-20T22:57:58.702000Z,2023-01-20T22:57:58.642387Z,1055,C14GZM6A,1133,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb18576c32afc40cf3f9ea,5c434051c394d20001611c1c,RETURNED,2023-01-20T22:41:35.737000Z,,,2024-02-23T16:40:04.193403Z,,,775,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb185759e615c9110f9bec,5ab782fe47a9f70001539d00,APPROVED,2023-01-20T22:40:29.872000Z,2023-01-20T22:51:15.071000Z,2023-01-20T22:51:15.470000Z,2023-01-20T22:51:15.409337Z,646,C14GZM6A,1865,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb185801df3a8fee4ac0ae,5d2b020653a8240001152207,APPROVED,2023-01-20T22:40:24.201000Z,2023-01-20T23:37:47.267000Z,2023-01-20T23:37:47.690000Z,2023-01-20T23:37:47.636219Z,3444,C14GZM6A,1375,34,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
63cb18580812f20862e4eaeb,598b5aad3085380001163e51,APPROVED,2023-01-20T22:40:34.182000Z,2023-01-20T22:59:33.102000Z,2023-01-20T22:59:33.524000Z,2023-01-20T22:59:33.467351Z,1139,C14GZM6A,523,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb18597682a233b05c5e0b,5c3f3ae7d831ed0001f78c4f,APPROVED,2023-01-20T22:40:29.248000Z,2023-01-20T23:16:52.856000Z,2023-01-20T23:16:53.303000Z,2023-01-20T23:16:53.228376Z,2184,C14GZM6A,640,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63cb185a74c651ef3f2c8aac,5da74e9437d4210016492810,APPROVED,2023-01-20T22:40:26.105000Z,2023-01-20T23:27:12.756000Z,2023-01-20T23:27:13.149000Z,2023-01-20T23:27:13.082388Z,2807,C14GZM6A,554,52,Male,White,Canada,Canada,Canada,English,No,Other
63cb185b848db3a724c71cd6,600c93b1685f793b2f90262c,APPROVED,2023-01-20T22:40:35.161000Z,2023-01-20T23:08:17.328000Z,2023-01-20T23:08:17.800000Z,2023-01-20T23:08:17.746578Z,1663,C14GZM6A,107,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63cb185ba92533bb71ece75e,5c6410d4bcec6a00019fe6b7,RETURNED,2023-01-20T22:41:02.898000Z,,,2024-02-23T16:40:04.254956Z,,,889,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb185d59e615c9110f9bf0,5efc6a4ba720250009909dfe,RETURNED,2023-01-20T22:40:29.366000Z,,,2024-02-23T16:40:04.196039Z,,,2126,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb185ea12c15c60378d446,62b34eef7b8919ea4666daee,APPROVED,2023-01-20T22:40:34.050000Z,2023-01-20T22:56:08.783000Z,2023-01-20T22:56:09.170000Z,2023-01-20T22:56:09.114196Z,935,C14GZM6A,293,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb185f63ab881c99d4146b,62a736fe5a4e3172a77b266c,APPROVED,2023-01-20T22:40:34.061000Z,2023-01-20T23:16:46.215000Z,2023-01-20T23:16:46.625000Z,2023-01-20T23:16:46.570179Z,2173,C14GZM6A,287,61,Male,White,Italy,United Kingdom,Italy,English,No,Part-Time
63cb186001df3a8fee4ac0af,614da66d7f267237bf6d05e6,APPROVED,2023-01-20T22:40:38.718000Z,2023-01-20T23:05:18.093000Z,2023-01-20T23:05:18.553000Z,2023-01-20T23:05:18.492078Z,1480,C14GZM6A,810,62,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb18609ca846991a489c00,5495fbf9fdf99b50089f79d8,APPROVED,2023-01-20T22:45:20.034000Z,2023-01-20T23:08:17.861000Z,2023-01-20T23:08:18.394000Z,2023-01-20T23:08:18.338175Z,1378,C14GZM6A,133,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63cb186183c73a6184635f55,5c5a98c42032f30001ba94fd,RETURNED,2023-01-20T22:40:37.518000Z,,,2024-02-23T16:40:04.202982Z,,,474,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb18620fb97ff59877e133,5d6fd7cf855c8c0018fbaa30,RETURNED,2023-01-20T22:40:34.055000Z,,,2024-02-23T16:40:04.202297Z,,,1691,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb1862a90d9d2e3cc222b0,56a7da16c89737000b22953c,APPROVED,2023-01-20T22:40:36.700000Z,2023-01-20T22:53:03.255000Z,2023-01-20T22:53:03.740000Z,2023-01-20T22:53:03.679810Z,747,C14GZM6A,1814,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63cb186301df3a8fee4ac0b0,55d5b77ddb6a810006fa05d5,RETURNED,2023-01-20T22:50:35.037000Z,,,2024-02-23T16:40:04.205857Z,,,2172,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb18662e59e5274a5b2937,55146e64fdf99b253d5b1c5d,RETURNED,2023-01-20T22:50:38.039000Z,,,2024-02-23T16:40:04.202405Z,,,1979,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63cb18678c2426464ea33959,60cf6ac511be7d68ef982d47,APPROVED,2023-01-20T22:40:39.610000Z,2023-01-20T23:13:10.305000Z,2023-01-20T23:13:11.521000Z,2023-01-20T23:13:11.465111Z,1951,C14GZM6A,399,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
63cb187bd277f443aa5c00df,5d599edd98cf220016ec562e,TIMED-OUT,2023-01-20T22:41:05.584000Z,,,2024-02-23T16:40:04.204259Z,34451939,,1349,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63cb18a59ca846991a489c09,5daa828510839e0016aa193b,APPROVED,2023-01-20T22:41:41.112000Z,2023-01-20T23:22:06.586000Z,2023-01-20T23:22:07.058000Z,2023-01-20T23:22:07.000751Z,2426,C14GZM6A,308,21,Female,Asian,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
63cb18b88c2426464ea3395e,56153d5e7ffc8a000a811ba8,APPROVED,2023-01-20T22:42:07.402000Z,2023-01-20T22:59:22.059000Z,2023-01-20T22:59:22.868000Z,2023-01-20T22:59:22.816626Z,1035,C14GZM6A,2169,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63cb18e0ebe16f28daccfed9,5da09f733c3367001a72dec6,APPROVED,2023-01-20T22:42:44.469000Z,2023-01-20T22:53:49.920000Z,2023-01-20T22:53:50.340000Z,2023-01-20T22:53:50.282571Z,666,C14GZM6A,558,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63cb18e63d348ec52c635f25,5ee1216a2a8a214e2ac6fb8b,APPROVED,2023-01-20T22:43:15.579000Z,2023-01-20T22:58:08.391000Z,2023-01-20T22:58:51.587000Z,2023-01-20T22:58:08.867779Z,893,NOCODE,1006,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63cb19fa82540f6d8bd9d789,5f0874db34894f07bd04f436,APPROVED,2023-01-20T22:47:25.171000Z,2023-01-20T23:50:09.556000Z,2023-01-20T23:50:09.976000Z,2023-01-20T23:50:09.918004Z,3765,C14GZM6A,744,43,Male,White,United Kingdom,United Kingdom,Ireland,English,No,Unemployed (and job seeking)
63cb2b0c0f26000e390f9bac,5f516d96bf6cde3b04b94b69,APPROVED,2023-01-21T00:00:12.724000Z,2023-01-21T00:16:07.026000Z,2023-01-21T00:16:07.764000Z,2023-01-21T00:16:07.705577Z,955,C14GZM6A,744,32,Male,White,Canada,Canada,Canada,English,No,Full-Time
