Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64baa223404c2b46315d5d20,628f71372172cbbeea4cb947,APPROVED,2023-07-21T15:20:07.176000Z,2023-07-21T15:38:18.568000Z,2023-07-21T15:38:20.250000Z,2023-07-21T15:38:20.159451Z,1092,C14GZM6A,570,43,Male,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64baa22304174c7cc801f9c4,643c069c30e6ba111922f086,APPROVED,2023-07-21T15:20:07.867000Z,2023-07-21T15:42:26.099000Z,2023-07-21T15:42:26.667000Z,2023-07-21T15:42:26.601809Z,1339,C14GZM6A,232,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64baa2265ab13764f03d73a5,55cca8f81676ab000ff06ef1,APPROVED,2023-07-21T15:20:09.991000Z,2023-07-21T15:26:23.637000Z,2023-07-21T15:26:24.315000Z,2023-07-21T15:26:24.252812Z,374,C14GZM6A,400,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64baa228db8deaec36305650,60979b540a2cf2468fde514b,APPROVED,2023-07-21T15:20:18.477000Z,2023-07-21T15:47:52.589000Z,2023-07-21T15:48:15.102000Z,2023-07-21T15:48:33.535079Z,1655,C14GZM6A,1052,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64baa22be3756e794fd519ce,5d6a924a9e02d2001514311a,APPROVED,2023-07-21T15:20:53.430000Z,2023-07-21T15:31:41.016000Z,2023-07-21T15:31:41.584000Z,2023-07-21T15:31:41.521576Z,648,C14GZM6A,1504,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64baa9e1349e2d58d607ae3f,63065abd3531d20d3257efdd,APPROVED,2023-07-21T15:53:16.982000Z,2023-07-21T16:13:00.596000Z,2023-07-21T16:16:27.199000Z,2023-07-21T16:13:01.096716Z,1184,NOCODE,613,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64baa9e234842c55041f9972,5d3ef33e8da0790017c90e08,RETURNED,2023-07-21T15:53:11.301000Z,,,2024-02-23T16:36:38.091239Z,,,1207,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64baa9ed4cee26c6c186d2ac,5d64426653ba680017d9f63a,APPROVED,2023-07-21T15:53:20.585000Z,2023-07-21T16:37:04.495000Z,2023-07-21T16:37:05.103000Z,2023-07-21T16:37:04.987672Z,2624,C14GZM6A,660,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64baa9f0af76509e583c1b31,648028bc524faa07ef0547eb,APPROVED,2023-07-21T15:53:23.368000Z,2023-07-21T16:28:50.837000Z,2023-07-21T16:28:51.503000Z,2023-07-21T16:28:51.422541Z,2128,C14GZM6A,99,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64baaa02cc686a4e26fa4dd9,5ecb6acd10d2c36e6124c9bd,APPROVED,2023-07-21T15:53:43.932000Z,2023-07-21T16:09:05.572000Z,2023-07-21T16:09:06.179000Z,2023-07-21T16:09:06.103179Z,922,C14GZM6A,1191,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64baaa45d7a5527b3dba824b,5d80ec30bc8a3b00013187e9,RETURNED,2023-07-21T15:54:48.153000Z,,,2024-02-23T16:36:38.078399Z,,,381,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64baaaf2d8e1e2fe333c1b3b,5e3afe879d5f1e30b75b9ca6,APPROVED,2023-07-21T15:57:38.721000Z,2023-07-21T16:23:31.077000Z,2023-07-21T16:23:31.654000Z,2023-07-21T16:23:31.596338Z,1553,C14GZM6A,1198,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64baaf68a013481c29b243ed,5b0710e7a84dcf0001beee8a,APPROVED,2023-07-21T16:16:53.366000Z,2023-07-21T16:41:04.426000Z,2023-07-21T16:41:04.967000Z,2023-07-21T16:41:04.891369Z,1452,C14GZM6A,1587,56,Female,Mixed,Singapore,United Kingdom,United Kingdom,English,No,Part-Time
64bab2db2aba94194a3a7ef1,5f32cfa671047605fbb4cee1,APPROVED,2023-07-21T16:31:27.214000Z,2023-07-21T16:39:38.583000Z,2023-07-21T16:39:39.158000Z,2023-07-21T16:39:39.087458Z,492,C14GZM6A,53,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64bab2dc7581f473373d73eb,5d13d6a2d4888600182efdd6,APPROVED,2023-07-21T16:31:33.834000Z,2023-07-21T17:07:49.027000Z,2023-07-21T17:07:50.532000Z,2023-07-21T17:07:50.583809Z,2176,C14GZM6A,477,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64bab2dd6817ba8d2a133f9a,5f3e6a07e06e71069f919082,APPROVED,2023-07-21T16:31:29.387000Z,2023-07-21T16:51:37.843000Z,2023-07-21T16:51:38.614000Z,2023-07-21T16:51:38.549664Z,1209,C14GZM6A,1787,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64bab2dd79aadbf76d58a0e2,5e9375259c9687000b26ec11,APPROVED,2023-07-21T16:31:32.151000Z,2023-07-21T16:40:29.980000Z,2023-07-21T16:40:30.639000Z,2023-07-21T16:40:30.577584Z,538,C14GZM6A,1736,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64bab2de4b194d90b29ea7f9,62ab0f4b749afbcae1718677,RETURNED,2023-07-21T16:31:46.040000Z,,,2024-02-23T16:36:38.096672Z,,,519,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64bab33493151344cd70640e,6400c176195e0363ae8f6e1f,APPROVED,2023-07-21T16:33:04.460000Z,2023-07-21T17:23:14.137000Z,2023-07-21T17:23:14.999000Z,2023-07-21T17:23:14.932805Z,3010,C14GZM6A,262,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
