Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63bc5a685f67e6a947e25824,5c366fc38821900001b38b67,APPROVED,2023-01-09T18:18:23.770000Z,2023-01-09T19:00:30.028000Z,2023-01-09T19:00:30.607000Z,2023-01-09T19:00:30.538391Z,2527,C14GZM6A,1159,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bc5a6a9fa8a15690c7b19e,581ccd016c73180001fa5b2a,APPROVED,2023-01-09T18:18:18.265000Z,2023-01-09T18:42:21.694000Z,2023-01-09T18:42:22.178000Z,2023-01-09T18:42:22.106490Z,1444,C14GZM6A,3712,44,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
63bc5a6c45bc7ecaaa126962,5ca67299253fd60016d25449,APPROVED,2023-01-09T18:18:26.053000Z,2023-01-09T18:47:29.733000Z,2023-01-09T18:47:30.234000Z,2023-01-09T18:47:30.161339Z,1744,C14GZM6A,1005,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bc5a6e31076c1d2234656f,61656042f505fd7fa53e8628,APPROVED,2023-01-09T18:18:26.955000Z,2023-01-09T18:32:54.128000Z,2023-01-09T18:32:54.608000Z,2023-01-09T18:32:54.546596Z,868,C14GZM6A,811,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63bc5a6ea9ae6000d0878360,5b2a72f7c293b90001732b89,RETURNED,2023-01-09T18:18:49.533000Z,,,2024-02-23T16:39:20.566270Z,,,1768,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bc5a6f46daf3eac0c04bd2,631610af8e747093cd90e00d,RETURNED,2023-01-09T18:18:28.413000Z,,,2024-02-23T16:39:20.565517Z,,,1345,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bc5a71dd71bebbdcde57e7,5c7c38999f29bd0001349ca9,APPROVED,2023-01-09T18:18:24.756000Z,2023-01-09T18:28:40.718000Z,2023-01-09T18:28:41.087000Z,2023-01-09T18:28:41.028027Z,616,C14GZM6A,594,24,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
63bc5a7131076c1d22346572,5bfd667f1fe1e50001406d4c,RETURNED,2023-01-09T18:18:25.407000Z,,,2024-02-23T16:39:20.568147Z,,,1684,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bc5a7154dc6598cf53c27f,5ecd4b104b4dc408fcf4eb16,APPROVED,2023-01-09T18:19:44.835000Z,2023-01-09T18:33:30.371000Z,2023-01-09T18:57:18.645000Z,2023-01-09T18:33:30.717400Z,826,C5CZKB25,304,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63bc5a72ad2da449adc5d0b1,60013656ecea2e2862d4b7a7,APPROVED,2023-01-09T18:20:03.237000Z,2023-01-09T18:33:07.020000Z,2023-01-09T18:33:07.477000Z,2023-01-09T18:33:07.401880Z,784,C14GZM6A,40,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
63bc5a73271524271e5ebafa,6012ed349807110d8eb941a6,APPROVED,2023-01-09T18:18:35.721000Z,2023-01-09T18:31:12.036000Z,2023-01-09T18:31:12.974000Z,2023-01-09T18:31:12.888654Z,757,C14GZM6A,798,37,Female,White,South Africa,Canada,South Africa,English,No,Full-Time
63bc5a73f56f35e1ccd4e389,5f20817e92b4d83793b52912,APPROVED,2023-01-09T18:18:34.749000Z,2023-01-09T18:40:16.910000Z,2023-01-09T18:40:17.367000Z,2023-01-09T18:40:17.268498Z,1303,C14GZM6A,927,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63bc5a73fe6b3713d4f4c87f,5e2c96a6ec357b2b16b15d31,APPROVED,2023-01-09T18:18:35.421000Z,2023-01-09T19:09:37.931000Z,2023-01-09T19:09:38.516000Z,2023-01-09T19:09:38.441215Z,3063,C14GZM6A,970,64,Female,White,France,United Kingdom,France,English,No,Unemployed (and job seeking)
63bc5a74ae26a890480d78bc,5edec2b3e095321650bddc22,RETURNED,2023-01-09T18:18:43.356000Z,,,2024-02-23T16:39:20.572117Z,,,2919,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bc5abbb156b498cceb8f75,5c6838ea5f8d580001e8a8ab,APPROVED,2023-01-09T18:19:41.736000Z,2023-01-09T18:36:22.457000Z,2023-01-09T18:36:23.121000Z,2023-01-09T18:36:23.044800Z,1001,C14GZM6A,1379,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63bc5ac3d5483f3e2efa3dba,609140cea1442672dd2141d7,APPROVED,2023-01-09T18:19:51.441000Z,2023-01-09T18:30:57.500000Z,2023-01-09T18:30:57.967000Z,2023-01-09T18:30:57.902558Z,667,C14GZM6A,701,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bc5ad7d73d6191067fad50,6278d1758a5f6d5af02d863c,APPROVED,2023-01-09T18:20:12.463000Z,2023-01-09T19:03:32.388000Z,2023-01-09T19:03:32.828000Z,2023-01-09T19:03:32.740596Z,2600,C14GZM6A,392,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bc5ae0fd00cf61760f28dc,5e0a2f6377f8652c6fc3f887,RETURNED,2023-01-09T18:20:26.001000Z,,,2024-02-23T16:39:20.581445Z,,,4549,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
63bc5af092f3732f04acc66e,636a740f2956031d8abf5bf1,APPROVED,2023-01-09T18:20:36.738000Z,2023-01-09T18:47:40.995000Z,2023-01-09T18:47:41.415000Z,2023-01-09T18:47:41.329992Z,1625,C14GZM6A,142,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
63bc5b3d858adaf753967a9f,62b182ba39468032223841bb,APPROVED,2023-01-09T18:22:36.585000Z,2023-01-09T18:54:54.694000Z,2023-01-09T18:54:56.449000Z,2023-01-09T18:54:55.063690Z,1939,C14GZM6A,361,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
63bc5b563b7de10646f9c5fe,6303809730ba6f53288a4f85,APPROVED,2023-01-09T18:22:19.138000Z,2023-01-09T18:36:12.007000Z,2023-01-09T18:36:12.602000Z,2023-01-09T18:36:12.512238Z,833,C14GZM6A,200,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
63bc5b7317bc4298be0f2878,60ed501279c68ea1a313d0aa,APPROVED,2023-01-09T18:22:45.945000Z,2023-01-09T18:55:30.513000Z,2023-01-09T18:55:30.904000Z,2023-01-09T18:55:30.831429Z,1965,C14GZM6A,727,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
