Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
645a898c281b134644bcb916,63ee7fdc7353888045333f01,RETURNED,2023-05-09T17:57:43.314000Z,,,2024-02-23T16:41:04.227051Z,,,678,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645a898ce7d7f8f9c99a8890,6457707a43430c565103290a,APPROVED,2023-05-09T17:57:36.916000Z,2023-05-09T18:13:48.238000Z,2023-05-09T18:13:48.704000Z,2023-05-09T18:13:51.861264Z,972,C14GZM6A,8,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a89ba9701abbef29a38bb,5a972432873cda0001dc9321,APPROVED,2023-05-09T17:58:25.830000Z,2023-05-09T18:46:17.052000Z,2023-05-09T18:46:17.573000Z,2023-05-09T18:46:17.503171Z,2872,C14GZM6A,1067,50,Male,White,Germany,United Kingdom,United Kingdom,English,No,Part-Time
645a8afb8141209c5ba361f4,63fc9ac5b3caf86d29e7b736,APPROVED,2023-05-09T18:05:12.737000Z,2023-05-09T18:28:57.461000Z,2023-05-09T18:28:57.931000Z,2023-05-09T18:28:57.851286Z,1425,C14GZM6A,200,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a8db2b1d1b5b9897fce8b,61446a1ecda939d3c22d9787,APPROVED,2023-05-09T18:15:15.844000Z,2023-05-09T18:32:52.173000Z,2023-05-09T18:32:52.830000Z,2023-05-09T18:32:52.761602Z,1057,C14GZM6A,1140,28,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a91f26475ba58ad035e1f,613dd5fb512aabe8d5d32393,APPROVED,2023-05-09T18:33:33.946000Z,2023-05-09T19:08:11.673000Z,2023-05-09T19:08:28.741000Z,2023-05-09T19:08:37.176944Z,2078,C14GZM6A,1102,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645a91f4d32bf42833ad5857,5c0fbbd0818591000150daa1,APPROVED,2023-05-09T18:33:28.476000Z,2023-05-09T18:49:49.104000Z,2023-05-09T18:49:58.981000Z,2023-05-09T18:50:05.046893Z,981,C14GZM6A,405,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
645a91f47df3ee0f1172c2d0,57acc170c6bab4000172a42e,APPROVED,2023-05-09T18:33:51.591000Z,2023-05-09T19:02:53.436000Z,2023-05-09T19:02:53.968000Z,2023-05-09T19:02:53.893279Z,1742,C14GZM6A,1128,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
645a91f58e6ce1941f705f7e,63d190d52bb71e0e81d868f2,APPROVED,2023-05-09T18:33:35.835000Z,2023-05-09T18:45:56.666000Z,2023-05-09T18:45:57.318000Z,2023-05-09T18:45:57.222277Z,741,C14GZM6A,207,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a91f5a523673d81b2ace0,5d8baf023435540015cd4860,RETURNED,2023-05-09T18:33:38.051000Z,,,2024-02-23T16:41:04.237173Z,,,686,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645a923ac5b86c101ad89454,5e7e1679f8a96f4be83e51e4,RETURNED,2023-05-09T18:45:00.047000Z,,,2024-02-23T16:41:04.233705Z,,,655,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645a94b1b1427464943147ae,596e1cc639e9d00001b7bb84,APPROVED,2023-05-09T18:45:12.414000Z,2023-05-09T19:19:14.267000Z,2023-05-09T19:19:14.844000Z,2023-05-09T19:19:14.778417Z,2042,C14GZM6A,1345,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
645a98167931ed9503676208,63d3fa80d876721f1da65306,APPROVED,2023-05-09T18:59:37.964000Z,2023-05-09T19:14:46.350000Z,2023-05-09T19:15:10.967000Z,2023-05-09T19:15:12.408712Z,909,C14GZM6A,229,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
645a98163e83a3758a0d6f18,63e5665b49cf3cdbd54ea57b,APPROVED,2023-05-09T18:59:45.021000Z,2023-05-09T19:39:06.467000Z,2023-05-09T19:39:09.518000Z,2023-05-09T19:39:09.447471Z,2362,C14GZM6A,179,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a9817dc7ec7c17a74b627,5dec460a8d43d9346487f840,APPROVED,2023-05-09T18:59:38.548000Z,2023-05-09T19:14:50.455000Z,2023-05-09T19:15:05.643000Z,2023-05-09T19:15:07.453204Z,912,C14GZM6A,794,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
645a9817def8181fa7d839c5,5fe9284c2c2ee63925e41e5d,APPROVED,2023-05-09T18:59:38.153000Z,2023-05-09T19:38:17.740000Z,2023-05-09T19:38:19.853000Z,2023-05-09T19:38:19.760935Z,2320,C14GZM6A,181,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
645a9818a75f1ae062745c41,63d7c49b6034452ab6c2a7e8,RETURNED,2023-05-09T18:59:39.889000Z,,,2024-02-23T16:41:04.234460Z,,,615,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645a99ea8517be2eac5ab205,61603594da220b1a4dbac2ec,APPROVED,2023-05-09T19:07:39.629000Z,2023-05-09T19:19:55.690000Z,2023-05-09T19:19:57.325000Z,2023-05-09T19:19:57.958202Z,737,C14GZM6A,184,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
