Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
645d121c30ca66a5ec1aa880,61009dfdd12eb24b359094fc,RETURNED,2023-05-11T16:07:05.395000Z,,,2024-02-23T16:35:37.179946Z,,,896,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
645d13275f3b682b128406bf,5e20ac9fd911313b03c54832,APPROVED,2023-05-11T16:09:18.902000Z,2023-05-11T16:19:50.054000Z,2023-05-11T16:19:50.724000Z,2023-05-11T16:19:50.614596Z,632,C14GZM6A,165,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
645d13b717dcc79ee4684321,644951933dbd648af4c3b595,TIMED-OUT,2023-05-11T16:11:39.096000Z,,,2024-02-23T16:35:37.179583Z,24884639,,40,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
645d145b11c433f6e7e3e3e1,5fa2f4eccc7f3f57d0a93756,APPROVED,2023-05-11T16:14:28.343000Z,2023-05-11T16:26:24.555000Z,2023-05-11T16:26:25.207000Z,2023-05-11T16:26:25.130208Z,717,C14GZM6A,454,51,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645d15705ca63962d61b1b39,611162931df90341d92aa708,APPROVED,2023-05-11T16:19:02.309000Z,2023-05-11T16:34:10.753000Z,2023-05-11T16:34:11.266000Z,2023-05-11T16:34:11.210703Z,909,C14GZM6A,634,35,Female,White,Canada,Canada,Canada,English,No,Full-Time
645d15954c04f78438c1a383,5c67e30581ea8900018ae0d0,APPROVED,2023-05-11T16:19:38.905000Z,2023-05-11T16:38:29.294000Z,2023-05-11T16:38:29.735000Z,2023-05-11T16:38:29.673109Z,1131,C14GZM6A,919,59,Male,White,Canada,United Kingdom,Canada,English,No,Part-Time
645d195f1ac3daee6937c92f,5c76615e002a43000104abb2,APPROVED,2023-05-11T16:35:51.273000Z,2023-05-11T16:43:16.067000Z,2023-05-11T16:43:16.822000Z,2023-05-11T16:43:16.759585Z,445,C14GZM6A,164,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
645d196d82dc93b51e851f41,63bdef3b9afda6ccbc698cd0,APPROVED,2023-05-11T16:36:15.348000Z,2023-05-11T16:55:41.548000Z,2023-05-11T16:55:56.152000Z,2023-05-11T16:56:03.283831Z,1167,C14GZM6A,126,34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
645d1971a62467013a993887,5d756404ad0dbc00010f914d,APPROVED,2023-05-11T16:36:01.175000Z,2023-05-11T16:49:44.314000Z,2023-05-11T16:49:44.999000Z,2023-05-11T16:49:44.901357Z,824,C14GZM6A,841,42,Male,Asian,Philippines,Canada,Canada,English,No,Full-Time
645d197493d954b221884bfc,5d85f3490a530a001a4e55aa,APPROVED,2023-05-11T16:36:10.892000Z,2023-05-11T16:52:09.512000Z,2023-05-11T16:52:19.592000Z,2023-05-11T16:52:32.944598Z,959,C14GZM6A,561,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
