Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
TEST_NPM,5d2v2tsowe,Male,30,"Bachelors degree",White,No,77,0,on
5e4e95b34607d401bfd97b36,cumhkplrge,Female,21,"Bachelors degree",White,Yes,0,"United Kingdom",on
5e4e95b34607d401bfd97b36,cumhkplrge,Female,21,"Bachelors degree",White,Yes,0,"United Kingdom",on
5c16babf8e154d0001908b6e,qys840f0w0,Female,35,"Graduate degree (Masters, Doctorate, etc.)",Other/unknown,Yes,0,UK,on
5aaa59e2f5c89a0001e25150,qvhsfmjfma,Male,26,"Bachelors degree",Black,Yes,0,Canada,on
5aaa59e2f5c89a0001e25150,qvhsfmjfma,Male,26,"Bachelors degree",Black,Yes,0,Canada,on
5dded8bca71de8e6025609d1,4qmac5dynw,Male,30,"Some College, no degree",White,Yes,0,"United Kingdom",on
5b758de6d74fcb00010d7f0b,u0ybee5ijf,Female,27,"Some College, no degree",White,Yes,0,"United kingdom",on
61698720ea3862e067c47c73,c915l8qnh0,Male,30,"Bachelors degree",White,Yes,0,"United Kingdom",on
5c5caa79cfdd2800011fc34f,b20ho3v716,Male,38,"Bachelors degree",White,Yes,,,on
testnpm,h6z5afqpij,Male,30,"Bachelors degree",White,Yes,0,,on
5c6f552bd1a8e800013f1bf9,4m47raau6f,Male,33,"Bachelors degree",White,Yes,0,Canada,on
603a9ef328fe2f6cb2fd35d7,cpxv536g4k,Female,24,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
5d534683b2f5ae001ac45ffa,6z41haau2s,Male,23,"Some College, no degree",White,Yes,0,"United Kingdom ",on
61059ae3e280dd20c9d838de,7e2eywye8m,Female,32,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,UK,on
60ab9f9b5d9fdbefa2c95187,a5r2660q38,Male,38,"Some College, no degree",White,Yes,0,England,on
5ea1a2e7939362055f0c325a,0hmo39zw1b,Female,47,"Bachelors degree",Other/unknown,Yes,0,"United Kingdom",on
5c69aa58a70f0f0001606d01,n9kbmwe45y,Female,50,"Bachelors degree",White,Yes,0,"United Kingdom",on
637f7c9a658dbd7bcdd9e1ad,3n3io2s9wr,Male,62,"Bachelors degree",White,Yes,0,UK,on
62c43483f7c0b5ca45013686,l3xlj6nsi7,Male,45,"Bachelors degree",White,Yes,0,"United Kingdom",on
631f9323bf10815aac6f8818,bbhb4m2chn,Male,31,"Some College, no degree",White,Yes,0,UK,on
605e7fad494f5b1efc65db99,vrzy79xx4d,Male,33,"High School Graduate",White,Yes,0,UK,on
