Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
Test,zi739zqbe6,Male,30,"Some High School",White,Yes,0,0,on
5e5667b3e5cbf4018c99991a,mmu7sq5crs,Female,42,"Bachelors degree","Asian/Pacific Islander",Yes,0,"United Kingdom",on
5e21a6ee80e02e4722a3233f,95gtwga4y4,Male,27,"Some College, no degree",White,Yes,0,uk,on
6123cab48440a3b6bd99effc,cfvpf9sl3u,Female,26,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,UK,on
5deae12ff4c5e12050a1acb5,zanvrxnrbb,Female,48,"Some High School",White,Yes,0,"Great Britain",on
63d79bf10d736e870e993b78,i2vz74qwkw,Other,24,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,uk,on
5d4fedfac088850017ec5bff,s7j0h6srlw,Female,28,"Associates degree",White,Yes,0,"United Kingdom",on
5eea5e42b5656515491be1b4,npc6cckfk1,Female,25,"Bachelors degree","Asian/Pacific Islander",Yes,0,UK,on
5ff9c5d0dcae1e2fa872a40b,vb9vdpnz4c,Female,29,"Associates degree",White,Yes,0,"United Kingdom",on
6483605a0d0e43c659c92801,p7fze96xmk,Female,60,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
63ee09a8b6db0d49e7c72de4,zbz4i20ncd,Male,37,"High School Graduate",White,Yes,0,UK,on
5d7eae44272871001bf42e21,yuzr6rcvxe,Female,30,"Some College, no degree",White,Yes,30,"United Kingdom",on
5d7eae44272871001bf42e21,5ztp8dp222,Female,30,"Some College, no degree",White,Yes,0,"United Kingdom",on
5c7093155ba5060001ce5f1a,ykvvozcfd1,Female,37,"High School Graduate",White,Yes,0,"United Kingdom",on
628f71372172cbbeea4cb947,n3517fkgrn,Male,43,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,UK,on
55cca8f81676ab000ff06ef1,5ljbfpblku,Female,38,"Bachelors degree",White,Yes,0,UK,on
60979b540a2cf2468fde514b,n6ze6tjpa3,Female,51,"Bachelors degree",White,Yes,0,"United Kingdom",on
643c069c30e6ba111922f086,khahv6lyu7,Male,50,"High School Graduate",White,Yes,0,UK,on
55cca8f81676ab000ff06ef1,5ljbfpblku,Female,38,"Bachelors degree",White,Yes,0,uk,on
5d6a924a9e02d2001514311a,w4ahitrur8,Male,29,"High School Graduate",White,Yes,0,"United Kingdom",on
5d3ef33e8da0790017c90e08,fjiz5yqum6,Male,33,"Bachelors degree",White,Yes,0,"United Kingdom",on
63065abd3531d20d3257efdd,mhamll0ckz,Female,35,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
5d64426653ba680017d9f63a,t8fmg51350,Male,32,"Bachelors degree",White,Yes,0,UK,on
5ecb6acd10d2c36e6124c9bd,nwo0qyeaal,Female,38,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
648028bc524faa07ef0547eb,hhd3hbpq9u,Female,51,"Some College, no degree",White,Yes,0,"United Kingdom",on
5d80ec30bc8a3b00013187e9,nejpsxc9d3,Male,27,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
5d80ec30bc8a3b00013187e9,nejpsxc9d3,Male,27,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,"United Kingdom",on
5e3afe879d5f1e30b75b9ca6,7v8pyhayr2,Male,28,"Bachelors degree",White,Yes,0,"United Kingdom",on
5b0710e7a84dcf0001beee8a,j5gfrmr878,Female,56,"Bachelors degree",Other/unknown,Yes,0,"United Kingdom",on
5f32cfa671047605fbb4cee1,l0yg9gdbr3,Male,22,"Some College, no degree",White,Yes,0,"United Kingdom",on
5e9375259c9687000b26ec11,7fomic3pwd,Female,35,"Some High School",White,Yes,0,uk,on
5f3e6a07e06e71069f919082,txu2lfzhb5,Male,32,"Bachelors degree",White,Yes,0,UK,on
62ab0f4b749afbcae1718677,0u4jqmwjh0,Male,33,"Bachelors degree","Asian/Pacific Islander",Yes,0,UK,on
5d13d6a2d4888600182efdd6,jeyl7j2g0i,Male,33,"Bachelors degree",White,Yes,0,uk,on
