Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
M20266953V.S,cigarette,smoke,smoke,smoke,NOUN,MSU Texas
M20266953V.S,tavern,explore,explore,explore,VERB,MSU Texas
M20266953V.S,sugarcane,pie,pie,pie,NOUN,MSU Texas
M20266953V.S,windsock,air,air,air,NOUN,MSU Texas
M20266953V.S,rug,decoration,decoration,decoration,NOUN,MSU Texas
M20266953V.S,mousse,rotten,rotten,rote,ADJ,MSU Texas
M20266953V.S,silverware,eat,eat,eat,VERB,MSU Texas
M20266953V.S,bully,school,school,school,NOUN,MSU Texas
M20266953V.S,gymnast,excersies ,exercise,exercise,NOUN,MSU Texas
M20266953V.S,pretzel,eat,eat,eat,VERB,MSU Texas
M20266953V.S,drawstring,art,art,art,NOUN,MSU Texas
M20266953V.S,kiss,connectin,connection,connection,NOUN,MSU Texas
M20266953V.S,limeade,drink,drink,drink,NOUN,MSU Texas
M20266953V.S,colleague,work place,work,work,NOUN,MSU Texas
M20266953V.S,colleague,work place,place,place,NOUN,MSU Texas
M20266953V.S,bookbinder,diver,diver,diver,NOUN,MSU Texas
M20266953V.S,ribbon,decoration,decoration,decoration,NOUN,MSU Texas
M20266953V.S,mirror,reflection,reflection,reflection,NOUN,MSU Texas
M20266953V.S,butcher,meat,meat,meat,NOUN,MSU Texas
M20266953V.S,roadster,list,list,list,NOUN,MSU Texas
M20266953V.S,turkey,food celebration,food,food,NOUN,MSU Texas
M20266953V.S,turkey,food celebration,celebration,celebration,NOUN,MSU Texas
M20266953V.S,goddaughter,catholic church ,catholic,catholic,NOUN,MSU Texas
M20266953V.S,goddaughter,catholic church ,church,church,NOUN,MSU Texas
M20266953V.S,dresser,wedding ,wedding,wedding,NOUN,MSU Texas
M20266953V.S,cop,ticket,ticket,ticket,NOUN,MSU Texas
M20266953V.S,friend,outside family,outside,outside,ADV,MSU Texas
M20266953V.S,friend,outside family,family,family,NOUN,MSU Texas
M20266953V.S,plantain,fruit,fruit,fruit,NOUN,MSU Texas
M20268581_mns,me,work,work,work,NOUN,MSU Texas
M20268581_mns,cornmeal,eat,eat,eat,VERB,MSU Texas
M20268581_mns,cornmeal,make,make,make,VERB,MSU Texas
M20268581_mns,cornmeal,serve,serve,serve,VERB,MSU Texas
M20268581_mns,grandfather,help,help,help,VERB,MSU Texas
M20268581_mns,grandfather,work,work,work,NOUN,MSU Texas
M20268581_mns,grandfather,family,family,family,NOUN,MSU Texas
M20268581_mns,Sailboat,sail,sail,sail,NOUN,MSU Texas
M20268581_mns,spout,water,water,water,NOUN,MSU Texas
M20268581_mns,spout,rinse ,rinse,rinse,NOUN,MSU Texas
M20268581_mns,balloonist,party,party,party,NOUN,MSU Texas
