Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
54a9b72efdf99b57183eb640,floor,jumping,jumping,jump,VERB,Prolific
54a9b72efdf99b57183eb640,floor,lying down,lying,lie,VERB,Prolific
54a9b72efdf99b57183eb640,smuggler,contraband,contraband,contraband,NOUN,Prolific
54a9b72efdf99b57183eb640,bong,passing around,around,around,ADV,Prolific
54a9b72efdf99b57183eb640,parcel,sending,sending,send,VERB,Prolific
54a9b72efdf99b57183eb640,wildlife,looking at,looking,look,VERB,Prolific
54a9b72efdf99b57183eb640,wildlife,studying,studying,study,VERB,Prolific
54a9b72efdf99b57183eb640,fir,fire,fire,fire,NOUN,Prolific
54a9b72efdf99b57183eb640,fir,keeping warm,keeping,keep,VERB,Prolific
54a9b72efdf99b57183eb640,cricket,playing,playing,play,VERB,Prolific
54a9b72efdf99b57183eb640,cricket,watching,watching,watch,VERB,Prolific
54a9b72efdf99b57183eb640,charcoal,drawing,drawing,drawe,VERB,Prolific
54a9b72efdf99b57183eb640,charcoal,fire,fire,fire,NOUN,Prolific
54a9b72efdf99b57183eb640,charcoal,making a mess,making,make,NOUN,Prolific
54a9b72efdf99b57183eb640,puck,hockey,hockey,hockey,NOUN,Prolific
54a9b72efdf99b57183eb640,puck,hitting,hitting,hit,VERB,Prolific
54a9b72efdf99b57183eb640,herb,smelling,smelling,smell,VERB,Prolific
54a9b72efdf99b57183eb640,herb,growing,growing,grow,VERB,Prolific
54a9b72efdf99b57183eb640,nightlight,safety,safety,safety,NOUN,Prolific
54a9b72efdf99b57183eb640,nightlight,marking the way,way,way,NOUN,Prolific
54a9b72efdf99b57183eb640,enemy,unsure,unsure,unsure,ADJ,Prolific
54a9b72efdf99b57183eb640,lampshade,light diffusion,light,light,NOUN,Prolific
54a9b72efdf99b57183eb640,harp,playing,playing,play,VERB,Prolific
54a9b72efdf99b57183eb640,harp,looking at,looking,look,VERB,Prolific
54a9b72efdf99b57183eb640,harp,plucking,plucking,pluck,VERB,Prolific
54a9b72efdf99b57183eb640,hibiscus,drinking,drinking,drink,VERB,Prolific
54a9b72efdf99b57183eb640,hibiscus,eating,eating,eat,VERB,Prolific
54a9b72efdf99b57183eb640,hibiscus,smelling,smelling,smell,VERB,Prolific
54a9b72efdf99b57183eb640,sugar,eating,eating,eat,VERB,Prolific
54a9b72efdf99b57183eb640,sugar,cookies,cookies,cookie,NOUN,Prolific
54a9b72efdf99b57183eb640,gymnasium,working out,working,work,VERB,Prolific
54a9b72efdf99b57183eb640,gymnasium,gymnastics,gymnastics,gymnastic,NOUN,Prolific
54a9b72efdf99b57183eb640,gymnasium,eating lunch,eating,eat,VERB,Prolific
54a9b72efdf99b57183eb640,gymnasium,eating lunch,lunch,lunch,NOUN,Prolific
