Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
20304703CW,marshmallow,hot chocolate,chocolate,chocolate,NOUN,MSU-TEXAS
20304703CW,marshmallow,s'more,smores,smore,NOUN,MSU-TEXAS
20304703CW,marshmallow,eating ,eating,eat,VERB,MSU-TEXAS
20304703CW,foxhound,pet ,pet,pet,VERB,MSU-TEXAS
20304703CW,foxhound,protection ,protection,protect,VERB,MSU-TEXAS
20304703CW,foxhound,guarding ,guarding,guard,VERB,MSU-TEXAS
20304703CW,townsfolk,communicating ,communicating,communicate,VERB,MSU-TEXAS
20304703CW,townsfolk,running a town ,running,run,VERB,MSU-TEXAS
20304703CW,townsfolk,running a town ,town,town,NOUN,MSU-TEXAS
20304703CW,townsfolk,building local economy ,building,build,VERB,MSU-TEXAS
20304703CW,townsfolk,building local economy ,local,local,ADJ,MSU-TEXAS
20304703CW,townsfolk,building local economy ,economy,economy,NOUN,MSU-TEXAS
20304703CW,townsfolk,local government ,local,local,ADJ,MSU-TEXAS
20304703CW,townsfolk,local government ,government,govern,VERB,MSU-TEXAS
20304703CW,appliance,kitchen ,kitchen,kitchen,NOUN,MSU-TEXAS
20304703CW,appliance,bathroom ,bathroom,bathroom,NOUN,MSU-TEXAS
20304703CW,appliance,laundry ,laundry,laundry,NOUN,MSU-TEXAS
20304703CW,appliance,cleaning ,cleaning,clean,VERB,MSU-TEXAS
20304703CW,appliance,to rules ,rules,rule,NOUN,MSU-TEXAS
20304703CW,skin,body,body,body,NOUN,MSU-TEXAS
20304703CW,skin,touch ,touch,touch,VERB,MSU-TEXAS
20304703CW,skin,massage ,massage,massage,VERB,MSU-TEXAS
20304703CW,skin,moisturize,moisturize,moisturize,VERB,MSU-TEXAS
20304703CW,skin,cleanse tattoo,cleanse,cleanse,VERB,MSU-TEXAS
20304703CW,skin,cleanse tattoo,tattoo,tattoo,VERB,MSU-TEXAS
20304703CW,skin,pierce ,pierce,pierce,VERB,MSU-TEXAS
20304703CW,skin,wash,wash,wash,VERB,MSU-TEXAS
20304703CW,skin,shave ,shave,shave,VERB,MSU-TEXAS
20304703CW,skin,protect organs ,protect,protect,VERB,MSU-TEXAS
20304703CW,skin,protect organs ,organs,organ,NOUN,MSU-TEXAS
20304703CW,electronics,play games ,play,play,VERB,MSU-TEXAS
20304703CW,electronics,play games ,games,game,NOUN,MSU-TEXAS
20304703CW,electronics,communicate ,communicate,communicate,VERB,MSU-TEXAS
20304703CW,electronics,social medial ,social,social,ADJ,MSU-TEXAS
20304703CW,electronics,social medial ,medial,medial,ADJ,MSU-TEXAS
20304703CW,electronics,watch youtube ,watch,watch,VERB,MSU-TEXAS
20304703CW,electronics,watch youtube ,tube,youtube,NOUN,MSU-TEXAS
20304703CW,electronics,read news ,read,read,VERB,MSU-TEXAS
20304703CW,electronics,read news ,news,news,NOUN,MSU-TEXAS
20304703CW,electronics,text ,text,text,VERB,MSU-TEXAS
20304703CW,electronics,search things ,search,search,VERB,MSU-TEXAS
20304703CW,electronics,search things ,things,thing,NOUN,MSU-TEXAS
20304703CW,daiquiri,drink ,drink,drink,VERB,MSU-TEXAS
20304703CW,daiquiri,make,make,make,VERB,MSU-TEXAS
20304703CW,apricot,on bread ,bread,bread,NOUN,MSU-TEXAS
20304703CW,apricot,to eat ,eat,eat,VERB,MSU-TEXAS
20304703CW,fondue,to eat ,eat,eat,VERB,MSU-TEXAS
20304703CW,fondue,dip with chips ,dip,dip,VERB,MSU-TEXAS
20304703CW,fondue,dip with chips ,chips,chip,NOUN,MSU-TEXAS
20304703CW,fondue,dip with bread ,dip,dip,VERB,MSU-TEXAS
20304703CW,fondue,dip with bread ,bread,bread,NOUN,MSU-TEXAS
20304703CW,sedative,to sleep ,sleep,sleep,VERB,MSU-TEXAS
20304703CW,sedative,calm pain ,calm,calm,VERB,MSU-TEXAS
20304703CW,sedative,calm pain ,pain,pain,NOUN,MSU-TEXAS
20304703CW,sedative,induce coma,induce,induce,VERB,MSU-TEXAS
20304703CW,sedative,induce coma,coma,coma,NOUN,MSU-TEXAS
20304703CW,cherry,on a milkshake ,milkshake,milkshake,NOUN,MSU-TEXAS
20304703CW,cherry,give something flavor ,give,give,VERB,MSU-TEXAS
20304703CW,cherry,give something flavor ,something,something,PRON,MSU-TEXAS
20304703CW,cherry,give something flavor ,flavor,flavor,NOUN,MSU-TEXAS
20304703CW,cherry,eat ,eat,eat,VERB,MSU-TEXAS
20304703CW,bug,kill bug ,kill,kill,VERB,MSU-TEXAS
20304703CW,bug,kill bug ,bug,bug,NOUN,MSU-TEXAS
20304703CW,bug,eat ,eat,eat,VERB,MSU-TEXAS
20304703CW,father,for children ,children,child,NOUN,MSU-TEXAS
20304703CW,father,spend time ,spend,spend,VERB,MSU-TEXAS
20304703CW,father,spend time ,time,time,NOUN,MSU-TEXAS
20304703CW,father,get money ,get,get,VERB,MSU-TEXAS
20304703CW,father,get money ,money,money,NOUN,MSU-TEXAS
20304703CW,lingerie,for significant other ,significant,significant,ADJ,MSU-TEXAS
20304703CW,lingerie,wear ,wear,wear,VERB,MSU-TEXAS
20304703CW,lingerie,try on ,try,try,VERB,MSU-TEXAS
20304703CW,lingerie,as undergarments ,undergarments,undergarment,NOUN,MSU-TEXAS
20304703CW,fridge,to store food ,store,store,VERB,MSU-TEXAS
20304703CW,fridge,to store food ,food,food,NOUN,MSU-TEXAS
20304703CW,fridge,preserve milk ,preserve,preserve,VERB,MSU-TEXAS
20304703CW,fridge,preserve milk ,milk,milk,NOUN,MSU-TEXAS
20304703CW,fridge,organize food ,organize,organize,VERB,MSU-TEXAS
20304703CW,fridge,organize food ,food,food,NOUN,MSU-TEXAS
20304703CW,fridge,cool food ,cool,cool,VERB,MSU-TEXAS
20304703CW,fridge,cool food ,food,food,NOUN,MSU-TEXAS
20304703CW,receipts,track money ,track,track,VERB,MSU-TEXAS
20304703CW,receipts,track money ,money,money,NOUN,MSU-TEXAS
20304703CW,receipts,to return things ,return,return,VERB,MSU-TEXAS
20304703CW,receipts,to return things ,things,thing,NOUN,MSU-TEXAS
20304703CW,kaleidoscope,change perception,change,change,VERB,MSU-TEXAS
20304703CW,kaleidoscope,change perception,perception,perception,NOUN,MSU-TEXAS
20304703CW,housekeeper,cleaning ,cleaning,clean,VERB,MSU-TEXAS
20304703CW,housekeeper,orginizong ,organization,organize,VERB,MSU-TEXAS
20304703CW,housekeeper,keep things orderly,keep,keep,VERB,MSU-TEXAS
20304703CW,housekeeper,keep things orderly,things,thing,NOUN,MSU-TEXAS
20304703CW,housekeeper,keep things orderly,orderly,orderly,ADV,MSU-TEXAS
20304703CW,bum,sit on ,sit,sit,VERB,MSU-TEXAS
20304703CW,bum,lay on ,lay,lay,VERB,MSU-TEXAS
20304703CW,bum,massage ,massage,massage,VERB,MSU-TEXAS
20304703CW,bum,slap ,slap,slap,VERB,MSU-TEXAS
20304703CW,bum,grab,grab,grab,VERB,MSU-TEXAS
20304703CW,intercom,to speak to crowds ,speak,speak,VERB,MSU-TEXAS
20304703CW,intercom,to speak to crowds ,crowds,crowd,NOUN,MSU-TEXAS
20304703CW,intercom,yell into ,yell,yell,VERB,MSU-TEXAS
20304703CW,intercom,play music ,play,play,VERB,MSU-TEXAS
20304703CW,intercom,play music ,music,music,NOUN,MSU-TEXAS
20304703CW,intercom,connect missing people to love ones,connect,connect,VERB,MSU-TEXAS
20304703CW,intercom,connect missing people to love ones,missing,miss,VERB,MSU-TEXAS
20304703CW,intercom,connect missing people to love ones,people,people,NOUN,MSU-TEXAS
20304703CW,intercom,connect missing people to love ones,love,love,NOUN,MSU-TEXAS
20304703CW,intercom,connect missing people to love ones,ones,one,NOUN,MSU-TEXAS
20304703CW,bunkmate,talk to ,talk,talk,VERB,MSU-TEXAS
20304703CW,bunkmate,sleep with,sleep,sleep,VERB,MSU-TEXAS
20304703CW,mothball,keep away snakes ,keep,keep,VERB,MSU-TEXAS
20304703CW,mothball,keep away snakes ,away,away,ADV,MSU-TEXAS
20304703CW,mothball,keep away snakes ,snakes,snake,NOUN,MSU-TEXAS
20304703CW,mothball,keep away bugs,keep,keep,VERB,MSU-TEXAS
20304703CW,mothball,keep away bugs,away,away,ADV,MSU-TEXAS
20304703CW,mothball,keep away bugs,bugs,bug,NOUN,MSU-TEXAS
20304703CW,flagpole,to hang flag,hang,hang,VERB,MSU-TEXAS
20304703CW,flagpole,to hang flag,flag,flag,NOUN,MSU-TEXAS
20304703CW,subway,transportation,transportation,transport,VERB,MSU-TEXAS
20305967AO,gate,open,open,open,VERB,MSU-TEXAS
20305967AO,gate,close,close,close,VERB,MSU-TEXAS
20305967AO,gate,keep out,keep,keep,VERB,MSU-TEXAS
20305967AO,gate,protect within,protect,protect,VERB,MSU-TEXAS
20305967AO,gate,protect within,within,within,ADP,MSU-TEXAS
20305967AO,gate,castle,castle,castle,NOUN,MSU-TEXAS
20305967AO,gate,protection,protection,protect,VERB,MSU-TEXAS
20305967AO,apron,protect clothing,protect,protect,VERB,MSU-TEXAS
20305967AO,apron,protect clothing,clothing,clothes,NOUN,MSU-TEXAS
20305967AO,apron,various colors,various,various,ADJ,MSU-TEXAS
20305967AO,apron,various colors,colors,color,NOUN,MSU-TEXAS
20305967AO,apron,protection,protection,protect,VERB,MSU-TEXAS
20305967AO,apron,cooking,cooking,cook,VERB,MSU-TEXAS
20305967AO,apron,baking,baking,bake,VERB,MSU-TEXAS
20305967AO,duckweed,aquamarine,aquamarine,aquamarine,NOUN,MSU-TEXAS
20305967AO,duckweed,plant life,plant,plant,NOUN,MSU-TEXAS
20305967AO,duckweed,plant life,life,life,NOUN,MSU-TEXAS
20305967AO,duckweed,ecology,ecology,ecology,NOUN,MSU-TEXAS
20305967AO,duckweed,nature,nature,nature,NOUN,MSU-TEXAS
20305967AO,keepsake,time,time,time,NOUN,MSU-TEXAS
20305967AO,hamster,animal,animal,animal,NOUN,MSU-TEXAS
20305967AO,hamster,caged,caged,cage,VERB,MSU-TEXAS
20305967AO,hamster,pet,pet,pet,VERB,MSU-TEXAS
20305967AO,hamster,active,active,active,ADJ,MSU-TEXAS
20305967AO,mink,lashes,lashes,lash,NOUN,MSU-TEXAS
20305967AO,longbow,archery,archery,archery,NOUN,MSU-TEXAS
20305967AO,tortoise,fancy name for turtle,fancy,fancy,ADJ,MSU-TEXAS
20305967AO,tortoise,fancy name for turtle,name,name,VERB,MSU-TEXAS
20305967AO,tortoise,fancy name for turtle,turtle,turtle,NOUN,MSU-TEXAS
20305967AO,tortoise,slow,slow,slow,ADJ,MSU-TEXAS
20305967AO,tortoise,nature,nature,nature,NOUN,MSU-TEXAS
20305967AO,chest,cavity,cavity,cavity,NOUN,MSU-TEXAS
20305967AO,chest,lungs,lungs,lung,NOUN,MSU-TEXAS
20305967AO,chest,heart,heart,heart,NOUN,MSU-TEXAS
20305967AO,chest,major superior organs ,major,major,ADJ,MSU-TEXAS
20305967AO,chest,major superior organs ,superior,superior,ADJ,MSU-TEXAS
20305967AO,chest,major superior organs ,organs,organ,NOUN,MSU-TEXAS
20305967AO,axle,axe,axe,axe,NOUN,MSU-TEXAS
20305967AO,sled,snowing,snowing,snow,VERB,MSU-TEXAS
20305967AO,sled,sledding,sledding,sledd,VERB,MSU-TEXAS
20305967AO,sled,winter vacation activity,winter,winter,NOUN,MSU-TEXAS
20305967AO,sled,winter vacation activity,vacation,vacation,NOUN,MSU-TEXAS
20305967AO,sled,winter vacation activity,activity,activity,NOUN,MSU-TEXAS
20305967AO,confetti,birthday,birthday,birthday,NOUN,MSU-TEXAS
20305967AO,confetti,surprise parties,surprise,surprise,VERB,MSU-TEXAS
20305967AO,confetti,surprise parties,parties,party,NOUN,MSU-TEXAS
20305967AO,confetti,special occasions,special,special,ADJ,MSU-TEXAS
20305967AO,confetti,special occasions,occasions,occasion,NOUN,MSU-TEXAS
20305967AO,confetti,various colors,various,various,ADJ,MSU-TEXAS
20305967AO,confetti,various colors,colors,color,NOUN,MSU-TEXAS
20305967AO,comb,hair,hair,hair,NOUN,MSU-TEXAS
20305967AO,comb,not for 4c hair,hair,hair,NOUN,MSU-TEXAS
20305967AO,comb,detangle,de,de,PROPN,MSU-TEXAS
20305967AO,comb,detangle,tangle,de-tangle,VERB,MSU-TEXAS
20305967AO,comb,brush out,brush,brush,VERB,MSU-TEXAS
20305967AO,harpsichord,huh,huh,huh,INTJ,MSU-TEXAS
20305967AO,newt,physics,physics,physic,NOUN,MSU-TEXAS
20305967AO,newt,chemistry reference maybe,chemistry,chemistry,NOUN,MSU-TEXAS
20305967AO,newt,chemistry reference maybe,reference,reference,NOUN,MSU-TEXAS
20305967AO,newt,chemistry reference maybe,maybe,maybe,ADV,MSU-TEXAS
20305967AO,radiologist,x rays,x,x-ray,NOUN,MSU-TEXAS
20305967AO,radiologist,specialist,specialist,specialist,NOUN,MSU-TEXAS
20305967AO,radiologist,health science technicians,health,health,NOUN,MSU-TEXAS
20305967AO,radiologist,health science technicians,science,science,NOUN,MSU-TEXAS
20305967AO,radiologist,health science technicians,technicians,technician,NOUN,MSU-TEXAS
20305967AO,radiologist,important,important,important,ADJ,MSU-TEXAS
20305967AO,radiologist,diagnosis,diagnosis,diagnose,VERB,MSU-TEXAS
20305967AO,secretary,assistant,assistant,assistant,NOUN,MSU-TEXAS
20305967AO,secretary,record keeping,record,record,NOUN,MSU-TEXAS
20305967AO,secretary,record keeping,keeping,keep,VERB,MSU-TEXAS
20305967AO,secretary,file organizers,file,file,NOUN,MSU-TEXAS
20305967AO,secretary,file organizers,organizers,organize,VERB,MSU-TEXAS
20305967AO,headrest,sleep,sleep,sleep,VERB,MSU-TEXAS
20305967AO,headrest,pillow,pillow,pillow,NOUN,MSU-TEXAS
20305967AO,headrest,shoulder massager,shoulder,shoulder,NOUN,MSU-TEXAS
20305967AO,headrest,shoulder massager,massage,massage,VERB,MSU-TEXAS
20305967AO,newspaper,to read back in the day,read,read,VERB,MSU-TEXAS
20305967AO,newspaper,to read back in the day,back,back,ADV,MSU-TEXAS
20305967AO,newspaper,to read back in the day,day,day,NOUN,MSU-TEXAS
20305967AO,newspaper,artwork material,artwork,artwork,NOUN,MSU-TEXAS
20305967AO,newspaper,artwork material,material,material,NOUN,MSU-TEXAS
20305967AO,newspaper,not used anymore,used,use,VERB,MSU-TEXAS
20305967AO,newspaper,not used anymore,anymore,anymore,ADV,MSU-TEXAS
20305967AO,firstborn,special ones,special,special,ADJ,MSU-TEXAS
20305967AO,firstborn,special ones,ones,one,NOUN,MSU-TEXAS
20305967AO,firstborn,caretakers,caretakers,caretaker,NOUN,MSU-TEXAS
20305967AO,firstborn,more stressed out emotionally,stressed,stress,VERB,MSU-TEXAS
20305967AO,firstborn,more stressed out emotionally,emotionally,emotionally,ADV,MSU-TEXAS
20305967AO,firstborn,spoiled,spoiled,spoil,VERB,MSU-TEXAS
20305967AO,pot,cooking,cooking,cook,VERB,MSU-TEXAS
20305967AO,pot,boiling,boiling,boil,VERB,MSU-TEXAS
20305967AO,kit,various subjects,various,various,ADJ,MSU-TEXAS
20305967AO,kit,various subjects,subjects,subject,NOUN,MSU-TEXAS
20305967AO,kit,nails,nails,nail,NOUN,MSU-TEXAS
20305967AO,kit,crochet,crochet,crochet,VERB,MSU-TEXAS
20305967AO,kit,surgical,surgical,surgical,ADJ,MSU-TEXAS
20305967AO,spear,sharp,sharp,sharp,ADJ,MSU-TEXAS
20305967AO,spear,renaissance,renaissance,renaissance,X,MSU-TEXAS
20305967AO,handkerchief,allergies,allergies,allergy,NOUN,MSU-TEXAS
20305967AO,handkerchief,on the go,go,go,VERB,MSU-TEXAS
20305967AO,handkerchief,very useful,useful,useful,ADJ,MSU-TEXAS
20305967AO,animal,ravenous,ravenous,ravenous,ADJ,MSU-TEXAS
20305967AO,animal,annoying,annoying,annoy,VERB,MSU-TEXAS
20305967AO,animal,useful,useful,useful,ADJ,MSU-TEXAS
20305967AO,animal,carnivorous,carnivorous,carnivorous,X,MSU-TEXAS
20305967AO,animal,sometimes okay,sometimes,sometimes,ADV,MSU-TEXAS
20305967AO,animal,sometimes okay,okay,okay,INTJ,MSU-TEXAS
20305967AO,pet,annoying,annoying,annoy,VERB,MSU-TEXAS
20305967AO,pet,various types,various,various,ADJ,MSU-TEXAS
20305967AO,pet,various types,types,type,NOUN,MSU-TEXAS
20305967AO,comforter,sleep,sleep,sleep,NOUN,MSU-TEXAS
20305967AO,comforter,comfortable,comfortable,comfortable,ADJ,MSU-TEXAS
20305967AO,comforter,various colors,various,various,ADJ,MSU-TEXAS
20305967AO,comforter,various colors,colors,color,NOUN,MSU-TEXAS
20305967AO,comforter,stylish,stylish,stylish,NOUN,MSU-TEXAS
20305967AO,stream,water,water,water,NOUN,MSU-TEXAS
20305967AO,stream,river,river,river,NOUN,MSU-TEXAS
20305967AO,stream,type of ocean,type,type,NOUN,MSU-TEXAS
20305967AO,stream,type of ocean,ocean,ocean,NOUN,MSU-TEXAS
20306722SG,blindfold,hiding,hiding,hi,VERB,MSU-TEXAS
20306722SG,blindfold,guessing,guessing,guess,VERB,MSU-TEXAS
20306722SG,blindfold,leading,leading,lead,VERB,MSU-TEXAS
20306722SG,blindfold,playing a game ,playing,play,VERB,MSU-TEXAS
20306722SG,blindfold,playing a game ,game,game,NOUN,MSU-TEXAS
20306722SG,blindfold,testing,testing,test,VERB,MSU-TEXAS
20306722SG,blindfold,trusting,trusting,trust,VERB,MSU-TEXAS
20306722SG,footballer,athlete,athlete,athlete,X,MSU-TEXAS
20306722SG,footballer,big,big,big,ADJ,MSU-TEXAS
20306722SG,footballer,athletic,athletic,athletic,ADJ,MSU-TEXAS
20306722SG,footballer,skilled,skilled,skilled,ADJ,MSU-TEXAS
20306722SG,footballer,crafted,crafted,craft,VERB,MSU-TEXAS
20306722SG,footballer,responsible,responsible,responsible,ADJ,MSU-TEXAS
20306722SG,footballer,leadership,leadership,leadership,NOUN,MSU-TEXAS
20306722SG,crystal,rock ,rock,rock,NOUN,MSU-TEXAS
20306722SG,crystal,witchcraft,witchcraft,witchcraft,NOUN,MSU-TEXAS
20306722SG,crystal,jewelry,jewelry,jewelry,NOUN,MSU-TEXAS
20306722SG,crystal,décor ,d,would,PROPN,MSU-TEXAS
20306722SG,crystal,décor ,cor,decorate,VERB,MSU-TEXAS
20306722SG,van,kidnapping,kidnapping,kidnapping,NOUN,MSU-TEXAS
20306722SG,van,travel,travel,travel,VERB,MSU-TEXAS
20306722SG,van,family ,family,family,NOUN,MSU-TEXAS
20306722SG,van,large capacity,large,large,ADJ,MSU-TEXAS
20306722SG,van,large capacity,capacity,capacity,NOUN,MSU-TEXAS
20306722SG,chinaware,decoration,decoration,decorate,VERB,MSU-TEXAS
20306722SG,chinaware,eating ,eating,eat,VERB,MSU-TEXAS
20306722SG,chinaware,drinking,drinking,drink,VERB,MSU-TEXAS
20306722SG,chinaware,antique,antique,antique,ADJ,MSU-TEXAS
20306722SG,chinaware,plating ,plating,plate,VERB,MSU-TEXAS
20306722SG,tabasco,seasoning,seasoning,season,VERB,MSU-TEXAS
20306722SG,tabasco,sauce,sauce,sauce,NOUN,MSU-TEXAS
20306722SG,tabasco,hot,hot,hot,ADJ,MSU-TEXAS
20306722SG,tabasco,spicy,spicy,spicy,ADJ,MSU-TEXAS
20306722SG,bicep,strong,strong,strong,ADJ,MSU-TEXAS
20306722SG,bicep,weights,weights,weight,NOUN,MSU-TEXAS
20306722SG,bicep,muscle,muscle,muscle,NOUN,MSU-TEXAS
20306722SG,bicep,grown,grown,grow,VERB,MSU-TEXAS
20306722SG,bicep,strengthened,strengthened,strengthen,VERB,MSU-TEXAS
20306722SG,bicep,arm,arm,arm,X,MSU-TEXAS
20306722SG,bicep,curls ,curls,curl,NOUN,MSU-TEXAS
20306722SG,screw,building,building,build,VERB,MSU-TEXAS
20306722SG,screw,stabilize,stabilize,stabilize,VERB,MSU-TEXAS
20306722SG,screw,nails,nails,nail,NOUN,MSU-TEXAS
20306722SG,screw,round,round,round,ADV,MSU-TEXAS
20306722SG,screw,silver,silver,silver,NOUN,MSU-TEXAS
20306722SG,screw,driver,driver,driver,NOUN,MSU-TEXAS
20306722SG,wand,witch,witch,witch,NOUN,MSU-TEXAS
20306722SG,wand,harry potter,harry,harry,INTJ,MSU-TEXAS
20306722SG,wand,harry potter,potter,potter,NOUN,MSU-TEXAS
20306722SG,wand,wizard ,wizard,wizard,X,MSU-TEXAS
20306722SG,wand,magic,magic,magic,NOUN,MSU-TEXAS
20306722SG,ginger,cookie,cookie,cookie,NOUN,MSU-TEXAS
20306722SG,ginger,hair color,hair,hair,NOUN,MSU-TEXAS
20306722SG,ginger,hair color,color,color,NOUN,MSU-TEXAS
20306722SG,ginger,irish,irish,irish,ADJ,MSU-TEXAS
20306722SG,scale,weight,weight,weight,NOUN,MSU-TEXAS
20306722SG,scale,measure,measure,measure,VERB,MSU-TEXAS
20306722SG,scale,grams,grams,gram,NOUN,MSU-TEXAS
20306722SG,scale,pounds,pounds,pound,NOUN,MSU-TEXAS
20306722SG,scale,kilos,kilos,kilo,NOUN,MSU-TEXAS
20306722SG,bathe,bathtub,bathtub,bathtub,NOUN,MSU-TEXAS
20306722SG,bathe,shower,shower,shower,NOUN,MSU-TEXAS
20306722SG,bathe,cleaning,cleaning,clean,VERB,MSU-TEXAS
20306722SG,bathe,wet,wet,wet,ADJ,MSU-TEXAS
20306722SG,bathe,shampoo,shampoo,shampoo,VERB,MSU-TEXAS
20306722SG,bathe,soap,soap,soap,NOUN,MSU-TEXAS
