Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
M10248901KMM,excavator,move things,move,move,VERB,MSU Texas
M10248901KMM,excavator,move things,things,thing,NOUN,MSU Texas
M10248901KMM,excavator,create holes,create,create,VERB,MSU Texas
M10248901KMM,excavator,create holes,holes,hole,NOUN,MSU Texas
M10248901KMM,excavator,drive ,drive,drive,VERB,MSU Texas
M10248901KMM,strongbox,store personal items,store,store,NOUN,MSU Texas
M10248901KMM,strongbox,store personal items,personal,personal,ADJ,MSU Texas
M10248901KMM,strongbox,store personal items,items,item,NOUN,MSU Texas
M10248901KMM,strongbox,sit on,sit,sit,VERB,MSU Texas
M10248901KMM,strongbox,carry,carry,carry,VERB,MSU Texas
M10248901KMM,paperback,sit on,sit,sit,VERB,MSU Texas
M10248901KMM,paperback,read,read,read,VERB,MSU Texas
M10248901KMM,paperback,rip,rip,rip,NOUN,MSU Texas
M10248901KMM,paperback,brand,brand,brand,ADV,MSU Texas
M10248901KMM,paperback,set on fire,set,set,VERB,MSU Texas
M10248901KMM,paperback,set on fire,fire,fire,NOUN,MSU Texas
M10248901KMM,plum,eat,eat,eat,VERB,MSU Texas
M10248901KMM,plum,hit,hit,hit,VERB,MSU Texas
M10248901KMM,plum,bake,bake,bake,VERB,MSU Texas
M10248901KMM,plum,pick,pick,pick,VERB,MSU Texas
M10248901KMM,plum,eat,eat,eat,VERB,MSU Texas
M10248901KMM,body,run,run,run,NOUN,MSU Texas
M10248901KMM,body,jump,jump,jump,VERB,MSU Texas
M10248901KMM,body,sit,sit,sit,VERB,MSU Texas
M10248901KMM,body,walk,walk,walk,VERB,MSU Texas
M10248901KMM,body,move,move,move,VERB,MSU Texas
M10248901KMM,body,break,break,break,NOUN,MSU Texas
M10248901KMM,body,feed,feed,feed,NOUN,MSU Texas
M10248901KMM,body,love,love,love,NOUN,MSU Texas
M10248901KMM,body,give hugs,give,give,VERB,MSU Texas
M10248901KMM,body,give hugs,hugs,hug,NOUN,MSU Texas
M10248901KMM,tailcoat,cut,cut,cut,VERB,MSU Texas
M10248901KMM,tailcoat,rip,rip,rip,NOUN,MSU Texas
M10248901KMM,motel,eat,eat,eat,VERB,MSU Texas
M10248901KMM,motel,party,party,party,NOUN,MSU Texas
M10248901KMM,motel,shelter,shelter,shelter,NOUN,MSU Texas
M10248901KMM,motel,home,home,home,ADV,MSU Texas
