Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
56a930c711926500056e6eed,rancher,farm,farm,farm,VERB,Prolific
56a930c711926500056e6eed,rancher,care for animals,care,care,VERB,Prolific
56a930c711926500056e6eed,rancher,care for animals,animals,animal,NOUN,Prolific
56a930c711926500056e6eed,goblet,drink out of,drink,drink,VERB,Prolific
56a930c711926500056e6eed,goblet,decoration,decoration,decorate,VERB,Prolific
56a930c711926500056e6eed,cane,for walking,walking,walk,VERB,Prolific
56a930c711926500056e6eed,cane,dance,dance,dance,VERB,Prolific
56a930c711926500056e6eed,altarpiece,decoration,decoration,decorate,VERB,Prolific
56a930c711926500056e6eed,platter,eat food off,eat,eat,VERB,Prolific
56a930c711926500056e6eed,platter,eat food off,food,food,NOUN,Prolific
56a930c711926500056e6eed,platter,decoration,decoration,decorate,VERB,Prolific
56a930c711926500056e6eed,asparagus,eat,eat,eat,VERB,Prolific
56a930c711926500056e6eed,asparagus,side decoration on a plate,side,side,NOUN,Prolific
56a930c711926500056e6eed,asparagus,side decoration on a plate,decoration,decorate,VERB,Prolific
56a930c711926500056e6eed,asparagus,side decoration on a plate,plate,plate,NOUN,Prolific
56a930c711926500056e6eed,asparagus,cook,cook,cook,VERB,Prolific
56a930c711926500056e6eed,wrapper,cover,cover,cover,VERB,Prolific
56a930c711926500056e6eed,wrapper,to keep warm,keep,keep,AUX,Prolific
56a930c711926500056e6eed,wrapper,to keep warm,warm,warm,VERB,Prolific
56a930c711926500056e6eed,veal,eat,eat,eat,VERB,Prolific
56a930c711926500056e6eed,veal,cook,cook,cook,VERB,Prolific
56a930c711926500056e6eed,wound,cut,cut,cut,VERB,Prolific
56a930c711926500056e6eed,wound,graze,graze,graze,VERB,Prolific
56a930c711926500056e6eed,chemicals,cleaning,cleaning,clean,VERB,Prolific
56a930c711926500056e6eed,clay,pottery,pottery,pottery,VERB,Prolific
56a930c711926500056e6eed,clay,building,building,build,VERB,Prolific
56a930c711926500056e6eed,tube,transport,transport,transport,VERB,Prolific
56a930c711926500056e6eed,tube,storage,storage,store,VERB,Prolific
56a930c711926500056e6eed,block,build,build,build,VERB,Prolific
56a930c711926500056e6eed,block,throw,throw,throw,VERB,Prolific
56a930c711926500056e6eed,suit,wear,wear,wear,VERB,Prolific
56a930c711926500056e6eed,suit,sell,sell,sell,VERB,Prolific
56a930c711926500056e6eed,suit,buy,buy,buy,VERB,Prolific
56a930c711926500056e6eed,bench,sit,sit,sit,VERB,Prolific
56a930c711926500056e6eed,bench,lie,lie,lie,VERB,Prolific
56a930c711926500056e6eed,token,pay,pay,pay,VERB,Prolific
56a930c711926500056e6eed,token,keep,keep,keep,VERB,Prolific
56a930c711926500056e6eed,saleslady,selling,selling,sell,VERB,Prolific
56a930c711926500056e6eed,shell,decorate,decorate,decorate,VERB,Prolific
56a930c711926500056e6eed,shell,listen,listen,listen,VERB,Prolific
56a930c711926500056e6eed,belly,feed,feed,feed,VERB,Prolific
56a930c711926500056e6eed,coleslaw,eat,eat,eat,VERB,Prolific
56a930c711926500056e6eed,hardware,build,build,build,VERB,Prolific
56a930c711926500056e6eed,strainer,drain,drain,drain,VERB,Prolific
56a930c711926500056e6eed,strainer,shake,shake,shake,VERB,Prolific
56a930c711926500056e6eed,vessel,cook,cook,cook,VERB,Prolific
56a930c711926500056e6eed,vessel,sail,sail,sail,VERB,Prolific
56a930c711926500056e6eed,duck,play,play,play,VERB,Prolific
56a930c711926500056e6eed,duck,cook,cook,cook,VERB,Prolific
56a930c711926500056e6eed,duck,stroke,stroke,stroke,VERB,Prolific
56a930c711926500056e6eed,purse,hold money,hold,hold,VERB,Prolific
56a930c711926500056e6eed,purse,hold money,money,money,NOUN,Prolific
56a930c711926500056e6eed,purse,storage,storage,store,VERB,Prolific
56a930c711926500056e6eed,landscape,decorate,decorate,decorate,VERB,Prolific
56a930c711926500056e6eed,elbow,bend,bend,bend,VERB,Prolific
56a930c711926500056e6eed,orchard,pick fruit,pick,pick,VERB,Prolific
56a930c711926500056e6eed,orchard,pick fruit,fruit,fruit,NOUN,Prolific
56a930c711926500056e6eed,orchard,climb,climb,climb,VERB,Prolific
56a930c711926500056e6eed,mayor,lead,lead,lead,VERB,Prolific
56cf3dce31a5bc000de1bec8,beer,drink,drink,drink,VERB,Prolific
56cf3dce31a5bc000de1bec8,beer,social events,social,socialize,VERB,Prolific
56cf3dce31a5bc000de1bec8,beer,social events,events,event,NOUN,Prolific
56cf3dce31a5bc000de1bec8,beer,in food,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pillar,decoration,decoration,decorate,VERB,Prolific
56cf3dce31a5bc000de1bec8,pillar,structural support for building,structural,structural,ADJ,Prolific
56cf3dce31a5bc000de1bec8,pillar,structural support for building,support,support,VERB,Prolific
56cf3dce31a5bc000de1bec8,pillar,structural support for building,building,building,NOUN,Prolific
56cf3dce31a5bc000de1bec8,residence,to live in,live,live,VERB,Prolific
56cf3dce31a5bc000de1bec8,residence,for shelter,shelter,shelter,VERB,Prolific
56cf3dce31a5bc000de1bec8,yearbook,memories,memories,memory,VERB,Prolific
56cf3dce31a5bc000de1bec8,yearbook,to commemorate an era in a persons life,commemorate,commemorate,ADJ,Prolific
56cf3dce31a5bc000de1bec8,yearbook,to commemorate an era in a persons life,era,era,NOUN,Prolific
56cf3dce31a5bc000de1bec8,yearbook,to commemorate an era in a persons life,persons,person,NOUN,Prolific
56cf3dce31a5bc000de1bec8,yearbook,to commemorate an era in a persons life,life,life,NOUN,Prolific
56cf3dce31a5bc000de1bec8,compass,to direct a person in a direction,direct,direct,VERB,Prolific
56cf3dce31a5bc000de1bec8,compass,to direct a person in a direction,person,person,NOUN,Prolific
56cf3dce31a5bc000de1bec8,compass,to direct a person in a direction,direction,direction,NOUN,Prolific
56cf3dce31a5bc000de1bec8,compass,to know where north is,know,know,VERB,Prolific
56cf3dce31a5bc000de1bec8,compass,to know where north is,north,north,ADV,Prolific
56cf3dce31a5bc000de1bec8,compass,to help a person navigate,help,help,VERB,Prolific
56cf3dce31a5bc000de1bec8,compass,to help a person navigate,person,person,NOUN,Prolific
56cf3dce31a5bc000de1bec8,compass,to help a person navigate,navigate,navigate,VERB,Prolific
56cf3dce31a5bc000de1bec8,pliers,a tool to grip something,tool,tool,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pliers,a tool to grip something,grip,grip,VERB,Prolific
56cf3dce31a5bc000de1bec8,pliers,a tool to grip something,something,something,PRON,Prolific
56cf3dce31a5bc000de1bec8,pliers,to twist things,twist,twist,VERB,Prolific
56cf3dce31a5bc000de1bec8,pliers,to twist things,things,thing,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pliers,some cut wires,cut,cut,VERB,Prolific
56cf3dce31a5bc000de1bec8,pliers,some cut wires,wires,wire,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pepper,in food recipes,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pepper,in food recipes,recipes,recipe,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pepper,on chips,chips,chip,NOUN,Prolific
56cf3dce31a5bc000de1bec8,pepper,as a deterrent,deterrent,deter,VERB,Prolific
56cf3dce31a5bc000de1bec8,headdress,as decoration,decoration,decorate,VERB,Prolific
56cf3dce31a5bc000de1bec8,headdress,as a costume,costume,costume,NOUN,Prolific
56cf3dce31a5bc000de1bec8,watermelon,as food,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cellophane,to wrap food,wrap,wrap,VERB,Prolific
56cf3dce31a5bc000de1bec8,cellophane,to wrap food,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cellophane,to cover food,cover,cover,VERB,Prolific
56cf3dce31a5bc000de1bec8,cellophane,to cover food,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,racehorse,to win races,win,win,VERB,Prolific
56cf3dce31a5bc000de1bec8,racehorse,to win races,races,races,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cabin,shelter,shelter,shelter,VERB,Prolific
56cf3dce31a5bc000de1bec8,cabin,as a getaway,getaway,getaway,INTJ,Prolific
56cf3dce31a5bc000de1bec8,handbag,to keep personal items in,keep,keep,VERB,Prolific
56cf3dce31a5bc000de1bec8,handbag,to keep personal items in,personal,personal,ADJ,Prolific
56cf3dce31a5bc000de1bec8,handbag,to keep personal items in,items,item,NOUN,Prolific
56cf3dce31a5bc000de1bec8,handbag,to transport items,transport,transport,VERB,Prolific
56cf3dce31a5bc000de1bec8,handbag,to transport items,items,item,NOUN,Prolific
56cf3dce31a5bc000de1bec8,handbag,to hold everyday items,hold,hold,VERB,Prolific
56cf3dce31a5bc000de1bec8,handbag,to hold everyday items,everyday,everyday,INTJ,Prolific
56cf3dce31a5bc000de1bec8,handbag,to hold everyday items,items,item,NOUN,Prolific
56cf3dce31a5bc000de1bec8,porch,shelter for brief guests,shelter,shelter,VERB,Prolific
56cf3dce31a5bc000de1bec8,porch,shelter for brief guests,brief,brief,ADJ,Prolific
56cf3dce31a5bc000de1bec8,porch,shelter for brief guests,guests,guest,NOUN,Prolific
56cf3dce31a5bc000de1bec8,porch,as shelter from bad weather,shelter,shelter,VERB,Prolific
56cf3dce31a5bc000de1bec8,porch,as shelter from bad weather,bad,bad,ADJ,Prolific
56cf3dce31a5bc000de1bec8,porch,as shelter from bad weather,weather,weather,NOUN,Prolific
56cf3dce31a5bc000de1bec8,vodka,todrink,drink,drink,VERB,Prolific
56cf3dce31a5bc000de1bec8,vodka,to get drunk,drunk,drink,VERB,Prolific
56cf3dce31a5bc000de1bec8,cow,as a dairy farm animal,dairy,dairy,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cow,as a dairy farm animal,farm,farm,VERB,Prolific
56cf3dce31a5bc000de1bec8,cow,as a dairy farm animal,animal,animal,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cow,as a beef farm animal,beef,beef,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cow,as a beef farm animal,farm,farm,VERB,Prolific
56cf3dce31a5bc000de1bec8,cow,as a beef farm animal,animal,animal,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cow,as a pet,pet,pet,VERB,Prolific
56cf3dce31a5bc000de1bec8,shortbread,as a snack,snack,snack,VERB,Prolific
56cf3dce31a5bc000de1bec8,shortbread,for dipping in tea or coffee,dipping,dip,VERB,Prolific
56cf3dce31a5bc000de1bec8,shortbread,for dipping in tea or coffee,tea,tea,NOUN,Prolific
56cf3dce31a5bc000de1bec8,shortbread,for dipping in tea or coffee,coffee,coffee,NOUN,Prolific
56cf3dce31a5bc000de1bec8,braid,a hairstyle,hairstyle,hairstyle,NOUN,Prolific
56cf3dce31a5bc000de1bec8,braid,a way to ti something,way,way,NOUN,Prolific
56cf3dce31a5bc000de1bec8,braid,a way to ti something,tie,tie,VERB,Prolific
56cf3dce31a5bc000de1bec8,braid,a way to ti something,something,something,PRON,Prolific
56cf3dce31a5bc000de1bec8,caviar,fish eggs which are food,fish,fish,NOUN,Prolific
56cf3dce31a5bc000de1bec8,caviar,fish eggs which are food,eggs,egg,NOUN,Prolific
56cf3dce31a5bc000de1bec8,caviar,fish eggs which are food,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,newsman,to inform on the events of the world,inform,inform,VERB,Prolific
56cf3dce31a5bc000de1bec8,newsman,to inform on the events of the world,events,event,NOUN,Prolific
56cf3dce31a5bc000de1bec8,newsman,to inform on the events of the world,world,world,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cradle,a place for a baby to sleep or rest,place,place,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cradle,a place for a baby to sleep or rest,baby,baby,NOUN,Prolific
56cf3dce31a5bc000de1bec8,cradle,a place for a baby to sleep or rest,sleep,sleep,VERB,Prolific
56cf3dce31a5bc000de1bec8,cradle,a place for a baby to sleep or rest,rest,rest,VERB,Prolific
56cf3dce31a5bc000de1bec8,glassware,to hold drinks,hold,hold,VERB,Prolific
56cf3dce31a5bc000de1bec8,glassware,to hold drinks,drinks,drink,VERB,Prolific
56cf3dce31a5bc000de1bec8,glassware,for decoration,decoration,decorate,VERB,Prolific
56cf3dce31a5bc000de1bec8,barricade,to protest,protest,protest,VERB,Prolific
56cf3dce31a5bc000de1bec8,barricade,to protect roadworkers,protect,protect,VERB,Prolific
56cf3dce31a5bc000de1bec8,barricade,to protect roadworkers,worker,worker,NOUN,Prolific
56cf3dce31a5bc000de1bec8,barricade,to block a way ,block,block,VERB,Prolific
56cf3dce31a5bc000de1bec8,barricade,to block a way ,way,way,NOUN,Prolific
56cf3dce31a5bc000de1bec8,extinguisher,to extinguish a fire,extinguish,extinguish,VERB,Prolific
56cf3dce31a5bc000de1bec8,extinguisher,to extinguish a fire,fire,fire,NOUN,Prolific
56cf3dce31a5bc000de1bec8,carpeting,for comfort,comfort,comfort,VERB,Prolific
56cf3dce31a5bc000de1bec8,carpeting,for warmth,warmth,warm,VERB,Prolific
56cf3dce31a5bc000de1bec8,carpeting,or insulation,insulation,insulate,VERB,Prolific
56cf3dce31a5bc000de1bec8,sauna,for relaxation,relaxation,relax,VERB,Prolific
56cf3dce31a5bc000de1bec8,sauna,for warmth,warmth,warm,VERB,Prolific
56cf3dce31a5bc000de1bec8,sauna,for therapy,therapy,therapy,VERB,Prolific
56cf3dce31a5bc000de1bec8,footstool,for comfort,comfort,comfort,VERB,Prolific
56cf3dce31a5bc000de1bec8,footstool,for relaxation,relaxation,relax,VERB,Prolific
56cf3dce31a5bc000de1bec8,footstool,for decoration,decoration,decorate,VERB,Prolific
56cf3dce31a5bc000de1bec8,oregano,in food recipes,food,food,NOUN,Prolific
56cf3dce31a5bc000de1bec8,oregano,in food recipes,recipes,recipe,NOUN,Prolific
56cf3dce31a5bc000de1bec8,oregano,in herbs treathments,herbs,herb,NOUN,Prolific
56cf3dce31a5bc000de1bec8,oregano,in herbs treathments,treatments,treatment,NOUN,Prolific
56cf3dce31a5bc000de1bec8,divorcee,as a title for a woman who has been divorced,title,title,NOUN,Prolific
56cf3dce31a5bc000de1bec8,divorcee,as a title for a woman who has been divorced,woman,woman,NOUN,Prolific
56cf3dce31a5bc000de1bec8,divorcee,as a title for a woman who has been divorced,divorced,divorce,ADJ,Prolific
57165ba7c5aca2000a8d32ca,stove,you can cook on it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can cook on it,cook,cook,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can stub your toe on it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can stub your toe on it,stub,stub toe,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can clean it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can clean it,clean,clean,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can put stuff on it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can put stuff on it,put,put,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can put stuff on it,stuff,stuff,NOUN,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn your house down with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn your house down with it,burn,burn,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn your house down with it,house,house,NOUN,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a finger on it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a finger on it,burn,burn,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a finger on it,finger,finger,NOUN,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a toe on it.,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a toe on it.,burn,burn,VERB,Prolific
57165ba7c5aca2000a8d32ca,stove,you can burn a toe on it.,toe,toe,NOUN,Prolific
57165ba7c5aca2000a8d32ca,sock,you can wear it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can wear it,wear,wear,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,on your left or right feet,left,leave,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,on your left or right feet,right,right,INTJ,Prolific
57165ba7c5aca2000a8d32ca,sock,on your left or right feet,feet,foot,NOUN,Prolific
57165ba7c5aca2000a8d32ca,sock,you can wash it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can wash it,wash,wash,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can dry it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can dry it,dry,dry,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can hang it on the washing line,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can hang it on the washing line,hang,hang,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can hang it on the washing line,washing,wash,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can hang it on the washing line,line,line,NOUN,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it on the floor,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it on the floor,throw,throw,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it on the floor,floor,floor,NOUN,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it in the bin,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it in the bin,throw,throw,VERB,Prolific
57165ba7c5aca2000a8d32ca,sock,you can throw it in the bin,bin,bin,NOUN,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can light it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can light it,light,light,VERB,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can add coal to it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can add coal to it,add,add,VERB,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can add coal to it,coal,coal,NOUN,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can warmup a house with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can warmup a house with it,warm,warm,VERB,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can warmup a house with it,house,house,NOUN,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can burn down a house with it.,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can burn down a house with it.,burn,burn,VERB,Prolific
57165ba7c5aca2000a8d32ca,fireplace,you can burn down a house with it.,house,house,NOUN,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can make babies shut up with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can make babies shut up with it,make,make,VERB,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can make babies shut up with it,babies,baby,NOUN,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can make babies shut up with it,shut,quiet,VERB,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can put it in a babies mouth,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can put it in a babies mouth,put,put,VERB,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can put it in a babies mouth,babies,baby,NOUN,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can put it in a babies mouth,mouth,mouth,NOUN,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can wash it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,pacifier,you can wash it,wash,wash,VERB,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can put used cigarettes in it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can put used cigarettes in it,put,put,VERB,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can put used cigarettes in it,used,use,VERB,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can put used cigarettes in it,cigarettes,cigarettes,NOUN,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can wash it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can wash it,wash,wash,VERB,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can throw it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can throw it,throw,throw,VERB,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can empty it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,ashtray,you can empty it,empty,empty,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can talk to it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can talk to it,talk,talk,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can leave it alone,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can leave it alone,leave,leave,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can leave it alone,alone,alone,ADV,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can murder it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can murder it,murder,murder,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can feed it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can feed it,feed,feed,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can walk with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can walk with it,walk,walk,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can hug it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can hug it,hug,hug,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can kiss it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can kiss it,kiss,kiss,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can make babies with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can make babies with it,make,make,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can make babies with it,babies,baby,NOUN,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can marry it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can marry it,marry,marry,VERB,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can wash it.,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,bloke,you can wash it.,wash,wash,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,have sex with it,sex,sex,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,talk to it,talk,talk,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,eat with it,eat,eat,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,walk with it,walk,walk,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,dress with it,dress,dress,NOUN,Prolific
57165ba7c5aca2000a8d32ca,hippie,go on holiday with it,go,go,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,go on holiday with it,holiday,holiday,NOUN,Prolific
57165ba7c5aca2000a8d32ca,hippie,ignore it,ignore,ignore,NOUN,Prolific
57165ba7c5aca2000a8d32ca,hippie,drink with it,drink,drink,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,bury it,bury,bury,VERB,Prolific
57165ba7c5aca2000a8d32ca,hippie,kill it,kill,kill,VERB,Prolific
57165ba7c5aca2000a8d32ca,calf,eat it,eat,eat,VERB,Prolific
57165ba7c5aca2000a8d32ca,calf,kill it,kill,kill,VERB,Prolific
57165ba7c5aca2000a8d32ca,calf,moo to it,moo,moo,VERB,Prolific
57165ba7c5aca2000a8d32ca,calf,walk with it,walk,walk,VERB,Prolific
57165ba7c5aca2000a8d32ca,calf,nurture it,nurture,nurture,VERB,Prolific
57165ba7c5aca2000a8d32ca,nephew,you can hug it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,nephew,you can hug it,hug,hug,VERB,Prolific
57165ba7c5aca2000a8d32ca,nephew,take it shopping,take,take,VERB,Prolific
57165ba7c5aca2000a8d32ca,nephew,take it shopping,shopping,shop,VERB,Prolific
57165ba7c5aca2000a8d32ca,nephew,talk to it,talk,talk,VERB,Prolific
57165ba7c5aca2000a8d32ca,nephew,teach it,teach,teach,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can drink from it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can drink from it,drink,drink,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can pour a drink into it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can pour a drink into it,pour,pour,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can pour a drink into it,drink,drink,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can clean it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can clean it,clean,clean,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can make it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can make it,make,make,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can break it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can break it,break,break,NOUN,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can make noises with it,can,can,AUX,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can make noises with it,make,make,VERB,Prolific
57165ba7c5aca2000a8d32ca,chalice,you can make noises with it,noises,noise,VERB,Prolific
