Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
computer,to store,store,store,VERB,UCONN
brandy,to buy,buy,buy,VERB,UCONN
basement,storage,storage,store,VERB,UCONN
basement,to live in,live,live,VERB,UCONN
basement,to rent,rent,rent,VERB,UCONN
bunion,to remove,remove,remove,VERB,UCONN
stationery,to use,use,use,VERB,UCONN
stationery,to write,write,write,VERB,UCONN
stationery,to take notes,take,take,VERB,UCONN
stationery,to take notes,notes,note,VERB,UCONN
pearl,to wear,wear,wear,VERB,UCONN
pearl,to find,find,find,VERB,UCONN
pearl,to buy,buy,buy,VERB,UCONN
scab,to pick,pick,pick,VERB,UCONN
shuffleboard,to play with,play,play,VERB,UCONN
shuffleboard,to go somewhere,go,go,VERB,UCONN
shuffleboard,to go somewhere,somewhere,somewhere,ADV,UCONN
ship,to go somewhere,go,go,VERB,UCONN
ship,to go somewhere,somewhere,somewhere,ADV,UCONN
ship,to store,store,store,VERB,UCONN
ship,to cruise,cruise,cruise,VERB,UCONN
ship,to relax,relax,relax,VERB,UCONN
sundae,eat,eat,eat,VERB,UCONN
sundae,decorate,decorate,decorate,VERB,UCONN
sundae,look at,look,look,VERB,UCONN
sundae,lick,lick,lick,VERB,UCONN
sundae,hold,hold,hold,VERB,UCONN
conditioner,wash,wash,wash,VERB,UCONN
conditioner,squirt,squirt,squirt,VERB,UCONN
scrotum,fondle,fondle,fondle,VERB,UCONN
scrotum,wash,wash,wash,VERB,UCONN
scrotum,lick,lick,lick,VERB,UCONN
scrotum,touch,touch,touch,VERB,UCONN
mantle,put things on,put,put,VERB,UCONN
mantle,put things on,things,thing,NOUN,UCONN
mantle,look at,look,look,VERB,UCONN
mantle,decorate,decorate,decorate,VERB,UCONN
flooring,step on,step,step on,VERB,UCONN
flooring,clean,clean,clean,VERB,UCONN
flooring,dance on,dance,dance,VERB,UCONN
flooring,design,design,design,VERB,UCONN
flooring,paint,paint,paint,VERB,UCONN
flooring,furnish,furnish,furnish,VERB,UCONN
ear,listen,listen,listen,VERB,UCONN
ear,pierce,pierce,pierce,VERB,UCONN
ear,clean,clean,clean,VERB,UCONN
beard,brush,brush,brush,VERB,UCONN
beard,shave,shave,shave,VERB,UCONN
beard,cut,cut,cut,VERB,UCONN
douche,clean,clean,clean,VERB,UCONN
douche,wash,wash,wash,VERB,UCONN
scraper,scrape,scrape,scrape,VERB,UCONN
scraper,dig,dig,dig,VERB,UCONN
scraper,puncture,puncture,puncture,VERB,UCONN
femur,break,break,break,VERB,UCONN
femur,fracture,fracture,fracture,VERB,UCONN
femur,strengthen,strengthen,strengthen,VERB,UCONN
lance,wield,wield,wield,VERB,UCONN
lance,hold,hold,hold,VERB,UCONN
lance,puncture,puncture,puncture,VERB,UCONN
woodwind,play music,play,play,VERB,UCONN
woodwind,play music,music,music,NOUN,UCONN
woodwind,hold,hold,hold,VERB,UCONN
woodwind,design,design,design,VERB,UCONN
spreader,spread,spread,spread,VERB,UCONN
spreader,slice,slice,slice,VERB,UCONN
bodybuilder,muscle,muscle,muscle,NOUN,UCONN
bodybuilder,lift,lift,lift,VERB,UCONN
bodybuilder,weights,weights,weight,NOUN,UCONN
bodybuilder,protein,protein,protein,NOUN,UCONN
sharpener,sharpen,sharpen,sharpen,VERB,UCONN
sharpener,puncture,puncture,puncture,VERB,UCONN
sharpener,stab,stab,stab,VERB,UCONN
wingman,flirt,flirt,flirt,VERB,UCONN
wingman,man,man,man,NOUN,UCONN
wingman,date,date,date,NOUN,UCONN
leaves,fall,fall,fall,NOUN,UCONN
leaves,trees,trees,tree,NOUN,UCONN
wolfhound,dog,dog,dog,NOUN,UCONN
wolfhound,sniff,sniff,sniff,VERB,UCONN
wolfhound,eat,eat,eat,VERB,UCONN
helmet,protect,protect,protect,VERB,UCONN
helmet,head,head,head,NOUN,UCONN
helmet,bike,bike,bike,NOUN,UCONN
visor,sun,sun,sun,NOUN,UCONN
visor,eyes,eyes,eyes,NOUN,UCONN
visor,hat,hat,hat,NOUN,UCONN
bookmarker,read,read,read,VERB,UCONN
bookmarker,keep your place,keep,keep,VERB,UCONN
bookmarker,keep your place,place,place,NOUN,UCONN
pacemaker,chest,chest,chest,NOUN,UCONN
pacemaker,heart rate,heart,heart rate,NOUN,UCONN
detonator,explode,explode,explode,VERB,UCONN
detonator,timer,timer,timer,NOUN,UCONN
juice,drink,drink,drink,VERB,UCONN
juice,pour,pour,pour,VERB,UCONN
juice,spill,spill,spill,VERB,UCONN
pharmacy,shop,shop,shop,VERB,UCONN
pharmacy,medicine,medicine,medicine,NOUN,UCONN
pharmacy,work,work,work,NOUN,UCONN
lounge,sleep,sleep,sleep,VERB,UCONN
lounge,rest,rest,rest,VERB,UCONN
lounge,watch tv,watch,watch,VERB,UCONN
lounge,watch tv,tv,tv,X,UCONN
pasta,eat,eat,eat,VERB,UCONN
pasta,cook,cook,cake,VERB,UCONN
pasta,season,season,season,VERB,UCONN
souffle,eat,eat,eat,VERB,UCONN
souffle,cook,cook,cake,VERB,UCONN
souffle,fire,fire,fire,NOUN,UCONN
omelette,cook,cook,cake,VERB,UCONN
omelette,scramble,scramble,scramble,VERB,UCONN
omelette,mix,mix,mix,VERB,UCONN
cork,stop,stop,stop,VERB,UCONN
cork,clog,clog,clog,NOUN,UCONN
cork,unscrew,unscrew,unscrew,VERB,UCONN
jumper,wear,wear,wear,VERB,UCONN
jumper,use it to keep warm,use,use,VERB,UCONN
jumper,use it to keep warm,keep,keep,VERB,UCONN
jumper,use it to keep warm,warm,warm,VERB,UCONN
jumper,look nice,look,look,VERB,UCONN
jumper,look nice,nice,nice,ADJ,UCONN
wristband,fling it around,fling,fling,VERB,UCONN
wristband,fling it around,around,around,ADV,UCONN
wristband,hair tie,hair,hair,NOUN,UCONN
wristband,hair tie,tie,tie,NOUN,UCONN
atlas,study maps,study,study,VERB,UCONN
atlas,study maps,maps,map,NOUN,UCONN
atlas,look at maps,look,look,VERB,UCONN
atlas,look at maps,maps,map,NOUN,UCONN
atlas,learn from it,learn,learn,VERB,UCONN
tunic,wear,wear,wear,VERB,UCONN
tunic,clothing ,clothing,clothing,NOUN,UCONN
matchwood,fires,fires,fire,NOUN,UCONN
matchwood,wood chips,wood,wood,NOUN,UCONN
matchwood,wood chips,chips,chip,NOUN,UCONN
pail,carry things,carry,carry,VERB,UCONN
pail,carry things,things,thing,NOUN,UCONN
pail,build sand castles,build,build,VERB,UCONN
pail,build sand castles,sand,sand,NOUN,UCONN
pail,build sand castles,castles,castle,NOUN,UCONN
pail,hold items ,hold,hold,VERB,UCONN
pail,hold items ,items,item,NOUN,UCONN
clock,keep time,keep,keep,VERB,UCONN
clock,keep time,time,time,NOUN,UCONN
clock,decoration,decoration,decorate,VERB,UCONN
aquarium,house fish or other things,house,house,NOUN,UCONN
aquarium,house fish or other things,fish,fish,NOUN,UCONN
aquarium,house fish or other things,things,thing,NOUN,UCONN
aquarium,decoration,decoration,decorate,VERB,UCONN
aquarium,hold objects ,hold,hold,INTJ,UCONN
aquarium,hold objects ,objects,object,VERB,UCONN
awning,shade,shade,shade,VERB,UCONN
awning,rain prevention,rain,rain,NOUN,UCONN
awning,rain prevention,prevention,prevent,VERB,UCONN
walnut,eat,eat,eat,VERB,UCONN
walnut,feed to squirrels,feed,feed,NOUN,UCONN
walnut,feed to squirrels,squirrels,squirrel,NOUN,UCONN
walnut,cook with,cook,cake,VERB,UCONN
equipment,use for work,use,use,VERB,UCONN
equipment,use for work,work,work,NOUN,UCONN
equipment,school,school,school,NOUN,UCONN
equipment,play grounds,play,play,VERB,UCONN
equipment,play grounds,grounds,grounds,NOUN,UCONN
honeycomb,eat,eat,eat,VERB,UCONN
honeycomb,cook with,cook,cake,VERB,UCONN
licence,to drive,drive,drive,VERB,UCONN
licence,to fish,fish,fish,VERB,UCONN
sesame,cook with,cook,cake,VERB,UCONN
sesame,eat,eat,eat,VERB,UCONN
leaflet,research,research,research,VERB,UCONN
leather,make items,make,make,VERB,UCONN
leather,make items,items,item,NOUN,UCONN
leather,make clothing,make,make,VERB,UCONN
leather,make clothing,clothing,clothing,NOUN,UCONN
leather,make boots,make,make,VERB,UCONN
leather,make boots,boots,boot,NOUN,UCONN
sixpence,money,money,money,NOUN,UCONN
saucepan,cook with,cook,cake,VERB,UCONN
scrapbook,save memories,save,save,VERB,UCONN
scrapbook,save memories,memories,memory,NOUN,UCONN
scrapbook,be creative ,creative,create,VERB,UCONN
cornflakes,cook with,cook,cake,VERB,UCONN
cornflakes,eat,eat,eat,VERB,UCONN
stomach,digest food,digest,digest,VERB,UCONN
stomach,digest food,food,food,NOUN,UCONN
dustbin,throw stuff out,throw,throw out,VERB,UCONN
dustbin,throw stuff out,stuff,stuff,NOUN,UCONN
dustbin,hold items ,hold,hold,VERB,UCONN
dustbin,hold items ,items,item,NOUN,UCONN
lad,a boy,boy,boy,NOUN,UCONN
educator,learn from,learn,learn,VERB,UCONN
educator,listen to,listen,listen,VERB,UCONN
educator,get taught by,get,get,VERB,UCONN
educator,get taught by,taught,tatch,VERB,UCONN
pamphlet,learn information,learn,learn,VERB,UCONN
pamphlet,learn information,information,inform,VERB,UCONN
pamphlet,learn about new things,learn,learn,VERB,UCONN
pamphlet,learn about new things,new,new,ADJ,UCONN
pamphlet,learn about new things,things,thing,NOUN,UCONN
stocking,fill with presents,fill,fill,NOUN,UCONN
stocking,fill with presents,presents,present,NOUN,UCONN
stocking,wear,wear,wear,VERB,UCONN
clerk,buy items from,buy,buy,VERB,UCONN
clerk,buy items from,items,item,NOUN,UCONN
pen,write with,write,write,VERB,UCONN
pen,take apart when bored ,take,take,VERB,UCONN
pen,take apart when bored ,apart,apart,ADV,UCONN
pen,take apart when bored ,bored,bore,VERB,UCONN
okra,eat,eat,eat,VERB,UCONN
okra,cook with,cook,cake,VERB,UCONN
backscratcher,scratch backs,scratch,scratch,VERB,UCONN
backscratcher,scratch backs,backs,back,NOUN,UCONN
tartar,eaten,eaten,eat,VERB,UCONN
tartar,scooped,scooped,scoope,VERB,UCONN
tartar,poured,poured,pour,VERB,UCONN
tartar,drank,drank,drink,VERB,UCONN
tartar,dipped,dipped,dip,VERB,UCONN
leg,straightened,straightened,straighten,VERB,UCONN
leg,bent,bent,bend,VERB,UCONN
leg,touched,touched,touch,VERB,UCONN
leg,broken,broken,break,VERB,UCONN
leg,fractured,fractured,fracture,VERB,UCONN
leg,cut ,cut,cut,VERB,UCONN
grater,used for cooking,used,use,VERB,UCONN
grater,used for cooking,cooking,cook,VERB,UCONN
grater,placed away,placed,place,VERB,UCONN
grater,placed away,away,away,ADV,UCONN
grater,touched,touched,touch,VERB,UCONN
magnolia,smelling,smelling,smell,VERB,UCONN
magnolia,looking,looking,look,VERB,UCONN
magnolia,picture taking,picture,picture,NOUN,UCONN
magnolia,picture taking,taking,take,VERB,UCONN
magnolia,decorating,decorating,decorate,VERB,UCONN
nightclub,dancing,dancing,dance,VERB,UCONN
nightclub,partying,partying,party,VERB,UCONN
nightclub,celebrating,celebrating,celebrate,VERB,UCONN
nightclub,drinking,drinking,drink,VERB,UCONN
pizza,eat,eat,eat,VERB,UCONN
pizza,bake,bake,bake,VERB,UCONN
pizza,cook,cook,cake,VERB,UCONN
pizza,create,create,create,VERB,UCONN
crane,build,build,build,VERB,UCONN
crane,dig,dig,dig,VERB,UCONN
crane,climb,climb,climb,VERB,UCONN
whiskey,drink,drink,drink,VERB,UCONN
whiskey,pour,pour,pour,VERB,UCONN
whiskey,spill,spill,spill,VERB,UCONN
cauldron,container,container,container,NOUN,UCONN
cauldron,pour,pour,pour,VERB,UCONN
shoulder,touch,touch,touch,VERB,UCONN
shoulder,rotate,rotate,rotate,VERB,UCONN
shoulder,break,break,break,VERB,UCONN
shoulder,bump,bump,bump,VERB,UCONN
pennant,decoration,decoration,decorate,VERB,UCONN
pennant,directions,directions,direction,NOUN,UCONN
pennant,tool,tool,tool,NOUN,UCONN
hairdo,create,create,create,VERB,UCONN
hairdo,design,design,design,NOUN,UCONN
hairdo,present,present,present,ADJ,UCONN
road,drive,drive,drive,VERB,UCONN
road,walk,walk,walk,VERB,UCONN
road,bike,bike,bike,NOUN,UCONN
road,paint,paint,paint,VERB,UCONN
road,color,color,color,NOUN,UCONN
road,jump,jump,jump,VERB,UCONN
medics,help,help,help,VERB,UCONN
medics,treatment,treatment,treatment,VERB,UCONN
skeleton,science,science,science,NOUN,UCONN
skeleton,decoration,decoration,decorate,VERB,UCONN
skeleton,studying,studying,study,VERB,UCONN
milk,drink,drink,drink,VERB,UCONN
milk,pour,pour,pour,VERB,UCONN
milk,sip,sip,sip,VERB,UCONN
milk,in cereal,cereal,cereal,NOUN,UCONN
milk,baking,baking,bake,VERB,UCONN
milk,cooking,cooking,cook,VERB,UCONN
tableware,dinner,dinner,dinner,NOUN,UCONN
tableware,decoration,decoration,decorate,VERB,UCONN
tableware,hold food,hold,hold,VERB,UCONN
tableware,hold food,food,food,NOUN,UCONN
peg,hold things together,hold,hold,VERB,UCONN
peg,hold things together,things,thing,NOUN,UCONN
peg,hold things together,together,together,ADV,UCONN
peg,hang something up,hang,hang,VERB,UCONN
peg,hang something up,something,something,PRON,UCONN
peg,placement,placement,place,VERB,UCONN
female,birth a child,birth,birth,VERB,UCONN
female,birth a child,child,child,NOUN,UCONN
female,dress up,dress,dress up,VERB,UCONN
female,cook,cook,cake,VERB,UCONN
female,clean,clean,clean,VERB,UCONN
female,drive,drive,drive,VERB,UCONN
spacesuit,costume,costume,costume,VERB,UCONN
spacesuit,safety,safety,safety,NOUN,UCONN
spacesuit,in space,space,space,NOUN,UCONN
spacesuit,astronauts ,astronauts,astronaut,NOUN,UCONN
editor,help,help,help,VERB,UCONN
editor,make things better,make,make,VERB,UCONN
editor,make things better,things,thing,NOUN,UCONN
editor,make things better,better,better,ADJ,UCONN
suds,soap,soap,soap,NOUN,UCONN
suds,bubbles,bubbles,bubble,NOUN,UCONN
plexiglas,decoration,decoration,decorate,VERB,UCONN
plexiglas,science,science,science,NOUN,UCONN
plexiglas,building,building,build,VERB,UCONN
catalogue,information,information,inform,VERB,UCONN
catalogue,learning,learning,learn,VERB,UCONN
catalogue,decoration,decoration,decorate,VERB,UCONN
chauffeur,drive people,drive,drive,VERB,UCONN
chauffeur,drive people,people,people,NOUN,UCONN
volleyball,play,play,play,VERB,UCONN
volleyball,throw,throw,throw,VERB,UCONN
volleyball,pass,pass,pass,VERB,UCONN
volleyball,catch,catch,catch,VERB,UCONN
volleyball,games,games,game,NOUN,UCONN
doorstop,hold door,hold,hold,VERB,UCONN
doorstop,hold door,door,door,NOUN,UCONN
footwear,cover feet,cover,cover,VERB,UCONN
footwear,cover feet,feet,foot,NOUN,UCONN
footwear,protection,protection,protect,VERB,UCONN
granite,countertop,counter,counter top,VERB,UCONN
granite,countertop,top,countertop,VERB,UCONN
granite,mining,mining,mine,VERB,UCONN
granite,slabs,slabs,slab,NOUN,UCONN
granite,decoration,decoration,decorate,VERB,UCONN
turtle,pet,pet,pet,NOUN,UCONN
sunglasses,block the sun,block,block,NOUN,UCONN
sunglasses,block the sun,sun,sun,NOUN,UCONN
mud,planting,planting,plan,VERB,UCONN
mud,mudding with cars,mudding,mud,VERB,UCONN
mud,mudding with cars,cars,cars,NOUN,UCONN
catsup,condiment,condiment,condiment,NOUN,UCONN
catsup,burger,burger,burger,NOUN,UCONN
catsup,fries,fries,fries,NOUN,UCONN
oar,to steer a boat,steer,steer,VERB,UCONN
oar,to steer a boat,boat,boat,NOUN,UCONN
oar,decoration,decoration,decorate,VERB,UCONN
bisque,to eat,eat,eat,VERB,UCONN
bisque,stir,stir,stir,VERB,UCONN
bisque,cook ,cook,cake,VERB,UCONN
testicle,to reproduce,reproduce,reproduce,VERB,UCONN
tong,to pick up thing,pick,pick,VERB,UCONN
tong,to pick up thing,thing,thing,NOUN,UCONN
tong,cook,cook,cake,VERB,UCONN
insulin,to help with low blood sugar,help,help,VERB,UCONN
insulin,to help with low blood sugar,low,low,ADJ,UCONN
insulin,to help with low blood sugar,blood,blood,NOUN,UCONN
insulin,to help with low blood sugar,sugar,sugar,NOUN,UCONN
paperweight,holding down a balloon,holding,hold,VERB,UCONN
paperweight,holding down a balloon,balloon,balloon,NOUN,UCONN
paperweight,hold down papers,hold,hold,VERB,UCONN
paperweight,hold down papers,papers,papers,NOUN,UCONN
orthodontist,braces,braces,brace,NOUN,UCONN
orthodontist,cleanings,cleanings,clean,VERB,UCONN
wristwatch,look at time,look,look,VERB,UCONN
wristwatch,look at time,time,time,NOUN,UCONN
wristwatch,styling,styling,style,NOUN,UCONN
tire,to drive,drive,drive,VERB,UCONN
tire,recycle,recycle,recycle,VERB,UCONN
dermatologist,help with acne,help,help,VERB,UCONN
dermatologist,help with acne,acne,acne,NOUN,UCONN
dermatologist,dermatitis,dermatitis,dermatitis,NOUN,UCONN
dermatologist,eczema,eczema,eczema,NOUN,UCONN
dermatologist,psoriasis,psoriasis,psoriasis,NOUN,UCONN
hookah,smoke,smoke,smoke,VERB,UCONN
drink,drink,drink,drink,VERB,UCONN
drink,throw,throw,throw,VERB,UCONN
drink,stir,stir,stir,VERB,UCONN
dip,dip,dip,dip,VERB,UCONN
nose,smell,smell,smell,VERB,UCONN
nose,blow,blow,blow,VERB,UCONN
nose,breathe,breathe,breato,VERB,UCONN
applicator,apply something,apply,apply,VERB,UCONN
applicator,apply something,something,something,PRON,UCONN
yolk,baking,baking,bake,VERB,UCONN
yolk,cooking,cooking,cook,VERB,UCONN
tea,sip,sip,sip,VERB,UCONN
tea,drink,drink,drink,VERB,UCONN
tea,smell,smell,smell,VERB,UCONN
cottage,to live in,live,live,VERB,UCONN
cottage,vacation in,vacation,vacation,VERB,UCONN
cottage,visit,visit,visit,VERB,UCONN
root,to cook,cook,cake,VERB,UCONN
root,to take out,take,take,VERB,UCONN
root,to cut,cut,cut,VERB,UCONN
teacup,put tea in,put,put,VERB,UCONN
teacup,put tea in,tea,tea,NOUN,UCONN
teacup,decoration,decoration,decorate,VERB,UCONN
bicycle,ride,ride,ride,VERB,UCONN
bicycle,sell,sell,sell,VERB,UCONN
bicycle,tricks,tricks,trick,NOUN,UCONN
liverwurst,cook,cook,cake,VERB,UCONN
liverwurst,eat,eat,eat,VERB,UCONN
midshipman,to complete tasks,complete,complete,ADJ,UCONN
midshipman,to complete tasks,tasks,task,NOUN,UCONN
handcart,to push and pull heavy things,push,push,VERB,UCONN
handcart,to push and pull heavy things,pull,pull,VERB,UCONN
handcart,to push and pull heavy things,heavy,heavy,ADJ,UCONN
handcart,to push and pull heavy things,things,thing,NOUN,UCONN
scalp,growing hair,growing,grow,VERB,UCONN
scalp,growing hair,hair,hair,NOUN,UCONN
scalp,massage,massage,massage,VERB,UCONN
scalp,wash,wash,wash,VERB,UCONN
compasses,observed,observed,observe,VERB,UCONN
compasses,followed,followed,follow,VERB,UCONN
compasses,depended on,depended,depend,VERB,UCONN
biologist,listened to,listened,listen,VERB,UCONN
biologist,observed,observed,observe,VERB,UCONN
sledge,fixed,fixed,fix,VERB,UCONN
sledge,carried,carried,carry,VERB,UCONN
sledge,ridden,ridden,ride,VERB,UCONN
sledge,broken,broken,break,VERB,UCONN
sherbet,eaten,eaten,eat,VERB,UCONN
sherbet,froze,froze,freeze,VERB,UCONN
sherbet,mixed,mixed,mix,VERB,UCONN
sherbet,served,served,serve,VERB,UCONN
photocopy,copied,copied,copy,VERB,UCONN
photocopy,stored,stored,store,VERB,UCONN
photocopy,filed,filed,file,VERB,UCONN
photocopy,given,given,give,VERB,UCONN
egg,cooked,cooked,cook,VERB,UCONN
egg,poached,poached,poach,VERB,UCONN
egg,fried,fried,fry,VERB,UCONN
egg,scrambled,scrambled,scramble,VERB,UCONN
egg,eaten,eaten,eat,VERB,UCONN
egg,served,served,serve,VERB,UCONN
pallet,tasted,tasted,taste,VERB,UCONN
pallet,burned,burned,burn,VERB,UCONN
handlebar,grabbed,grabbed,grab,VERB,UCONN
handlebar,leaned on,leaned,lean,VERB,UCONN
handlebar,touched,touched,touch,VERB,UCONN
boardinghouse,slept in,slept,sleep,VERB,UCONN
boardinghouse,head to,head,head,NOUN,UCONN
boardinghouse,go to,go,go,VERB,UCONN
apparatus,designed,designed,desig,VERB,UCONN
ledger,store,store,store,VERB,UCONN
ledger,reference,reference,reference,VERB,UCONN
ledger,copy,copy,copy,VERB,UCONN
produce,eat,eat,eat,VERB,UCONN
produce,store,store,store,VERB,UCONN
produce,freeze,freeze,freeze,VERB,UCONN
produce,cook,cook,cake,VERB,UCONN
produce,season,season,season,NOUN,UCONN
viola,play,play,play,VERB,UCONN
viola,listen to,listen,listen,VERB,UCONN
viola,see,see,see,VERB,UCONN
earth,live on,live,live,VERB,UCONN
earth,protect,protect,protect,VERB,UCONN
earth,nurture,nurture,nurture,VERB,UCONN
earth,save,save,save,VERB,UCONN
afro,wear,wear,wear,VERB,UCONN
afro,observe,observe,observe,VERB,UCONN
afro,design,design,design,VERB,UCONN
violin,play,play,play,VERB,UCONN
violin,listen to,listen,listen,VERB,UCONN
violin,see,see,see,VERB,UCONN
violin,observe,observe,observe,VERB,UCONN
veil,wear,wear,wear,VERB,UCONN
veil,touch,touch,touch,VERB,UCONN
veil,see,see,see,VERB,UCONN
council,listen to,listen,listen,VERB,UCONN
council,meet,meet,meet,VERB,UCONN
council,connect,connect,connect,VERB,UCONN
council,depend on,depend,depend,NOUN,UCONN
sauerkraut,eat,eat,eat,VERB,UCONN
sauerkraut,smell,smell,smell,VERB,UCONN
sauerkraut,taste,taste,taste,VERB,UCONN
sauerkraut,touch,touch,touch,VERB,UCONN
sauerkraut,serve,serve,serve,VERB,UCONN
anvil,strike,strike,strike,VERB,UCONN
surfboard,surf,surf,surf,VERB,UCONN
surfboard,wax,wax,wax,VERB,UCONN
surfboard,play,play,play,VERB,UCONN
surfboard,sell,sell,sell,VERB,UCONN
surfboard,touch,touch,touch,VERB,UCONN
surfboard,see,see,see,VERB,UCONN
azalea,see,see,see,VERB,UCONN
azalea,touch,touch,touch,VERB,UCONN
azalea,smell,smell,smell,VERB,UCONN
azalea,design,design,design,VERB,UCONN
azalea,plant,plant,plant,VERB,UCONN
azalea,water,water,water,VERB,UCONN
briefs,see,see,see,VERB,UCONN
briefs,observe,observe,observe,VERB,UCONN
manicurist,meet,meet,meet,VERB,UCONN
manicurist,consult,consult,consult,VERB,UCONN
grandpa,meet,meet,meet,VERB,UCONN
grandpa,love,love,love,VERB,UCONN
grandpa,see,see,see,VERB,UCONN
grandpa,talk to,talk,talk,VERB,UCONN
passionflower,see,see,see,VERB,UCONN
passionflower,smell,smell,smell,VERB,UCONN
pedestrian,see,see,see,VERB,UCONN
pedestrian,observe,observe,observe,VERB,UCONN
ballerina,see,see,see,VERB,UCONN
ballerina,observe,observe,observe,VERB,UCONN
ballerina,admire,admire,admire,VERB,UCONN
object,see,see,see,VERB,UCONN
object,touch,touch,touch,VERB,UCONN
object,smell,smell,smell,VERB,UCONN
object,hear,hear,hear,VERB,UCONN
object,taste,taste,taste,VERB,UCONN
fryer,use,use,use,VERB,UCONN
limeade,juice,juice,juice,NOUN,UCONN
limeade,food,food,food,NOUN,UCONN
limeade,dressing,dressing,dress,NOUN,UCONN
silverware,eating,eating,eat,VERB,UCONN
silverware,decor,decor,decorate,VERB,UCONN
silverware,to cut,cut,cut,VERB,UCONN
pretzel,food,food,food,NOUN,UCONN
pretzel,crafts ,crafts,craft,NOUN,UCONN
colleague,friend,friend,friend,NOUN,UCONN
colleague,help,help,help,VERB,UCONN
colleague,school,school,school,NOUN,UCONN
colleague,work,work,work,VERB,UCONN
plantain,side,side,side,NOUN,UCONN
plantain,fried,fried,fry,VERB,UCONN
plantain,mashed,mashed,mash,VERB,UCONN
mousse,hair,hair,hair,NOUN,UCONN
mousse,styling,styling,style,NOUN,UCONN
gymnast,competition,competition,compete,VERB,UCONN
gymnast,flexibility,flexibility,flexibility,NOUN,UCONN
gymnast,sports,sports,sport,NOUN,UCONN
gymnast,entertainment,entertainment,entertain,VERB,UCONN
bonnet,hair,hair,hair,NOUN,UCONN
bonnet,care,care,care,NOUN,UCONN
bonnet,protection,protection,protect,VERB,UCONN
bonnet,sleeping,sleeping,sleep,VERB,UCONN
drawstring,tie,tie,tie,VERB,UCONN
drawstring,make something tighter,make,make,VERB,UCONN
drawstring,make something tighter,something,something,PRON,UCONN
drawstring,make something tighter,tighter,tighten,VERB,UCONN
drawstring,hold together,hold,hold,VERB,UCONN
drawstring,hold together,together,together,ADV,UCONN
dresser,storage,storage,store,NOUN,UCONN
dresser,organising,organizing,organize,VERB,UCONN
bully,self esteem,self esteem,self esteem,NOUN,UCONN
bully,growth ,growth,growth,NOUN,UCONN
ribbon,decoration,decoration,decorate,VERB,UCONN
ribbon,hair,hair,hair,NOUN,UCONN
ribbon,styling ,styling,style,NOUN,UCONN
sugarcane,snack,snack,snack,VERB,UCONN
sugarcane,decoration ,decoration,decorate,VERB,UCONN
kiss,pleasure,pleasure,pleasure,VERB,UCONN
kiss,greeting ,greeting,greet,VERB,UCONN
friend,confiding,confiding,confid,VERB,UCONN
friend,trust,trust,trust,VERB,UCONN
friend,rant,rant,rant,VERB,UCONN
