Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
w10074151_mlc,baa87taw0w,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w10006935_dmb,35i4vc4679,Female,20,"High School Graduate",Other/unknown,Yes,0,"United States",on
w10112553,d7nszub0dr,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10103669_tls,0rdoufrh66,Female,18,"Some College, no degree",White,Yes,0,"United States",on
W10108438VDD,skczkbw67u,Female,18,"Some College, no degree",Black,Yes,0,America,on
w10122517_HH,avn2vqm4ai,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10051121andTD,szneqemq8o,Female,21,"Some College, no degree",Black,Yes,2,USA,on
W10111209ST,hcotrm2dub,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10029079_mjm,6ny7edtft6,Female,21,"Associates degree",White,Yes,0,U.S.,on
w1005118mcm,5wm4l5hblz,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w10123216,wht8uyzour,Male,19,"Some College, no degree",White,Yes,0,"United States",on
W10047367,ub9xfgxnx5,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w647287_wml,7dceiepagb,Female,32,"Some College, no degree",Black,Yes,0,"United States ",on
w824329jln,xnp7gh7v5m,Female,41,"Associates degree",White,Yes,2,"United States",on
w988935_HR,9l0zph4zdp,Female,22,"Some College, no degree",White,Yes,0,"United States",on
w10030462,gpt2p23nr4,Female,19,"Associates degree",White,Yes,0,"United States ",on
w10087206_msl,m4knwvwgix,Female,18,"Some College, no degree",White,Yes,0,"United States ",on
w10094431_rps,gzwhjafejj,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10122517HH,am0ycf96xt,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10022292_BL,n2a9ftwexd,Female,19,"High School Graduate",White,Yes,0,"United States",on
w999552EH,ug33tk0q2r,Female,22,"Some College, no degree",White,Yes,0,"United States",on
W10080645,thi210negw,Female,19,"Some College, no degree",White,Yes,0,usa,on
w10079576_LMR,6hdw1pwftz,Male,18,"High School Graduate",White,Yes,0,"United States",on
W10014082,91wz2bmvos,Female,21,"Some College, no degree",Black,Yes,0,"United States",on
w500781JC,4cxcp6s77y,Male,18,"High School Graduate",White,Yes,0,"United States",on
w10109053_KDK,ds1u512sl5,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10048483_aaa,imn17q7rqr,Female,21,"Some College, no degree",Black,Yes,0,"United States",on
w10122100ajc,jjqtyhqnho,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10094712_joe,5td05klsu4,Male,19,"Some College, no degree",White,Yes,0,"United States of America ",on
w10098703_CMK,hhjx3hw783,Female,18,"Some College, no degree",White,Yes,0,"United States",on
10107665CB,a22r3ibwxz,Male,19,"High School Graduate",White,Yes,0,"United States",on
w10107665CB,melfthyifx,Male,19,"High School Graduate",White,Yes,0,"United States",on
w10137082DT,gokurmkp6h,Female,39,"High School Graduate",White,Yes,0,USA,on
MJW,zpljow6bls,Female,36,"Associates degree",White,Yes,0,"United States",on
w10011030_rkd,xv9gl0nguv,Female,19,"Some College, no degree",White,Yes,0,"United States of America",on
w10075657NAT,mhnko27zgh,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10137082DD,8ekwe3d4nh,Female,39,"High School Graduate",White,Yes,0,USA,on
w10137082DD,7i48re4h6u,Female,39,"High School Graduate",White,Yes,0,USA,on
10098485SP,t237jrkm9k,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10111650,a4e4ebznuf,Female,26,"Associates degree",White,Yes,0,"United States",on
w10068374_CDG,y3l1y6w6pb,Other,20,"Some College, no degree",White,Yes,0,"United States",on
w10073125_mnm,w7q9ud88dp,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w859996_lj,drspsb3v5u,Female,46,"Associates degree",Black,Yes,0,"United States",on
w10056364,1zors816bb,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10056364_kek,cloimx13i5,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10137132_ab,b8oc8qmmno,Female,28,"Some College, no degree",White,Yes,0,USA,on
w10132325DA,g8ogxr7oca,Female,29,"Associates degree",White,Yes,0,"United States",on
w10088419,4w9ln028fv,Female,21,"Some College, no degree",Black,Yes,0,"United States",on
w10120974_mrp,xav37auo2f,Female,18,"High School Graduate",White,Yes,0,"United States",on
W968790,b638kfw4mi,Female,51,"Some College, no degree",White,Yes,0,USA,on
w10135920ODK,fa0ff32nhv,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10135279_agl,bdnp0oa1oc,Female,18,"High School Graduate",White,Yes,0,America,on
w10135920ODK,0p07sy19nk,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10157208_AB,4oeq4i7h8e,Female,35,"Associates degree",White,Yes,0,"United States",on
w10135087,s54sws84ww,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10122952BM,lvaih0bcfj,Female,32,"Associates degree",White,Yes,0,"United States",on
w10094701_sde,niirqo7b6v,Female,19,"High School Graduate",White,Yes,0,"United States",on
w10136388,imkms48zp7,Female,18,"Some College, no degree",White,Yes,0,"United States",on
10137293EH,1gdhvkcvx5,Male,18,"Some College, no degree",White,Yes,0,"United States",on
w979168,obckgu2wqu,Female,18,"Some College, no degree",Black,Yes,0,"United States of America",on
w10011881DND,o04zwod4l1,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w10135745ms,y8dsbg89su,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10132314MGB,zfm7bgrypg,Female,23,"Some College, no degree",White,Yes,0,"United States",on
w101333088_ccb,5tc0lv9fl4,Female,18,"High School Graduate",Other/unknown,Yes,3,"United states",on
w467523_bcr,0xxiy3qono,Male,37,"Some College, no degree",White,Yes,0,USA,on
w10051899_vpm,9tzyinipo4,Female,34,"Associates degree",White,Yes,5,"United States",on
w10156073_spb,tq6f7vwdap,Female,18,"Some College, no degree",White,Yes,0,"United States ",on
w10156246_OLC,61ai7iowhp,Female,26,"Associates degree",White,Yes,0,"United States",on
w10156073_sb,zsvatkk2vl,Female,18,"Some College, no degree",White,Yes,0,"United States ",on
w10095122_hr,tx2uwc6zlv,Female,19,"Some College, no degree",White,Yes,0,"united states",on
w141641scb,az8n9rwx8j,Female,41,"Associates degree",White,Yes,0,"United States",on
w10117786HW,6t9d0j1zk7,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10030828_aes,64mqf7bk55,Female,21,"Some College, no degree",White,Yes,0,"United States of America",on
w10107866_ds,qdsn1qojk7,Female,19,"High School Graduate",Black,Yes,0,"United States",on
110106584_aa,pf4ulzvy7q,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10115261_mmd,4dwi8elgd4,Female,18,"Some College, no degree",White,Yes,0,"United States of America ",on
w10121547_aow,ugutghm648,Female,18,"Some College, no degree",Black,Yes,0,"United States",on
w10134977D.P.,2e18y0groy,Female,18,"Some College, no degree",White,Yes,0,"United States",on
10115261_mmd,rqneifacfz,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10060037,x4tiwtq429,Female,21,"Some College, no degree",White,Yes,0,U.S.A,on
w10060037,i2ll5lpt2p,Female,21,"Some College, no degree",White,Yes,0,USA,on
w10117986_atw,ael6a0xtbz,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10094482,nrf91ddb2e,Female,20,"High School Graduate",White,Yes,0,"United States",on
w10127945,ts42lkd8fu,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10106584_AA,zfg8i0191s,Female,18,"High School Graduate",White,Yes,0,"United States of America ",on
w10140827_bms,hgnshxwrey,Female,18,"Some College, no degree",White,Yes,0,"United States of America",on
w10140827_bms,suawd0f7gv,Female,18,"Some College, no degree",White,Yes,0,"United States of America",on
w10156246,p6j22jowez,Female,26,"Associates degree",White,Yes,0,USA,on
w10156253,m4xxo02tr6,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10134604_tap,yewd9pyqwd,Female,18,"Associates degree",Black,Yes,0,USA,on
w10129737_ad,0jfojlg91r,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10075432_ky,pgkg5f18dt,Female,21,"Associates degree",Black,Yes,0,"United States",on
w10095061_jdn,3e3s6obt4t,Male,19,"Some College, no degree",Black,Yes,0,"United States",on
w10095061_jdn,o0wv8h6xgb,Male,19,"Some College, no degree",Black,Yes,0,"United States",on
