Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS
5516e759fdf99b17c37119d5,Version 20,stepladder,BOI,reach,reach,reach,VERB
5516e759fdf99b17c37119d5,Version 20,obstetrician,BOI,hospital,hospital,hospital,NOUN
5516e759fdf99b17c37119d5,Version 20,sedan,BOI,car,car,car,NOUN
5516e759fdf99b17c37119d5,Version 20,sedan,BOI,van,van,van,NOUN
5516e759fdf99b17c37119d5,Version 20,antennae,BOI,television,television,television,NOUN
5516e759fdf99b17c37119d5,Version 20,antennae,BOI,radio,radio,radio,NOUN
5516e759fdf99b17c37119d5,Version 20,instructor,BOI,driving,driving,drive,VERB
5516e759fdf99b17c37119d5,Version 20,instructor,BOI,skill,skill,skill,NOUN
5516e759fdf99b17c37119d5,Version 20,instructor,BOI,work,work,work,VERB
5516e759fdf99b17c37119d5,Version 20,shack,BOI,shed,shed,shed,VERB
5516e759fdf99b17c37119d5,Version 20,shack,BOI,storage,storage,store,VERB
5516e759fdf99b17c37119d5,Version 20,tambourine,BOI,shake,shake,shake,VERB
5516e759fdf99b17c37119d5,Version 20,tambourine,BOI,sound,sound,sound,VERB
5516e759fdf99b17c37119d5,Version 20,oilcloth,BOI,rag,rag,rag,NOUN
5516e759fdf99b17c37119d5,Version 20,oilcloth,BOI,light,light,light,NOUN
5516e759fdf99b17c37119d5,Version 20,novel,BOI,book,book,book,NOUN
5516e759fdf99b17c37119d5,Version 20,novel,BOI,fun,fun,fun,VERB
5516e759fdf99b17c37119d5,Version 20,crosswalk,BOI,street,street,street,NOUN
5516e759fdf99b17c37119d5,Version 20,crosswalk,BOI,safe,safe,safety,VERB
5516e759fdf99b17c37119d5,Version 20,theatergoer,BOI,musical,musical,musical,ADJ
5516e759fdf99b17c37119d5,Version 20,theatergoer,BOI,enjoyment,enjoyment,enjoyment,NOUN
5516e759fdf99b17c37119d5,Version 20,sketchbook,BOI,art,art,art,VERB
5516e759fdf99b17c37119d5,Version 20,sketchbook,BOI,writing,writing,write,VERB
5516e759fdf99b17c37119d5,Version 20,sketchbook,BOI,doodle,doodle,doodle,VERB
5516e759fdf99b17c37119d5,Version 20,gem,BOI,diamond,diamond,diamond,NOUN
5516e759fdf99b17c37119d5,Version 20,gem,BOI,ring,ring,ring,NOUN
5516e759fdf99b17c37119d5,Version 20,poinsettia,BOI,plant,plant,plant,VERB
5516e759fdf99b17c37119d5,Version 20,poinsettia,BOI,christmas,christmas,christmas,PROPN
5516e759fdf99b17c37119d5,Version 20,garage,BOI,car,car,car,NOUN
5516e759fdf99b17c37119d5,Version 20,garage,BOI,storage,storage,store,VERB
5516e759fdf99b17c37119d5,Version 20,rodent,BOI,rat,rat,rat,NOUN
5516e759fdf99b17c37119d5,Version 20,rodent,BOI,mouse,mouse,mouse,NOUN
5516e759fdf99b17c37119d5,Version 20,neurologist,BOI,brain,brain,brain,NOUN
5516e759fdf99b17c37119d5,Version 20,jam,BOI,toast,toast,toast,NOUN
5516e759fdf99b17c37119d5,Version 20,jam,BOI,cake,cake,cake,NOUN
5516e759fdf99b17c37119d5,Version 20,jam,BOI,pudding,pudding,pudd,VERB
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to make copies,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to make copies,copies,copy,VERB
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to scan items,scan,scan,VERB
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to scan items,items,item,NOUN
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to make printouts,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,photocopier,BOI,to make printouts,printouts,print,VERB
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to cook food,cook,cook,VERB
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to cook food,food,food,NOUN
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to make tasting recommendations,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to make tasting recommendations,tasting,taste,NOUN
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to make tasting recommendations,recommendations,recommendation,NOUN
558fff05fdf99b3f7aada357,Version 71,chef,BOI,to cater,cater,cater,VERB
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to play music,play,play,VERB
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to play music,music,music,VERB
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to welcome someone,welcome,welcome,INTJ
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to welcome someone,someone,someone,PRON
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to keep traditions alive,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to keep traditions alive,traditions,traditions,NOUN
558fff05fdf99b3f7aada357,Version 71,bagpipe,BOI,to keep traditions alive,alive,alive,ADJ
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to use for warmth,use,use,AUX
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to use for warmth,warmth,warm,VERB
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make clothing,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make clothing,clothing,clothing,NOUN
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make bedding,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make bedding,bedding,bedding,NOUN
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make covers,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,flannel,BOI,to make covers,covers,cover,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to roll up string,roll,roll,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to roll up string,string,str,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to roll up cables,roll,roll,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to roll up cables,cables,cable,NOUN
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to keep string-like objects tidy,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to keep string-like objects tidy,string,str,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to keep string-like objects tidy,like,like,INTJ
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to keep string-like objects tidy,objects,object,VERB
558fff05fdf99b3f7aada357,Version 71,spool,BOI,to keep string-like objects tidy,tidy,tidy,INTJ
558fff05fdf99b3f7aada357,Version 71,forest,BOI,to preserve the ecosystem,preserve,preserve,VERB
558fff05fdf99b3f7aada357,Version 71,forest,BOI,to preserve the ecosystem,ecosystem,ecosystem,NOUN
558fff05fdf99b3f7aada357,Version 71,forest,BOI,for logging,logging,log,VERB
558fff05fdf99b3f7aada357,Version 71,forest,BOI,as housing for animals,housing,house,VERB
558fff05fdf99b3f7aada357,Version 71,forest,BOI,as housing for animals,animals,animal,NOUN
558fff05fdf99b3f7aada357,Version 71,forest,BOI,as canopies for the sky,canopies,canopy,NOUN
558fff05fdf99b3f7aada357,Version 71,forest,BOI,as canopies for the sky,sky,sky,NOUN
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to eat,eat,eat,VERB
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to feed other fish,feed,feed,VERB
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to feed other fish,fish,fish,NOUN
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to use as toppings for other food,use,use,AUX
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to use as toppings for other food,toppings,topping,VERB
558fff05fdf99b3f7aada357,Version 71,anchovy,BOI,to use as toppings for other food,food,food,NOUN
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to keep time,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to keep time,time,time,NOUN
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to display time,display,display,VERB
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to display time,time,time,NOUN
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to remind yourself of your commitments,remind,remind,VERB
558fff05fdf99b3f7aada357,Version 71,timepiece,BOI,to remind yourself of your commitments,commitments,commitment,NOUN
558fff05fdf99b3f7aada357,Version 71,face,BOI,to signal emotions,signal,signal,NOUN
558fff05fdf99b3f7aada357,Version 71,face,BOI,to signal emotions,emotions,emotion,NOUN
558fff05fdf99b3f7aada357,Version 71,face,BOI,to express yourself,express,express,VERB
558fff05fdf99b3f7aada357,Version 71,face,BOI,to communicate with others,communicate,communicate,ADJ
558fff05fdf99b3f7aada357,Version 71,face,BOI,to communicate with others,others,other,NOUN
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to exercise,exercise,exercise,VERB
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to hold events,hold,hold,VERB
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to hold events,events,event,NOUN
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to keep equipment,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to keep equipment,equipment,equipment,NOUN
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to house large crowds,house,house,NOUN
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to house large crowds,large,large,ADJ
558fff05fdf99b3f7aada357,Version 71,gym,BOI,to house large crowds,crowds,crowd,NOUN
558fff05fdf99b3f7aada357,Version 71,weatherman,BOI,to make forecasts,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,weatherman,BOI,to make forecasts,forecasts,forecast,NOUN
558fff05fdf99b3f7aada357,Version 71,weatherman,BOI,to tell others about the weather,tell,tell,VERB
558fff05fdf99b3f7aada357,Version 71,weatherman,BOI,to tell others about the weather,others,other,NOUN
558fff05fdf99b3f7aada357,Version 71,weatherman,BOI,to tell others about the weather,weather,weather,NOUN
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to keep records,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to keep records,records,record,NOUN
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to elect someone,elect,elect,VERB
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to elect someone,someone,someone,PRON
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to determine how people are voting,determine,determine,VERB
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to determine how people are voting,people,people,NOUN
558fff05fdf99b3f7aada357,Version 71,ballot,BOI,to determine how people are voting,voting,voting,NOUN
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to cover yourself,cover,cover,VERB
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to keep warm,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to keep warm,warm,warm,VERB
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to provide shelter from elements,provide,provide,AUX
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to provide shelter from elements,shelter,shelter,VERB
558fff05fdf99b3f7aada357,Version 71,cloak,BOI,to provide shelter from elements,elements,element,NOUN
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to experience pleasure,experience,experience,NOUN
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to experience pleasure,pleasure,pleasure,VERB
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to increase risk,increase,increase,NOUN
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to increase risk,risk,risk,NOUN
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to meet others,meet,meet,VERB
558fff05fdf99b3f7aada357,Version 71,orgy,BOI,to meet others,others,other,NOUN
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to sew on buttons,sew,sew,VERB
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to sew on buttons,buttons,button,NOUN
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to hold buttons,hold,hold,VERB
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to hold buttons,buttons,button,NOUN
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to facilitate fabric crafts,facilitate,facilitate,NOUN
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to facilitate fabric crafts,fabric,fabric,NOUN
558fff05fdf99b3f7aada357,Version 71,buttonhook,BOI,to facilitate fabric crafts,crafts,craft,NOUN
558fff05fdf99b3f7aada357,Version 71,grapefruit,BOI,to eat,eat,eat,VERB
558fff05fdf99b3f7aada357,Version 71,grapefruit,BOI,to make a drink out of,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,grapefruit,BOI,to make a drink out of,drink,drink,VERB
558fff05fdf99b3f7aada357,Version 71,grapefruit,BOI,to put into salads,put,put,AUX
558fff05fdf99b3f7aada357,Version 71,grapefruit,BOI,to put into salads,salads,salad,NOUN
558fff05fdf99b3f7aada357,Version 71,domino,BOI,to play games,play,play,VERB
558fff05fdf99b3f7aada357,Version 71,domino,BOI,to play games,games,game,NOUN
558fff05fdf99b3f7aada357,Version 71,domino,BOI,to stack,stack,stack,VERB
558fff05fdf99b3f7aada357,Version 71,domino,BOI,to topple other dominos,topple,topple,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to relieve the body of waste,relieve,relieve,VERB
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to relieve the body of waste,body,body,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to relieve the body of waste,waste,waste,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to use as manure,use,use,AUX
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to use as manure,manure,manure,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to help learn about diseases,help,help,VERB
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to help learn about diseases,learn,learn,VERB
558fff05fdf99b3f7aada357,Version 71,poop,BOI,to help learn about diseases,diseases,disease,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,viruses,viruses,viruse,NOUN
558fff05fdf99b3f7aada357,Version 71,poop,BOI,and illnesses,illnesses,illness,NOUN
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to keep the body upright,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to keep the body upright,body,body,NOUN
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to keep the body upright,upright,upright,INTJ
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to bind together pages in a book,bind,bind,INTJ
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to bind together pages in a book,together,together,ADV
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to bind together pages in a book,pages,pag,NOUN
558fff05fdf99b3f7aada357,Version 71,spine,BOI,to bind together pages in a book,book,book,NOUN
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to water things,water,water,NOUN
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to water things,things,thing,NOUN
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to keep away pests,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to keep away pests,away,away,ADV
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to keep away pests,pests,pest,NOUN
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to apply chemicals,apply,apply,VERB
558fff05fdf99b3f7aada357,Version 71,sprayer,BOI,to apply chemicals,chemicals,chemical,NOUN
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to keep order in a school,keep,keep,AUX
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to keep order in a school,order,order,NOUN
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to keep order in a school,school,school,NOUN
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to provide guidance to others,provide,provide,AUX
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to provide guidance to others,guidance,guide,VERB
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to provide guidance to others,others,other,NOUN
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to act as a role model,act,act,AUX
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to act as a role model,role,role,NOUN
558fff05fdf99b3f7aada357,Version 71,headmistress,BOI,to act as a role model,model,model,NOUN
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to hold,hold,hold,VERB
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to touch,touch,touch,VERB
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to hit,hit,hit,VERB
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to make signals,make,make,VERB
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to make signals,signals,signal,NOUN
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to grasp,grasp,grasp,NOUN
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to point,point,point,NOUN
558fff05fdf99b3f7aada357,Version 71,hand,BOI,to flick,flick,flick,VERB
558fff05fdf99b3f7aada357,Version 71,beggar,BOI,a source of cheap labor,source,source,NOUN
558fff05fdf99b3f7aada357,Version 71,beggar,BOI,a source of cheap labor,cheap,cheap,ADJ
558fff05fdf99b3f7aada357,Version 71,beggar,BOI,a source of cheap labor,labor,labor,VERB
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to be a part of society,part,part,NOUN
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to be a part of society,society,society,NOUN
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to pay taxes,pay,pay,VERB
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to pay taxes,taxes,tax,NOUN
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to be laborers,laborers,laborer,NOUN
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to boost populations,boost,boost,NOUN
558fff05fdf99b3f7aada357,Version 71,villager,BOI,to boost populations,populations,populations,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for viewing,place,place,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for viewing,viewing,viewe,VERB
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,an extension of a habitat,extension,extension,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,an extension of a habitat,habitat,habitat,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for people to relax,place,place,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for people to relax,people,people,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for people to relax,relax,relax,VERB
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for small gatherings,place,place,NOUN
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for small gatherings,small,small,ADJ
558fff05fdf99b3f7aada357,Version 71,terrace,BOI,a place for small gatherings,gatherings,gather,VERB
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to create a place for walking,create,create,VERB
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to create a place for walking,place,place,NOUN
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to create a place for walking,walking,walk,NOUN
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to provide even ground for use in other applications,provide,provide,AUX
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to provide even ground for use in other applications,even,even,ADV
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to provide even ground for use in other applications,ground,ground,NOUN
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to provide even ground for use in other applications,use,use,AUX
558fff05fdf99b3f7aada357,Version 71,turf,BOI,to provide even ground for use in other applications,applications,application,NOUN
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,luxury housing,luxury,luxury,NOUN
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,luxury housing,housing,house,VERB
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,to preserve wealth,preserve,preserve,VERB
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,to preserve wealth,wealth,wealth,NOUN
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,to be showy and ostentatious,showy,showy,NOUN
558fff05fdf99b3f7aada357,Version 71,mansion,BOI,to be showy and ostentatious,ostentatious,ostentatious,ADJ
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to eat,eat,eat,VERB
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to feed to others,feed,feed,VERB
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to feed to others,others,other,NOUN
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to give to animals as a treat,give,give,VERB
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to give to animals as a treat,animals,animal,NOUN
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to give to animals as a treat,treat,treat,VERB
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to use in other foods like desserts,use,use,AUX
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to use in other foods like desserts,foods,food,NOUN
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to use in other foods like desserts,like,like,INTJ
558fff05fdf99b3f7aada357,Version 71,cantaloupe,BOI,to use in other foods like desserts,desserts,dessert,NOUN
558fff05fdf99b3f7aada357,Version 71,conch,BOI,can be used as decorative pieces,can,can,AUX
558fff05fdf99b3f7aada357,Version 71,conch,BOI,can be used as decorative pieces,used,use,AUX
558fff05fdf99b3f7aada357,Version 71,conch,BOI,can be used as decorative pieces,decorative,decorate,VERB
558fff05fdf99b3f7aada357,Version 71,conch,BOI,can be used as decorative pieces,pieces,piece,NOUN
558fff05fdf99b3f7aada357,Version 71,conch,BOI,food for other sea creatures,food,food,NOUN
558fff05fdf99b3f7aada357,Version 71,conch,BOI,food for other sea creatures,sea,sea,NOUN
558fff05fdf99b3f7aada357,Version 71,conch,BOI,food for other sea creatures,creatures,creature,NOUN
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to create aquaponics,create,create,VERB
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to create aquaponics,aquaponics,aquaponics,ADJ
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to add color to an environment,add,add,VERB
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to add color to an environment,color,color,VERB
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to add color to an environment,environment,environment,NOUN
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to help things stick together,help,help,VERB
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to help things stick together,things,thing,NOUN
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to help things stick together,stick,stick,NOUN
558fff05fdf99b3f7aada357,Version 71,moss,BOI,to help things stick together,together,together,ADV
55b1add5fdf99b6731f04c5a,Version 99,concert,BOI,listen to it,listen,listen,VERB
55b1add5fdf99b6731f04c5a,Version 99,concert,BOI,attend it,attend,attend,VERB
55b1add5fdf99b6731f04c5a,Version 99,concert,BOI,cancel it,cancel,cancel,NOUN
55b1add5fdf99b6731f04c5a,Version 99,horseman,BOI,move on chess board,move,move,VERB
55b1add5fdf99b6731f04c5a,Version 99,horseman,BOI,move on chess board,chess,chess,NOUN
55b1add5fdf99b6731f04c5a,Version 99,horseman,BOI,move on chess board,board,board,NOUN
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,fragrance,fragrance,fragrance,NOUN
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,add to food,add,add,VERB
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,add to food,food,food,NOUN
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,add to candles,add,add,VERB
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,add to candles,candles,candle,NOUN
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,use as medicinal herb,use,use,AUX
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,use as medicinal herb,medicinal,medicinal,ADJ
55b1add5fdf99b6731f04c5a,Version 99,thyme,BOI,use as medicinal herb,herb,herb,X
55b1add5fdf99b6731f04c5a,Version 99,bomb,BOI,detonate it,detonate,detonate,VERB
55b1add5fdf99b6731f04c5a,Version 99,bomb,BOI,disable it,disable,disable,VERB
55b1add5fdf99b6731f04c5a,Version 99,bomb,BOI,throw it,throw,throw,VERB
55b1add5fdf99b6731f04c5a,Version 99,cattle,BOI,eat it,eat,eat,VERB
55b1add5fdf99b6731f04c5a,Version 99,cattle,BOI,wash it,wash,wash,VERB
55b1add5fdf99b6731f04c5a,Version 99,cattle,BOI,ride it,ride,ride,VERB
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,scratch an itch,scratch,scratch,VERB
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,scratch an itch,itch,itch,NOUN
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,pick your nose,pick,pick,VERB
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,pick your nose,nose,nose,PRON
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,remove makeup,remove,remove,VERB
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,remove makeup,makeup,makeup,NOUN
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,point at something,point,point,NOUN
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,point at something,something,something,PRON
55b1add5fdf99b6731f04c5a,Version 99,forefinger,BOI,plug my ear,plug,plug,VERB
