"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"5642444817bdbe00062a1129",11,"Version 1","plaintiff","BOI","talk to","talk to"
"5642444817bdbe00062a1129",12,"Version 1","dude","BOI","be friends with","be friends with"
"5642444817bdbe00062a1129",12,"Version 1","dude","BOI","piggyback","piggyback"
"5642444817bdbe00062a1129",12,"Version 1","dude","BOI","company","company"
"5642444817bdbe00062a1129",13,"Version 1","tonic","BOI","drink","drink"
"5642444817bdbe00062a1129",13,"Version 1","tonic","BOI","put out fire","put out fire"
"5642444817bdbe00062a1129",14,"Version 1","bully","BOI","fight","fight"
"5642444817bdbe00062a1129",14,"Version 1","bully","BOI","talk to","talk to"
"5642444817bdbe00062a1129",14,"Version 1","bully","BOI","fight for you","fight for you"
"5642444817bdbe00062a1129",15,"Version 1","tiller","BOI","cultivate land","cultivate land"
"5642444817bdbe00062a1129",15,"Version 1","tiller","BOI","attack people","attack people"
"5642444817bdbe00062a1129",15,"Version 1","tiller","BOI","create art","create art"
"5642444817bdbe00062a1129",16,"Version 1","taxpayer","BOI","talk to","talk to"
"5642444817bdbe00062a1129",16,"Version 1","taxpayer","BOI","get taxes from","get taxes from"
"5642444817bdbe00062a1129",16,"Version 1","taxpayer","BOI","discuss tax reform with","discuss tax reform with"
"5642444817bdbe00062a1129",17,"Version 1","crotch","BOI","store things","store things"
"5642444817bdbe00062a1129",18,"Version 1","boa","BOI","strangle","strangle"
"5642444817bdbe00062a1129",18,"Version 1","boa","BOI","eat","eat"
"5642444817bdbe00062a1129",18,"Version 1","boa","BOI","attack","attack"
"5642444817bdbe00062a1129",18,"Version 1","boa","BOI","skin","skin"
"5642444817bdbe00062a1129",19,"Version 1","morsel","BOI","eat","eat"
"5642444817bdbe00062a1129",19,"Version 1","morsel","BOI","gift","gift"
"5642444817bdbe00062a1129",19,"Version 1","morsel","BOI","bribe","bribe"
"5642444817bdbe00062a1129",19,"Version 1","morsel","BOI","burn","burn"
"5642444817bdbe00062a1129",20,"Version 1","apparatus","BOI","measure","measure"
"5642444817bdbe00062a1129",20,"Version 1","apparatus","BOI","calculate","calculate"
"5642444817bdbe00062a1129",20,"Version 1","apparatus","BOI","destroy","destroy"
"5642444817bdbe00062a1129",20,"Version 1","apparatus","BOI","build","build"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","farm","farm"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","run around in","run around in"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","plant seeds","plant seeds"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","plant trees","plant trees"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","car park","car park"
"5642444817bdbe00062a1129",21,"Version 1","meadow","BOI","build houses","build houses"
"5642444817bdbe00062a1129",22,"Version 1","burlap","BOI","turn into bag","turn into bag"
"5642444817bdbe00062a1129",22,"Version 1","burlap","BOI","burn for heat","burn for heat"
"5642444817bdbe00062a1129",22,"Version 1","burlap","BOI","burn for light","burn for light"
"5642444817bdbe00062a1129",23,"Version 1","pigtail","BOI","tie into knots","tie into knots"
"5642444817bdbe00062a1129",23,"Version 1","pigtail","BOI","dye ","dye "
"5642444817bdbe00062a1129",24,"Version 1","tampon","BOI","absorb liquid","absorb liquid"
"5642444817bdbe00062a1129",24,"Version 1","tampon","BOI","stop bleeding","stop bleeding"
"5642444817bdbe00062a1129",24,"Version 1","tampon","BOI","block gap","block gap"
"5642444817bdbe00062a1129",25,"Version 1","panhandler","BOI","pan for gold","pan for gold"
"5642444817bdbe00062a1129",25,"Version 1","panhandler","BOI","sift through dirt","sift through dirt"
"5642444817bdbe00062a1129",25,"Version 1","panhandler","BOI","clean water","clean water"
"5642444817bdbe00062a1129",26,"Version 1","virgin","BOI","talk to","talk to"
"5642444817bdbe00062a1129",27,"Version 1","amulet","BOI","wear","wear"
"5642444817bdbe00062a1129",27,"Version 1","amulet","BOI","melt","melt"
"5642444817bdbe00062a1129",27,"Version 1","amulet","BOI","sell","sell"
"5642444817bdbe00062a1129",28,"Version 1","loaf","BOI","eat","eat"
"5642444817bdbe00062a1129",28,"Version 1","loaf","BOI","cut","cut"
"5642444817bdbe00062a1129",28,"Version 1","loaf","BOI","burn","burn"
"5642444817bdbe00062a1129",29,"Version 1","hailstone","BOI","throw","throw"
"5642444817bdbe00062a1129",29,"Version 1","hailstone","BOI","melt","melt"
"5642444817bdbe00062a1129",29,"Version 1","hailstone","BOI","suck on","suck on"
"5642444817bdbe00062a1129",29,"Version 1","hailstone","BOI","chew","chew"
"5642444817bdbe00062a1129",30,"Version 1","ski","BOI","ski on","ski on"
"5642444817bdbe00062a1129",30,"Version 1","ski","BOI","dig","dig"
"5642444817bdbe00062a1129",30,"Version 1","ski","BOI","cut","cut"
"5642444817bdbe00062a1129",30,"Version 1","ski","BOI","weapon","weapon"
"5642444817bdbe00062a1129",30,"Version 1","ski","BOI","melt","melt"
"5642444817bdbe00062a1129",31,"Version 1","mitt","BOI","wear","wear"
"5642444817bdbe00062a1129",31,"Version 1","mitt","BOI","warm","warm"
"5642444817bdbe00062a1129",31,"Version 1","mitt","BOI","store water","store water"
"5642444817bdbe00062a1129",32,"Version 1","fauna","BOI","smell","smell"
"5642444817bdbe00062a1129",32,"Version 1","fauna","BOI","cook","cook"
"5642444817bdbe00062a1129",32,"Version 1","fauna","BOI","burn","burn"
"5642444817bdbe00062a1129",32,"Version 1","fauna","BOI","farm","farm"
"5642444817bdbe00062a1129",33,"Version 1","granite","BOI","smash","smash"
"5642444817bdbe00062a1129",33,"Version 1","granite","BOI","build","build"
"5642444817bdbe00062a1129",33,"Version 1","granite","BOI","weapon","weapon"
"5642444817bdbe00062a1129",33,"Version 1","granite","BOI","walk","walk"
"5642444817bdbe00062a1129",33,"Version 1","granite","BOI","climb","climb"
