"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"J00715674_hel",11,"Version 16","thigh","BOI","work out","work out"
"J00715674_hel",11,"Version 16","thigh","BOI","eat","eat"
"J00715674_hel",11,"Version 16","thigh","BOI","use to walk","use to walk"
"J00715674_hel",11,"Version 16","thigh","BOI","clean","clean"
"J00715674_hel",12,"Version 16","lip","BOI","put chapstick","put chopstick"
"J00715674_hel",12,"Version 16","lip","BOI","use to talk","use to talk"
"J00715674_hel",12,"Version 16","lip","BOI","paint with makeup","paint with makeup"
"J00715674_hel",12,"Version 16","lip","BOI","kiss","kiss"
"J00715674_hel",13,"Version 16","cocaine","BOI","ingest","ingest"
"J00715674_hel",13,"Version 16","cocaine","BOI","snort","snort"
"J00715674_hel",13,"Version 16","cocaine","BOI","roll","roll"
"J00715674_hel",13,"Version 16","cocaine","BOI","smoke","smoke"
"J00715674_hel",13,"Version 16","cocaine","BOI","use as a pain reliever","use as a pain reliever"
"J00715674_hel",13,"Version 16","cocaine","BOI","can be used to numb ","can be used to numb "
"J00715674_hel",14,"Version 16","bayonet","BOI","for shade","for shade"
"J00715674_hel",15,"Version 16","pole","BOI","climb","climb"
"J00715674_hel",15,"Version 16","pole","BOI","slide down","slide down"
"J00715674_hel",15,"Version 16","pole","BOI","hit","hit"
"J00715674_hel",15,"Version 16","pole","BOI","throw","throw"
"J00715674_hel",15,"Version 16","pole","BOI","balance on top","balance on top"
"J00715674_hel",16,"Version 16","cellar","BOI","store","store"
"J00715674_hel",16,"Version 16","cellar","BOI","hide in","hide in"
"J00715674_hel",16,"Version 16","cellar","BOI","get drinks from","get drinks from"
"J00715674_hel",16,"Version 16","cellar","BOI","use for safety","use for safety"
"J00715674_hel",18,"Version 16","checklist","BOI","check off","check off"
"J00715674_hel",18,"Version 16","checklist","BOI","write","write"
"J00715674_hel",18,"Version 16","checklist","BOI","take to stores","take to stores"
"J00715674_hel",18,"Version 16","checklist","BOI","cross off","cross off"
"J00715674_hel",18,"Version 16","checklist","BOI","keep track of groceries","keep track of groceries"
"J00715674_hel",18,"Version 16","checklist","BOI","make a todo list","make a an list"
"J00715674_hel",19,"Version 16","jean","BOI","wear","wear"
"J00715674_hel",19,"Version 16","jean","BOI","craft","craft"
"J00715674_hel",20,"Version 16","satin","BOI","wear","wear"
"J00715674_hel",20,"Version 16","satin","BOI","pillowcases","pillowcases"
"J00715674_hel",20,"Version 16","satin","BOI","make sheets","make sheets"
"J00715674_hel",20,"Version 16","satin","BOI","make beds","make beds"
"J00715674_hel",21,"Version 16","mortician","BOI","funerals","funerals"
"J00715674_hel",22,"Version 16","paintbox","BOI","paint","paint"
"J00715674_hel",22,"Version 16","paintbox","BOI","store paints","store paints"
"J00715674_hel",23,"Version 16","apprentice","BOI","have do paperwork","have do paperwork"
"J00715674_hel",23,"Version 16","apprentice","BOI","have do experiments","have do experiments"
"J00715674_hel",23,"Version 16","apprentice","BOI","coffee runs","coffee runs"
"J00715674_hel",23,"Version 16","apprentice","BOI","food runs","food runs"
"J00715674_hel",24,"Version 16","collar","BOI","put on pet","put on pet"
"J00715674_hel",24,"Version 16","collar","BOI","hang it up","hang it up"
"J00715674_hel",24,"Version 16","collar","BOI","attach leashes","attach leashes"
"J00715674_hel",25,"Version 16","stoop","BOI","sit on","sit on"
"J00715674_hel",25,"Version 16","stoop","BOI","stand on","stand on"
"J00715674_hel",25,"Version 16","stoop","BOI","squat on","squat on"
"J00715674_hel",26,"Version 16","nickel","BOI","use to pay","use to pay"
"J00715674_hel",26,"Version 16","nickel","BOI","flip","flip"
"J00715674_hel",26,"Version 16","nickel","BOI","scratch lotto scratchers","scratch lotto scratch"
"J00715674_hel",26,"Version 16","nickel","BOI","spin","spin"
"J00715674_hel",27,"Version 16","mutton","BOI","eat","eat"
"J00715674_hel",27,"Version 16","mutton","BOI","cook","cook"
"J00715674_hel",27,"Version 16","mutton","BOI","season","season"
"J00715674_hel",28,"Version 16","note","BOI","write","write"
"J00715674_hel",28,"Version 16","note","BOI","give","give"
"J00715674_hel",28,"Version 16","note","BOI","fold","fold"
"J00715674_hel",28,"Version 16","note","BOI","receive","receive"
"J00715674_hel",28,"Version 16","note","BOI","leave to inform someone ","leave to inform someone "
"J00715674_hel",29,"Version 16","coal","BOI","light a fire","light a fire"
"J00715674_hel",29,"Version 16","coal","BOI","use for grilling","use for grilling"
"J00715674_hel",29,"Version 16","coal","BOI","put in stockings","put in stockings"
"J00715674_hel",29,"Version 16","coal","BOI","use to make diamonds","use to make diamonds"
"J00715674_hel",31,"Version 16","linen","BOI","fold","fold"
"J00715674_hel",31,"Version 16","linen","BOI","clean","clean"
"J00715674_hel",31,"Version 16","linen","BOI","dry","dry"
"J00715674_hel",31,"Version 16","linen","BOI","put on beds","put on beds"
"J00715674_hel",31,"Version 16","linen","BOI","bleach","bleach"
"J00715674_hel",31,"Version 16","linen","BOI","dye ","dye "
"J00715674_hel",32,"Version 16","lake","BOI","swim","swim"
"J00715674_hel",32,"Version 16","lake","BOI","boating","boating"
