Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
5495fbf9fdf99b50089f79d8,licence,drive,drive,drive,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,buy alcohol,buy,buy,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,buy alcohol,alcohol,alcohol,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,buy cigarettes,buy,buy,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,buy cigarettes,cigarettes,cigarettes,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,travel,travel,travel,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,sell alcohol,sell,sell,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,sell alcohol,alcohol,alcohol,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,buy drugs,buy,buy,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,buy drugs,drugs,drug,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,buy vapes,buy,buy,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,buy vapes,vapes,vape,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,sell drugs,sell,sell,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,sell drugs,drugs,drug,NOUN,Prolific
5495fbf9fdf99b50089f79d8,licence,teaching,teaching,teach,VERB,Prolific
5495fbf9fdf99b50089f79d8,licence,childcare,childcare,childcare,NOUN,Prolific
5495fbf9fdf99b50089f79d8,matchwood,start a fire,start,start,AUX,Prolific
5495fbf9fdf99b50089f79d8,matchwood,start a fire,fire,fire,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,eat,eat,eat,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,cover in chocolate,cover,cover,NOUN,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,cover in chocolate,chocolate,chocolate,NOUN,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,break,break,break,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,snap,snap,snap,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,throw,throw,throw,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,melt,melt,melt,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,boil,boil,boil,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,freeze,freeze,freeze,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,hit people,hit,hit,VERB,Prolific
5495fbf9fdf99b50089f79d8,honeycomb,hit people,people,people,NOUN,Prolific
5495fbf9fdf99b50089f79d8,wristband,wear,wear,wear,VERB,Prolific
5495fbf9fdf99b50089f79d8,wristband,ping,ping,ping,NOUN,Prolific
5495fbf9fdf99b50089f79d8,sesame,season food,season,season,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,season food,food,food,NOUN,Prolific
5495fbf9fdf99b50089f79d8,sesame,cooking ingredient,cooking,cook,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,cooking ingredient,ingredient,ingredient,NOUN,Prolific
5495fbf9fdf99b50089f79d8,sesame,eat,eat,eat,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,smell,smell,smell,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,sprinkle on the floor,sprinkle,sprinkle,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,sprinkle on the floor,floor,floor,NOUN,Prolific
5495fbf9fdf99b50089f79d8,sesame,throw,throw,throw,VERB,Prolific
5495fbf9fdf99b50089f79d8,sesame,toast,toast,toast,VERB,Prolific
5495fbf9fdf99b50089f79d8,clerk,paperwork,paperwork,paperwork,NOUN,Prolific
5495fbf9fdf99b50089f79d8,clerk,talk to,talk,talk,VERB,Prolific
5495fbf9fdf99b50089f79d8,clerk,finance,finance,finance,NOUN,Prolific
5495fbf9fdf99b50089f79d8,pen,write,write,write,VERB,Prolific
5495fbf9fdf99b50089f79d8,pen,chew,chew,chew,VERB,Prolific
5495fbf9fdf99b50089f79d8,pen,spin,spin,spin,VERB,Prolific
5495fbf9fdf99b50089f79d8,pen,draw,draw,dree,VERB,Prolific
5495fbf9fdf99b50089f79d8,pen,scribble,scribble,scribble,VERB,Prolific
5495fbf9fdf99b50089f79d8,pen,throw,throw,throw,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,read,read,read,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,rip,rip,rip,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,shred,shred,shr,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,enjoy,enjoy,enjoy,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,fold,fold,fold,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,paper plane,paper,paper airplane,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,sell,sell,sell,VERB,Prolific
5495fbf9fdf99b50089f79d8,pamphlet,giveaway,giveaway,give away,VERB,Prolific
5495fbf9fdf99b50089f79d8,stomach,holds food,holds,hold,VERB,Prolific
5495fbf9fdf99b50089f79d8,stomach,holds food,food,food,NOUN,Prolific
5495fbf9fdf99b50089f79d8,stomach,breaks down foods,breaks,break,VERB,Prolific
5495fbf9fdf99b50089f79d8,stomach,breaks down foods,foods,food,NOUN,Prolific
5495fbf9fdf99b50089f79d8,lad,talk to,talk,talk,VERB,Prolific
5495fbf9fdf99b50089f79d8,lad,drink with,drink,drink,VERB,Prolific
5495fbf9fdf99b50089f79d8,pail,hold water,hold,hold,VERB,Prolific
5495fbf9fdf99b50089f79d8,pail,hold water,water,water,NOUN,Prolific
5495fbf9fdf99b50089f79d8,pail,hold sand,hold,hold,VERB,Prolific
5495fbf9fdf99b50089f79d8,pail,hold sand,sand,sand,NOUN,Prolific
5495fbf9fdf99b50089f79d8,pail,carry liquids,carry,carry,VERB,Prolific
5495fbf9fdf99b50089f79d8,pail,carry liquids,liquids,liquid,NOUN,Prolific
5495fbf9fdf99b50089f79d8,pail,put on head,put,put,VERB,Prolific
5495fbf9fdf99b50089f79d8,pail,put on head,head,head,NOUN,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,scratch back,scratch,scratch,VERB,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,scratch back,back,back,ADV,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,scratch head,scratch,scratch,VERB,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,scratch head,head,head,NOUN,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,drag things along the floor,drag,drag,VERB,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,drag things along the floor,things,thing,NOUN,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,drag things along the floor,along,along,ADV,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,drag things along the floor,floor,floor,NOUN,Prolific
5495fbf9fdf99b50089f79d8,backscratcher,smash,smash,smash,VERB,Prolific
5495fbf9fdf99b50089f79d8,atlas,read,read,read,VERB,Prolific
5495fbf9fdf99b50089f79d8,atlas,look at,look,look,VERB,Prolific
5495fbf9fdf99b50089f79d8,atlas,rip,rip,rip,VERB,Prolific
