Username,Condition.Description,Stimuli.Cue,Procedure.Trial.Type,affordance_parsed,word,lemma,POS,Source
DanielBunch,Version 11,teaspoonful,BOI,use as an ingredient,ingredient,ingredient,NOUN,Clemson
DanielBunch,Version 11,molasses,BOI,drink it,drink,drink,VERB,Clemson
DanielBunch,Version 11,molasses,BOI,cook with,cook,cake,VERB,Clemson
DanielBunch,Version 11,molasses,BOI,store it,store,store,VERB,Clemson
DanielBunch,Version 11,parakeet,BOI,keep as a pet,keep,keep,VERB,Clemson
DanielBunch,Version 11,parakeet,BOI,keep as a pet,pet,pet,VERB,Clemson
DanielBunch,Version 11,parakeet,BOI,observe,observe,observe,VERB,Clemson
DanielBunch,Version 11,parakeet,BOI,experiment,experiment,experiment,VERB,Clemson
DanielBunch,Version 11,parakeet,BOI,admire,admire,admire,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,plant things,plant,plant,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,plant things,things,thing,NOUN,Clemson
DanielBunch,Version 11,flowerpot,BOI,throw it,throw,throw,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,store soil,store,store,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,store soil,soil,soil,NOUN,Clemson
DanielBunch,Version 11,flowerpot,BOI,decorate,decorate,decorate,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,take care of,take,take,VERB,Clemson
DanielBunch,Version 11,flowerpot,BOI,take care of,care,care,VERB,Clemson
DanielBunch,Version 11,dirt,BOI,play with,play,play,VERB,Clemson
DanielBunch,Version 11,dirt,BOI,throw it,throw,throw,VERB,Clemson
DanielBunch,Version 11,dirt,BOI,wash it off,wash,wash,VERB,Clemson
DanielBunch,Version 11,dirt,BOI,plant things,plant,plant,VERB,Clemson
DanielBunch,Version 11,dirt,BOI,plant things,things,thing,NOUN,Clemson
DanielBunch,Version 11,dirt,BOI,house worms,house,house,NOUN,Clemson
DanielBunch,Version 11,dirt,BOI,house worms,worms,worm,NOUN,Clemson
DanielBunch,Version 11,billiards,BOI,play,play,play,VERB,Clemson
DanielBunch,Version 11,billiards,BOI,bet,bet,bet,VERB,Clemson
DanielBunch,Version 11,billiards,BOI,watch,watch,watch,VERB,Clemson
DanielBunch,Version 11,village,BOI,live in,live,live,VERB,Clemson
DanielBunch,Version 11,village,BOI,raid,raid,raid,VERB,Clemson
DanielBunch,Version 11,village,BOI,expand,expand,expand,VERB,Clemson
DanielBunch,Version 11,village,BOI,shrink,shrink,shrink,VERB,Clemson
DanielBunch,Version 11,village,BOI,create culture,create,create,VERB,Clemson
DanielBunch,Version 11,village,BOI,create culture,culture,culture,NOUN,Clemson
DanielBunch,Version 11,hibachi,BOI,enjoy,enjoy,enjoy,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,eat,eat,eat,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,watch,watch,watch,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,save for later,save,save,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,save for later,later,later,ADV,Clemson
DanielBunch,Version 11,hibachi,BOI,purchase,purchase,purchase,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,learn how to make,learn,learn,VERB,Clemson
DanielBunch,Version 11,hibachi,BOI,learn how to make,make,make,VERB,Clemson
DanielBunch,Version 11,mongoose,BOI,observe,observe,observe,VERB,Clemson
DanielBunch,Version 11,mongoose,BOI,pet,pet,pet,VERB,Clemson
DanielBunch,Version 11,mongoose,BOI,experiment,experiment,experiment,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for cooking,use,use,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for cooking,cooking,cook,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for smelting,use,use,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for smelting,smelting,smelt,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for warmth,use,use,VERB,Clemson
DanielBunch,Version 11,furnace,BOI,use for warmth,warmth,warm,VERB,Clemson
DarianJarrell,Version 11,furnace,BOI,light,light,light,NOUN,Clemson
DarianJarrell,Version 11,belt,BOI,hold pants,hold,hold,VERB,Clemson
DarianJarrell,Version 11,belt,BOI,hold pants,pants,pants,NOUN,Clemson
DarianJarrell,Version 11,belt,BOI,restrain something,restrain,restrain,VERB,Clemson
DarianJarrell,Version 11,belt,BOI,restrain something,something,something,PRON,Clemson
DarianJarrell,Version 11,belt,BOI,smack something,smack,smack,ADV,Clemson
DarianJarrell,Version 11,belt,BOI,smack something,something,something,PRON,Clemson
DarianJarrell,Version 11,billiards,BOI,play,play,play,VERB,Clemson
DarianJarrell,Version 11,parakeet,BOI,pet,pet,pet,NOUN,Clemson
DarianJarrell,Version 11,parakeet,BOI,feed,feed,feed,VERB,Clemson
DarianJarrell,Version 11,butt,BOI,sit on,sit,sit,VERB,Clemson
DarianJarrell,Version 11,butt,BOI,slap,slap,slap,VERB,Clemson
DarianJarrell,Version 11,crust,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,crust,BOI,cut,cut,cut,VERB,Clemson
DarianJarrell,Version 11,raincoat,BOI,put on,put,put,VERB,Clemson
DarianJarrell,Version 11,raincoat,BOI,take off,take,take,VERB,Clemson
DarianJarrell,Version 11,bondsman,BOI,pay,pay,pay,VERB,Clemson
DarianJarrell,Version 11,teaspoonful,BOI,put in,put,put,VERB,Clemson
DarianJarrell,Version 11,teaspoonful,BOI,take out,take,take,VERB,Clemson
DarianJarrell,Version 11,mullets,BOI,cut,cut,cut,VERB,Clemson
DarianJarrell,Version 11,mullets,BOI,wear,wear,wear,VERB,Clemson
DarianJarrell,Version 11,casserole,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,casserole,BOI,bake,bake,bake,VERB,Clemson
DarianJarrell,Version 11,casserole,BOI,throw away,throw,throw,VERB,Clemson
DarianJarrell,Version 11,casserole,BOI,throw away,away,away,ADV,Clemson
DarianJarrell,Version 11,casserole,BOI,store,store,store,VERB,Clemson
DarianJarrell,Version 11,nut,BOI,crack,crack,crack,VERB,Clemson
DarianJarrell,Version 11,nut,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,mongoose,BOI,shoot,shoot,shoot,VERB,Clemson
DarianJarrell,Version 11,mongoose,BOI,pet,pet,pet,VERB,Clemson
DarianJarrell,Version 11,mongoose,BOI,feed,feed,feed,VERB,Clemson
DarianJarrell,Version 11,apartments,BOI,live in,live,live,VERB,Clemson
DarianJarrell,Version 11,apartments,BOI,rent,rent,rent,VERB,Clemson
DarianJarrell,Version 11,apartments,BOI,sell,sell,sell,VERB,Clemson
DarianJarrell,Version 11,molasses,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,molasses,BOI,cook,cook,cake,VERB,Clemson
DarianJarrell,Version 11,molasses,BOI,ferment,ferment,ferment,VERB,Clemson
DarianJarrell,Version 11,village,BOI,raid,raid,raid,VERB,Clemson
DarianJarrell,Version 11,village,BOI,live,live,live,VERB,Clemson
DarianJarrell,Version 11,grandchild,BOI,spoil,spoil,spoil,VERB,Clemson
DarianJarrell,Version 11,grandchild,BOI,feed,feed,feed,VERB,Clemson
DarianJarrell,Version 11,taffy,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,taffy,BOI,throw away,throw,throw,VERB,Clemson
DarianJarrell,Version 11,taffy,BOI,throw away,away,away,ADV,Clemson
DarianJarrell,Version 11,taffy,BOI,cook,cook,cake,VERB,Clemson
DarianJarrell,Version 11,taffy,BOI,chew,chew,chew,VERB,Clemson
DarianJarrell,Version 11,dirt,BOI,dig,dig,dig,VERB,Clemson
DarianJarrell,Version 11,dirt,BOI,compact,compact,compact,VERB,Clemson
DarianJarrell,Version 11,trigger,BOI,pull,pull,pull,VERB,Clemson
DarianJarrell,Version 11,device,BOI,operate,operate,operate,VERB,Clemson
DarianJarrell,Version 11,pan,BOI,heat up,heat,heat,VERB,Clemson
DarianJarrell,Version 11,pan,BOI,wash,wash,wash,VERB,Clemson
DarianJarrell,Version 11,pan,BOI,cook with,cook,cake,VERB,Clemson
DarianJarrell,Version 11,pan,BOI,smack with,smack,smack,VERB,Clemson
DarianJarrell,Version 11,hibachi,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,hibachi,BOI,grill,grill,grill,VERB,Clemson
DarianJarrell,Version 11,corn,BOI,cook,cook,cake,VERB,Clemson
DarianJarrell,Version 11,corn,BOI,eat,eat,eat,VERB,Clemson
DarianJarrell,Version 11,corn,BOI,grow,grow,grow,VERB,Clemson
DarianJarrell,Version 11,corn,BOI,harvest,harvest,harvest,VERB,Clemson
DarianJarrell,Version 11,stepdaughter,BOI,raise,raise,raise,VERB,Clemson
DarianJarrell,Version 11,stepdaughter,BOI,feed,feed,feed,VERB,Clemson
DarianJarrell,Version 11,stepdaughter,BOI,drop off,drop,drop,VERB,Clemson
DarianJarrell,Version 11,flowerpot,BOI,plant,plant,plant,VERB,Clemson
DarianJarrell,Version 11,flowerpot,BOI,break,break,break,VERB,Clemson
DarianJarrell,Version 11,acupuncture,BOI,therapy,therapy,therapy,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,draw,draw,dree,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,color,color,color,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,throw,throw,throw,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,break,break,break,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,smell,smell,smell,VERB,Clemson
edwardiannone,Version 14,crayon,BOI,draw,draw,dree,VERB,Clemson
edwardiannone,Version 14,suede,BOI,leather,leather,leather,NOUN,Clemson
edwardiannone,Version 14,suede,BOI,shoes ,shoes,shoe,VERB,Clemson
edwardiannone,Version 14,turnip,BOI,farm,farm,farm,VERB,Clemson
edwardiannone,Version 14,turnip,BOI,eat,eat,eat,VERB,Clemson
edwardiannone,Version 14,turnip,BOI,throw,throw,throw,VERB,Clemson
edwardiannone,Version 14,turnip,BOI,cook,cook,cake,VERB,Clemson
edwardiannone,Version 14,turnip,BOI,smell ,smell,smell,VERB,Clemson
edwardiannone,Version 14,granddaughter,BOI,love,love,love,VERB,Clemson
edwardiannone,Version 14,broker,BOI,buys,buys,buy,VERB,Clemson
edwardiannone,Version 14,broker,BOI,sells,sells,sell,VERB,Clemson
edwardiannone,Version 14,broker,BOI,analyzes,analyzes,analyze,VERB,Clemson
edwardiannone,Version 14,booth,BOI,sit,sit,sit,VERB,Clemson
edwardiannone,Version 14,booth,BOI,photos,photos,photograph,VERB,Clemson
edwardiannone,Version 14,booth,BOI,kiss,kiss,kiss,VERB,Clemson
edwardiannone,Version 14,hamstring,BOI,pull,pull,pull,VERB,Clemson
edwardiannone,Version 14,hamstring,BOI,stretch ,stretch,stretch,VERB,Clemson
edwardiannone,Version 14,author,BOI,writes,writes,write,VERB,Clemson
edwardiannone,Version 14,author,BOI,story teller,story,story,NOUN,Clemson
edwardiannone,Version 14,author,BOI,story teller,teller,tell,VERB,Clemson
edwardiannone,Version 14,author,BOI,creates,creates,create,VERB,Clemson
edwardiannone,Version 14,fisherman,BOI,fishes,fishes,fish,VERB,Clemson
edwardiannone,Version 14,fisherman,BOI,cut,cut,cut,VERB,Clemson
edwardiannone,Version 14,fisherman,BOI,throw,throw,throw,VERB,Clemson
edwardiannone,Version 14,vagina,BOI,sex,sex,sex,VERB,Clemson
edwardiannone,Version 14,vagina,BOI,reproduction,reproduction,reproduce,VERB,Clemson
edwardiannone,Version 14,vagina,BOI,mating,mating,ma,VERB,Clemson
edwardiannone,Version 14,clip,BOI,hold items together,hold,hold,VERB,Clemson
edwardiannone,Version 14,clip,BOI,hold items together,items,item,NOUN,Clemson
edwardiannone,Version 14,clip,BOI,hold items together,together,together,ADV,Clemson
edwardiannone,Version 14,clip,BOI,ammunition,ammunition,ammunition,NOUN,Clemson
edwardiannone,Version 14,doorstep,BOI,step/sit on,step,step on,VERB,Clemson
edwardiannone,Version 14,doorstep,BOI,step/sit on,sit,sit,VERB,Clemson
edwardiannone,Version 14,cocktail,BOI,drink,drink,drink,VERB,Clemson
edwardiannone,Version 14,cocktail,BOI,dip,dip,dip,VERB,Clemson
edwardiannone,Version 14,cocktail,BOI,eat,eat,eat,VERB,Clemson
edwardiannone,Version 14,earring,BOI,pierce,pierce,pierce,VERB,Clemson
edwardiannone,Version 14,earring,BOI,hold,hold,hold,VERB,Clemson
edwardiannone,Version 14,driftwood,BOI,float,float,float,VERB,Clemson
edwardiannone,Version 14,doctor,BOI,cure,cure,cure,VERB,Clemson
edwardiannone,Version 14,doctor,BOI,assist,assist,assist,VERB,Clemson
edwardiannone,Version 14,doctor,BOI,help,help,help,VERB,Clemson
edwardiannone,Version 14,tuba,BOI,instrument,instrument,instrument,VERB,Clemson
edwardiannone,Version 14,seasoning,BOI,flavor,flavor,flavor,VERB,Clemson
edwardiannone,Version 14,seasoning,BOI,cook ,cook,cake,VERB,Clemson
edwardiannone,Version 14,paperhanger,BOI,holds items,holds,hold,VERB,Clemson
edwardiannone,Version 14,paperhanger,BOI,holds items,items,item,NOUN,Clemson
edwardiannone,Version 14,cleat,BOI,sports,sports,sport,NOUN,Clemson
edwardiannone,Version 14,cleat,BOI,friction,friction,friction,NOUN,Clemson
edwardiannone,Version 14,cleat,BOI,grip,grip,grip,VERB,Clemson
edwardiannone,Version 14,cleat,BOI,dirt,dirt,dirt,NOUN,Clemson
edwardiannone,Version 14,hairpin,BOI,holds hair together,holds,hold,VERB,Clemson
edwardiannone,Version 14,hairpin,BOI,holds hair together,hair,hair,NOUN,Clemson
edwardiannone,Version 14,hairpin,BOI,holds hair together,together,together,ADV,Clemson
edwardiannone,Version 14,flannels,BOI,clothing item to wear,clothing,clothing,NOUN,Clemson
edwardiannone,Version 14,flannels,BOI,clothing item to wear,item,item,NOUN,Clemson
edwardiannone,Version 14,flannels,BOI,clothing item to wear,wear,wear,VERB,Clemson
edwardiannone,Version 14,Cheeseburger,BOI,eat,eat,eat,VERB,Clemson
edwardiannone,Version 14,Cheeseburger,BOI,customize,customize,customize,VERB,Clemson
edwardiannone,Version 14,Cheeseburger,BOI,cook,cook,cake,VERB,Clemson
edwardiannone,Version 14,Cheeseburger,BOI,make,make,make,VERB,Clemson
edwardiannone,Version 14,pedestal,BOI,vase,vase,vase,NOUN,Clemson
edwardiannone,Version 14,pedestal,BOI,column ,column,column,NOUN,Clemson
edwardiannone,Version 14,cord,BOI,string,string,str,VERB,Clemson
edwardiannone,Version 14,cord,BOI,rope,rope,rope,VERB,Clemson
edwardiannone,Version 14,milkshake,BOI,eat,eat,eat,VERB,Clemson
edwardiannone,Version 14,milkshake,BOI,shake,shake,shake,VERB,Clemson
ElenahRosopa,Version 1,sandbox,BOI,sift,sift,sift,VERB,Clemson
ElenahRosopa,Version 1,sandbox,BOI,dig,dig,dig,VERB,Clemson
EvelynPage,Version 8,phalanges,BOI,grabbing,grabbing,grab,VERB,Clemson
EvelynPage,Version 8,phalanges,BOI,waving,waving,waive,VERB,Clemson
EvelynPage,Version 8,phalanges,BOI,throwing,throwing,throw,VERB,Clemson
EvelynPage,Version 8,ashcan,BOI,cigarettes,cigarettes,cigarettes,NOUN,Clemson
EvelynPage,Version 8,ashcan,BOI,trash,trash,trash,VERB,Clemson
EvelynPage,Version 8,matter,BOI,universe,universe,universe,NOUN,Clemson
EvelynPage,Version 8,matter,BOI,space,space,space,NOUN,Clemson
EvelynPage,Version 8,matter,BOI,all living things,living,live,NOUN,Clemson
EvelynPage,Version 8,matter,BOI,all living things,things,thing,NOUN,Clemson
EvelynPage,Version 8,drug,BOI,to get high,get,get,VERB,Clemson
EvelynPage,Version 8,drug,BOI,to get high,high,high,VERB,Clemson
EvelynPage,Version 8,drug,BOI,focus,focus,focus,NOUN,Clemson
EvelynPage,Version 8,drug,BOI,feel less depressed,feel,feel,VERB,Clemson
EvelynPage,Version 8,drug,BOI,feel less depressed,less,less,ADJ,Clemson
EvelynPage,Version 8,drug,BOI,feel less depressed,depressed,depresse,VERB,Clemson
EvelynPage,Version 8,drug,BOI,treat sickness,treat,treat,VERB,Clemson
EvelynPage,Version 8,drug,BOI,treat sickness,sickness,sickness,NOUN,Clemson
EvelynPage,Version 8,motel,BOI,stay in,stay,stay,VERB,Clemson
EvelynPage,Version 8,motel,BOI,sleep in,sleep,sleep,VERB,Clemson
EvelynPage,Version 8,motel,BOI,reside in,reside,reside,VERB,Clemson
EvelynPage,Version 8,tailcoat,BOI,black tie party,black,black,ADJ,Clemson
EvelynPage,Version 8,tailcoat,BOI,black tie party,tie,tie,NOUN,Clemson
EvelynPage,Version 8,tailcoat,BOI,black tie party,party,party,NOUN,Clemson
EvelynPage,Version 8,tailcoat,BOI,fancy,fancy,fancy,ADJ,Clemson
EvelynPage,Version 8,tailcoat,BOI,dress up,dress,dress up,VERB,Clemson
EvelynPage,Version 8,tailcoat,BOI,men's dress up,dress,dress,NOUN,Clemson
EvelynPage,Version 8,strongbox,BOI,safe,safe,safe,ADJ,Clemson
EvelynPage,Version 8,strongbox,BOI,keep important things in,keep,keep,VERB,Clemson
EvelynPage,Version 8,strongbox,BOI,keep important things in,important,important,ADJ,Clemson
EvelynPage,Version 8,strongbox,BOI,keep important things in,things,thing,NOUN,Clemson
EvelynPage,Version 8,torchlight,BOI,lighting,lighting,light,VERB,Clemson
EvelynPage,Version 8,torchlight,BOI,fire,fire,fire,NOUN,Clemson
EvelynPage,Version 8,torchlight,BOI,keep bugs away,keep,keep,VERB,Clemson
EvelynPage,Version 8,torchlight,BOI,keep bugs away,bugs,bug,NOUN,Clemson
EvelynPage,Version 8,torchlight,BOI,keep bugs away,away,away,ADV,Clemson
EvelynPage,Version 8,illustrator,BOI,drawer,drawer,draw,VERB,Clemson
EvelynPage,Version 8,illustrator,BOI,painter,painter,paint,VERB,Clemson
EvelynPage,Version 8,illustrator,BOI,create a picture,create,create,VERB,Clemson
EvelynPage,Version 8,illustrator,BOI,create a picture,picture,picture,VERB,Clemson
EvelynPage,Version 8,illustrator,BOI,animate something,animate,animate,VERB,Clemson
EvelynPage,Version 8,illustrator,BOI,animate something,something,something,PRON,Clemson
EvelynPage,Version 8,arrow,BOI,shoot something,shoot,shoot,VERB,Clemson
EvelynPage,Version 8,arrow,BOI,shoot something,something,something,PRON,Clemson
EvelynPage,Version 8,arrow,BOI,arrow pushing in chemistry,arrow,arrow,NOUN,Clemson
EvelynPage,Version 8,arrow,BOI,arrow pushing in chemistry,pushing,push,VERB,Clemson
EvelynPage,Version 8,arrow,BOI,arrow pushing in chemistry,chemistry,chemistry,NOUN,Clemson
EvelynPage,Version 8,arrow,BOI,point to something,point,point,NOUN,Clemson
EvelynPage,Version 8,arrow,BOI,point to something,something,something,PRON,Clemson
EvelynPage,Version 8,body,BOI,feed,feed,feed,VERB,Clemson
EvelynPage,Version 8,body,BOI,sit somewhere,sit,sit,VERB,Clemson
EvelynPage,Version 8,body,BOI,sit somewhere,somewhere,somewhere,ADV,Clemson
EvelynPage,Version 8,body,BOI,workout,workout,workout,VERB,Clemson
EvelynPage,Version 8,body,BOI,learn,learn,learn,VERB,Clemson
EvelynPage,Version 8,body,BOI,travel,travel,travel,VERB,Clemson
EvelynPage,Version 8,body,BOI,sleep,sleep,sleep,VERB,Clemson
EvelynPage,Version 8,body,BOI,lie down,lie,lie,VERB,Clemson
EvelynPage,Version 8,roll,BOI,eat,eat,eat,VERB,Clemson
EvelynPage,Version 8,roll,BOI,roll legs out,roll,roll,VERB,Clemson
EvelynPage,Version 8,roll,BOI,roll legs out,legs,leg,NOUN,Clemson
EvelynPage,Version 8,roll,BOI,roll dough out,roll,roll,VERB,Clemson
EvelynPage,Version 8,roll,BOI,roll dough out,dough,dough,NOUN,Clemson
EvelynPage,Version 8,excavator,BOI,lift heavy things,lift,lift,VERB,Clemson
EvelynPage,Version 8,excavator,BOI,lift heavy things,heavy,heavy,ADJ,Clemson
EvelynPage,Version 8,excavator,BOI,lift heavy things,things,thing,NOUN,Clemson
EvelynPage,Version 8,excavator,BOI,move heavy things,move,move,VERB,Clemson
EvelynPage,Version 8,excavator,BOI,move heavy things,heavy,heavy,ADJ,Clemson
EvelynPage,Version 8,excavator,BOI,move heavy things,things,thing,NOUN,Clemson
EvelynPage,Version 8,seating,BOI,to sit somewhere,sit,sit,VERB,Clemson
EvelynPage,Version 8,seating,BOI,to sit somewhere,somewhere,somewhere,ADV,Clemson
EvelynPage,Version 8,seating,BOI,offer a place to sit,offer,offer,VERB,Clemson
EvelynPage,Version 8,seating,BOI,offer a place to sit,place,place,NOUN,Clemson
EvelynPage,Version 8,seating,BOI,offer a place to sit,sit,sit,VERB,Clemson
EvelynPage,Version 8,linoleum,BOI,flooring,flooring,flooring,NOUN,Clemson
EvelynPage,Version 8,plum,BOI,to eat,eat,eat,VERB,Clemson
EvelynPage,Version 8,plum,BOI,use to make a recipe,use,use,VERB,Clemson
EvelynPage,Version 8,plum,BOI,use to make a recipe,make,make,VERB,Clemson
EvelynPage,Version 8,plum,BOI,use to make a recipe,recipe,recipe,NOUN,Clemson
EvelynPage,Version 8,avocado,BOI,make guacamole,make,make,VERB,Clemson
EvelynPage,Version 8,avocado,BOI,make guacamole,guacamole,guacamole,NOUN,Clemson
EvelynPage,Version 8,avocado,BOI,to cook with,cook,cake,VERB,Clemson
EvelynPage,Version 8,groundsman,BOI,garden,garden,garden,NOUN,Clemson
EvelynPage,Version 8,groundsman,BOI,clean up,clean,clean,VERB,Clemson
EvelynPage,Version 8,groundsman,BOI,build walls,build,build,VERB,Clemson
EvelynPage,Version 8,groundsman,BOI,build walls,walls,wall,NOUN,Clemson
EvelynPage,Version 8,groundsman,BOI,do stonework,stonework,stonework,NOUN,Clemson
EvelynPage,Version 8,hoe,BOI,garden,garden,garden,NOUN,Clemson
EvelynPage,Version 8,hoe,BOI,dig things up,dig,dig,VERB,Clemson
EvelynPage,Version 8,hoe,BOI,dig things up,things,thing,NOUN,Clemson
EvelynPage,Version 8,hoe,BOI,make holes for flowers,make,make,VERB,Clemson
EvelynPage,Version 8,hoe,BOI,make holes for flowers,holes,hole,NOUN,Clemson
EvelynPage,Version 8,hoe,BOI,make holes for flowers,flowers,flower,NOUN,Clemson
EvelynPage,Version 8,hoe,BOI,airate soil,soil,soil,NOUN,Clemson
EvelynPage,Version 8,stick,BOI,poke things,poke,poke,VERB,Clemson
EvelynPage,Version 8,stick,BOI,poke things,things,thing,NOUN,Clemson
EvelynPage,Version 8,stick,BOI,sword,sword,sword,NOUN,Clemson
EvelynPage,Version 8,stick,BOI,arts and crafts,arts,arts,NOUN,Clemson
EvelynPage,Version 8,stick,BOI,arts and crafts,crafts,craft,NOUN,Clemson
EvelynPage,Version 8,case,BOI,phone case,phone,phone,NOUN,Clemson
EvelynPage,Version 8,case,BOI,phone case,case,case,NOUN,Clemson
EvelynPage,Version 8,case,BOI,brief case,brief,brief,ADJ,Clemson
EvelynPage,Version 8,case,BOI,brief case,case,case,NOUN,Clemson
EvelynPage,Version 8,case,BOI,hold important paper,hold,hold,VERB,Clemson
EvelynPage,Version 8,case,BOI,hold important paper,important,important,ADJ,Clemson
EvelynPage,Version 8,case,BOI,hold important paper,paper,paper,NOUN,Clemson
EvelynPage,Version 8,case,BOI,lawsuit case,lawsuit,lawsuit,NOUN,Clemson
EvelynPage,Version 8,case,BOI,lawsuit case,case,case,NOUN,Clemson
EvelynPage,Version 8,case,BOI,case worker,case,case,NOUN,Clemson
EvelynPage,Version 8,case,BOI,case worker,worker,worker,NOUN,Clemson
EvelynPage,Version 8,creek,BOI,fishing,fishing,fish,VERB,Clemson
EvelynPage,Version 8,creek,BOI,swimming,swimming,swimm,VERB,Clemson
EvelynPage,Version 8,creek,BOI,water supply,water,water,NOUN,Clemson
EvelynPage,Version 8,creek,BOI,water supply,supply,supply,VERB,Clemson
EvelynPage,Version 8,creek,BOI,adventuring,adventuring,adventure,VERB,Clemson
EvelynPage,Version 8,creek,BOI,washing off,washing,wash,VERB,Clemson
EvelynPage,Version 8,beef,BOI,to make tacos,make,make,VERB,Clemson
EvelynPage,Version 8,beef,BOI,to make tacos,tacos,taco,NOUN,Clemson
EvelynPage,Version 8,beef,BOI,to make shepard's pie,make,make,VERB,Clemson
EvelynPage,Version 8,beef,BOI,to make shepard's pie,pie,pie,NOUN,Clemson
EvelynPage,Version 8,beef,BOI,to make hamburgers ,make,make,VERB,Clemson
EvelynPage,Version 8,beef,BOI,to make hamburgers ,hamburgers,hamburger,NOUN,Clemson
EvelynPage,Version 8,client,BOI,to work with,work,work,VERB,Clemson
EvelynPage,Version 8,client,BOI,partner with,partner,partner,NOUN,Clemson
EvelynPage,Version 8,client,BOI,do work for,work,work,VERB,Clemson
EvelynPage,Version 8,client,BOI,help with research,help,help,VERB,Clemson
EvelynPage,Version 8,client,BOI,help with research,research,research,VERB,Clemson
EvelynPage,Version 8,client,BOI,supply with work,supply,supply,NOUN,Clemson
EvelynPage,Version 8,client,BOI,supply with work,work,work,VERB,Clemson
EvelynPage,Version 8,accordion,BOI,play a song,play,play,VERB,Clemson
EvelynPage,Version 8,accordion,BOI,play a song,song,song,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep food in,keep,keep,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep food in,food,food,NOUN,Clemson
EvelynPage,Version 8,pantry,BOI,keep toiletries in,keep,keep,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep toiletries in,toiletries,toiletry,NOUN,Clemson
EvelynPage,Version 8,pantry,BOI,keep cleaning supplies in,keep,keep,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep cleaning supplies in,cleaning,clean,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep cleaning supplies in,supplies,supplies,NOUN,Clemson
EvelynPage,Version 8,pantry,BOI,keep household items in,keep,keep,VERB,Clemson
EvelynPage,Version 8,pantry,BOI,keep household items in,household,household,NOUN,Clemson
EvelynPage,Version 8,pantry,BOI,keep household items in,items,item,NOUN,Clemson
EvelynPage,Version 8,shelter,BOI,dog shelter,dog,dog,NOUN,Clemson
EvelynPage,Version 8,shelter,BOI,cat shelter,cat,cat,NOUN,Clemson
EvelynPage,Version 8,shelter,BOI,provide protection,provide,provide,VERB,Clemson
EvelynPage,Version 8,shelter,BOI,provide protection,protection,protect,VERB,Clemson
EvelynPage,Version 8,paperback,BOI,books,books,book,NOUN,Clemson
EvelynPage,Version 8,fruit,BOI,to eat,eat,eat,VERB,Clemson
EvelynPage,Version 8,fruit,BOI,for nutrients,nutrients,nutrient,NOUN,Clemson
EvelynPage,Version 8,fruit,BOI,for decoration,decoration,decorate,VERB,Clemson
EvelynPage,Version 8,fruit,BOI,for recipes fiber,recipes,recipe,NOUN,Clemson
EvelynPage,Version 8,fruit,BOI,for recipes fiber,fiber,fiber,NOUN,Clemson
EvelynPage,Version 8,eggplant,BOI,to make eggplant parmesan,make,make,VERB,Clemson
EvelynPage,Version 8,eggplant,BOI,to make eggplant parmesan,eggplant,eggplant,NOUN,Clemson
EvelynPage,Version 8,eggplant,BOI,to make eggplant parmesan,parmesan,parmesan,NOUN,Clemson
EvelynPage,Version 8,eggplant,BOI,to plant,plant,plant,NOUN,Clemson
EvelynPage,Version 8,eggplant,BOI,to harvest,harvest,harvest,VERB,Clemson
GraceGaston,Version 3,litter,BOI,throw,throw,throw,VERB,Clemson
GraceGaston,Version 3,litter,BOI,pick up,pick,pick,VERB,Clemson
GraceGaston,Version 3,litter,BOI,clean,clean,clean,VERB,Clemson
GraceGaston,Version 3,litter,BOI,sweep,sweep,sweep,VERB,Clemson
GraceGaston,Version 3,stuff,BOI,mix,mix,mix,VERB,Clemson
