"Username","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","word","lemma","POS"
"M10248901KMM","Version 8","body","BOI","sit","sit","sit","VERB"
"M10248901KMM","Version 8","body","BOI","walk","walk","walk","VERB"
"M10248901KMM","Version 8","body","BOI","move","move","move","VERB"
"M10248901KMM","Version 8","body","BOI","twist","twist","twist","NOUN"
"M10248901KMM","Version 8","body","BOI","bend","bend","bend","NOUN"
"M10248901KMM","Version 8","body","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","body","BOI","nourish","nourish","nourish","INTJ"
"M10248901KMM","Version 8","body","BOI","feed","feed","feed","NOUN"
"M10248901KMM","Version 8","body","BOI","love","love","love","NOUN"
"M10248901KMM","Version 8","body","BOI","to have sex","sex","sex","NOUN"
"M10248901KMM","Version 8","body","BOI","give hugs","give","give","VERB"
"M10248901KMM","Version 8","body","BOI","give hugs","hugs","hug","NOUN"
"M10248901KMM","Version 8","body","BOI","pump up","pump","pump","NOUN"
"M10248901KMM","Version 8","body","BOI","excite ","excite","excite","X"
"M10248901KMM","Version 8","tailcoat","BOI","sew","sew","sew","NOUN"
"M10248901KMM","Version 8","tailcoat","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","tailcoat","BOI","rip","rip","rip","NOUN"
"M10248901KMM","Version 8","tailcoat","BOI","tuck","tuck","tuck","NOUN"
"M10248901KMM","Version 8","tailcoat","BOI","squeeze","squeeze","squeeze","NOUN"
"M10248901KMM","Version 8","tailcoat","BOI","stitch","stitch","stitch","NOUN"
"M10248901KMM","Version 8","tailcoat","BOI","dye","dye","dye","INTJ"
"M10248901KMM","Version 8","motel","BOI","sleep","sleep","sleep","NOUN"
"M10248901KMM","Version 8","motel","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","motel","BOI","relax","relax","relax","NOUN"
"M10248901KMM","Version 8","motel","BOI","drink","drink","drink","NOUN"
"M10248901KMM","Version 8","motel","BOI","party","party","party","NOUN"
"M10248901KMM","Version 8","motel","BOI","sex","sex","sex","NOUN"
"M10248901KMM","Version 8","motel","BOI","shelter","shelter","shelter","NOUN"
"M10248901KMM","Version 8","motel","BOI","home","home","home","ADV"
"M10248901KMM","Version 8","motel","BOI","swim","swim","swim","NOUN"
"M10248901KMM","Version 8","seating","BOI","sit","sit","sit","VERB"
"M10248901KMM","Version 8","seating","BOI","stand on","stand","stand","VERB"
"M10248901KMM","Version 8","seating","BOI","spill on","spill","spill","NOUN"
"M10248901KMM","Version 8","seating","BOI","organize","organize","organize","VERB"
"M10248901KMM","Version 8","seating","BOI","separate","separate","separate","ADJ"
"M10248901KMM","Version 8","seating","BOI","divide","divide","divide","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","see","see","see","VERB"
"M10248901KMM","Version 8","torchlight","BOI","light things on fire","light","light","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","light things on fire","things","thing","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","light things on fire","fire","fire","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","ambiance","ambiance","ambiance","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","illuminate","illuminate","illuminate","ADJ"
"M10248901KMM","Version 8","torchlight","BOI","keep mosquitoes away","keep","keep","VERB"
"M10248901KMM","Version 8","torchlight","BOI","keep mosquitoes away","mosquitoes","mosquitoe","NOUN"
"M10248901KMM","Version 8","torchlight","BOI","keep mosquitoes away","away","away","ADV"
"M10248901KMM","Version 8","ashcan","BOI","sit on","sit","sit","VERB"
"M10248901KMM","Version 8","ashcan","BOI","put ashes in","put","put","VERB"
"M10248901KMM","Version 8","ashcan","BOI","put ashes in","ashes","ash","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","clean","clean","clean","ADJ"
"M10248901KMM","Version 8","ashcan","BOI","throw","throw","throw","INTJ"
"M10248901KMM","Version 8","ashcan","BOI","hit","hit","hit","VERB"
"M10248901KMM","Version 8","ashcan","BOI","kick","kick","kick","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","store items","store","store","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","store items","items","item","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","planter","planter","planter","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","light on fire","light","light","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","light on fire","fire","fire","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","use as a toilet","use","use","VERB"
"M10248901KMM","Version 8","ashcan","BOI","use as a toilet","toilet","toilet","NOUN"
"M10248901KMM","Version 8","ashcan","BOI","pee in","pee","pee","NOUN"
"M10248901KMM","Version 8","client","BOI","be their friend","friend","friend","NOUN"
"M10248901KMM","Version 8","client","BOI","help them","help","help","VERB"
"M10248901KMM","Version 8","client","BOI","love them","love","love","NOUN"
"M10248901KMM","Version 8","client","BOI","hate them","hate","hate","NOUN"
"M10248901KMM","Version 8","client","BOI","create more relationships","create","create","VERB"
"M10248901KMM","Version 8","client","BOI","create more relationships","relationships","relationship","NOUN"
"M10248901KMM","Version 8","client","BOI","have sex with them","sex","sex","NOUN"
"M10248901KMM","Version 8","client","BOI","hit them","hit","hit","VERB"
"M10248901KMM","Version 8","client","BOI","advise them","advise","advise","VERB"
"M10248901KMM","Version 8","client","BOI","spend time with them","spend","spend","NOUN"
"M10248901KMM","Version 8","client","BOI","spend time with them","time","time","NOUN"
"M10248901KMM","Version 8","client","BOI","kiss them","kiss","kiss","NOUN"
"M10248901KMM","Version 8","client","BOI","engage them","engage","engage","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","hold things","hold","hold","INTJ"
"M10248901KMM","Version 8","phalanges","BOI","hold things","things","thing","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","touch","touch","touch","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","lick them","lick","lick","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","to caress","caress","caress","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","give someone the bird","give","give","VERB"
"M10248901KMM","Version 8","phalanges","BOI","give someone the bird","someone","someone","PRON"
"M10248901KMM","Version 8","phalanges","BOI","give someone the bird","bird","bird","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","cross them","cross","cross","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","put rings on them","put","put","VERB"
"M10248901KMM","Version 8","phalanges","BOI","put rings on them","rings","ring","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","stroke","stroke","stroke","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","pet an animal","pet","pet","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","pet an animal","animal","animal","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","flush the toilet","flush","flush","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","flush the toilet","toilet","toilet","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","drive","drive","drive","VERB"
"M10248901KMM","Version 8","phalanges","BOI","eating","eating","eat","VERB"
"M10248901KMM","Version 8","phalanges","BOI","throwing a football","throwing","throw","VERB"
"M10248901KMM","Version 8","phalanges","BOI","throwing a football","football","football","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","using a key to open the door","using","use","VERB"
"M10248901KMM","Version 8","phalanges","BOI","using a key to open the door","key","key","ADJ"
"M10248901KMM","Version 8","phalanges","BOI","using a key to open the door","open","open","ADJ"
"M10248901KMM","Version 8","phalanges","BOI","using a key to open the door","door","door","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","phalanges","BOI","sprain","sprain","sprain","NOUN"
"M10248901KMM","Version 8","creek","BOI","swim in","swim","swim","NOUN"
"M10248901KMM","Version 8","creek","BOI","eat from","eat","eat","VERB"
"M10248901KMM","Version 8","creek","BOI","drinking water","drinking","drink","VERB"
"M10248901KMM","Version 8","creek","BOI","drinking water","water","water","NOUN"
"M10248901KMM","Version 8","creek","BOI","skip rocks","skip","skip","VERB"
"M10248901KMM","Version 8","creek","BOI","skip rocks","rocks","rock","NOUN"
"M10248901KMM","Version 8","creek","BOI","sit in","sit","sit","VERB"
"M10248901KMM","Version 8","creek","BOI","cross","cross","cross","NOUN"
"M10248901KMM","Version 8","creek","BOI","boat","boat","boat","NOUN"
"M10248901KMM","Version 8","creek","BOI","kayak","kayak","kayak","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","eggplant","BOI","grow","grow","grow","VERB"
"M10248901KMM","Version 8","eggplant","BOI","feed","feed","feed","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","pick","pick","pick","VERB"
"M10248901KMM","Version 8","eggplant","BOI","cook","cook","cake","VERB"
"M10248901KMM","Version 8","eggplant","BOI","steam","steam","steam","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","grill","grill","grill","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","slice","slice","slice","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","dice","dice","dice","NOUN"
"M10248901KMM","Version 8","eggplant","BOI","chop ","chop","chop","NOUN"
"M10248901KMM","Version 8","hoe","BOI","scrap","scrap","scrap","NOUN"
"M10248901KMM","Version 8","hoe","BOI","clean","clean","clean","ADJ"
"M10248901KMM","Version 8","hoe","BOI","loosen","loosen","loosen","VERB"
"M10248901KMM","Version 8","hoe","BOI","chop","chop","chop","NOUN"
"M10248901KMM","Version 8","hoe","BOI","dig","dig","dig","X"
"M10248901KMM","Version 8","hoe","BOI","create","create","create","VERB"
"M10248901KMM","Version 8","hoe","BOI","sit","sit","sit","VERB"
"M10248901KMM","Version 8","hoe","BOI","move","move","move","VERB"
"M10248901KMM","Version 8","hoe","BOI","hold","hold","hold","INTJ"
"M10248901KMM","Version 8","hoe","BOI","touch","touch","touch","NOUN"
"M10248901KMM","Version 8","hoe","BOI","hit with","hit","hit","VERB"
"M10248901KMM","Version 8","hoe","BOI","store","store","store","NOUN"
"M10248901KMM","Version 8","pantry","BOI","store food in","store","store","NOUN"
"M10248901KMM","Version 8","pantry","BOI","store food in","food","food","NOUN"
"M10248901KMM","Version 8","pantry","BOI","walk in","walk","walk","VERB"
"M10248901KMM","Version 8","pantry","BOI","paint","paint","paint","VERB"
"M10248901KMM","Version 8","pantry","BOI","put trash in it","put","put","VERB"
"M10248901KMM","Version 8","pantry","BOI","put trash in it","trash","trash","INTJ"
"M10248901KMM","Version 8","pantry","BOI","hide in it ","hide","hide","NOUN"
"M10248901KMM","Version 8","fruit","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","fruit","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","fruit","BOI","bake","bake","bake","VERB"
"M10248901KMM","Version 8","fruit","BOI","decorate","decorate","decorate","VERB"
"M10248901KMM","Version 8","fruit","BOI","throw","throw","throw","INTJ"
"M10248901KMM","Version 8","fruit","BOI","smash","smash","smash","INTJ"
"M10248901KMM","Version 8","fruit","BOI","grow","grow","grow","VERB"
"M10248901KMM","Version 8","fruit","BOI","water","water","water","NOUN"
"M10248901KMM","Version 8","fruit","BOI","peel","peel","peel","NOUN"
"M10248901KMM","Version 8","fruit","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","fruit","BOI","in a salad","salad","salad","NOUN"
"M10248901KMM","Version 8","fruit","BOI","pack it","pack","pack","NOUN"
"M10248901KMM","Version 8","fruit","BOI","sell it","sell","sell","VERB"
"M10248901KMM","Version 8","matter","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","matter","BOI","crush","crush","crush","NOUN"
"M10248901KMM","Version 8","matter","BOI","bite","bite","bite","X"
"M10248901KMM","Version 8","matter","BOI","hit","hit","hit","VERB"
"M10248901KMM","Version 8","matter","BOI","kick","kick","kick","NOUN"
"M10248901KMM","Version 8","matter","BOI","pull","pull","pull","NOUN"
"M10248901KMM","Version 8","matter","BOI","push","push","push","INTJ"
"M10248901KMM","Version 8","matter","BOI","sit on","sit","sit","VERB"
"M10248901KMM","Version 8","matter","BOI","lay on","lay","lay","VERB"
"M10248901KMM","Version 8","matter","BOI","feel","feel","feel","VERB"
"M10248901KMM","Version 8","matter","BOI","smell","smell","smell","INTJ"
"M10248901KMM","Version 8","matter","BOI","see","see","see","VERB"
"M10248901KMM","Version 8","matter","BOI","squeeze","squeeze","squeeze","NOUN"
"M10248901KMM","Version 8","matter","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","matter","BOI","open","open","open","ADJ"
"M10248901KMM","Version 8","matter","BOI","kiss","kiss","kiss","NOUN"
"M10248901KMM","Version 8","matter","BOI","hug","hug","hug","X"
"M10248901KMM","Version 8","matter","BOI","run on","run","run","NOUN"
"M10248901KMM","Version 8","matter","BOI","walk on","walk","walk","VERB"
"M10248901KMM","Version 8","matter","BOI","lift","lift","lift","VERB"
"M10248901KMM","Version 8","matter","BOI","water","water","water","NOUN"
"M10248901KMM","Version 8","matter","BOI","turn on","turn","turn","VERB"
"M10248901KMM","Version 8","matter","BOI","turn off","turn","turn","VERB"
"M10248901KMM","Version 8","matter","BOI","spray","spray","spray","NOUN"
"M10248901KMM","Version 8","matter","BOI","open","open","open","ADJ"
"M10248901KMM","Version 8","matter","BOI","close it","close","close","ADJ"
"M10248901KMM","Version 8","matter","BOI","bake","bake","bake","VERB"
"M10248901KMM","Version 8","matter","BOI","grill","grill","grill","NOUN"
"M10248901KMM","Version 8","matter","BOI","pinch","pinch","pinch","NOUN"
"M10248901KMM","Version 8","matter","BOI","taste","taste","taste","VERB"
"M10248901KMM","Version 8","accordion","BOI","move","move","move","VERB"
"M10248901KMM","Version 8","accordion","BOI","squeeze","squeeze","squeeze","NOUN"
"M10248901KMM","Version 8","accordion","BOI","close","close","close","ADJ"
"M10248901KMM","Version 8","accordion","BOI","open","open","open","ADJ"
"M10248901KMM","Version 8","accordion","BOI","listen","listen","listen","VERB"
"M10248901KMM","Version 8","accordion","BOI","practice on","practice","practice","NOUN"
"M10248901KMM","Version 8","accordion","BOI","enjoy","enjoy","enjoy","VERB"
"M10248901KMM","Version 8","accordion","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","accordion","BOI","step on","step","step","NOUN"
"M10248901KMM","Version 8","accordion","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","accordion","BOI","draw on","draw","dree","VERB"
"M10248901KMM","Version 8","accordion","BOI","put away","put","put","VERB"
"M10248901KMM","Version 8","accordion","BOI","put away","away","away","ADV"
"M10248901KMM","Version 8","accordion","BOI","play","play","play","VERB"
"M10248901KMM","Version 8","beef","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","beef","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","beef","BOI","store","store","store","NOUN"
"M10248901KMM","Version 8","beef","BOI","wrap","wrap","wrap","NOUN"
"M10248901KMM","Version 8","beef","BOI","grill","grill","grill","NOUN"
"M10248901KMM","Version 8","beef","BOI","seer","seer","seer","NOUN"
"M10248901KMM","Version 8","beef","BOI","dice","dice","dice","NOUN"
"M10248901KMM","Version 8","beef","BOI","chop","chop","chop","NOUN"
"M10248901KMM","Version 8","beef","BOI","bake","bake","bake","VERB"
"M10248901KMM","Version 8","beef","BOI","fry","fry","fry","NOUN"
"M10248901KMM","Version 8","beef","BOI","throw","throw","throw","INTJ"
"M10248901KMM","Version 8","beef","BOI","store","store","store","NOUN"
"M10248901KMM","Version 8","beef","BOI","touch","touch","touch","NOUN"
"M10248901KMM","Version 8","shelter","BOI","safety","safety","safety","NOUN"
"M10248901KMM","Version 8","shelter","BOI","live in","live","live","VERB"
"M10248901KMM","Version 8","shelter","BOI","hide","hide","hide","NOUN"
"M10248901KMM","Version 8","shelter","BOI","keep warm","keep","keep","VERB"
"M10248901KMM","Version 8","shelter","BOI","keep warm","warm","warm","ADJ"
"M10248901KMM","Version 8","shelter","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","shelter","BOI","play","play","play","VERB"
"M10248901KMM","Version 8","shelter","BOI","love","love","love","NOUN"
"M10248901KMM","Version 8","shelter","BOI","renovate","renovate","renovate","NOUN"
"M10248901KMM","Version 8","shelter","BOI","clean","clean","clean","ADJ"
"M10248901KMM","Version 8","shelter","BOI","shower","shower","shower","NOUN"
"M10248901KMM","Version 8","shelter","BOI","build","build","build","NOUN"
"M10248901KMM","Version 8","case","BOI","solve","solve","solve","NOUN"
"M10248901KMM","Version 8","case","BOI","store","store","store","NOUN"
"M10248901KMM","Version 8","case","BOI","keep safe","keep","keep","VERB"
"M10248901KMM","Version 8","case","BOI","keep safe","safe","safe","ADJ"
"M10248901KMM","Version 8","case","BOI","touch","touch","touch","NOUN"
"M10248901KMM","Version 8","case","BOI","carry","carry","carry","VERB"
"M10248901KMM","Version 8","case","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","case","BOI","sit on","sit","sit","VERB"
"M10248901KMM","Version 8","case","BOI","buy","buy","buy","VERB"
"M10248901KMM","Version 8","case","BOI","sell","sell","sell","VERB"
"M10248901KMM","Version 8","avocado","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","avocado","BOI","slice","slice","slice","NOUN"
"M10248901KMM","Version 8","avocado","BOI","dice","dice","dice","NOUN"
"M10248901KMM","Version 8","avocado","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","avocado","BOI","smash","smash","smash","INTJ"
"M10248901KMM","Version 8","avocado","BOI","peel","peel","peel","NOUN"
"M10248901KMM","Version 8","avocado","BOI","salt","salt","salt","NOUN"
"M10248901KMM","Version 8","avocado","BOI","grow","grow","grow","VERB"
"M10248901KMM","Version 8","avocado","BOI","sell","sell","sell","VERB"
"M10248901KMM","Version 8","avocado","BOI","stack","stack","stack","NOUN"
"M10248901KMM","Version 8","arrow","BOI","throw","throw","throw","INTJ"
"M10248901KMM","Version 8","arrow","BOI","shoot","shoot","shoot","NOUN"
"M10248901KMM","Version 8","arrow","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","arrow","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","arrow","BOI","combine with others","combine","combine","NOUN"
"M10248901KMM","Version 8","arrow","BOI","combine with others","others","other","NOUN"
"M10248901KMM","Version 8","arrow","BOI","point","point","point","NOUN"
"M10248901KMM","Version 8","arrow","BOI","slice","slice","slice","NOUN"
"M10248901KMM","Version 8","arrow","BOI","dice","dice","dice","NOUN"
"M10248901KMM","Version 8","arrow","BOI","stick","stick","stick","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","take care of","take","take","VERB"
"M10248901KMM","Version 8","groundsman","BOI","take care of","care","care","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","water","water","water","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","fix things","fix","fix","VERB"
"M10248901KMM","Version 8","groundsman","BOI","fix things","things","thing","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","walk","walk","walk","VERB"
"M10248901KMM","Version 8","groundsman","BOI","sit","sit","sit","VERB"
"M10248901KMM","Version 8","groundsman","BOI","plant","plant","plant","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","run","run","run","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","plan","plan","plan","NOUN"
"M10248901KMM","Version 8","groundsman","BOI","grow","grow","grow","VERB"
"M10248901KMM","Version 8","stick","BOI","poke","poke","poke","INTJ"
"M10248901KMM","Version 8","stick","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","stick","BOI","whittle","whittle","whitle","NOUN"
"M10248901KMM","Version 8","stick","BOI","carve","carve","carve","NOUN"
"M10248901KMM","Version 8","stick","BOI","cut","cut","cut","VERB"
"M10248901KMM","Version 8","stick","BOI","saw","saw","see","VERB"
"M10248901KMM","Version 8","stick","BOI","shave","shave","shave","NOUN"
"M10248901KMM","Version 8","stick","BOI","build houses","build","build","NOUN"
"M10248901KMM","Version 8","stick","BOI","build houses","houses","housis","NOUN"
"M10248901KMM","Version 8","stick","BOI","puncture","puncture","puncture","NOUN"
"M10248901KMM","Version 8","stick","BOI","snap","snap","snap","NOUN"
"M10248901KMM","Version 8","stick","BOI","carry","carry","carry","VERB"
"M10248901KMM","Version 8","stick","BOI","step on","step","step","NOUN"
"M10248901KMM","Version 8","stick","BOI","store ","store","store","NOUN"
"M10248901KMM","Version 8","drug","BOI","use","use","use","VERB"
"M10248901KMM","Version 8","drug","BOI","sell","sell","sell","VERB"
"M10248901KMM","Version 8","drug","BOI","promote","promote","promote","VERB"
"M10248901KMM","Version 8","drug","BOI","orally","orally","orally","ADV"
"M10248901KMM","Version 8","drug","BOI","injection-able","injection","injection","NOUN"
"M10248901KMM","Version 8","drug","BOI","injection-able","able","able","ADJ"
"M10248901KMM","Version 8","drug","BOI","snort","snort","snort","NOUN"
"M10248901KMM","Version 8","drug","BOI","educate","educate","educate","NOUN"
"M10248901KMM","Version 8","drug","BOI","heal","heal","heal","NOUN"
"M10248901KMM","Version 8","drug","BOI","take","take","take","VERB"
"M10248901KMM","Version 8","drug","BOI","eat","eat","eat","VERB"
"M10248901KMM","Version 8","drug","BOI","inhale ","inhale","inhale","NOUN"
"M10248901KMM","Version 8","linoleum","BOI","lay","lay","lay","VERB"
"M10248901KMM","Version 8","linoleum","BOI","glue","glue","glue","NOUN"
"M10248901KMM","Version 8","linoleum","BOI","step on","step","step","NOUN"
"M10248901KMM","Version 8","linoleum","BOI","break","break","break","NOUN"
"M10248901KMM","Version 8","linoleum","BOI","sell","sell","sell","VERB"
"M10248901KMM","Version 8","linoleum","BOI","return","return","return","NOUN"
"M10248901KMM","Version 8","linoleum","BOI","clean","clean","clean","ADJ"
"M10248901KMM","Version 8","illustrator","BOI","promote","promote","promote","VERB"
"M10248901KMM","Version 8","illustrator","BOI","create","create","create","VERB"
"M20134082_JLM","Version 4","fleece","BOI","clothing","clothing","clothing","NOUN"
"M20134082_JLM","Version 4","fleece","BOI","fire starter","fire","fire","NOUN"
"M20134082_JLM","Version 4","fleece","BOI","fire starter","starter","starter","NOUN"
"M20134082_JLM","Version 4","fleece","BOI","picking up liquid","picking","pick","VERB"
"M20134082_JLM","Version 4","fleece","BOI","picking up liquid","liquid","liquid","AUX"
"M20134082_JLM","Version 4","scalpel","BOI","weapon","weapon","weapon","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","surgery tool","surgery","surgery","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","surgery tool","tool","tool","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","art tool","art","art","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","art tool","tool","tool","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","redirect sun rays","redirect","redirect","VERB"
"M20134082_JLM","Version 4","scalpel","BOI","redirect sun rays","sun","sun","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","redirect sun rays","rays","ray","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","write on hard surfaces","write","write","X"
"M20134082_JLM","Version 4","scalpel","BOI","write on hard surfaces","hard","hard","ADJ"
"M20134082_JLM","Version 4","scalpel","BOI","write on hard surfaces","surfaces","surface","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","cooking tool","cooking","cook","NOUN"
"M20134082_JLM","Version 4","scalpel","BOI","cooking tool","tool","tool","NOUN"
"M20134082_JLM","Version 4","windowsill","BOI","keep window stable","keep","keep","VERB"
"M20134082_JLM","Version 4","windowsill","BOI","keep window stable","window","window","NOUN"
"M20134082_JLM","Version 4","windowsill","BOI","keep window stable","stable","stable","ADJ"
"M20134082_JLM","Version 4","windowsill","BOI","anchoring point for climbing equipment","anchoring","anchoring","NOUN"
"M20134082_JLM","Version 4","windowsill","BOI","anchoring point for climbing equipment","point","point","NOUN"
"M20134082_JLM","Version 4","windowsill","BOI","anchoring point for climbing equipment","climbing","climb","VERB"
"M20134082_JLM","Version 4","windowsill","BOI","anchoring point for climbing equipment","equipment","equipment","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","household work","household","household","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","household work","work","work","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","counseling","counseling","counseling","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","teaching","teaching","teache","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","moving","moving","move","VERB"
"M20134082_JLM","Version 4","nephew","BOI","babysitting","babysitting","babysitt","NOUN"
"M20134082_JLM","Version 4","nephew","BOI","communicating to others","communicating","communicate","VERB"
"M20134082_JLM","Version 4","nephew","BOI","communicating to others","others","other","NOUN"
"M20134082_JLM","Version 4","yam","BOI","food","food","food","NOUN"
"M20134082_JLM","Version 4","yam","BOI","blunt force throwing object","blunt","blunt","NOUN"
"M20134082_JLM","Version 4","yam","BOI","blunt force throwing object","force","force","NOUN"
"M20134082_JLM","Version 4","yam","BOI","blunt force throwing object","throwing","throw","VERB"
"M20134082_JLM","Version 4","yam","BOI","blunt force throwing object","object","object","ADV"
"M20134082_JLM","Version 4","cable","BOI","weapon","weapon","weapon","NOUN"
"M20134082_JLM","Version 4","cable","BOI","signal converter","signal","signal","NOUN"
"M20134082_JLM","Version 4","cable","BOI","signal converter","converter","converter","NOUN"
"M20134082_JLM","Version 4","cable","BOI","rope for hoisting or arresting","rope","rope","NOUN"
