"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","drive","drive"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","buy alcohol","buy alcohol"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","buy cigarettes","buy cigarettes"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","travel","travel"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","sell alcohol","sell alcohol"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","buy drugs","buy drugs"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","buy vapes","buy vapes"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","sell drugs","sell drugs"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","teaching","teaching"
"5495fbf9fdf99b50089f79d8",11,"Version 96","licence","BOI","childcare","childcare"
"5495fbf9fdf99b50089f79d8",12,"Version 96","matchwood","BOI","start a fire","start a fire"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","eat","eat"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","cover in chocolate","cover in chocolate"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","break","break"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","snap","snap"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","melt","melt"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","boil","boil"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","freeze","freeze"
"5495fbf9fdf99b50089f79d8",13,"Version 96","honeycomb","BOI","hit people","hit people"
"5495fbf9fdf99b50089f79d8",14,"Version 96","wristband","BOI","wear","wear"
"5495fbf9fdf99b50089f79d8",14,"Version 96","wristband","BOI","ping","ping"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","season food","season food"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","cooking ingredient","cooking ingredient"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","eat","eat"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","smell","smell"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","sprinkle on the floor","sprinkle on the floor"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",15,"Version 96","sesame","BOI","toast","toast"
"5495fbf9fdf99b50089f79d8",16,"Version 96","clerk","BOI","paperwork","paperwork"
"5495fbf9fdf99b50089f79d8",16,"Version 96","clerk","BOI","talk to","talk to"
"5495fbf9fdf99b50089f79d8",16,"Version 96","clerk","BOI","finance","finance"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","write","write"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","chew","chew"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","spin","spin"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","draw","draw"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","scribble","scribble"
"5495fbf9fdf99b50089f79d8",17,"Version 96","pen","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","read","read"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","rip","rip"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","shred","shred"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","enjoy","enjoy"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","fold","fold"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","paper plane","paper plane"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","sell","sell"
"5495fbf9fdf99b50089f79d8",18,"Version 96","pamphlet","BOI","giveaway","giveaway"
"5495fbf9fdf99b50089f79d8",19,"Version 96","stomach","BOI","holds food","holds food"
"5495fbf9fdf99b50089f79d8",19,"Version 96","stomach","BOI","breaks down foods","breaks down foods"
"5495fbf9fdf99b50089f79d8",20,"Version 96","lad","BOI","talk to","talk to"
"5495fbf9fdf99b50089f79d8",20,"Version 96","lad","BOI","drink with","drink with"
"5495fbf9fdf99b50089f79d8",21,"Version 96","pail","BOI","hold water","hold water"
"5495fbf9fdf99b50089f79d8",21,"Version 96","pail","BOI","hold sand","hold sand"
"5495fbf9fdf99b50089f79d8",21,"Version 96","pail","BOI","carry liquids","carry liquids"
"5495fbf9fdf99b50089f79d8",21,"Version 96","pail","BOI","put on head","put on head"
"5495fbf9fdf99b50089f79d8",22,"Version 96","backscratcher","BOI","scratch back","scratch back"
"5495fbf9fdf99b50089f79d8",22,"Version 96","backscratcher","BOI","scratch head","scratch head"
"5495fbf9fdf99b50089f79d8",22,"Version 96","backscratcher","BOI","drag things along the floor","drag things along the floor"
"5495fbf9fdf99b50089f79d8",22,"Version 96","backscratcher","BOI","smash","smash"
"5495fbf9fdf99b50089f79d8",23,"Version 96","atlas","BOI","read","read"
"5495fbf9fdf99b50089f79d8",23,"Version 96","atlas","BOI","look at","look at"
"5495fbf9fdf99b50089f79d8",23,"Version 96","atlas","BOI","rip","rip"
"5495fbf9fdf99b50089f79d8",23,"Version 96","atlas","BOI","shred","shred"
"5495fbf9fdf99b50089f79d8",23,"Version 96","atlas","BOI","fold","fold"
"5495fbf9fdf99b50089f79d8",24,"Version 96","educator","BOI","talk","talk"
"5495fbf9fdf99b50089f79d8",24,"Version 96","educator","BOI","teach","teach"
"5495fbf9fdf99b50089f79d8",24,"Version 96","educator","BOI","set work","set work"
"5495fbf9fdf99b50089f79d8",25,"Version 96","tunic","BOI","wear","wear"
"5495fbf9fdf99b50089f79d8",25,"Version 96","tunic","BOI","wrap","wrap"
"5495fbf9fdf99b50089f79d8",25,"Version 96","tunic","BOI","use as a blanket","use as a blanket"
"5495fbf9fdf99b50089f79d8",26,"Version 96","scrapbook","BOI","read","read"
"5495fbf9fdf99b50089f79d8",26,"Version 96","scrapbook","BOI","look at","look at"
"5495fbf9fdf99b50089f79d8",26,"Version 96","scrapbook","BOI","reminiss","reminisce"
"5495fbf9fdf99b50089f79d8",27,"Version 96","sixpence","BOI","spend","spend"
"5495fbf9fdf99b50089f79d8",27,"Version 96","sixpence","BOI","hold","hold"
"5495fbf9fdf99b50089f79d8",27,"Version 96","sixpence","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",27,"Version 96","sixpence","BOI","drop","drop"
"5495fbf9fdf99b50089f79d8",27,"Version 96","sixpence","BOI","throw in a well","throw in a well"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","read","read"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","enjoy","enjoy"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","fold","fold"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","give away","give away"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","sell","sell"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","origami","origami"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","rip","rip"
"5495fbf9fdf99b50089f79d8",28,"Version 96","leaflet","BOI","shred","shred"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","tells time","tells time"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","ticks","ticks"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","stand on","stand on"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","smash break","smash break"
"5495fbf9fdf99b50089f79d8",29,"Version 96","clock","BOI","sit on","sit on"
"5495fbf9fdf99b50089f79d8",30,"Version 96","okra","BOI","splash water","splash water"
"5495fbf9fdf99b50089f79d8",31,"Version 96","leather","BOI","wear","wear"
"5495fbf9fdf99b50089f79d8",31,"Version 96","leather","BOI","shoes","shoes"
"5495fbf9fdf99b50089f79d8",31,"Version 96","leather","BOI","clothes","clothes"
"5495fbf9fdf99b50089f79d8",31,"Version 96","leather","BOI","belt","belt"
"5495fbf9fdf99b50089f79d8",31,"Version 96","leather","BOI","rug","rug"
"5495fbf9fdf99b50089f79d8",32,"Version 96","dustbin","BOI","wheel","wheel"
"5495fbf9fdf99b50089f79d8",32,"Version 96","dustbin","BOI","put rubbish in ","put rubbish in "
"5495fbf9fdf99b50089f79d8",32,"Version 96","dustbin","BOI","sit in","sit in"
"5495fbf9fdf99b50089f79d8",32,"Version 96","dustbin","BOI","pushover","pushover"
"5495fbf9fdf99b50089f79d8",32,"Version 96","dustbin","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","cook food","cook food"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","heat up","heat up"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","wear as a hat","wear as a hat"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","hit something with","hit something with"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","hold liquid","hold liquid"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","carry liquid","carry liquid"
"5495fbf9fdf99b50089f79d8",33,"Version 96","saucepan","BOI","as a drum","as a drum"
"5495fbf9fdf99b50089f79d8",34,"Version 96","jumper","BOI","wear","wear"
"5495fbf9fdf99b50089f79d8",34,"Version 96","jumper","BOI","sit on","sit on"
"5495fbf9fdf99b50089f79d8",34,"Version 96","jumper","BOI","tie around waist","tie around waist"
"5495fbf9fdf99b50089f79d8",35,"Version 96","equipment","BOI","use","use"
"5495fbf9fdf99b50089f79d8",35,"Version 96","equipment","BOI","store","store"
"5495fbf9fdf99b50089f79d8",35,"Version 96","equipment","BOI","tidy","tidy"
"5495fbf9fdf99b50089f79d8",35,"Version 96","equipment","BOI","carry","carry"
"5495fbf9fdf99b50089f79d8",35,"Version 96","equipment","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",36,"Version 96","stocking","BOI","fill","fill"
"5495fbf9fdf99b50089f79d8",36,"Version 96","stocking","BOI","wear","wear"
"5495fbf9fdf99b50089f79d8",36,"Version 96","stocking","BOI","open","open"
"5495fbf9fdf99b50089f79d8",36,"Version 96","stocking","BOI","close","close"
"5495fbf9fdf99b50089f79d8",37,"Version 96","aquarium","BOI","watch","watch"
"5495fbf9fdf99b50089f79d8",37,"Version 96","aquarium","BOI","look through","look through"
"5495fbf9fdf99b50089f79d8",37,"Version 96","aquarium","BOI","holds water","holds water"
"5495fbf9fdf99b50089f79d8",38,"Version 96","cornflakes","BOI","eat","eat"
"5495fbf9fdf99b50089f79d8",38,"Version 96","cornflakes","BOI","store","store"
"5495fbf9fdf99b50089f79d8",38,"Version 96","cornflakes","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",38,"Version 96","cornflakes","BOI","crush","crush"
"5495fbf9fdf99b50089f79d8",38,"Version 96","cornflakes","BOI","crunch","crunch"
"5495fbf9fdf99b50089f79d8",39,"Version 96","walnut","BOI","eat","eat"
"5495fbf9fdf99b50089f79d8",39,"Version 96","walnut","BOI","use as ingredient","use as ingredient"
"5495fbf9fdf99b50089f79d8",39,"Version 96","walnut","BOI","throw","throw"
"5495fbf9fdf99b50089f79d8",39,"Version 96","walnut","BOI","cook","cook"
"5495fbf9fdf99b50089f79d8",40,"Version 96","awning","BOI","collect rain","collect rain"
"56153d5e7ffc8a000a811ba8",11,"Version 92","torso","BOI","to demonstrate how the body works","to demonstrate how the body works"
"56153d5e7ffc8a000a811ba8",11,"Version 92","torso","BOI","to dress ","to dress "
"56153d5e7ffc8a000a811ba8",12,"Version 92","screen","BOI","to look at printed words","to look at printed words"
"56153d5e7ffc8a000a811ba8",12,"Version 92","screen","BOI","to show someone something","to show someone something"
"56153d5e7ffc8a000a811ba8",13,"Version 92","spokesman","BOI","to talk during a race","to talk during a race"
"56153d5e7ffc8a000a811ba8",13,"Version 92","spokesman","BOI","to talk up in a meeting","to talk up in a meeting"
"56153d5e7ffc8a000a811ba8",13,"Version 92","spokesman","BOI","to tell ideas to others","to tell ideas to others"
"56153d5e7ffc8a000a811ba8",14,"Version 92","newsprint","BOI","to use as fish and chips wrapper","to use as fish and chips wrapper"
