Stimuli.Cue,affordance_parsed,word,lemma,POS,Source
ashes,scatter,scatter,scatter,VERB,Prolific
flashlight,turn on/off,turn,turn,VERB,Prolific
antihistamine,digest,digest,digest,VERB,Prolific
hairbrush,brush hair,brush,brush,VERB,Prolific
hairbrush,brush hair,hair,hair,NOUN,Prolific
hairbrush,sing,sing,se,VERB,Prolific
cornfield,run through,run,run,NOUN,Prolific
woman,hug,hug,hug,VERB,Prolific
woman,talk to,talk,talk,VERB,Prolific
envelope,write on,write,write,VERB,Prolific
envelope,lick,lick,lick,VERB,Prolific
envelope,post,post,post,VERB,Prolific
commode,sit on,sit,sit,VERB,Prolific
vendor,speak to,speak,speak,VERB,Prolific
portfolio,look at,look,look,VERB,Prolific
tooth,bite,bite,bite,VERB,Prolific
tightrope,walk over,walk,walk,VERB,Prolific
cracker,crack,crack,crack,VERB,Prolific
cracker,eat,eat,eat,VERB,Prolific
cracker,throw,throw,throw,VERB,Prolific
grandparent,love,love,love,VERB,Prolific
grandparent,hug,hug,hug,VERB,Prolific
Picture Frame,framing a picture,framing,fram,VERB,Prolific
Picture Frame,framing a picture,picture,picture,NOUN,Prolific
Picture Frame,framing something other than a picture,framing,fram,VERB,Prolific
Picture Frame,framing something other than a picture,something,something,PRON,Prolific
Picture Frame,framing something other than a picture,picture,picture,NOUN,Prolific
Picture Frame,breaking,breaking,break,VERB,Prolific
Picture Frame,mending,mending,mende,VERB,Prolific
medication,consuming as directed by a medical practitioner,consuming,consume,VERB,Prolific
medication,consuming as directed by a medical practitioner,directed,direct,VERB,Prolific
medication,consuming as directed by a medical practitioner,medical,medical,ADJ,Prolific
medication,consuming as directed by a medical practitioner,practitioner,practitioner,NOUN,Prolific
medication,overdosing,overdosing,overdose,VERB,Prolific
medication,stockpiling,stockpiling,stockpile,VERB,Prolific
medication,giving to someone else,giving,give,VERB,Prolific
medication,giving to someone else,someone,someone,PRON,Prolific
medication,giving to someone else,else,else,ADJ,Prolific
medication,to fuel an addiction,fuel,fuel,NOUN,Prolific
medication,to fuel an addiction,addiction,addiction,VERB,Prolific
eyepiece,correcting vision,correcting,correct,VERB,Prolific
eyepiece,correcting vision,vision,correct vision,VERB,Prolific
eyepiece,fashion,fashion,fashion,NOUN,Prolific
eyepiece,disguise,disguise,disguise,VERB,Prolific
eyepiece,dressing up,dressing,dress up,VERB,Prolific
eyepiece,decoration,decoration,decorate,VERB,Prolific
pedal,bicycling,bicycling,bike,VERB,Prolific
tranquilizers,tranquilizing,tranquilizing,tranquilize,VERB,Prolific
tranquilizers,helping anxiety,helping,help,VERB,Prolific
tranquilizers,helping anxiety,anxiety,anxiety,NOUN,Prolific
tranquilizers,subduing a third party,subduing,subdue,VERB,Prolific
tranquilizers,subduing a third party,third,third,ADJ,Prolific
tranquilizers,subduing a third party,party,party,VERB,Prolific
tranquilizers,subduing an animal,subduing,subdue,VERB,Prolific
tranquilizers,subduing an animal,animal,animal,NOUN,Prolific
tranquilizers,fueling an addition,fueling,fuel,NOUN,Prolific
tranquilizers,fueling an addition,addition,addiction,VERB,Prolific
cabbage,cooking,cooking,cook,VERB,Prolific
cabbage,eating,eating,eat,VERB,Prolific
cabbage,growing,growing,grow,VERB,Prolific
cabbage,harvesting,harvesting,harvest,VERB,Prolific
cabbage,animal fodder,animal,animal,NOUN,Prolific
cabbage,animal fodder,fodder,fodder,NOUN,Prolific
cabbage,eye mask,eye,eye mask,VERB,Prolific
antiques,buying,buying,buy,VERB,Prolific
antiques,selling,selling,sell,VERB,Prolific
antiques,collecting,collecting,collect,VERB,Prolific
antiques,examining,examining,examine,VERB,Prolific
antiques,displaying,displaying,display,VERB,Prolific
antiques,learning about,learning,learn,VERB,Prolific
antiques,source for daytime television programmes,source,source,NOUN,Prolific
antiques,source for daytime television programmes,daytime,daytime,NOUN,Prolific
antiques,source for daytime television programmes,television,television,NOUN,Prolific
antiques,source for daytime television programmes,program,program,NOUN,Prolific
keyhole,inserting key into,inserting,insert,VERB,Prolific
keyhole,inserting key into,key,key,ADJ,Prolific
keyhole,looking through,looking,look,VERB,Prolific
keyhole,blocking up,blocking,block,VERB,Prolific
waste,disposing of,disposing,dispose,VERB,Prolific
waste,storing,storing,store,VERB,Prolific
waste,hoarding,hoarding,hoard,VERB,Prolific
waste,recycling,recycling,recycl,VERB,Prolific
sandbank,looking at,looking,look,VERB,Prolific
sandbank,climbing,climbing,climb,VERB,Prolific
sandbank,holding back floodwaters,holding,hold,VERB,Prolific
sandbank,holding back floodwaters,back,back,ADV,Prolific
sandbank,holding back floodwaters,floodwaters,floodwater,NOUN,Prolific
sandbank,plants and animal habitat,plants,plant,NOUN,Prolific
sandbank,plants and animal habitat,animal,animal,NOUN,Prolific
sandbank,plants and animal habitat,habitat,habitat,NOUN,Prolific
sandbank,sliding down,sliding,slide,VERB,Prolific
sandbank,digging in,digging,digge,VERB,Prolific
sandbank,building on,building,build,VERB,Prolific
laryngoscope,looking into a patient's throat,looking,look,VERB,Prolific
laryngoscope,looking into a patient's throat,throat,throat,NOUN,Prolific
laryngoscope,a prop for a play or tv show,prop,prop,VERB,Prolific
laryngoscope,a prop for a play or tv show,play,play,VERB,Prolific
laryngoscope,a prop for a play or tv show,show,show,VERB,Prolific
laryngoscope,exhibit in a medical museum,exhibit,exhibit,NOUN,Prolific
laryngoscope,exhibit in a medical museum,medical,medical,ADJ,Prolific
laryngoscope,exhibit in a medical museum,museum,museum,NOUN,Prolific
pomegranate,peeling,peeling,peel,VERB,Prolific
pomegranate,eating,eating,eat,VERB,Prolific
pomegranate,blending,blending,blend,VERB,Prolific
pomegranate,growing,growing,grow,VERB,Prolific
pomegranate,drying and using decoratively,drying,dry,VERB,Prolific
pomegranate,drying and using decoratively,using,use,VERB,Prolific
pomegranate,drying and using decoratively,decoratively,decorate,VERB,Prolific
playsuit,wearing,wearing,wear,VERB,Prolific
playsuit,making,making,make,NOUN,Prolific
playsuit,cutting into pieces,cutting,cut,VERB,Prolific
playsuit,cutting into pieces,pieces,piece,NOUN,Prolific
playsuit,designing,designing,designe,VERB,Prolific
playsuit,selling,selling,sell,VERB,Prolific
bazooka,as a weapon,weapon,weapon,VERB,Prolific
bazooka,as an exhibit,exhibit,exhibit,VERB,Prolific
prosecutor,prosecuting,prosecuting,prosecut,VERB,Prolific
prosecutor,all the other things one can do with a human being such as marrying it,things,thing,NOUN,Prolific
prosecutor,all the other things one can do with a human being such as marrying it,one,one,NUM,Prolific
prosecutor,all the other things one can do with a human being such as marrying it,can,can,AUX,Prolific
prosecutor,all the other things one can do with a human being such as marrying it,human,human,ADJ,Prolific
prosecutor,all the other things one can do with a human being such as marrying it,marrying,marry,VERB,Prolific
prosecutor,befriending it,befriending,befriend,VERB,Prolific
prosecutor,hurting it etc,hurting,hurt,VERB,Prolific
figurine,displaying,displaying,display,VERB,Prolific
figurine,hanging clothes on,hanging,hang,VERB,Prolific
figurine,hanging clothes on,clothes,clothes,NOUN,Prolific
figurine,decoration,decoration,decorate,VERB,Prolific
figurine,buying,buying,buy,VERB,Prolific
figurine,selling,selling,sell,VERB,Prolific
figurine,collecting,collecting,collect,VERB,Prolific
woodwork,creating,creating,create,VERB,Prolific
woodwork,as a hobby,hobby,hobby,NOUN,Prolific
woodwork,teaching,teaching,teach,VERB,Prolific
woodwork,using for its function,using,use,VERB,Prolific
woodwork,using for its function,function,function,VERB,Prolific
woodwork,using a table as a table,using,use,VERB,Prolific
hoop,hula hoop,hula,hula hoop,VERB,Prolific
hoop,hula hoop,hoop,hoop,NOUN,Prolific
hoop,use as a prop in various games eg as a safe zone,use,use,VERB,Prolific
hoop,use as a prop in various games eg as a safe zone,prop,prop,VERB,Prolific
hoop,use as a prop in various games eg as a safe zone,various,various,ADJ,Prolific
