"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","affordance_corrected"
"M20248455C.W.",16,"Version 22","needlepoint",641,"sell","sell"
"M20248455C.W.",16,"Version 22","needlepoint",641,"add to","add to"
"M20248455C.W.",16,"Version 22","needlepoint",641,"make patches","make patches"
"M20248455C.W.",16,"Version 22","needlepoint",641,"teach","teach"
"M20248455C.W.",16,"Version 22","needlepoint",641,"learn","learn"
"M20248455C.W.",17,"Version 22","puddle",656,"splash","splash"
"M20248455C.W.",17,"Version 22","puddle",656,"drain","drain"
"M20248455C.W.",17,"Version 22","puddle",656,"drink","drink"
"M20248455C.W.",17,"Version 22","puddle",656,"collect","collect"
"M20248455C.W.",17,"Version 22","puddle",656,"observe","observe"
"M20248455C.W.",17,"Version 22","puddle",656,"study","study"
"M20248455C.W.",17,"Version 22","puddle",656,"research","research"
"M20248455C.W.",17,"Version 22","puddle",656,"soak","soak"
"M20248455C.W.",17,"Version 22","puddle",656,"sit in","sit in"
"M20248455C.W.",17,"Version 22","puddle",656,"treat","treat"
"M20248455C.W.",17,"Version 22","puddle",656,"photograph","photograph"
"M20248455C.W.",17,"Version 22","puddle",656,"videograph","video"
"M20248455C.W.",17,"Version 22","puddle",656,"dry up","dry up"
"M20248455C.W.",17,"Version 22","puddle",656,"fill in","fill in"
"M20248455C.W.",18,"Version 22","peephole",644,"spy","spy"
"M20248455C.W.",18,"Version 22","peephole",644,"look through","look through"
"M20248455C.W.",18,"Version 22","peephole",644,"pass notes","pass notes"
"M20248455C.W.",18,"Version 22","peephole",644,"talk through","talk through"
"M20248455C.W.",18,"Version 22","peephole",644,"blow through","blow through"
"M20248455C.W.",18,"Version 22","peephole",644,"breathe through","breathe through"
"M20248455C.W.",18,"Version 22","peephole",644,"fill in","fill in"
"M20248455C.W.",18,"Version 22","peephole",644,"widen","widen"
"M20248455C.W.",19,"Version 22","drone",661,"fly","fly"
"M20248455C.W.",19,"Version 22","drone",661,"crash","crash"
"M20248455C.W.",19,"Version 22","drone",661,"repair","repair"
"M20248455C.W.",19,"Version 22","drone",661,"buy","buy"
"M20248455C.W.",19,"Version 22","drone",661,"sell","sell"
"M20248455C.W.",19,"Version 22","drone",661,"aerial footage","aerial footage"
"M20248455C.W.",19,"Version 22","drone",661,"ship","ship"
"M20248455C.W.",19,"Version 22","drone",661,"deliver","deliver"
"M20248455C.W.",19,"Version 22","drone",661,"observe","observe"
"M20248455C.W.",19,"Version 22","drone",661,"collect data","collect data"
"M20248455C.W.",19,"Version 22","drone",661,"spy","spy"
"M20248455C.W.",19,"Version 22","drone",661,"relay information","relay information"
"M20248455C.W.",20,"Version 22","dress",659,"destroy","destroy"
"M20248455C.W.",20,"Version 22","dress",659,"repurpose","repurposed"
"M20248455C.W.",20,"Version 22","dress",659,"wear","wear"
"M20248455C.W.",20,"Version 22","dress",659,"buy","buy"
"M20248455C.W.",20,"Version 22","dress",659,"sell","sell"
"M20248455C.W.",20,"Version 22","dress",659,"decorate","decorate"
"M20248455C.W.",20,"Version 22","dress",659,"dye","dye"
"M20248455C.W.",20,"Version 22","dress",659,"display","display"
"M20248455C.W.",20,"Version 22","dress",659,"political statement","political statement"
"M20248455C.W.",20,"Version 22","dress",659,"take off","take off"
"M20248455C.W.",20,"Version 22","dress",659,"model","model"
"M20248455C.W.",20,"Version 22","dress",659,"design","design"
"M20248455C.W.",20,"Version 22","dress",659,"tourniquet","tourniquet"
"M20248455C.W.",20,"Version 22","dress",659,"soak up.","soak up."
"M20248455C.W.",21,"Version 22","clipper",651,"cut hair","cut hair"
"M20248455C.W.",21,"Version 22","clipper",651,"dog grooming","dog grooming"
"M20248455C.W.",21,"Version 22","clipper",651,"shave beard","shave beard"
"M20248455C.W.",21,"Version 22","clipper",651,"shave legs","shave legs"
"M20248455C.W.",21,"Version 22","clipper",651,"manscape","manscape"
"M20248455C.W.",21,"Version 22","clipper",651,"make rugs","make rugs"
"M20248455C.W.",21,"Version 22","clipper",651,"shear sheep","shear sheep"
"M20248455C.W.",21,"Version 22","clipper",651,"buy","buy"
"M20248455C.W.",21,"Version 22","clipper",651,"sell","sell"
"M20248455C.W.",21,"Version 22","clipper",651,"test","test"
"M20248455C.W.",21,"Version 22","clipper",651,"study","study"
"M20248455C.W.",21,"Version 22","clipper",651,"take apart","take apart"
"M20248455C.W.",21,"Version 22","clipper",651,"put back together","put back together"
"M20248455C.W.",21,"Version 22","clipper",651,"make noise","make noise"
"M20248455C.W.",22,"Version 22","parachute",637,"jump from airplane","jump from airplane"
"M20248455C.W.",22,"Version 22","parachute",637,"paraglide","paraglide"
"M20248455C.W.",22,"Version 22","parachute",637,"as blanket","as blanket"
"M20248455C.W.",22,"Version 22","parachute",637,"to deliver","to deliver"
"M20248455C.W.",22,"Version 22","parachute",637,"protect","protect"
"M20248455C.W.",22,"Version 22","parachute",637,"provide shelter","provide shelter"
"M20248455C.W.",22,"Version 22","parachute",637,"repurpose","repurposed"
"M20248455C.W.",22,"Version 22","parachute",637,"destroy","destroy"
"M20248455C.W.",22,"Version 22","parachute",637,"glide","glide"
"M20248455C.W.",22,"Version 22","parachute",637,"buy","buy"
"M20248455C.W.",22,"Version 22","parachute",637,"sell","sell"
"M20248455C.W.",22,"Version 22","parachute",637,"decorate","decorate"
"M20248455C.W.",22,"Version 22","parachute",637,"collect","collect"
"M20248455C.W.",23,"Version 22","boat",645,"drive","drive"
"M20248455C.W.",23,"Version 22","boat",645,"tug","tug"
"M20248455C.W.",23,"Version 22","boat",645,"ship","ship"
"M20248455C.W.",23,"Version 22","boat",645,"fish","fish"
"M20248455C.W.",23,"Version 22","boat",645,"study","study"
"M20248455C.W.",23,"Version 22","boat",645,"observe","observe"
"M20248455C.W.",23,"Version 22","boat",645,"experiment","experiment"
"M20248455C.W.",23,"Version 22","boat",645,"landing strip","landing strip"
"M20248455C.W.",23,"Version 22","boat",645,"housing","housing"
"M20248455C.W.",23,"Version 22","boat",645,"voyages","voyages"
"M20248455C.W.",23,"Version 22","boat",645,"sailing","sailing"
"M20248455C.W.",23,"Version 22","boat",645,"buy","buy"
"M20248455C.W.",23,"Version 22","boat",645,"sell","sell"
"M20248455C.W.",23,"Version 22","boat",645,"decorate","decorate"
"M20248455C.W.",23,"Version 22","boat",645,"repurpose","repurposed"
"M20248455C.W.",23,"Version 22","boat",645,"collect","collect"
"M20248455C.W.",24,"Version 22","buckwheat",640,"buy","buy"
"M20248455C.W.",24,"Version 22","buckwheat",640,"sell","sell"
"M20248455C.W.",24,"Version 22","buckwheat",640,"sow","sow"
"M20248455C.W.",24,"Version 22","buckwheat",640,"grow","grow"
"M20248455C.W.",24,"Version 22","buckwheat",640,"breed","breed"
"M20248455C.W.",24,"Version 22","buckwheat",640,"observe","observe"
"M20248455C.W.",24,"Version 22","buckwheat",640,"experiment","experiment"
"M20248455C.W.",24,"Version 22","buckwheat",640,"make twine","make twine"
"M20248455C.W.",24,"Version 22","buckwheat",640,"dry out","dry out"
"M20248455C.W.",24,"Version 22","buckwheat",640,"harvest","harvest"
"M20248455C.W.",24,"Version 22","buckwheat",640,"cultivate","cultivate"
"M20248455C.W.",24,"Version 22","buckwheat",640,"make bales","make bales"
"M20248455C.W.",24,"Version 22","buckwheat",640,"feed","feed"
"M20248455C.W.",24,"Version 22","buckwheat",640,"eat","eat"
"M20248455C.W.",24,"Version 22","buckwheat",640,"bedding","bedding"
"M20248455C.W.",25,"Version 22","stockbroker",650,"make money","make money"
"M20248455C.W.",25,"Version 22","stockbroker",650,"lose money","lose money"
"M20248455C.W.",25,"Version 22","stockbroker",650,"borrow money","borrow money"
"M20248455C.W.",25,"Version 22","stockbroker",650,"learn from","learn from"
"M20248455C.W.",25,"Version 22","stockbroker",650,"teach","teach"
"M20248455C.W.",25,"Version 22","stockbroker",650,"work for","work for"
"M20248455C.W.",25,"Version 22","stockbroker",650,"hire","hire"
"M20248455C.W.",25,"Version 22","stockbroker",650,"steal","steal"
"M20248455C.W.",25,"Version 22","stockbroker",650,"buy","buy"
"M20248455C.W.",25,"Version 22","stockbroker",650,"sell","sell"
"M20248455C.W.",25,"Version 22","stockbroker",650,"date","date"
"M20248455C.W.",25,"Version 22","stockbroker",650,"love","love"
"M20248455C.W.",26,"Version 22","artist",652,"buy from","buy from"
"M20248455C.W.",26,"Version 22","artist",652,"sell to","sell to"
"M20248455C.W.",26,"Version 22","artist",652,"date","date"
"M20248455C.W.",26,"Version 22","artist",652,"hire","hire"
"M20248455C.W.",26,"Version 22","artist",652,"work for","work for"
"M20248455C.W.",26,"Version 22","artist",652,"steal from","steal from"
"M20248455C.W.",26,"Version 22","artist",652,"gain inspiration","gain inspiration"
"M20248455C.W.",26,"Version 22","artist",652,"learn from","learn from"
"M20248455C.W.",26,"Version 22","artist",652,"teach","teach"
"M20248455C.W.",27,"Version 22","diaphragm",642,"inhale","inhale"
"M20248455C.W.",27,"Version 22","diaphragm",642,"exhale","exhale"
"M20248455C.W.",27,"Version 22","diaphragm",642,"research","research"
"M20248455C.W.",27,"Version 22","diaphragm",642,"observe","observe"
"M20248455C.W.",27,"Version 22","diaphragm",642,"experiment","experiment"
"M20248455C.W.",27,"Version 22","diaphragm",642,"remove","remove"
"M20248455C.W.",27,"Version 22","diaphragm",642,"tranquilize","tranquilize"
"M20248455C.W.",27,"Version 22","diaphragm",642,"buy","buy"
"M20248455C.W.",27,"Version 22","diaphragm",642,"sell","sell"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"buy","buy"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"sell","sell"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"eat","eat"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"toast","toast"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"dip with","dip with"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"snack","snack"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"feed","feed"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"study","study"
"M20248455C.W.",28,"Version 22","pumpernickel",647,"experiment","experiment"
"M20248455C.W.",29,"Version 22","trunk",632,"storage","storage"
"M20248455C.W.",29,"Version 22","trunk",632,"buy","buy"
"M20248455C.W.",29,"Version 22","trunk",632,"sell","sell"
"M20248455C.W.",29,"Version 22","trunk",632,"decorate","decorate"
"M20248455C.W.",29,"Version 22","trunk",632,"refurbis","refurbish"
"M20248455C.W.",29,"Version 22","trunk",632,"refinish","refinish"
"M20248455C.W.",29,"Version 22","trunk",632,"restore","restore"
"M20248455C.W.",30,"Version 22","wigmaker",646,"buy from","buy from"
"M20248455C.W.",30,"Version 22","wigmaker",646,"sell to","sell to"
"M20248455C.W.",30,"Version 22","wigmaker",646,"date","date"
"M20248455C.W.",30,"Version 22","wigmaker",646,"learn from","learn from"
"M20248455C.W.",30,"Version 22","wigmaker",646,"teach","teach"
"M20248455C.W.",30,"Version 22","wigmaker",646,"steal from","steal from"
"M20248455C.W.",31,"Version 22","seawater",634,"evaporate","evaporate"
"M20248455C.W.",31,"Version 22","seawater",634,"cook with","cook with"
"M20248455C.W.",31,"Version 22","seawater",634,"titrate","an"
"M20248455C.W.",31,"Version 22","seawater",634,"filter","filter"
"M20248455C.W.",31,"Version 22","seawater",634,"aquarium","aquarium"
"M20248455C.W.",31,"Version 22","seawater",634,"bathe in","bathe in"
"M20248455C.W.",31,"Version 22","seawater",634,"observe","observe"
"M20248455C.W.",31,"Version 22","seawater",634,"experiment","experiment"
"M20248455C.W.",31,"Version 22","seawater",634,"buy","buy"
"M20248455C.W.",31,"Version 22","seawater",634,"sell","sell"
"M20248455C.W.",32,"Version 22","rabbit",643,"eat","eat"
"M20248455C.W.",32,"Version 22","rabbit",643,"play with","play with"
"M20248455C.W.",32,"Version 22","rabbit",643,"love","love"
"M20248455C.W.",32,"Version 22","rabbit",643,"companionship","companionship"
"M20248455C.W.",32,"Version 22","rabbit",643,"fur","fur"
"M20248455C.W.",32,"Version 22","rabbit",643,"luck","luck"
"M20248455C.W.",32,"Version 22","rabbit",643,"breeding","breeding"
"M20248455C.W.",32,"Version 22","rabbit",643,"buy","buy"
"M20248455C.W.",32,"Version 22","rabbit",643,"sell","sell"
"M20248455C.W.",32,"Version 22","rabbit",643,"care for","care for"
"M20248455C.W.",33,"Version 22","beach",638,"picnic","picnic"
"M20248455C.W.",33,"Version 22","beach",638,"date","date"
"M20248455C.W.",33,"Version 22","beach",638,"walking","walking"
"M20248455C.W.",33,"Version 22","beach",638,"running","running"
"M20248455C.W.",33,"Version 22","beach",638,"swimming","swimming"
"M20248455C.W.",33,"Version 22","beach",638,"research","research"
"M20248455C.W.",33,"Version 22","beach",638,"tide pool observation","tide pool observation"
"M20248455C.W.",33,"Version 22","beach",638,"restore","restore"
"M20248455C.W.",33,"Version 22","beach",638,"get sand","get sand"
"M20248455C.W.",33,"Version 22","beach",638,"get seawater","get seawater"
"M20248455C.W.",33,"Version 22","beach",638,"collect shells","collect shells"
"M20248455C.W.",33,"Version 22","beach",638,"go fishing","go fishing"
"M20248455C.W.",33,"Version 22","beach",638,"buy","buy"
"M20248455C.W.",33,"Version 22","beach",638,"sell","sell"
"M20248455C.W.",33,"Version 22","beach",638,"build on","build on"
"M20248455C.W.",34,"Version 22","shield",648,"protect","protect"
"M20248455C.W.",34,"Version 22","shield",648,"use as weapon","use as weapon"
"M20248455C.W.",34,"Version 22","shield",648,"use as saucer","use as saucer"
"M20248455C.W.",34,"Version 22","shield",648,"throw","throw"
"M20248455C.W.",34,"Version 22","shield",648,"buy","buy"
"M20248455C.W.",34,"Version 22","shield",648,"sell ","sell "
"M20248455C.W.",35,"Version 22","clam",658,"eat","eat"
"M20248455C.W.",35,"Version 22","clam",658,"observe","observe"
"M20248455C.W.",35,"Version 22","clam",658,"research","research"
"M20248455C.W.",35,"Version 22","clam",658,"experiment","experiment"
"M20248455C.W.",35,"Version 22","clam",658,"remove","remove"
"M20248455C.W.",35,"Version 22","clam",658,"dissassemble","disassemble"
"M20248455C.W.",35,"Version 22","clam",658,"cook","cook"
"M20248455C.W.",35,"Version 22","clam",658,"teach","teach"
"M20248455C.W.",35,"Version 22","clam",658,"collect shell","collect shell"
"M20248455C.W.",36,"Version 22","television",653,"watch","watch"
"M20248455C.W.",36,"Version 22","television",653,"buy","buy"
"M20248455C.W.",36,"Version 22","television",653,"sell","sell"
"M20248455C.W.",36,"Version 22","television",653,"research","research"
"M20248455C.W.",36,"Version 22","television",653,"experiment","experiment"
"M20248455C.W.",36,"Version 22","television",653,"dissassemble","disassemble"
"M20248455C.W.",36,"Version 22","television",653,"reassemble","reassemble"
"M20248455C.W.",36,"Version 22","television",653,"replace","replace"
"M20248455C.W.",36,"Version 22","television",653,"advertise","advertise"
"M20248455C.W.",36,"Version 22","television",653,"broadcast","broadcast"
"M20248455C.W.",36,"Version 22","television",653,"relay information","relay information"
"M20248455C.W.",37,"Version 22","boomerang",649,"buy","buy"
"M20248455C.W.",37,"Version 22","boomerang",649,"sell","sell"
"M20248455C.W.",37,"Version 22","boomerang",649,"throw","throw"
"M20248455C.W.",37,"Version 22","boomerang",649,"catch","catch"
"M20248455C.W.",37,"Version 22","boomerang",649,"weaponize","weaponize"
"M20248455C.W.",38,"Version 22","mountainside",636,"process","process"
"M20248455C.W.",38,"Version 22","mountainside",636,"live on","live on"
"M20248455C.W.",38,"Version 22","mountainside",636,"build on","build on"
"M20248455C.W.",38,"Version 22","mountainside",636,"farm on","farm on"
"M20248455C.W.",38,"Version 22","mountainside",636,"observe","observe"
"M20248455C.W.",38,"Version 22","mountainside",636,"research","research"
"M20248455C.W.",38,"Version 22","mountainside",636,"buy","buy"
"M20248455C.W.",38,"Version 22","mountainside",636,"sell","sell"
"M20248455C.W.",39,"Version 22","rosebush",655,"grow","grow"
"M20248455C.W.",39,"Version 22","rosebush",655,"observe","observe"
"M20248455C.W.",39,"Version 22","rosebush",655,"buy","buy"
"M20248455C.W.",39,"Version 22","rosebush",655,"sell","sell"
"M20248455C.W.",39,"Version 22","rosebush",655,"display","display"
"M20248455C.W.",39,"Version 22","rosebush",655,"harvest","harvest"
"M20248455C.W.",39,"Version 22","rosebush",655,"collect","collect"
"M20248455C.W.",39,"Version 22","rosebush",655,"landscape","landscape"
"M20248455C.W.",39,"Version 22","rosebush",655,"trim","trim"
"M20248455C.W.",40,"Version 22","nightstick",639,"beat","beat"
"M20248455C.W.",40,"Version 22","nightstick",639,"intimidate","intimidate"
"M20248455C.W.",40,"Version 22","nightstick",639,"buy","buy"
"M20248455C.W.",40,"Version 22","nightstick",639,"sell","sell"
"M20248455C.W.",40,"Version 22","nightstick",639,"repurpose","repurposed"
"M20290865_PSJ",11,"Version 15","refrigerator",436,"to put foods","to put foods"
"M20290865_PSJ",11,"Version 15","refrigerator",436,"keep things cold","keep things cold"
"M20290865_PSJ",11,"Version 15","refrigerator",436,"preserve perishables","preserve perishables"
"M20290865_PSJ",12,"Version 15","keyboard",446,"typing","typing"
"M20290865_PSJ",13,"Version 15","money",426,"paying bills","paying bills"
"M20290865_PSJ",13,"Version 15","money",426,"buying food","buying food"
"M20290865_PSJ",13,"Version 15","money",426,"helping the poor","helping the poor"
"M20290865_PSJ",14,"Version 15","grandma",449,"watch after the kids","watch after the kids"
"M20290865_PSJ",14,"Version 15","grandma",449,"cook meals","cook meals"
"M20290865_PSJ",14,"Version 15","grandma",449,"ask for money ","ask for money "
"M20290865_PSJ",15,"Version 15","sibling",425,"drive you places","drive you places"
"M20290865_PSJ",15,"Version 15","sibling",425,"makes you miserable","makes you miserable"
"M20290865_PSJ",15,"Version 15","sibling",425,"buy you things","buy you things"
"M20290865_PSJ",16,"Version 15","newlyweds",448,"have a wedding party","have a wedding party"
"M20290865_PSJ",17,"Version 15","cake",441,"eating","eating"
"M20290865_PSJ",17,"Version 15","cake",441,"feeding","feeding"
"M20290865_PSJ",18,"Version 15","pooch",447,"keep things n","keep things n"
"M20290865_PSJ",19,"Version 15","parachutist",438,"take you safely on the parachute","take you safely on the parachute"
"M20290865_PSJ",20,"Version 15","cap",428,"cover you head","cover you head"
"M20290865_PSJ",20,"Version 15","cap",428,"protect you from the sun\","protect you from the sun\"
"M20290865_PSJ",21,"Version 15","slut",434,"sex","sex"
"M20290865_PSJ",22,"Version 15","tongs",450,"pick up foods","pick up foods"
"M20290865_PSJ",23,"Version 15","essay",440,"to give opinions on a topic","to give opinions on a topic"
"M20290865_PSJ",24,"Version 15","lifeboat",444,"keep you afloat on water","keep you afloat on water"
"M20290865_PSJ",24,"Version 15","lifeboat",444,"keeps you from drowning","keeps you from drowning"
"M20290865_PSJ",25,"Version 15","investigator",423,"finds out information","finds out information"
"M20290865_PSJ",25,"Version 15","investigator",423,"figures out the bad gy","figures out the bad an"
"M20290865_PSJ",26,"Version 15","storekeeper",443,"watches over the stores","watches over the stores"
"M20290865_PSJ",26,"Version 15","storekeeper",443,"keeps items in the store neat and accessible","keeps items in the store neat and accessible"
"M20290865_PSJ",26,"Version 15","storekeeper",443,"cashes out items","cashes out items"
"M20290865_PSJ",26,"Version 15","storekeeper",443,"removes security tags","removes security tags"
"M20290865_PSJ",27,"Version 15","teapot",451,"heats water","heats water"
"M20290865_PSJ",28,"Version 15","trapeze",429,"swing on","swing on"
"M20290865_PSJ",29,"Version 15","rod",439,"hang things on","hang things on"
"M20290865_PSJ",30,"Version 15","burger",445,"eat","eat"
"M20290865_PSJ",31,"Version 15","newsstand",427,"buys and sells newspapers ","buys and sells newspapers "
"M20290865_PSJ",31,"Version 15","newsstand",427,"sells snacks and drinks","sells snacks and drinks"
"M20290865_PSJ",32,"Version 15","oceanographer",431,"studies plants and animals in a marine environment ","studies plants and animals in a marine environment "
"M20290865_PSJ",33,"Version 15","sundeck",422,"open space to go relax","open space to go relax"
"M20290865_PSJ",34,"Version 15","claw",424,"pick things up","pick things up"
"M20290865_PSJ",34,"Version 15","claw",424,"scratch you","scratch you"
"M20290865_PSJ",34,"Version 15","claw",424,"animals indicator if they are unsafe","animals indicator if they are unsafe"
"M20290865_PSJ",35,"Version 15","restaurant",435,"to eat food in","to eat food in"
"M20290865_PSJ",35,"Version 15","restaurant",435,"to buy food from","to buy food from"
"M20290865_PSJ",35,"Version 15","restaurant",435,"cooks","cooks"
"M20290865_PSJ",36,"Version 15","thermometer",430,"takes your temperature","takes your temperature"
"M20290865_PSJ",36,"Version 15","thermometer",430,"tests the temperature of food and water","tests the temperature of food and water"
"M20290865_PSJ",37,"Version 15","apartment",432,"to live in","to live in"
"M20290865_PSJ",38,"Version 15","corridor",442,"to walk in","to walk in"
"M20290865_PSJ",38,"Version 15","corridor",442,"to keep shoes","to keep shoes"
"M20290865_PSJ",39,"Version 15","racket",437,"to hit balls with","to hit balls with"
"M20290865_PSJ",40,"Version 15","flounder",433,"a fish in the ecosystem","a fish in the ecosystem"
"M20301206MU",11,"Version 31","mansions",922,"live","live"
"M20301206MU",11,"Version 31","mansions",922,"rent","rent"
"M20301206MU",11,"Version 31","mansions",922,"paint","paint"
"M20301206MU",11,"Version 31","mansions",922,"clean","clean"
"M20301206MU",11,"Version 31","mansions",922,"events","events"
"M20301206MU",12,"Version 31","nightcaps",904,"sleep","sleep"
"M20301206MU",12,"Version 31","nightcaps",904,"rest","rest"
"M20301206MU",12,"Version 31","nightcaps",904,"night","night"
"M20301206MU",12,"Version 31","nightcaps",904,"put on","put on"
"M20301206MU",13,"Version 31","goatee",918,"cut","cut"
"M20301206MU",13,"Version 31","goatee",918,"grow out","grow out"
"M20301206MU",13,"Version 31","goatee",918,"wear","wear"
"M20301206MU",13,"Version 31","goatee",918,"shave","shave"
"M20301206MU",14,"Version 31","pub",923,"drink","drink"
"M20301206MU",14,"Version 31","pub",923,"party","party"
"M20301206MU",14,"Version 31","pub",923,"bar","bar"
"M20301206MU",14,"Version 31","pub",923,"friends","friends"
"M20301206MU",15,"Version 31","latch",911,"hold on","hold on"
"M20301206MU",15,"Version 31","latch",911,"stay with it","stay with it"
"M20301206MU",16,"Version 31","drain",908,"eptmy out","empty out"
"M20301206MU",17,"Version 31","sailcloth",902,"sail","sail"
"M20301206MU",17,"Version 31","sailcloth",902,"cut","cut"
"M20301206MU",17,"Version 31","sailcloth",902,"ride","ride"
"M20301206MU",17,"Version 31","sailcloth",902,"wet","wet"
"M20301206MU",17,"Version 31","sailcloth",902,"wind","wind"
"M20301206MU",18,"Version 31","hairstyle",912,"parties","parties"
"M20301206MU",18,"Version 31","hairstyle",912,"hair","hair"
"M20301206MU",18,"Version 31","hairstyle",912,"style","style"
"M20301206MU",18,"Version 31","hairstyle",912,"wear","wear"
"M20301206MU",18,"Version 31","hairstyle",912,"cut","cut"
"M20301206MU",18,"Version 31","hairstyle",912,"culr","curl"
"M20301206MU",18,"Version 31","hairstyle",912,"straithen","straighten"
"M20301206MU",19,"Version 31","daisy",929,"flower","flower"
"M20301206MU",19,"Version 31","daisy",929,"paint","paint"
"M20301206MU",19,"Version 31","daisy",929,"wear","wear"
"M20301206MU",19,"Version 31","daisy",929,"cut","cut"
"M20301206MU",19,"Version 31","daisy",929,"give","give"
"M20301206MU",20,"Version 31","compressor",924,"compose","compose"
"M20301206MU",21,"Version 31","incubator",913,"hold together","hold together"
"M20301206MU",22,"Version 31","dentist",926,"clean","clean"
"M20301206MU",23,"Version 31","folder",917,"hold","hold"
"M20301206MU",24,"Version 31","chronometer",931,"watch","watch"
"M20301206MU",24,"Version 31","chronometer",931,"time","time"
"M20301206MU",24,"Version 31","chronometer",931,"space","space"
"M20301206MU",25,"Version 31","shrubbery",905,"cut","cut"
"M20301206MU",25,"Version 31","shrubbery",905,"trim","trim"
"M20301206MU",25,"Version 31","shrubbery",905,"short","short"
"M20301206MU",25,"Version 31","shrubbery",905,"fix","fix"
"M20301206MU",26,"Version 31","dynamite",927,"grow","grow"
"M20301206MU",26,"Version 31","dynamite",927,"susscue","an"
"M20301206MU",27,"Version 31","tie",907,"close","close"
"M20301206MU",27,"Version 31","tie",907,"put together","put together"
"M20301206MU",28,"Version 31","marmalade",916,"cut","cut"
"M20301206MU",28,"Version 31","marmalade",916,"ear","ear"
"M20301206MU",28,"Version 31","marmalade",916,"drink","drink"
"M20301206MU",28,"Version 31","marmalade",916,"mix","mix"
"M20301206MU",29,"Version 31","memo",928,"clue","clue"
"M20301206MU",29,"Version 31","memo",928,"saying","saying"
"M20301206MU",29,"Version 31","memo",928,"statement","statement"
"M20301206MU",30,"Version 31","prop",919,"thing","thing"
"M20301206MU",30,"Version 31","prop",919,"object","object"
"M20301206MU",31,"Version 31","wing",906,"fly","fly"
"M20301206MU",31,"Version 31","wing",906,"eat","eat"
"M20301206MU",31,"Version 31","wing",906,"cook","cook"
"M20301206MU",31,"Version 31","wing",906,"mix","mix"
"M20301206MU",31,"Version 31","wing",906,"draw","draw"
"M20301206MU",32,"Version 31","crossword",921,"game","game"
"M20301206MU",32,"Version 31","crossword",921,"brain","brain"
"M20301206MU",33,"Version 31","worm",920,"cut","cut"
"M20301206MU",33,"Version 31","worm",920,"eat","eat"
"M20301206MU",33,"Version 31","worm",920,"drink","drink"
"M20301206MU",33,"Version 31","worm",920,"feed","feed"
"M20301206MU",33,"Version 31","worm",920,"step on","step on"
"M20301206MU",34,"Version 31","gravel",915,"drive on","drive on"
"M20301206MU",34,"Version 31","gravel",915,"make","make"
"M20301206MU",34,"Version 31","gravel",915,"cut","cut"
"M20301206MU",34,"Version 31","gravel",915,"shape","shape"
"M20301206MU",35,"Version 31","theologian",914,"engages","engages"
"M20301206MU",35,"Version 31","theologian",914,"learn","learn"
"M20301206MU",36,"Version 31","fiddle",930,"miss with","miss with"
"M20301206MU",36,"Version 31","fiddle",930,"bored","bored"
"M20301206MU",36,"Version 31","fiddle",930,"mix","mix"
"M20301206MU",36,"Version 31","fiddle",930,"write","write"
"M20301206MU",36,"Version 31","fiddle",930,"create","create"
"M20301206MU",37,"Version 31","hurdle",909,"jump","jump"
"M20301206MU",37,"Version 31","hurdle",909,"rum","rum"
"M20301206MU",37,"Version 31","hurdle",909,"stomp","stomp"
"M20301206MU",37,"Version 31","hurdle",909,"stop","stop"
"M20301206MU",37,"Version 31","hurdle",909,"trip","trip"
"M20301206MU",37,"Version 31","hurdle",909,"jog","jog"
"M20301206MU",37,"Version 31","hurdle",909,"sprint","sprint"
"M20301206MU",37,"Version 31","hurdle",909,"walk","walk"
"M20301206MU",38,"Version 31","outfit",925,"wear","wear"
"M20301206MU",38,"Version 31","outfit",925,"plan","plan"
"M20301206MU",38,"Version 31","outfit",925,"make","make"
"M20301206MU",38,"Version 31","outfit",925,"draw","draw"
"M20301206MU",38,"Version 31","outfit",925,"cut","cut"
"M20301206MU",38,"Version 31","outfit",925,"take","take"
"M20301206MU",38,"Version 31","outfit",925,"picture","picture"
"M20301206MU",38,"Version 31","outfit",925,"make","make"
"M20301206MU",39,"Version 31","repairer",903,"fix","fix"
"M20301206MU",39,"Version 31","repairer",903,"make","make"
"M20301206MU",39,"Version 31","repairer",903,"redo","redo"
"M20301206MU",40,"Version 31","warden",910,"wear","wear"
"M20302550_bc",11,"Version 36","screwdriver",1070,"work","work"
"M20302550_bc",11,"Version 36","screwdriver",1070,"walls","walls"
"M20302550_bc",11,"Version 36","screwdriver",1070,"furniture","furniture"
"M20302550_bc",11,"Version 36","screwdriver",1070,"toys","toys"
"M20302550_bc",11,"Version 36","screwdriver",1070,"tools","tools"
"M20302550_bc",11,"Version 36","screwdriver",1070,"building","building"
"M20302550_bc",12,"Version 36","harmonica",1062,"music","music"
"M20302550_bc",12,"Version 36","harmonica",1062,"calm","calm"
"M20302550_bc",12,"Version 36","harmonica",1062,"sound","sound"
"M20302550_bc",12,"Version 36","harmonica",1062,"teaching","teaching"
