"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"56a930c711926500056e6eed",11,"Version 9","rancher","BOI","farm","farm"
"56a930c711926500056e6eed",11,"Version 9","rancher","BOI","care for animals","care for animals"
"56a930c711926500056e6eed",12,"Version 9","goblet","BOI","drink out of","drink out of"
"56a930c711926500056e6eed",12,"Version 9","goblet","BOI","decoration","decoration"
"56a930c711926500056e6eed",13,"Version 9","cane","BOI","for walking","for walking"
"56a930c711926500056e6eed",13,"Version 9","cane","BOI","dance","dance"
"56a930c711926500056e6eed",14,"Version 9","altarpiece","BOI","decoration","decoration"
"56a930c711926500056e6eed",15,"Version 9","platter","BOI","eat food off","eat food off"
"56a930c711926500056e6eed",15,"Version 9","platter","BOI","decoration","decoration"
"56a930c711926500056e6eed",16,"Version 9","asparagus","BOI","eat","eat"
"56a930c711926500056e6eed",16,"Version 9","asparagus","BOI","side decoration on a plate","side decoration on a plate"
"56a930c711926500056e6eed",16,"Version 9","asparagus","BOI","cook","cook"
"56a930c711926500056e6eed",17,"Version 9","wrapper","BOI","cover","cover"
"56a930c711926500056e6eed",17,"Version 9","wrapper","BOI","to keep warm","to keep warm"
"56a930c711926500056e6eed",18,"Version 9","veal","BOI","eat","eat"
"56a930c711926500056e6eed",18,"Version 9","veal","BOI","cook","cook"
"56a930c711926500056e6eed",19,"Version 9","wound","BOI","cut","cut"
"56a930c711926500056e6eed",19,"Version 9","wound","BOI","graze","graze"
"56a930c711926500056e6eed",20,"Version 9","chemicals","BOI","cleaning","cleaning"
"56a930c711926500056e6eed",21,"Version 9","clay","BOI","pottery","pottery"
"56a930c711926500056e6eed",21,"Version 9","clay","BOI","building","building"
"56a930c711926500056e6eed",22,"Version 9","tube","BOI","transport","transport"
"56a930c711926500056e6eed",22,"Version 9","tube","BOI","storage","storage"
"56a930c711926500056e6eed",23,"Version 9","block","BOI","build","build"
"56a930c711926500056e6eed",23,"Version 9","block","BOI","throw","throw"
"56a930c711926500056e6eed",24,"Version 9","suit","BOI","wear","wear"
"56a930c711926500056e6eed",24,"Version 9","suit","BOI","sell","sell"
"56a930c711926500056e6eed",24,"Version 9","suit","BOI","buy","buy"
"56a930c711926500056e6eed",25,"Version 9","bench","BOI","sit","sit"
"56a930c711926500056e6eed",25,"Version 9","bench","BOI","lie","lie"
"56a930c711926500056e6eed",26,"Version 9","token","BOI","pay","pay"
"56a930c711926500056e6eed",26,"Version 9","token","BOI","keep","keep"
"56a930c711926500056e6eed",27,"Version 9","saleslady","BOI","selling","selling"
"56a930c711926500056e6eed",28,"Version 9","shell","BOI","decorate","decorate"
"56a930c711926500056e6eed",28,"Version 9","shell","BOI","listen","listen"
"56a930c711926500056e6eed",29,"Version 9","belly","BOI","feed","feed"
"56a930c711926500056e6eed",30,"Version 9","coleslaw","BOI","eat","eat"
"56a930c711926500056e6eed",32,"Version 9","hardware","BOI","build","build"
