"Username","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","word","lemma","POS"
"575f387c91f8b40006c332e1","Version 41","binoculars","BOI","finding things","finding","find","NOUN"
"575f387c91f8b40006c332e1","Version 41","binoculars","BOI","finding things","things","thing","NOUN"
"575f387c91f8b40006c332e1","Version 41","binoculars","BOI","setting things on fire","setting","set","NOUN"
"575f387c91f8b40006c332e1","Version 41","binoculars","BOI","setting things on fire","things","thing","NOUN"
"575f387c91f8b40006c332e1","Version 41","binoculars","BOI","setting things on fire","fire","fire","NOUN"
"575f387c91f8b40006c332e1","Version 41","taxi","BOI","transportation","transportation","transportation","NOUN"
"575f387c91f8b40006c332e1","Version 41","taxi","BOI","logistics(?)","logistics","logistic","NOUN"
"575f387c91f8b40006c332e1","Version 41","taxi","BOI","deliveries","deliveries","delivery","NOUN"
"575f387c91f8b40006c332e1","Version 41","taxi","BOI","safety","safety","safety","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","lighting rooms","lighting","lighting","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","lighting rooms","rooms","room","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","illuminating dark areas","illuminating","illuminat","VERB"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","illuminating dark areas","dark","dark","ADJ"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","illuminating dark areas","areas","area","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","heating","heating","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","spaces","space","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","like","like","INTJ"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","enclosures","enclosur","NOUN"
"575f387c91f8b40006c332e1","Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","snakes","snake","NOUN"
"575f387c91f8b40006c332e1","Version 41","mammal","BOI","food","food","food","NOUN"
"575f387c91f8b40006c332e1","Version 41","mammal","BOI","companionship","companionship","companionship","NOUN"
"575f387c91f8b40006c332e1","Version 41","mammal","BOI","materials (leather","materials","materials","NOUN"
"575f387c91f8b40006c332e1","Version 41","mammal","BOI","materials (leather","leather","leather","NOUN"
"575f387c91f8b40006c332e1","Version 41","mammal","BOI","bones)","bones","bone","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","building walls","building","building","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","building walls","walls","wall","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","building buildings","building","building","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","building buildings","buildings","building","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","used as a weapon","used","use","VERB"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","used as a weapon","weapon","weapon","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","doorstop","doorstop","doorstop","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","paper weight","paper","paper","NOUN"
"575f387c91f8b40006c332e1","Version 41","brickwork","BOI","paper weight","weight","weight","NOUN"
"575f387c91f8b40006c332e1","Version 41","damsel","BOI","companionship","companionship","companionship","NOUN"
"575f387c91f8b40006c332e1","Version 41","damsel","BOI","employment","employment","employment","NOUN"
"575f387c91f8b40006c332e1","Version 41","damsel","BOI","labour","labor","labor","NOUN"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","removing smells","removing","remove","VERB"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","removing smells","smells","smell","NOUN"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","improving smells","improving","improve","VERB"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","improving smells","smells","smell","NOUN"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","blinding someone","blinding","blind","NOUN"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","blinding someone","someone","someone","PRON"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","starting a fire","starting","start","VERB"
"575f387c91f8b40006c332e1","Version 41","cologne","BOI","starting a fire","fire","fire","NOUN"
"575f387c91f8b40006c332e1","Version 41","backgammon","BOI","play with","play","play","VERB"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","for storing things","storing","storing","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","for storing things","things","thing","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","sitting on","sitting","sit","VERB"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","riding down a slope","riding","ride","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","riding down a slope","slope","slope","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","as a weapon","weapon","weapon","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","as a fashion accessory ","fashion","fashion","NOUN"
"575f387c91f8b40006c332e1","Version 41","suitcase","BOI","as a fashion accessory ","accessory","accessory","INTJ"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to get closer to someone","get","get","VERB"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to get closer to someone","closer","closer","ADJ"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to get closer to someone","someone","someone","PRON"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to appease someone","appease","appease","INTJ"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to appease someone","someone","someone","PRON"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to say sorry to someone","say","say","VERB"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to say sorry to someone","sorry","sorry","INTJ"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to say sorry to someone","someone","someone","PRON"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to show love","show","show","VERB"
"575f387c91f8b40006c332e1","Version 41","gift","BOI","to show love","love","love","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","a home","home","home","ADV"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","a shelter from weather","shelter","shelter","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","a shelter from weather","weather","weather","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","a space for activities","space","space","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","a space for activities","activities","activity","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","as a decoration","decoration","decoration","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","fuel on a fire","fuel","fuel","NOUN"
"575f387c91f8b40006c332e1","Version 41","tepee","BOI","fuel on a fire","fire","fire","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","masturbation","masturbation","masturbation","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","pleasuring others","pleasuring","pleasur","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","pleasuring others","others","other","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","scaring people away","scaring","scar","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","scaring people away","people","people","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","scaring people away","away","away","ADV"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","as a weapon","weapon","weapon","NOUN"
"575f387c91f8b40006c332e1","Version 41","dildo","BOI","decoration","decoration","decoration","NOUN"
"575f387c91f8b40006c332e1","Version 41","lei","BOI","as a gift","gift","gift","NOUN"
"575f387c91f8b40006c332e1","Version 41","lei","BOI","a decoration","decoration","decoration","NOUN"
"575f387c91f8b40006c332e1","Version 41","lei","BOI","a greeting","greeting","greeting","NOUN"
"575f387c91f8b40006c332e1","Version 41","tricycle","BOI","transport","transport","transport","NOUN"
"575f387c91f8b40006c332e1","Version 41","tricycle","BOI","getting fitter","getting","get","VERB"
"575f387c91f8b40006c332e1","Version 41","tricycle","BOI","getting fitter","fitter","fitter","NOUN"
"575f387c91f8b40006c332e1","Version 41","tricycle","BOI","g","g","g","X"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","doing chores","chores","chor","NOUN"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","paying rent","paying","pay","VERB"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","paying rent","rent","rent","VERB"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","being a general dogsbody","general","general","ADJ"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","being a general dogsbody","dogsbody","dogsbody","NOUN"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","for safety","safety","safety","NOUN"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","companionship","companionship","companionship","NOUN"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","to lessen burdens","lessen","lessen","ADV"
"575f387c91f8b40006c332e1","Version 41","roommate","BOI","to lessen burdens","burdens","burden","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","to use more of the worlds resources","use","use","VERB"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","to use more of the worlds resources","worlds","worlds","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","to use more of the worlds resources","resources","resource","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","for fame","fame","fame","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","for prestige","prestige","prestige","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","for menial labour","menial","menial","ADJ"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","for menial labour","labor","labor","NOUN"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","to lower your networth","lower","lower","ADJ"
"575f387c91f8b40006c332e1","Version 41","offspring","BOI","to lower your networth","networth","networth","NOUN"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","cracking nuts","cracking","crack","VERB"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","cracking nuts","nuts","nut","NOUN"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","opening lobster","opening","open","NOUN"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","opening lobster","lobster","lobster","NOUN"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","cracking open most crustaceans ","cracking","crack","VERB"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","cracking open most crustaceans ","open","open","ADJ"
"575f387c91f8b40006c332e1","Version 41","nutcracker","BOI","cracking open most crustaceans ","crustaceans","crustacean","NOUN"
"575f387c91f8b40006c332e1","Version 41","germ","BOI","to learn","learn","learn","VERB"
"575f387c91f8b40006c332e1","Version 41","germ","BOI","to teach","teach","teach","NOUN"
"575f387c91f8b40006c332e1","Version 41","germ","BOI","making vaccines","making","make","NOUN"
"575f387c91f8b40006c332e1","Version 41","germ","BOI","making vaccines","vaccines","vaccine","NOUN"
"575f387c91f8b40006c332e1","Version 41","germ","BOI","digesting","digesting","digest","VERB"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","food for animals","food","food","NOUN"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","food for animals","animals","animal","NOUN"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","a pet","pet","pet","NOUN"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","a companion","companion","companion","NOUN"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","food","food","food","NOUN"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","dissecting (teaching?) ","dissecting","dissect","VERB"
"575f387c91f8b40006c332e1","Version 41","snail","BOI","dissecting (teaching?) ","teaching","teache","NOUN"
"575f387c91f8b40006c332e1","Version 41","bridegroom","BOI","a source for a new suit","source","source","NOUN"
"575f387c91f8b40006c332e1","Version 41","bridegroom","BOI","a source for a new suit","new","new","ADJ"
"575f387c91f8b40006c332e1","Version 41","bridegroom","BOI","a source for a new suit","suit","suit","NOUN"
"575f387c91f8b40006c332e1","Version 41","bridegroom","BOI","companionship","companionship","companionship","NOUN"
"575f387c91f8b40006c332e1","Version 41","bridegroom","BOI","an inspiration ","inspiration","inspiration","NOUN"
"575f387c91f8b40006c332e1","Version 41","calipers","BOI","to measure","measure","measure","NOUN"
"575f387c91f8b40006c332e1","Version 41","calipers","BOI","to calculate body fat","calculate","calculate","VERB"
"575f387c91f8b40006c332e1","Version 41","calipers","BOI","to calculate body fat","body","body","NOUN"
"575f387c91f8b40006c332e1","Version 41","calipers","BOI","to calculate body fat","fat","fat","NOUN"
"575f387c91f8b40006c332e1","Version 41","narcotics","BOI","for release","release","release","INTJ"
"575f387c91f8b40006c332e1","Version 41","narcotics","BOI","for fun","fun","fun","NOUN"
"575f387c91f8b40006c332e1","Version 41","narcotics","BOI","for money","money","money","NOUN"
"575f387c91f8b40006c332e1","Version 41","game","BOI","to entertain","entertain","entertain","ADJ"
"575f387c91f8b40006c332e1","Version 41","game","BOI","to learn","learn","learn","VERB"
"575f387c91f8b40006c332e1","Version 41","game","BOI","to exercise","exercise","exercise","NOUN"
"575f387c91f8b40006c332e1","Version 41","game","BOI","to compete","compete","compete","VERB"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","to shield from weather","shield","shield","NOUN"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","to shield from weather","weather","weather","NOUN"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","as a fashion accessory","fashion","fashion","NOUN"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","as a fashion accessory","accessory","accessory","INTJ"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","as fuel","fuel","fuel","NOUN"
"575f387c91f8b40006c332e1","Version 41","fedora","BOI","for its materials","materials","materials","NOUN"
"575f387c91f8b40006c332e1","Version 41","broccoli","BOI","to eat","eat","eat","VERB"
"575f387c91f8b40006c332e1","Version 41","broccoli","BOI","for compost","compost","compost","VERB"
"575f387c91f8b40006c332e1","Version 41","broccoli","BOI","to feed animals","feed","feed","NOUN"
"575f387c91f8b40006c332e1","Version 41","broccoli","BOI","to feed animals","animals","animal","NOUN"
"575f387c91f8b40006c332e1","Version 41","train","BOI","to travel","travel","travel","NOUN"
"575f387c91f8b40006c332e1","Version 41","train","BOI","transporting things","transporting","transport","VERB"
"575f387c91f8b40006c332e1","Version 41","train","BOI","transporting things","things","thing","NOUN"
"575f387c91f8b40006c332e1","Version 41","train","BOI","suicide","suicide","suicide","NOUN"
"575f387c91f8b40006c332e1","Version 41","train","BOI","for entertainment (trainspotters?)","entertainment","entertainment","NOUN"
"575f387c91f8b40006c332e1","Version 41","train","BOI","for entertainment (trainspotters?)","trainspotters","trainspotter","NOUN"
"575f387c91f8b40006c332e1","Version 41","chairwoman","BOI","companionship","companionship","companionship","NOUN"
"575f387c91f8b40006c332e1","Version 41","chairwoman","BOI","for a promotion","promotion","promotion","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","washing self","washing","washe","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","washing self","self","self","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","washing clothes","washing","washe","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","washing clothes","clothes","clothe","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","planter box","planter","planter","NOUN"
"583c7c44164cd30001c345d6","Version 89","bathtub","BOI","planter box","box","box","NOUN"
"583c7c44164cd30001c345d6","Version 89","crackers","BOI","food","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","crackers","BOI","art","art","art","NOUN"
"583c7c44164cd30001c345d6","Version 89","crackers","BOI","noise maker","noise","noise","NOUN"
"583c7c44164cd30001c345d6","Version 89","crackers","BOI","noise maker","maker","maker","NOUN"
"583c7c44164cd30001c345d6","Version 89","husband","BOI","partner","partner","partner","NOUN"
"583c7c44164cd30001c345d6","Version 89","husband","BOI","father","father","father","NOUN"
"583c7c44164cd30001c345d6","Version 89","husband","BOI","helper","helper","helper","NOUN"
"583c7c44164cd30001c345d6","Version 89","rail","BOI","guide","guide","guide","NOUN"
"583c7c44164cd30001c345d6","Version 89","rail","BOI","help getting down stairs","help","help","VERB"
"583c7c44164cd30001c345d6","Version 89","rail","BOI","help getting down stairs","getting","get","VERB"
"583c7c44164cd30001c345d6","Version 89","rail","BOI","help getting down stairs","stairs","stair","NOUN"
"583c7c44164cd30001c345d6","Version 89","waitress","BOI","deliver food","deliver","deliver","VERB"
"583c7c44164cd30001c345d6","Version 89","waitress","BOI","deliver food","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","waitress","BOI","accept payment","accept","accept","VERB"
"583c7c44164cd30001c345d6","Version 89","waitress","BOI","accept payment","payment","payment","NOUN"
"583c7c44164cd30001c345d6","Version 89","waitress","BOI","cleaning","cleaning","cleaning","NOUN"
"583c7c44164cd30001c345d6","Version 89","mum","BOI","friend","friend","friend","NOUN"
"583c7c44164cd30001c345d6","Version 89","mum","BOI","helper","helper","helper","NOUN"
"583c7c44164cd30001c345d6","Version 89","congresswoman","BOI","passing bills","passing","pass","NOUN"
"583c7c44164cd30001c345d6","Version 89","congresswoman","BOI","passing bills","bills","bills","NOUN"
"583c7c44164cd30001c345d6","Version 89","congresswoman","BOI","spokesperson","spokesperson","spokesperson","NOUN"
"583c7c44164cd30001c345d6","Version 89","barkeep","BOI","deliver drinks","deliver","deliver","VERB"
"583c7c44164cd30001c345d6","Version 89","barkeep","BOI","deliver drinks","drinks","drink","NOUN"
"583c7c44164cd30001c345d6","Version 89","barkeep","BOI","accept payment","accept","accept","VERB"
"583c7c44164cd30001c345d6","Version 89","barkeep","BOI","accept payment","payment","payment","NOUN"
"583c7c44164cd30001c345d6","Version 89","picnicker","BOI","food?","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","cupboard","BOI","storage","storage","storage","NOUN"
"583c7c44164cd30001c345d6","Version 89","cupboard","BOI","hiding","hiding","hi","VERB"
"583c7c44164cd30001c345d6","Version 89","rocker","BOI","musician","musician","musician","NOUN"
"583c7c44164cd30001c345d6","Version 89","catwalk","BOI","bridge","bridge","bridge","NOUN"
"583c7c44164cd30001c345d6","Version 89","banister","BOI","railing","railing","railing","NOUN"
"583c7c44164cd30001c345d6","Version 89","banister","BOI","guide","guide","guide","NOUN"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","coverage from rain","coverage","coverage","NOUN"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","coverage from rain","rain","rain","NOUN"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","keep head warm","keep","keep","VERB"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","keep head warm","head","head","NOUN"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","keep head warm","warm","warm","ADJ"
"583c7c44164cd30001c345d6","Version 89","hat","BOI","storage","storage","storage","NOUN"
"583c7c44164cd30001c345d6","Version 89","trash","BOI","storage","storage","storage","NOUN"
"583c7c44164cd30001c345d6","Version 89","trash","BOI","waste bin","waste","waste","NOUN"
"583c7c44164cd30001c345d6","Version 89","trash","BOI","waste bin","bin","bin","NOUN"
"583c7c44164cd30001c345d6","Version 89","trash","BOI","hiding something","hiding","hi","VERB"
"583c7c44164cd30001c345d6","Version 89","trash","BOI","hiding something","something","something","PRON"
"583c7c44164cd30001c345d6","Version 89","brooch","BOI","art","art","art","NOUN"
"583c7c44164cd30001c345d6","Version 89","jar","BOI","noise maker","noise","noise","NOUN"
"583c7c44164cd30001c345d6","Version 89","jar","BOI","noise maker","maker","maker","NOUN"
"583c7c44164cd30001c345d6","Version 89","jar","BOI","storage","storage","storage","NOUN"
"583c7c44164cd30001c345d6","Version 89","icepick","BOI","weapon","weapon","weapon","NOUN"
"583c7c44164cd30001c345d6","Version 89","icepick","BOI","chiseling ice","chiseling","chiseling","NOUN"
"583c7c44164cd30001c345d6","Version 89","icepick","BOI","chiseling ice","ice","ice","NOUN"
"583c7c44164cd30001c345d6","Version 89","guestroom","BOI","bed","bed","bed","NOUN"
"583c7c44164cd30001c345d6","Version 89","guestroom","BOI","hiding spot","hiding","hi","VERB"
"583c7c44164cd30001c345d6","Version 89","guestroom","BOI","hiding spot","spot","spot","NOUN"
"583c7c44164cd30001c345d6","Version 89","band","BOI","musician ","musician","musician","NOUN"
"583c7c44164cd30001c345d6","Version 89","band","BOI","music","music","music","NOUN"
"583c7c44164cd30001c345d6","Version 89","band","BOI","holding things","holding","hold","NOUN"
"583c7c44164cd30001c345d6","Version 89","band","BOI","holding things","things","thing","NOUN"
"583c7c44164cd30001c345d6","Version 89","entree","BOI","food","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","dwarf","BOI","short","short","short","ADJ"
"583c7c44164cd30001c345d6","Version 89","dwarf","BOI","friend","friend","friend","NOUN"
"583c7c44164cd30001c345d6","Version 89","dwarf","BOI","helper","helper","helper","NOUN"
"583c7c44164cd30001c345d6","Version 89","radio","BOI","entertainment","entertainment","entertainment","NOUN"
"583c7c44164cd30001c345d6","Version 89","radio","BOI","music","music","music","NOUN"
"583c7c44164cd30001c345d6","Version 89","radio","BOI","news","news","news","NOUN"
"583c7c44164cd30001c345d6","Version 89","radio","BOI","ads","ads","ads","NOUN"
"583c7c44164cd30001c345d6","Version 89","garb","BOI","clothing","clothing","clothing","NOUN"
"583c7c44164cd30001c345d6","Version 89","lick","BOI","feeling","feeling","feel","NOUN"
"583c7c44164cd30001c345d6","Version 89","lick","BOI","wet","wet","wet","ADJ"
"583c7c44164cd30001c345d6","Version 89","hamburger","BOI","food","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","croquette","BOI","food","food","food","NOUN"
"583c7c44164cd30001c345d6","Version 89","needles","BOI","medicine","medicine","medicine","NOUN"
"583c7c44164cd30001c345d6","Version 89","needles","BOI","drugs","drugs","drug","NOUN"
"583c7c44164cd30001c345d6","Version 89","lace","BOI","tie something","tie","tie","NOUN"
"583c7c44164cd30001c345d6","Version 89","lace","BOI","tie something","something","something","PRON"
"583c7c44164cd30001c345d6","Version 89","plaintiff","BOI","court","court","court","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","put feet on it","put","put","VERB"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","put feet on it","feet","foot","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","hold door open with it","hold","hold","INTJ"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","hold door open with it","door","door","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","hold door open with it","open","open","ADJ"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","put stuff on top of it","put","put","VERB"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","put stuff on top of it","stuff","stuff","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","put stuff on top of it","top","top","ADJ"
"596e1edd39e9d00001b7bb98","Version 44","footstool","BOI","stand on it","stand","stand","VERB"
"596e1edd39e9d00001b7bb98","Version 44","handbag","BOI","put stuff in it","put","put","VERB"
"596e1edd39e9d00001b7bb98","Version 44","handbag","BOI","put stuff in it","stuff","stuff","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","handbag","BOI","hit people with it","hit","hit","VERB"
"596e1edd39e9d00001b7bb98","Version 44","handbag","BOI","hit people with it","people","people","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","drink it","drink","drink","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","make a molotov cocktail","make","make","VERB"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","make a molotov cocktail","cocktail","cocktail","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","mix it","mix","mix","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","give it to someone","give","give","VERB"
"596e1edd39e9d00001b7bb98","Version 44","vodka","BOI","give it to someone","someone","someone","PRON"
"596e1edd39e9d00001b7bb98","Version 44","residence","BOI","live in it?","live","live","VERB"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it to navigate","use","use","VERB"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it to navigate","navigate","navigate","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it as an aesthetic background object","use","use","VERB"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it as an aesthetic background object","aesthetic","aesthetic","ADJ"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it as an aesthetic background object","background","background","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","compass","BOI","use it as an aesthetic background object","object","object","ADV"
"596e1edd39e9d00001b7bb98","Version 44","shortbread","BOI","eat it","eat","eat","VERB"
"596e1edd39e9d00001b7bb98","Version 44","shortbread","BOI","feed it to someone or something else","feed","feed","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","shortbread","BOI","feed it to someone or something else","someone","someone","PRON"
"596e1edd39e9d00001b7bb98","Version 44","shortbread","BOI","feed it to someone or something else","something","something","PRON"
"596e1edd39e9d00001b7bb98","Version 44","shortbread","BOI","feed it to someone or something else","else","else","ADJ"
"596e1edd39e9d00001b7bb98","Version 44","cellophane","BOI","wrap stuff with it","wrap","wrap","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","cellophane","BOI","wrap stuff with it","stuff","stuff","NOUN"
"596e1edd39e9d00001b7bb98","Version 44","yearbook","BOI","look at it","look","look","VERB"
"596e1edd39e9d00001b7bb98","Version 44","yearbook","BOI","put it on the shelf","put","put","VERB"
