"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"575f387c91f8b40006c332e1",11,"Version 41","salt","BOI","preserving food","preserving food"
"575f387c91f8b40006c332e1",11,"Version 41","salt","BOI","making saline solution","making saline solution"
"575f387c91f8b40006c332e1",11,"Version 41","salt","BOI","tanning leather","tanning leather"
"575f387c91f8b40006c332e1",11,"Version 41","salt","BOI","flavouring food","flavoring food"
"575f387c91f8b40006c332e1",11,"Version 41","salt","BOI","killing slugs","killing slugs"
"575f387c91f8b40006c332e1",12,"Version 41","horseshoe","BOI","playing horseshoes","playing horseshoes"
"575f387c91f8b40006c332e1",12,"Version 41","horseshoe","BOI","protecting horses hooves ","protecting horses hooves "
"575f387c91f8b40006c332e1",13,"Version 41","binoculars","BOI","train spotting","train spotting"
"575f387c91f8b40006c332e1",13,"Version 41","binoculars","BOI","bird watching","bird watching"
"575f387c91f8b40006c332e1",13,"Version 41","binoculars","BOI","spying","spying"
"575f387c91f8b40006c332e1",13,"Version 41","binoculars","BOI","finding things","finding things"
"575f387c91f8b40006c332e1",13,"Version 41","binoculars","BOI","setting things on fire","setting things on fire"
"575f387c91f8b40006c332e1",14,"Version 41","taxi","BOI","transportation","transportation"
"575f387c91f8b40006c332e1",14,"Version 41","taxi","BOI","logistics(?)","logistics(?)"
"575f387c91f8b40006c332e1",14,"Version 41","taxi","BOI","deliveries","deliveries"
"575f387c91f8b40006c332e1",14,"Version 41","taxi","BOI","safety","safety"
"575f387c91f8b40006c332e1",15,"Version 41","bulb","BOI","lighting rooms","lighting rooms"
"575f387c91f8b40006c332e1",15,"Version 41","bulb","BOI","illuminating dark areas","illuminating dark areas"
"575f387c91f8b40006c332e1",15,"Version 41","bulb","BOI","heating spaces (like enclosures for snakes)","heating spaces (like enclosures for snakes)"
"575f387c91f8b40006c332e1",16,"Version 41","mammal","BOI","food","food"
"575f387c91f8b40006c332e1",16,"Version 41","mammal","BOI","companionship","companionship"
"575f387c91f8b40006c332e1",16,"Version 41","mammal","BOI","materials (leather","materials (leather"
"575f387c91f8b40006c332e1",16,"Version 41","mammal","BOI","bones)","bones)"
"575f387c91f8b40006c332e1",17,"Version 41","brickwork","BOI","building walls","building walls"
"575f387c91f8b40006c332e1",17,"Version 41","brickwork","BOI","building buildings","building buildings"
"575f387c91f8b40006c332e1",17,"Version 41","brickwork","BOI","used as a weapon","used as a weapon"
"575f387c91f8b40006c332e1",17,"Version 41","brickwork","BOI","doorstop","doorstop"
"575f387c91f8b40006c332e1",17,"Version 41","brickwork","BOI","paper weight","paper weight"
"575f387c91f8b40006c332e1",18,"Version 41","damsel","BOI","companionship","companionship"
"575f387c91f8b40006c332e1",18,"Version 41","damsel","BOI","employment","employment"
"575f387c91f8b40006c332e1",18,"Version 41","damsel","BOI","labour","labor"
"575f387c91f8b40006c332e1",19,"Version 41","cologne","BOI","removing smells","removing smells"
"575f387c91f8b40006c332e1",19,"Version 41","cologne","BOI","improving smells","improving smells"
"575f387c91f8b40006c332e1",19,"Version 41","cologne","BOI","blinding someone","blinding someone"
"575f387c91f8b40006c332e1",19,"Version 41","cologne","BOI","starting a fire","starting a fire"
"575f387c91f8b40006c332e1",20,"Version 41","backgammon","BOI","play with","play with"
"575f387c91f8b40006c332e1",21,"Version 41","suitcase","BOI","for storing things","for storing things"
"575f387c91f8b40006c332e1",21,"Version 41","suitcase","BOI","sitting on","sitting on"
"575f387c91f8b40006c332e1",21,"Version 41","suitcase","BOI","riding down a slope","riding down a slope"
"575f387c91f8b40006c332e1",21,"Version 41","suitcase","BOI","as a weapon","as a weapon"
