Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
584ef02b78380e000175f013,blister,pop,pop,pop,VERB,Prolific
584ef02b78380e000175f013,rook,take,take,take,VERB,Prolific
584ef02b78380e000175f013,kazoo,play,play,play,VERB,Prolific
584ef02b78380e000175f013,kazoo,place,place,place,NOUN,Prolific
584ef02b78380e000175f013,kazoo,listen to,listen,listen,VERB,Prolific
584ef02b78380e000175f013,knickers,wear,wear,wear,VERB,Prolific
584ef02b78380e000175f013,knickers,sell,sell,sell,VERB,Prolific
584ef02b78380e000175f013,knickers,take off,take,take,VERB,Prolific
584ef02b78380e000175f013,knickers,put on,put,wear,VERB,Prolific
584ef02b78380e000175f013,orphan,adopt,adopt,adopt,VERB,Prolific
584ef02b78380e000175f013,orphan,foster,foster,foster,VERB,Prolific
584ef02b78380e000175f013,orphan,look after,look,look,VERB,Prolific
584ef02b78380e000175f013,croquet,play,play,play,VERB,Prolific
584ef02b78380e000175f013,croquet,watch,watch,watch,VERB,Prolific
584ef02b78380e000175f013,insole,wear,wear,wear,VERB,Prolific
584ef02b78380e000175f013,insole,put in,put,put,AUX,Prolific
584ef02b78380e000175f013,earwax,dissolve,dissolve,dissolve,VERB,Prolific
584ef02b78380e000175f013,earwax,remove,remove,remove,VERB,Prolific
584ef02b78380e000175f013,earwax,push in,push,push,VERB,Prolific
584ef02b78380e000175f013,buckwheat,harvest,harvest,harvest,VERB,Prolific
584ef02b78380e000175f013,buckwheat,eat,eat,eat,VERB,Prolific
584ef02b78380e000175f013,buckwheat,sell,sell,sell,VERB,Prolific
584ef02b78380e000175f013,stockbroker,go to,go,go,AUX,Prolific
584ef02b78380e000175f013,stockbroker,buy from,buy,buy,VERB,Prolific
584ef02b78380e000175f013,mint,eat,eat,eat,VERB,Prolific
584ef02b78380e000175f013,mint,flavour,flavor,flavor,VERB,Prolific
584ef02b78380e000175f013,swing,swing on,swing,swing,VERB,Prolific
584ef02b78380e000175f013,seashore,go to,go,go,AUX,Prolific
584ef02b78380e000175f013,seashore,swim in,swim,swim,VERB,Prolific
584ef02b78380e000175f013,antiseptics,apply,apply,apply,VERB,Prolific
584ef02b78380e000175f013,antiseptics,take,take,take,VERB,Prolific
584ef02b78380e000175f013,antiseptics,use,use,use,VERB,Prolific
584ef02b78380e000175f013,hitchhiker,kill,kill,kill,VERB,Prolific
584ef02b78380e000175f013,crap,eat,eat,eat,VERB,Prolific
584ef02b78380e000175f013,clothespin,use,use,use,VERB,Prolific
584ef02b78380e000175f013,poker,play,play,play,VERB,Prolific
584ef02b78380e000175f013,poker,watch,watch,watch,VERB,Prolific
584ef02b78380e000175f013,fern,plant,plant,plant,VERB,Prolific
584ef02b78380e000175f013,granite,quarry,quarry,quarry,INTJ,Prolific
584ef02b78380e000175f013,penknife,use,use,use,VERB,Prolific
584ef02b78380e000175f013,penknife,open,open,open,VERB,Prolific
584ef02b78380e000175f013,penknife,sell,sell,sell,VERB,Prolific
584ef02b78380e000175f013,coverall,wear,wear,wear,VERB,Prolific
584ef02b78380e000175f013,coverall,buy,buy,buy,VERB,Prolific
584ef02b78380e000175f013,coverall,take off,take,take,VERB,Prolific
584ef02b78380e000175f013,coverall,put on,put,wear,AUX,Prolific
584ef02b78380e000175f013,me,try,try,try,VERB,Prolific
584ef02b78380e000175f013,erection,nurse,nurse,nurse,NOUN,Prolific
584ef02b78380e000175f013,erection,pop,pop,pop,VERB,Prolific
