"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"584ef02b78380e000175f013",11,"Version 2","blister","BOI","pop","pop"
"584ef02b78380e000175f013",12,"Version 2","rook","BOI","take","take"
"584ef02b78380e000175f013",13,"Version 2","kazoo","BOI","play","play"
"584ef02b78380e000175f013",13,"Version 2","kazoo","BOI","place","place"
"584ef02b78380e000175f013",13,"Version 2","kazoo","BOI","listen to","listen to"
"584ef02b78380e000175f013",14,"Version 2","knickers","BOI","wear","wear"
"584ef02b78380e000175f013",14,"Version 2","knickers","BOI","sell","sell"
"584ef02b78380e000175f013",14,"Version 2","knickers","BOI","take off","take off"
"584ef02b78380e000175f013",14,"Version 2","knickers","BOI","put on","put on"
"584ef02b78380e000175f013",15,"Version 2","orphan","BOI","adopt","adopt"
"584ef02b78380e000175f013",15,"Version 2","orphan","BOI","foster","foster"
"584ef02b78380e000175f013",15,"Version 2","orphan","BOI","look after","look after"
"584ef02b78380e000175f013",15,"Version 2","orphan","BOI","be","be"
"584ef02b78380e000175f013",16,"Version 2","croquet","BOI","play","play"
"584ef02b78380e000175f013",16,"Version 2","croquet","BOI","watch","watch"
"584ef02b78380e000175f013",17,"Version 2","insole","BOI","wear","wear"
"584ef02b78380e000175f013",17,"Version 2","insole","BOI","put in","put in"
"584ef02b78380e000175f013",18,"Version 2","earwax","BOI","dissolve","dissolve"
"584ef02b78380e000175f013",18,"Version 2","earwax","BOI","remove","remove"
"584ef02b78380e000175f013",18,"Version 2","earwax","BOI","push in","push in"
"584ef02b78380e000175f013",19,"Version 2","buckwheat","BOI","harvest","harvest"
"584ef02b78380e000175f013",19,"Version 2","buckwheat","BOI","eat","eat"
"584ef02b78380e000175f013",19,"Version 2","buckwheat","BOI","sell","sell"
"584ef02b78380e000175f013",20,"Version 2","stockbroker","BOI","be","be"
"584ef02b78380e000175f013",20,"Version 2","stockbroker","BOI","go to","go to"
"584ef02b78380e000175f013",20,"Version 2","stockbroker","BOI","buy from","buy from"
"584ef02b78380e000175f013",21,"Version 2","mint","BOI","eat","eat"
"584ef02b78380e000175f013",21,"Version 2","mint","BOI","flavour","flavor"
"584ef02b78380e000175f013",22,"Version 2","swing","BOI","swing on","swing on"
"584ef02b78380e000175f013",23,"Version 2","seashore","BOI","go to","go to"
"584ef02b78380e000175f013",23,"Version 2","seashore","BOI","swim in","swim in"
"584ef02b78380e000175f013",24,"Version 2","antiseptics","BOI","apply","apply"
"584ef02b78380e000175f013",24,"Version 2","antiseptics","BOI","take","take"
"584ef02b78380e000175f013",24,"Version 2","antiseptics","BOI","use","use"
"584ef02b78380e000175f013",25,"Version 2","hitchhiker","BOI","be","be"
"584ef02b78380e000175f013",25,"Version 2","hitchhiker","BOI","kill","kill"
"584ef02b78380e000175f013",26,"Version 2","crap","BOI","do","do"
"584ef02b78380e000175f013",26,"Version 2","crap","BOI","eat","eat"
"584ef02b78380e000175f013",26,"Version 2","crap","BOI","be","be"
"584ef02b78380e000175f013",27,"Version 2","clothespin","BOI","use","use"
"584ef02b78380e000175f013",28,"Version 2","poker","BOI","play","play"
"584ef02b78380e000175f013",28,"Version 2","poker","BOI","watch","watch"
"584ef02b78380e000175f013",29,"Version 2","fern","BOI","plant","plant"
"584ef02b78380e000175f013",30,"Version 2","granite","BOI","quarry","quarry"
"584ef02b78380e000175f013",31,"Version 2","penknife","BOI","use","use"
"584ef02b78380e000175f013",31,"Version 2","penknife","BOI","open","open"
"584ef02b78380e000175f013",31,"Version 2","penknife","BOI","sell","sell"
"584ef02b78380e000175f013",32,"Version 2","coverall","BOI","wear","wear"
"584ef02b78380e000175f013",32,"Version 2","coverall","BOI","buy","buy"
"584ef02b78380e000175f013",32,"Version 2","coverall","BOI","take off","take off"
"584ef02b78380e000175f013",32,"Version 2","coverall","BOI","put on","put on"
"584ef02b78380e000175f013",33,"Version 2","me","BOI","try","try"
"584ef02b78380e000175f013",34,"Version 2","erection","BOI","nurse","nurse"
"584ef02b78380e000175f013",34,"Version 2","erection","BOI","pop","pop"
"584ef02b78380e000175f013",34,"Version 2","erection","BOI","have","have"
"584ef02b78380e000175f013",34,"Version 2","erection","BOI","feel","feel"
"584ef02b78380e000175f013",35,"Version 2","pedicurist","BOI","work as","work as"
"584ef02b78380e000175f013",35,"Version 2","pedicurist","BOI","be","be"
"584ef02b78380e000175f013",35,"Version 2","pedicurist","BOI","see","see"
"584ef02b78380e000175f013",36,"Version 2","debris","BOI","remove","remove"
"584ef02b78380e000175f013",36,"Version 2","debris","BOI","throw away","throw away"
"584ef02b78380e000175f013",36,"Version 2","debris","BOI","see","see"
"584ef02b78380e000175f013",37,"Version 2","uncle","BOI","become","become"
"584ef02b78380e000175f013",37,"Version 2","uncle","BOI","be","be"
"584ef02b78380e000175f013",38,"Version 2","footbridge","BOI","walk over","walk over"
"584ef02b78380e000175f013",38,"Version 2","footbridge","BOI","build","build"
"584ef02b78380e000175f013",39,"Version 2","marketeer","BOI","be","be"
"584ef02b78380e000175f013",39,"Version 2","marketeer","BOI","become","become"
"584ef02b78380e000175f013",40,"Version 2","pulley","BOI","use","use"
"599c1da9a954a50001ef1cb7",11,"Version 1","kiln","BOI","baking","baking"
"599c1da9a954a50001ef1cb7",11,"Version 1","kiln","BOI","warming","warming"
"599c1da9a954a50001ef1cb7",11,"Version 1","kiln","BOI","heating","heating"
"599c1da9a954a50001ef1cb7",11,"Version 1","kiln","BOI","pottery","pottery"
"599c1da9a954a50001ef1cb7",12,"Version 1","tapioca","BOI","eat","eat"
"599c1da9a954a50001ef1cb7",12,"Version 1","tapioca","BOI","throw","throw"
"599c1da9a954a50001ef1cb7",13,"Version 1","hookah","BOI","smoke","smoke"
"599c1da9a954a50001ef1cb7",14,"Version 1","aunt","BOI","cant","cant"
"599c1da9a954a50001ef1cb7",15,"Version 1","crossbar","BOI","pull ups","pull ups"
"599c1da9a954a50001ef1cb7",15,"Version 1","crossbar","BOI","hit with ball","hit with ball"
"599c1da9a954a50001ef1cb7",16,"Version 1","spool","BOI","twine","twine"
"599c1da9a954a50001ef1cb7",17,"Version 1","decor","BOI","paint","paint"
"599c1da9a954a50001ef1cb7",18,"Version 1","sod","BOI","turf","turf"
"599c1da9a954a50001ef1cb7",19,"Version 1","boy","BOI","cant","cant"
"599c1da9a954a50001ef1cb7",20,"Version 1","kumquat","BOI","eat","eat"
"599c1da9a954a50001ef1cb7",21,"Version 1","cashmere","BOI","wear","wear"
"599c1da9a954a50001ef1cb7",21,"Version 1","cashmere","BOI","knit","knit"
"599c1da9a954a50001ef1cb7",22,"Version 1","gourd","BOI","carry liquids","carry liquids"
"599c1da9a954a50001ef1cb7",23,"Version 1","capacitor","BOI","charge","charge"
"599c1da9a954a50001ef1cb7",24,"Version 1","waistcoat","BOI","wear","wear"
"599c1da9a954a50001ef1cb7",25,"Version 1","fauna","BOI","plant","plant"
"599c1da9a954a50001ef1cb7",25,"Version 1","fauna","BOI","eat","eat"
"599c1da9a954a50001ef1cb7",26,"Version 1","tar","BOI","road","road"
"599c1da9a954a50001ef1cb7",27,"Version 1","juror","BOI","court","court"
"599c1da9a954a50001ef1cb7",28,"Version 1","medal","BOI","wear","wear"
"599c1da9a954a50001ef1cb7",28,"Version 1","medal","BOI","sell","sell"
"599c1da9a954a50001ef1cb7",28,"Version 1","medal","BOI","award","award"
"599c1da9a954a50001ef1cb7",29,"Version 1","munitions","BOI","fire","fire"
"599c1da9a954a50001ef1cb7",30,"Version 1","gasket","BOI","apply","apply"
"599c1da9a954a50001ef1cb7",31,"Version 1","receptacle","BOI","fill","fill"
"599c1da9a954a50001ef1cb7",31,"Version 1","receptacle","BOI","empty","empty"
"599c1da9a954a50001ef1cb7",32,"Version 1","asshole","BOI","poop","poop"
"599c1da9a954a50001ef1cb7",33,"Version 1","musket","BOI","fire","fire"
"599c1da9a954a50001ef1cb7",34,"Version 1","upholstery","BOI","sit","sit"
"599c1da9a954a50001ef1cb7",35,"Version 1","straightedge","BOI","break","break"
"599c1da9a954a50001ef1cb7",36,"Version 1","stirrup","BOI","ride","ride"
"599c1da9a954a50001ef1cb7",37,"Version 1","hailstone","BOI","dodge","dodge"
"599c1da9a954a50001ef1cb7",38,"Version 1","jaguar","BOI","pet","pet"
"599c1da9a954a50001ef1cb7",38,"Version 1","jaguar","BOI","drive","drive"
"599c1da9a954a50001ef1cb7",39,"Version 1","packet","BOI","open","open"
"599c1da9a954a50001ef1cb7",39,"Version 1","packet","BOI","store","store"
"599c1da9a954a50001ef1cb7",40,"Version 1","dipstick","BOI","check","check"
"5a4d6973f4c9dc0001649fc7",11,"Version 2","earwax","BOI","mold","mold"
"5a4d6973f4c9dc0001649fc7",12,"Version 2","footbridge","BOI","walk","walk"
"5a4d6973f4c9dc0001649fc7",12,"Version 2","footbridge","BOI","make","make"
"5a4d6973f4c9dc0001649fc7",12,"Version 2","footbridge","BOI","burn","burn"
"5a4d6973f4c9dc0001649fc7",13,"Version 2","stockbroker","BOI","hire","hire"
"5a4d6973f4c9dc0001649fc7",13,"Version 2","stockbroker","BOI","pay","pay"
"5a4d6973f4c9dc0001649fc7",14,"Version 2","crap","BOI","flush","flush"
"5a4d6973f4c9dc0001649fc7",15,"Version 2","orphan","BOI","look after","look after"
"5a4d6973f4c9dc0001649fc7",15,"Version 2","orphan","BOI","raise","raise"
"5a4d6973f4c9dc0001649fc7",16,"Version 2","debris","BOI","tidy","tidy"
"5a4d6973f4c9dc0001649fc7",16,"Version 2","debris","BOI","foundations for buildings","foundations for buildings"
"5a4d6973f4c9dc0001649fc7",17,"Version 2","hitchhiker","BOI","talk to them","talk to them"
"5a4d6973f4c9dc0001649fc7",17,"Version 2","hitchhiker","BOI","use as company","use as company"
"5a4d6973f4c9dc0001649fc7",18,"Version 2","knickers","BOI","wear","wear"
"5a4d6973f4c9dc0001649fc7",18,"Version 2","knickers","BOI","wash","wash"
"5a4d6973f4c9dc0001649fc7",19,"Version 2","pulley","BOI","pull","pull"
"5a4d6973f4c9dc0001649fc7",20,"Version 2","me","BOI","teach","teach"
"5a4d6973f4c9dc0001649fc7",21,"Version 2","poker","BOI","play","play"
"5a4d6973f4c9dc0001649fc7",21,"Version 2","poker","BOI","show","show"
"5a4d6973f4c9dc0001649fc7",22,"Version 2","mint","BOI","eat","eat"
"5a4d6973f4c9dc0001649fc7",22,"Version 2","mint","BOI","cash","cash"
"5a4d6973f4c9dc0001649fc7",23,"Version 2","uncle","BOI","talk to","talk to"
"5a4d6973f4c9dc0001649fc7",24,"Version 2","rook","BOI","play chess","play chess"
"5a4d6973f4c9dc0001649fc7",25,"Version 2","fern","BOI","eat","eat"
"5a4d6973f4c9dc0001649fc7",25,"Version 2","fern","BOI","smell","smell"
"5a4d6973f4c9dc0001649fc7",26,"Version 2","buckwheat","BOI","eat","eat"
"5a4d6973f4c9dc0001649fc7",27,"Version 2","coverall","BOI","use to keep you clean","use to keep you clean"
"5a4d6973f4c9dc0001649fc7",28,"Version 2","granite","BOI","draw","draw"
"5a4d6973f4c9dc0001649fc7",28,"Version 2","granite","BOI","build","build"
"5a4d6973f4c9dc0001649fc7",29,"Version 2","clothespin","BOI","air clothes","air clothes"
"5a4d6973f4c9dc0001649fc7",30,"Version 2","croquet","BOI","play","play"
"5a4d6973f4c9dc0001649fc7",31,"Version 2","penknife","BOI","cut","cut"
"5a4d6973f4c9dc0001649fc7",32,"Version 2","pedicurist","BOI","look after feet","look after feet"
"5a4d6973f4c9dc0001649fc7",34,"Version 2","seashore","BOI","walk along","walk along"
"5a4d6973f4c9dc0001649fc7",35,"Version 2","swing","BOI","play","play"
"5a4d6973f4c9dc0001649fc7",36,"Version 2","kazoo","BOI","play instrument","play instrument"
"5a4d6973f4c9dc0001649fc7",38,"Version 2","erection","BOI","utilise!","utilize!"
"5a4d6973f4c9dc0001649fc7",39,"Version 2","insole","BOI","for a comfier fit of shoes","for a comfier fit of shoes"
"5a4d6973f4c9dc0001649fc7",40,"Version 2","blister","BOI","to keep a burn from infection","to keep a burn from infection"
"5e13859753e8469d270982c0",11,"Version 2","poker","BOI","hit someone","hit someone"
"5e13859753e8469d270982c0",11,"Version 2","poker","BOI","stoke a fire","stoke a fire"
"5e13859753e8469d270982c0",11,"Version 2","poker","BOI","tent pole","tent pole"
