"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"55057a56fdf99b5b566a70bb",11,"Version 59","triceps","BOI","stretch","stretch"
"55057a56fdf99b5b566a70bb",11,"Version 59","triceps","BOI","contract","contract"
"55057a56fdf99b5b566a70bb",11,"Version 59","triceps","BOI","bulge","bulge"
"55057a56fdf99b5b566a70bb",11,"Version 59","triceps","BOI","squeeze","squeeze"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","travel","travel"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","post items","post items"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","burn the wood","burn the wood"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","sell","sell"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","sleep in","sleep in"
"55057a56fdf99b5b566a70bb",12,"Version 59","stagecoach","BOI","rent out","rent out"
"55057a56fdf99b5b566a70bb",13,"Version 59","shoehorn","BOI","put on shoes","put on shoes"
"55057a56fdf99b5b566a70bb",13,"Version 59","shoehorn","BOI","take shoes off","take shoes off"
"55057a56fdf99b5b566a70bb",13,"Version 59","shoehorn","BOI","weapon","weapon"
"55057a56fdf99b5b566a70bb",13,"Version 59","shoehorn","BOI","scoop","scoop"
"55057a56fdf99b5b566a70bb",14,"Version 59","midwife","BOI","help give birth","help give birth"
"55057a56fdf99b5b566a70bb",14,"Version 59","midwife","BOI","get advice from","get advice from"
"55057a56fdf99b5b566a70bb",14,"Version 59","midwife","BOI","talk to","talk to"
"55057a56fdf99b5b566a70bb",14,"Version 59","midwife","BOI","teach others","teach others"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","throw it","throw it"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","admire it","admire it"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","sell it","sell it"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","buy it","buy it"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","copy it","copy it"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","paperweight","paperweight"
"55057a56fdf99b5b566a70bb",15,"Version 59","statuette","BOI","gift it","gift it"
"55057a56fdf99b5b566a70bb",16,"Version 59","soccer","BOI","play it","play it"
"55057a56fdf99b5b566a70bb",16,"Version 59","soccer","BOI","teach it","teach it"
"55057a56fdf99b5b566a70bb",16,"Version 59","soccer","BOI","watch it","watch it"
"55057a56fdf99b5b566a70bb",16,"Version 59","soccer","BOI","bet on it","bet on it"
"55057a56fdf99b5b566a70bb",16,"Version 59","soccer","BOI","study it","study it"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","chop wood","chop wood"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","chop down tree","chop down tree"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","weapon","weapon"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","swing it","swing it"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","bury it","bury it"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","buy it","buy it"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","sell it","sell it"
"55057a56fdf99b5b566a70bb",17,"Version 59","axes","BOI","sharpen it","sharpen it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","plant it","plant it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","grow it","grow it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","sell it","sell it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","prune it","prune it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","gift it","gift it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","harvest it","harvest it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","smell it","smell it"
"55057a56fdf99b5b566a70bb",18,"Version 59","honeysuckle","BOI","draw it","draw it"
"55057a56fdf99b5b566a70bb",19,"Version 59","diploma","BOI","frame it","frame it"
"55057a56fdf99b5b566a70bb",19,"Version 59","diploma","BOI","get a job","get a job"
"55057a56fdf99b5b566a70bb",20,"Version 59","musician","BOI","play with them","play with them"
"55057a56fdf99b5b566a70bb",20,"Version 59","musician","BOI","learn from them","learn from them"
"55057a56fdf99b5b566a70bb",20,"Version 59","musician","BOI","watch them","watch them"
"55057a56fdf99b5b566a70bb",20,"Version 59","musician","BOI","record them","record them"
"55057a56fdf99b5b566a70bb",20,"Version 59","musician","BOI","request songs","request songs"
"55057a56fdf99b5b566a70bb",21,"Version 59","beautician","BOI","learn from them","learn from them"
"55057a56fdf99b5b566a70bb",21,"Version 59","beautician","BOI","buy services","buy services"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","wear it","wear it"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","throw it","throw it"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","gift it","gift it"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","buy it","buy it"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","sell it","sell it"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","storage bag","storage bag"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","filter water","filter water"
"55057a56fdf99b5b566a70bb",22,"Version 59","beret","BOI","sun hat","sun hat"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","save them","save them"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","use them","use them"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","display them","display them"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","sell them","sell them"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","insure them","insure them"
"55057a56fdf99b5b566a70bb",23,"Version 59","belongings","BOI","trade them","trade them"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","throw it","throw it"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","bounce it","bounce it"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","drop it","drop it"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","pick it up","pick it up"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","roll it","roll it"
"55057a56fdf99b5b566a70bb",24,"Version 59","softball","BOI","hit it","hit it"
"55057a56fdf99b5b566a70bb",25,"Version 59","runner","BOI","run errands","run errands"
"55057a56fdf99b5b566a70bb",25,"Version 59","runner","BOI","learn from them","learn from them"
"55057a56fdf99b5b566a70bb",25,"Version 59","runner","BOI","talk to them","talk to them"
"55057a56fdf99b5b566a70bb",25,"Version 59","runner","BOI","chase them","chase them"
"55057a56fdf99b5b566a70bb",26,"Version 59","whip","BOI","hit","hit"
"55057a56fdf99b5b566a70bb",26,"Version 59","whip","BOI","wrap around things","wrap around things"
"55057a56fdf99b5b566a70bb",26,"Version 59","whip","BOI","pull things with it","pull things with it"
"55057a56fdf99b5b566a70bb",27,"Version 59","surgeon","BOI","learn things","learn things"
"55057a56fdf99b5b566a70bb",27,"Version 59","surgeon","BOI","get a surgery","get a surgery"
"55057a56fdf99b5b566a70bb",27,"Version 59","surgeon","BOI","get advice","get advice"
"55057a56fdf99b5b566a70bb",27,"Version 59","surgeon","BOI","save a loved one","save a loved one"
"55057a56fdf99b5b566a70bb",28,"Version 59","bullet","BOI","shoot it","shoot it"
"55057a56fdf99b5b566a70bb",28,"Version 59","bullet","BOI","throw it","throw it"
"55057a56fdf99b5b566a70bb",28,"Version 59","bullet","BOI","melt it","melt it"
"55057a56fdf99b5b566a70bb",28,"Version 59","bullet","BOI","take it apart","take it apart"
"55057a56fdf99b5b566a70bb",29,"Version 59","holder","BOI","hold things","hold things"
"55057a56fdf99b5b566a70bb",29,"Version 59","holder","BOI","scoop things","scoop things"
"55057a56fdf99b5b566a70bb",29,"Version 59","holder","BOI","hold water","hold water"
"55057a56fdf99b5b566a70bb",29,"Version 59","holder","BOI","gift","gift"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","storage","storage"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","toilet","toilet"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","dismantle it","dismantle it"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","burn it","burn it"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","decorate it","decorate it"
"55057a56fdf99b5b566a70bb",30,"Version 59","outhouse","BOI","share it","share it"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","roll it","roll it"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","fill it","fill it"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","push it","push it"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","climb in it","climb in it"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","take things home","take things home"
"55057a56fdf99b5b566a70bb",31,"Version 59","trolley","BOI","park it somewhere","park it somewhere"
"55057a56fdf99b5b566a70bb",32,"Version 59","tenant","BOI","charge rent","charge rent"
"55057a56fdf99b5b566a70bb",32,"Version 59","tenant","BOI","evict","evict"
"55057a56fdf99b5b566a70bb",32,"Version 59","tenant","BOI","make friends","make friends"
"55057a56fdf99b5b566a70bb",33,"Version 59","stirrer","BOI","stir things","stir things"
"55057a56fdf99b5b566a70bb",33,"Version 59","stirrer","BOI","poke things","poke things"
"55057a56fdf99b5b566a70bb",33,"Version 59","stirrer","BOI","wedge into things","wedge into things"
"55057a56fdf99b5b566a70bb",34,"Version 59","electrocardiogram","BOI","get a scan","get a scan"
"55057a56fdf99b5b566a70bb",34,"Version 59","electrocardiogram","BOI","ask for advice about","ask for advice about"
"55057a56fdf99b5b566a70bb",34,"Version 59","electrocardiogram","BOI","frame","frame"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","hold it","hold it"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","push it","push it"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","travel with it","travel with it"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","store things","store things"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","swing it","swing it"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","hit with it","hit with it"
"55057a56fdf99b5b566a70bb",35,"Version 59","baggage","BOI","post it","post it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","knit it","knit it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","unravel it","unravel it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","wear it","wear it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","rework it","rework it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","gift it","gift it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","sell it","sell it"
"55057a56fdf99b5b566a70bb",36,"Version 59","knitting","BOI","teach others","teach others"
"55057a56fdf99b5b566a70bb",37,"Version 59","tile","BOI","weapon","weapon"
"55057a56fdf99b5b566a70bb",37,"Version 59","tile","BOI","tile something","tile something"
"55057a56fdf99b5b566a70bb",37,"Version 59","tile","BOI","serving plate","serving plate"
"55057a56fdf99b5b566a70bb",37,"Version 59","tile","BOI","whiteboard","whiteboard"
"55057a56fdf99b5b566a70bb",38,"Version 59","slush","BOI","cool something","cool something"
"55057a56fdf99b5b566a70bb",38,"Version 59","slush","BOI","drink","drink"
"55057a56fdf99b5b566a70bb",38,"Version 59","slush","BOI","throw","throw"
"55057a56fdf99b5b566a70bb",38,"Version 59","slush","BOI","melt","melt"
"55057a56fdf99b5b566a70bb",38,"Version 59","slush","BOI","freeze","freeze"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","wear","wear"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","sell","sell"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","buy","buy"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","lend","lend"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","upcycle","recyle"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","decorate","decorate"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","filter liquid","filter liquid"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","warmth","warmth"
"55057a56fdf99b5b566a70bb",39,"Version 59","attire","BOI","modesty","modesty"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","see","see"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","donate","donate"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","rub","rub"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","blink","blink"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","stare","stare"
"55057a56fdf99b5b566a70bb",40,"Version 59","eye","BOI","communicate","communicate"
"5654166804212700054a12aa",11,"Version 46","southerner","BOI","coastal","coastal"
"5654166804212700054a12aa",12,"Version 46","antenna","BOI","television","television"
"5654166804212700054a12aa",12,"Version 46","antenna","BOI","radio","radio"
"5654166804212700054a12aa",12,"Version 46","antenna","BOI","transmission","transmission"
"5654166804212700054a12aa",12,"Version 46","antenna","BOI","reception","reception"
"5654166804212700054a12aa",12,"Version 46","antenna","BOI","walkie talkie","an talkie"
"5654166804212700054a12aa",13,"Version 46","sword","BOI","decoration","decoration"
"5654166804212700054a12aa",13,"Version 46","sword","BOI","weapon","weapon"
"5654166804212700054a12aa",14,"Version 46","gardener","BOI","mower","mower"
"5654166804212700054a12aa",14,"Version 46","gardener","BOI","planter","planter"
"5654166804212700054a12aa",14,"Version 46","gardener","BOI","horticulturist","horticulturist"
"5654166804212700054a12aa",14,"Version 46","gardener","BOI","weeder","weeder"
"5654166804212700054a12aa",15,"Version 46","handclasp","BOI","shake","shake"
"5654166804212700054a12aa",15,"Version 46","handclasp","BOI","fasting","fasting"
