"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","affordance_corrected"
"M20292814_jnr",18,"Version 47","floorboard",1398,"laying on","laying on"
"M20292814_jnr",18,"Version 47","floorboard",1398,"taking a nap","taking a nap"
"M20292814_jnr",19,"Version 47","comforter",1410,"decorating","decorating"
"M20292814_jnr",19,"Version 47","comforter",1410,"covering up","covering up"
"M20292814_jnr",19,"Version 47","comforter",1410,"keeping warm","keeping warm"
"M20292814_jnr",19,"Version 47","comforter",1410,"sleeping","sleeping"
"M20292814_jnr",19,"Version 47","comforter",1410,"napping","napping"
"M20292814_jnr",20,"Version 47","loin",1394,"eating (pork loin) ","eating (pork loin) "
"M20292814_jnr",21,"Version 47","newspaper",1407,"reading","reading"
"M20292814_jnr",21,"Version 47","newspaper",1407,"decorating","decorating"
"M20292814_jnr",21,"Version 47","newspaper",1407,"cutting up","cutting up"
"M20292814_jnr",21,"Version 47","newspaper",1407,"collages","collages"
"M20292814_jnr",21,"Version 47","newspaper",1407,"getting information","getting information"
"M20292814_jnr",21,"Version 47","newspaper",1407,"finding a job","finding a job"
"M20292814_jnr",22,"Version 47","duckweed",1409,"decorating an aquarium to make fishies happy","decorating an aquarium to make fish happy"
"M20292814_jnr",23,"Version 47","tortoise",1403,"watching","watching"
"M20292814_jnr",23,"Version 47","tortoise",1403,"playing","playing"
"M20292814_jnr",23,"Version 47","tortoise",1403,"training","training"
"M20292814_jnr",23,"Version 47","tortoise",1403,"keeping entertained","keeping entertained"
"M20292814_jnr",23,"Version 47","tortoise",1403,"learning responsibilities","learning responsibilities"
"M20292814_jnr",23,"Version 47","tortoise",1403,"helping across the road","helping across the road"
"M20292814_jnr",24,"Version 47","axle",1399,"building a car","building a car"
"M20292814_jnr",24,"Version 47","axle",1399,"balancing something","balancing something"
"M20292814_jnr",24,"Version 47","axle",1399,"moving","moving"
"M20292814_jnr",24,"Version 47","axle",1399,"spinning","spinning"
"M20292814_jnr",25,"Version 47","apron",1386,"protection while cooking","protection while cooking"
"M20292814_jnr",25,"Version 47","apron",1386,"wearing","wearing"
"M20292814_jnr",25,"Version 47","apron",1386,"decoration","decoration"
"M20292814_jnr",26,"Version 47","secretary",1406,"take calls","take calls"
"M20292814_jnr",26,"Version 47","secretary",1406,"give paperwork","give paperwork"
"M20292814_jnr",26,"Version 47","secretary",1406,"chat with","chat with"
"M20292814_jnr",27,"Version 47","headrest",1396,"leaning back","leaning back"
"M20292814_jnr",27,"Version 47","headrest",1396,"sleeping","sleeping"
"M20292814_jnr",27,"Version 47","headrest",1396,"rest head","rest head"
"M20292814_jnr",28,"Version 47","spear",1383,"hunting","hunting"
"M20292814_jnr",28,"Version 47","spear",1383,"fishing","fishing"
"M20292814_jnr",28,"Version 47","spear",1383,"decoration","decoration"
"M20292814_jnr",28,"Version 47","spear",1383,"picking something up","picking something up"
"M20292814_jnr",28,"Version 47","spear",1383,"fighting in mediaeval war","fighting in medieval war"
"M20292814_jnr",29,"Version 47","chest",1404,"storing","storing"
"M20292814_jnr",29,"Version 47","chest",1404,"sitting","sitting"
"M20292814_jnr",29,"Version 47","chest",1404,"decoration","decoration"
"M20292814_jnr",29,"Version 47","chest",1404,"pounding","pounding"
"M20292814_jnr",32,"Version 47","sled",1393,"riding in snow","riding in snow"
"M20292814_jnr",32,"Version 47","sled",1393,"decorating","decorating"
"M20292814_jnr",33,"Version 47","handkerchief",1411,"decoration","decoration"
"M20292814_jnr",33,"Version 47","handkerchief",1411,"holding","holding"
"M20292814_jnr",33,"Version 47","handkerchief",1411,"giving to someone","giving to someone"
"M20292814_jnr",33,"Version 47","handkerchief",1411,"blowing nose","blowing nose"
"M20292814_jnr",33,"Version 47","handkerchief",1411,"wiping mouth","wiping mouth"
"M20292814_jnr",34,"Version 47","kit",1405,"using","using"
"M20292814_jnr",35,"Version 47","keepsake",1401,"keepings","keeping"
"M20292814_jnr",35,"Version 47","keepsake",1401,"treasuring","treasuring"
"M20292814_jnr",35,"Version 47","keepsake",1401,"remembering memories","remembering memories"
"M20292814_jnr",36,"Version 47","pet",1385,"feeding","feeding"
"M20292814_jnr",36,"Version 47","pet",1385,"giving water","giving water"
"M20292814_jnr",36,"Version 47","pet",1385,"playing","playing"
"M20292814_jnr",36,"Version 47","pet",1385,"training","training"
"M20292814_jnr",36,"Version 47","pet",1385,"learning responsibilities","learning responsibilities"
"M20292814_jnr",37,"Version 47","radiologist",1400,"taking x-ray","taking x-ray"
"M20292814_jnr",37,"Version 47","radiologist",1400,"talking to","talking to"
"M20292814_jnr",39,"Version 47","comb",1388,"brushing hair","brushing hair"
"M20292814_jnr",39,"Version 47","comb",1388,"untangling","untangling"
"M20292814_jnr",39,"Version 47","comb",1388,"styling hair","styling hair"
"M20292814_jnr",39,"Version 47","comb",1388,"looking for something","looking for something"
"M20292814_jnr",40,"Version 47","newt",1397,"play with","play with"
"M20292814_jnr",40,"Version 47","newt",1397,"watch","watch"
"m20293100",11,"Version 88","bran",2641,"clothes","clothes"
"m20293100",12,"Version 88","crib",2632,"baby","baby"
"m20293100",13,"Version 88","fertilizer",2616,"flowers","flowers"
"m20293100",14,"Version 88","donkey",2636,"farm ","farm "
"m20293100",16,"Version 88","garment",2633,"under clothes","under clothes"
"m20293100",17,"Version 88","treat",2635,"ice cream ","ice cream "
"m20293100",18,"Version 88","supermarket",2613,"food","food"
"m20293100",20,"Version 88","crossbar",2617,"soccer ","soccer "
"m20293100",22,"Version 88","bedclothes",2618,"pjs","an"
"m20293100",23,"Version 88","uniform",2621,"work ","work "
"m20293100",26,"Version 88","youngster",2622,"young","young"
"m20293100",28,"Version 88","Sailboat",2627,"water","water"
"m20293100",29,"Version 88","scooter",2638,"fun","fun"
"m20293100",30,"Version 88","me",2628,"myself","myself"
"m20293100",31,"Version 88","scanner",2637,"store","store"
"m20293100",32,"Version 88","paintbrush",2631,"painting ","painting "
"m20293100",33,"Version 88","protractor",2615,"math","math"
"m20293100",34,"Version 88","grandfather",2612,"friend","friend"
"m20293100",35,"Version 88","wiper",2623,"car","car"
"m20293100",36,"Version 88","bus",2614,"travel ","travel "
"m20293100",37,"Version 88","breakfast",2625,"morning","morning"
"m20293100",38,"Version 88","attendant",2630,"work","work"
"m20293100",40,"Version 88","skirt",2639,"clothes","clothes"
"M20295212AC",11,"Version 63","wineglass",1891,"drank","drank"
"M20295212AC",11,"Version 63","wineglass",1891,"vase","vase"
"M20295212AC",11,"Version 63","wineglass",1891,"filled","filled"
"M20295212AC",11,"Version 63","wineglass",1891,"emptied","emptied"
"M20295212AC",11,"Version 63","wineglass",1891,"washed","washed"
"M20295212AC",11,"Version 63","wineglass",1891,"decoration","decoration"
"M20295212AC",11,"Version 63","wineglass",1891,"vessel","vessel"
"M20295212AC",12,"Version 63","page",1886,"written","written"
"M20295212AC",12,"Version 63","page",1886,"drawn","drawn"
"M20295212AC",12,"Version 63","page",1886,"typed","typed"
"M20295212AC",12,"Version 63","page",1886,"crumples","crumples"
"M20295212AC",12,"Version 63","page",1886,"folded","folded"
"M20295212AC",12,"Version 63","page",1886,"recycled","recycled"
"M20295212AC",12,"Version 63","page",1886,"shredded","shredded"
"M20295212AC",13,"Version 63","him",1880,"hug","hug"
"M20295212AC",13,"Version 63","him",1880,"comfort","comfort"
"M20295212AC",14,"Version 63","dough",1888,"kneed","kneed"
"M20295212AC",14,"Version 63","dough",1888,"roll","roll"
"M20295212AC",14,"Version 63","dough",1888,"shape","shape"
"M20295212AC",14,"Version 63","dough",1888,"throw","throw"
"M20295212AC",14,"Version 63","dough",1888,"bake","bake"
"M20295212AC",14,"Version 63","dough",1888,"boil","boil"
"M20295212AC",15,"Version 63","dandelion",1874,"decoration","decoration"
"M20295212AC",15,"Version 63","dandelion",1874,"food","food"
"M20295212AC",15,"Version 63","dandelion",1874,"fertilizer","fertilizer"
"M20295212AC",16,"Version 63","hardwood",1877,"table","table"
"M20295212AC",16,"Version 63","hardwood",1877,"floor","floor"
"M20295212AC",16,"Version 63","hardwood",1877,"beams","beams"
"M20295212AC",16,"Version 63","hardwood",1877,"build","build"
"M20295212AC",17,"Version 63","scarecrow",1865,"deterrent","deterrent"
"M20295212AC",17,"Version 63","scarecrow",1865,"decoration","decoration"
"M20295212AC",17,"Version 63","scarecrow",1865,"costume","costume"
"M20295212AC",18,"Version 63","sledgehammer",1882,"smash","smash"
"M20295212AC",18,"Version 63","sledgehammer",1882,"break","break"
"M20295212AC",19,"Version 63","pebble",1867,"skip","skip"
"M20295212AC",19,"Version 63","pebble",1867,"throw","throw"
"M20295212AC",19,"Version 63","pebble",1867,"landscape","landscape"
"M20295212AC",21,"Version 63","chevy",1890,"drive","drive"
"M20295212AC",21,"Version 63","chevy",1890,"tow","tow"
"M20295212AC",22,"Version 63","pilot",1889,"fly","fly"
"M20295212AC",22,"Version 63","pilot",1889,"drive","drive"
"M20295212AC",24,"Version 63","trainee",1884,"coach","coach"
"M20295212AC",24,"Version 63","trainee",1884,"assist","assist"
"M20295212AC",24,"Version 63","trainee",1884,"teach","teach"
"M20295212AC",25,"Version 63","parent",1871,"love","love"
"M20295212AC",25,"Version 63","parent",1871,"depend on","depend on"
"M20295212AC",25,"Version 63","parent",1871,"support","support"
"M20295212AC",25,"Version 63","parent",1871,"care","care"
"M20295212AC",25,"Version 63","parent",1871,"confide","confide"
"M20295212AC",26,"Version 63","cauliflower",1864,"eat","eat"
"M20295212AC",26,"Version 63","cauliflower",1864,"plant","plant"
"M20295212AC",26,"Version 63","cauliflower",1864,"puree","puree"
"M20295212AC",26,"Version 63","cauliflower",1864,"rice","rice"
"M20295212AC",26,"Version 63","cauliflower",1864,"mash","mash"
"M20295212AC",26,"Version 63","cauliflower",1864,"roast","roast"
"M20295212AC",26,"Version 63","cauliflower",1864,"bake","bake"
"M20295212AC",26,"Version 63","cauliflower",1864,"cook","cook"
"M20295212AC",27,"Version 63","fiancee",1873,"love","love"
"M20295212AC",27,"Version 63","fiancee",1873,"support","support"
"M20295212AC",27,"Version 63","fiancee",1873,"grow with","grow with"
"M20295212AC",27,"Version 63","fiancee",1873,"depend on","depend on"
"M20295212AC",27,"Version 63","fiancee",1873,"nurture ","nurture "
"M20295212AC",28,"Version 63","headlight",1869,"shine","shine"
"M20295212AC",28,"Version 63","headlight",1869,"illuminate","illuminate"
"M20295212AC",29,"Version 63","sheepdog",1866,"pet","pet"
"M20295212AC",29,"Version 63","sheepdog",1866,"feed","feed"
"M20295212AC",29,"Version 63","sheepdog",1866,"care for","care for"
"M20295212AC",29,"Version 63","sheepdog",1866,"love","love"
"M20295212AC",29,"Version 63","sheepdog",1866,"herd","herd"
"M20295212AC",30,"Version 63","headpiece",1878,"wear","wear"
"M20295212AC",30,"Version 63","headpiece",1878,"display","display"
"M20295212AC",31,"Version 63","margarine",1881,"coat","coat"
"M20295212AC",31,"Version 63","margarine",1881,"spread","spread"
"M20295212AC",31,"Version 63","margarine",1881,"bake","bake"
"M20295212AC",31,"Version 63","margarine",1881,"cook","cook"
"M20295212AC",31,"Version 63","margarine",1881,"eat","eat"
"M20295212AC",32,"Version 63","storybook",1885,"read","read"
"M20295212AC",33,"Version 63","pepperoni",1883,"slice","slice"
"M20295212AC",33,"Version 63","pepperoni",1883,"dice","dice"
"M20295212AC",33,"Version 63","pepperoni",1883,"bake","bake"
"M20295212AC",33,"Version 63","pepperoni",1883,"cook","cook"
"M20295212AC",33,"Version 63","pepperoni",1883,"eat ","eat "
"M20295212AC",34,"Version 63","firearm",1862,"shoot","shoot"
"M20295212AC",34,"Version 63","firearm",1862,"protect","protect"
"M20295212AC",34,"Version 63","firearm",1862,"kill","kill"
"M20295212AC",35,"Version 63","hamper",1870,"fill","fill"
"M20295212AC",35,"Version 63","hamper",1870,"carry","carry"
"M20295212AC",35,"Version 63","hamper",1870,"empty","empty"
"M20295212AC",35,"Version 63","hamper",1870,"hide in","hide in"
"M20295212AC",36,"Version 63","noodle",1875,"boil","boil"
"M20295212AC",36,"Version 63","noodle",1875,"cook","cook"
"M20295212AC",36,"Version 63","noodle",1875,"bake","bake"
"M20295212AC",36,"Version 63","noodle",1875,"eat","eat"
"M20295212AC",36,"Version 63","noodle",1875,"throw","throw"
"M20295212AC",36,"Version 63","noodle",1875,"crafts","crafts"
"M20295212AC",36,"Version 63","noodle",1875,"glue","glue"
"M20295212AC",37,"Version 63","flag",1887,"fly","fly"
"M20295212AC",38,"Version 63","underclothes",1863,"wear","wear"
"M20295212AC",38,"Version 63","underclothes",1863,"remove","remove"
"M20295212AC",38,"Version 63","underclothes",1863,"wash","wash"
"M20295212AC",39,"Version 63","calculator",1879,"add","add"
"M20295212AC",39,"Version 63","calculator",1879,"subtract","subtract"
"M20295212AC",39,"Version 63","calculator",1879,"multiply","multiply"
"M20295212AC",39,"Version 63","calculator",1879,"square root","square root"
"M20295212AC",40,"Version 63","grandnephew",1876,"hug","hug"
"M20295212AC",40,"Version 63","grandnephew",1876,"kiss","kiss"
"M20295212AC",40,"Version 63","grandnephew",1876,"love","love"
"M20295212AC",40,"Version 63","grandnephew",1876,"care for","care for"
"M20295212AC",40,"Version 63","grandnephew",1876,"nurture","nurture"
"M20295212AC",40,"Version 63","grandnephew",1876,"mentor","mentor"
"M20295381_JNF",11,"Version 18","leopard",535,"hunt","hunt"
"M20295381_JNF",11,"Version 18","leopard",535,"decorations","decorations"
"M20295381_JNF",12,"Version 18","programmer",512,"write","write"
"M20295381_JNF",12,"Version 18","programmer",512,"modify","modify"
"M20295381_JNF",12,"Version 18","programmer",512,"test","test"
"M20295381_JNF",13,"Version 18","espresso",534,"drink","drink"
"M20295381_JNF",13,"Version 18","espresso",534,"spill","spill"
"M20295381_JNF",13,"Version 18","espresso",534,"dump","dump"
"M20295381_JNF",13,"Version 18","espresso",534,"serve","serve"
"M20295381_JNF",14,"Version 18","cosmetician",521,"sell","sell"
"M20295381_JNF",14,"Version 18","cosmetician",521,"beautify","beautify"
"M20295381_JNF",14,"Version 18","cosmetician",521,"cut hair","cut hair"
"M20295381_JNF",14,"Version 18","cosmetician",521,"treat","treat"
"M20295381_JNF",15,"Version 18","guard",516,"protect","protect"
"M20295381_JNF",15,"Version 18","guard",516,"watch","watch"
"M20295381_JNF",15,"Version 18","guard",516,"enforce rules","enforce rules"
"M20295381_JNF",15,"Version 18","guard",516,"deter","deter"
"M20295381_JNF",16,"Version 18","dishwasher",523,"cleans","cleans"
"M20295381_JNF",16,"Version 18","dishwasher",523,"wash","wash"
"M20295381_JNF",16,"Version 18","dishwasher",523,"dry","dry"
"M20295381_JNF",16,"Version 18","dishwasher",523,"rinse ","rinse "
"M20295381_JNF",17,"Version 18","boy",522," play"," play"
"M20295381_JNF",17,"Version 18","boy",522,"watch","watch"
"M20295381_JNF",17,"Version 18","boy",522,"care","care"
"M20295381_JNF",17,"Version 18","boy",522,"clean","clean"
"M20295381_JNF",17,"Version 18","boy",522,"work","work"
"M20295381_JNF",17,"Version 18","boy",522,"sleep","sleep"
"M20295381_JNF",17,"Version 18","boy",522,"joke","joke"
"M20295381_JNF",17,"Version 18","boy",522,"plan","plan"
"M20295381_JNF",18,"Version 18","capacitor",528,"storing electric energy","storing electric energy"
"M20295381_JNF",19,"Version 18","adapter",533,"connects ","connects "
"M20295381_JNF",20,"Version 18","thread",529,"sew","sew"
"M20295381_JNF",20,"Version 18","thread",529,"tie","tie"
"M20295381_JNF",20,"Version 18","thread",529,"knot","knot"
"M20295381_JNF",20,"Version 18","thread",529,"pull","pull"
"M20295381_JNF",20,"Version 18","thread",529,"release","release"
"M20295381_JNF",20,"Version 18","thread",529,"tear","tear"
"M20295381_JNF",21,"Version 18","tenderloin",540,"eat","eat"
"M20295381_JNF",21,"Version 18","tenderloin",540,"cut","cut"
"M20295381_JNF",21,"Version 18","tenderloin",540,"cook","cook"
"M20295381_JNF",21,"Version 18","tenderloin",540,"buy","buy"
"M20295381_JNF",21,"Version 18","tenderloin",540,"sell","sell"
"M20295381_JNF",21,"Version 18","tenderloin",540,"throw away","throw away"
"M20295381_JNF",22,"Version 18","armor",531,"wear","wear"
"M20295381_JNF",22,"Version 18","armor",531,"protect","protect"
"M20295381_JNF",22,"Version 18","armor",531,"modify","modify"
"M20295381_JNF",22,"Version 18","armor",531,"add-on","add-on"
"M20295381_JNF",22,"Version 18","armor",531,"melt","melt"
"M20295381_JNF",22,"Version 18","armor",531,"pierce","pierce"
"M20295381_JNF",22,"Version 18","armor",531,"dent","dent"
"M20295381_JNF",23,"Version 18","eyeball",517,"see","see"
"M20295381_JNF",23,"Version 18","eyeball",517,"observe","observe"
"M20295381_JNF",23,"Version 18","eyeball",517,"blind","blind"
"M20295381_JNF",24,"Version 18","appetizer",514,"eat","eat"
"M20295381_JNF",24,"Version 18","appetizer",514,"make","make"
"M20295381_JNF",24,"Version 18","appetizer",514,"cook","cook"
"M20295381_JNF",24,"Version 18","appetizer",514,"serve","serve"
"M20295381_JNF",24,"Version 18","appetizer",514,"throw away","throw away"
"M20295381_JNF",24,"Version 18","appetizer",514,"share","share"
"M20295381_JNF",24,"Version 18","appetizer",514,"save","save"
"M20295381_JNF",25,"Version 18","basin",539,"wash","wash"
"M20295381_JNF",25,"Version 18","basin",539,"contain water","contain water"
"M20295381_JNF",25,"Version 18","basin",539,"clean","clean"
"M20295381_JNF",26,"Version 18","packaging",525,"store items","store items"
"M20295381_JNF",26,"Version 18","packaging",525,"deliver","deliver"
"M20295381_JNF",26,"Version 18","packaging",525,"ship","ship"
"M20295381_JNF",27,"Version 18","coupon",541,"buy","buy"
"M20295381_JNF",27,"Version 18","coupon",541,"discounts","discounts"
"M20295381_JNF",27,"Version 18","coupon",541,"sales","sales"
"M20295381_JNF",28,"Version 18","croquet",518,"play","play"
"M20295381_JNF",29,"Version 18","chimpanzee",513,"play","play"
"M20295381_JNF",29,"Version 18","chimpanzee",513,"fight","fight"
"M20295381_JNF",29,"Version 18","chimpanzee",513,"mess around","mess around"
"M20295381_JNF",29,"Version 18","chimpanzee",513,"relax ","relax "
"M20295381_JNF",30,"Version 18","upholstery",527,"sit","sit"
"M20295381_JNF",30,"Version 18","upholstery",527,"recline","recline"
"M20295381_JNF",30,"Version 18","upholstery",527,"lay on","lay on"
"M20295381_JNF",31,"Version 18","bellboy",536,"greet guests","greet guests"
"M20295381_JNF",31,"Version 18","bellboy",536,"escort","escort"
"M20295381_JNF",31,"Version 18","bellboy",536,"direct","direct"
"M20295381_JNF",31,"Version 18","bellboy",536,"carry luggage","carry luggage"
"M20295381_JNF",32,"Version 18","skewer",526,"pierce","pierce"
"M20295381_JNF",32,"Version 18","skewer",526,"stab","stab"
"M20295381_JNF",32,"Version 18","skewer",526,"pin","pin"
"M20295381_JNF",32,"Version 18","skewer",526,"lance","lance"
"M20295381_JNF",33,"Version 18","sweater",532,"wear","wear"
"M20295381_JNF",33,"Version 18","sweater",532,"warm","warm"
"M20295381_JNF",33,"Version 18","sweater",532,"wash","wash"
"M20295381_JNF",33,"Version 18","sweater",532,"dry","dry"
"M20295381_JNF",33,"Version 18","sweater",532,"rip","rip"
"M20295381_JNF",33,"Version 18","sweater",532,"sew","sew"
"M20295381_JNF",33,"Version 18","sweater",532,"hang","hang"
"M20295381_JNF",34,"Version 18","semen",524,"reproduce","reproduce"
"M20295381_JNF",35,"Version 18","Elevator",538,"lift ","lift "
"M20295381_JNF",36,"Version 18","girlfriend",537,"love","love"
"M20295381_JNF",36,"Version 18","girlfriend",537,"care","care"
"M20295381_JNF",36,"Version 18","girlfriend",537,"trust ","trust "
"M20295381_JNF",37,"Version 18","orphan",515,"adopt","adopt"
"M20295381_JNF",37,"Version 18","orphan",515,"care","care"
"M20295381_JNF",37,"Version 18","orphan",515,"love","love"
"M20295381_JNF",37,"Version 18","orphan",515,"abandon","abandon"
"M20295381_JNF",38,"Version 18","breastplate",520,"wear","wear"
"M20295381_JNF",38,"Version 18","breastplate",520,"cover ","cover "
"M20295381_JNF",39,"Version 18","croissant",519,"eat","eat"
"M20295381_JNF",39,"Version 18","croissant",519,"bake","bake"
"M20295381_JNF",39,"Version 18","croissant",519,"drizzle","drizzle"
"M20295381_JNF",39,"Version 18","croissant",519,"mix ","mix "
"M20295381_JNF",40,"Version 18","inventor",530,"create","create"
"M20295381_JNF",40,"Version 18","inventor",530,"modify","modify"
"M20295381_JNF",40,"Version 18","inventor",530,"test","test"
"M20299120_ieg",11,"Version 13","kitty",366,"cuddle","cuddle"
"M20299120_ieg",11,"Version 13","kitty",366,"petting","petting"
"M20299120_ieg",11,"Version 13","kitty",366,"feeding","feeding"
"M20299120_ieg",12,"Version 13","cotton",380,"picking","picking"
"M20299120_ieg",12,"Version 13","cotton",380,"clothes","clothes"
"M20299120_ieg",12,"Version 13","cotton",380,"cleaning","cleaning"
"M20299120_ieg",13,"Version 13","pharmacist",387,"drugs","drugs"
"M20299120_ieg",13,"Version 13","pharmacist",387,"pill bottle","pill bottle"
"M20299120_ieg",14,"Version 13","jogger",378,"health","health"
"M20299120_ieg",14,"Version 13","jogger",378,"working out","working out"
"M20299120_ieg",15,"Version 13","menu",382,"eating","eating"
"M20299120_ieg",15,"Version 13","menu",382,"reading","reading"
"M20299120_ieg",16,"Version 13","topsoil",370,"flowers","flowers"
"M20299120_ieg",16,"Version 13","topsoil",370,"garden","garden"
"M20299120_ieg",16,"Version 13","topsoil",370,"minerals","minerals"
"M20299120_ieg",17,"Version 13","amulet",369,"diamond","diamond"
"M20299120_ieg",17,"Version 13","amulet",369,"ring","ring"
"M20299120_ieg",17,"Version 13","amulet",369,"vintage","vintage"
"M20299120_ieg",18,"Version 13","testes",377,"sperm","sperm"
"M20299120_ieg",18,"Version 13","testes",377,"hormones","hormones"
"M20299120_ieg",19,"Version 13","copybook",389,"writing","writing"
"M20299120_ieg",19,"Version 13","copybook",389,"learning","learning"
"M20299120_ieg",20,"Version 13","panhandler",375,"gifting","gifting"
"M20299120_ieg",20,"Version 13","panhandler",375,"buying","buying"
"M20299120_ieg",21,"Version 13","squirrel",390,"clothes","clothes"
"M20299120_ieg",21,"Version 13","squirrel",390,"hunting","hunting"
"M20299120_ieg",22,"Version 13","vine",363,"growing","growing"
"M20299120_ieg",22,"Version 13","vine",363,"planting","planting"
"M20299120_ieg",23,"Version 13","kelp",374,"toothpastes","toothpastes"
"M20299120_ieg",23,"Version 13","kelp",374,"shampoo","shampoo"
"M20299120_ieg",23,"Version 13","kelp",374,"food","food"
"M20299120_ieg",24,"Version 13","trinket",372,"soaps","soaps"
"M20299120_ieg",24,"Version 13","trinket",372,"hair accessories","hair accessories"
"M20299120_ieg",24,"Version 13","trinket",372,"jewelry","jewelry"
"M20299120_ieg",25,"Version 13","liqueur",373,"cocktails","cocktails"
"M20299120_ieg",25,"Version 13","liqueur",373,"desserts","desserts"
"M20299120_ieg",26,"Version 13","playroom",362,"playing","playing"
"M20299120_ieg",26,"Version 13","playroom",362,"running","running"
"M20299120_ieg",26,"Version 13","playroom",362,"jumping","jumping"
"M20299120_ieg",27,"Version 13","eraser",385,"fabric stains","fabric stains"
"M20299120_ieg",27,"Version 13","eraser",385,"removing","removing"
"M20299120_ieg",27,"Version 13","eraser",385,"scubbing","an"
"M20299120_ieg",28,"Version 13","oxtail",364,"stocks","stocks"
"M20299120_ieg",28,"Version 13","oxtail",364,"soups","soups"
"M20299120_ieg",29,"Version 13","spareribs",388,"ribs","ribs"
"M20299120_ieg",29,"Version 13","spareribs",388,"pork","pork"
"M20299120_ieg",30,"Version 13","wagon",365,"rolling","rolling"
"M20299120_ieg",30,"Version 13","wagon",365,"carrying","carrying"
"M20299120_ieg",31,"Version 13","rake",386,"cleaning","cleaning"
"M20299120_ieg",31,"Version 13","rake",386,"pilling ","pilling "
"M20299120_ieg",32,"Version 13","vest",379,"hiking","hiking"
"M20299120_ieg",32,"Version 13","vest",379,"running","running"
"M20299120_ieg",32,"Version 13","vest",379,"walking","walking"
"M20299120_ieg",33,"Version 13","soil",381,"garden","garden"
"M20299120_ieg",33,"Version 13","soil",381,"planting","planting"
"M20299120_ieg",34,"Version 13","crawfish",384,"boil","boil"
"M20299120_ieg",34,"Version 13","crawfish",384,"dish","dish"
"M20299120_ieg",34,"Version 13","crawfish",384,"pasta","pasta"
"M20299120_ieg",35,"Version 13","glycerine",383,"thickening","thickening"
"M20299120_ieg",35,"Version 13","glycerine",383,"sweetening","sweetening"
"M20299120_ieg",35,"Version 13","glycerine",383,"pharmaceutical","pharmaceutical"
"M20299120_ieg",36,"Version 13","cabinet",391,"laundry","laundry"
"M20299120_ieg",36,"Version 13","cabinet",391,"storage","storage"
"M20299120_ieg",37,"Version 13","anus",371,"bowel movements","bowel movements"
"M20299120_ieg",38,"Version 13","blackberry",376,"eating","eating"
"M20299120_ieg",38,"Version 13","blackberry",376,"drinking","drinking"
"M20299120_ieg",39,"Version 13","vein",368,"blood","blood"
"M20299120_ieg",39,"Version 13","vein",368,"heart","heart"
"M20299120_ieg",39,"Version 13","vein",368,"health","health"
"M20299120_ieg",40,"Version 13","addict",367,"disorders","disorders"
"M20299120_ieg",40,"Version 13","addict",367,"medication","medication"
"M20299120_ieg",40,"Version 13","addict",367,"recovery","recovery"
"M20302552AF",11,"Version 40","epidermis",1192,"surgery","surgery"
"M20302552AF",11,"Version 40","epidermis",1192,"protection","protection"
"M20302552AF",11,"Version 40","epidermis",1192,"keeps skin hydrated","keeps skin hydrated"
"M20302552AF",11,"Version 40","epidermis",1192,"produces new skin cells","produces new skin cells"
"M20302552AF",13,"Version 40","stopwatch",1186,"running","running"
"M20302552AF",13,"Version 40","stopwatch",1186,"tests","tests"
"M20302552AF",13,"Version 40","stopwatch",1186,"surgery","surgery"
"M20302552AF",13,"Version 40","stopwatch",1186,"competitions ","competitions "
"M20302552AF",14,"Version 40","sushi",1200,"eat it","eat it"
"M20302552AF",15,"Version 40","makeup",1187,"cover up scars","cover up scars"
"M20302552AF",15,"Version 40","makeup",1187,"in plays","in plays"
"M20302552AF",16,"Version 40","dance",1181,"plays","plays"
"M20302552AF",16,"Version 40","dance",1181,"exercise","exercise"
"M20302552AF",16,"Version 40","dance",1181,"entertainment","entertainment"
"M20302552AF",16,"Version 40","dance",1181,"weddings","weddings"
"M20302552AF",16,"Version 40","dance",1181,"parties ","parties "
"M20302552AF",19,"Version 40","straitjacket",1188,"restraint again a violent person ","restraint again a violent person "
"M20302552AF",20,"Version 40","pie",1179,"thanksgiving","thanksgiving"
"M20302552AF",20,"Version 40","pie",1179,"greeting gift","greeting gift"
"M20302552AF",22,"Version 40","trombone",1195,"music","music"
"M20302552AF",22,"Version 40","trombone",1195,"band","band"
"M20302552AF",23,"Version 40","porridge",1191,"eat while sick","eat while sick"
"M20302552AF",24,"Version 40","signpost",1199,"directions","directions"
"M20302552AF",24,"Version 40","signpost",1199,"pre-caution","an-caution"
"M20302552AF",24,"Version 40","signpost",1199,"speed limit","speed limit"
"M20302552AF",25,"Version 40","goldsmith",1194,"jewlery","jewelry"
"M20302552AF",25,"Version 40","goldsmith",1194,"metal","metal"
"M20302552AF",27,"Version 40","bedspread",1175,"bed","bed"
"M20302552AF",28,"Version 40","buckle",1189,"seat buckle","seat buckle"
"M20302552AF",28,"Version 40","buckle",1189,"belt buckle","belt buckle"
"M20302552AF",29,"Version 40","piccolo",1183,"orchestra","orchestra"
"M20302552AF",30,"Version 40","newspaperman",1196,"to get your news paper","to get your news paper"
"M20302552AF",31,"Version 40","gyroscope",1190,"measure","measure"
"M20302552AF",32,"Version 40","salad",1176,"eat","eat"
"M20302552AF",34,"Version 40","piercing",1185,"ears","ears"
"M20302552AF",34,"Version 40","piercing",1185,"tongue","tongue"
"M20302552AF",34,"Version 40","piercing",1185,"mouth","mouth"
