"Username","ID","ExperimentName","Session","Trial","Date","TimeDif","Condition.Number","Stimuli.File","Order.File","Condition.Description","Condition.Notes","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Stimuli.Rand","Procedure.Item","Procedure.Trial.Type","Procedure.Max.Time","Procedure.Min.Time","Procedure.Text","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response","Response.Accuracy","Response.RTfirst","Response.RTlast","Response.strictAcc","Response.lenientAcc","Response.focus","Response.JOL","Response.Focus"
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,11,"2023-07-27T21:15:18+00:00",38.700364112854,1,"updated stim.csv","Version1.csv","Version 1","List 1","munitions",NA,9,4.875,2448,0.423270691,10,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",38145,NA,NA,4019,32632,NA,NA,NA,"fire from a gun, supply troops",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,12,"2023-07-27T21:15:52+00:00",34.179823875427,1,"updated stim.csv","Version1.csv","Version 1","List 1","aunt",NA,21,4.4,243,0.879020377,22,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",33524,NA,NA,5961,31556,NA,NA,NA,"keep her company, talk to, discuss family history",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,13,"2023-07-27T21:16:46+00:00",53.126078128815,1,"updated stim.csv","Version1.csv","Version 1","List 1","fauna",NA,25,4.333333333,252,0.347548191,26,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",52487,NA,NA,5338,45095,NA,NA,NA,"watch, identify, feed",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,14,"2023-07-27T21:17:29+00:00",43.348557949066,1,"updated stim.csv","Version1.csv","Version 1","List 1","stirrup",NA,27,5.434782609,1877,0.096670334,28,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",42721,NA,NA,6944,40719,NA,NA,NA,"control horses, ornaments",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,15,"2023-07-27T21:17:49+00:00",20.366637945175,1,"updated stim.csv","Version1.csv","Version 1","List 1","capacitor",NA,3,5.76,1666,0.330502966,4,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",19721,NA,NA,6195,17024,NA,NA,NA,"smooth a circuit, make a piece of art",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,16,"2023-07-27T21:18:24+00:00",34.531909942627,1,"updated stim.csv","Version1.csv","Version 1","List 1","sod",NA,6,4.375,1389,0.172930083,7,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",33952,NA,NA,9425,23336,NA,NA,NA,"use to pot plants",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,17,"2023-07-27T21:18:57+00:00",33.065039157867,1,"updated stim.csv","Version1.csv","Version 1","List 1","straightedge",NA,15,4.666666667,1168,0.129741388,16,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",32468,NA,NA,3671,30770,NA,NA,NA,"draw a straight line, use to recover a lost object",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,18,"2023-07-27T21:19:16+00:00",19.412339925766,1,"updated stim.csv","Version1.csv","Version 1","List 1","hailstone",NA,16,5.565217391,1319,0.287274537,17,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",18771,NA,NA,8571,15995,NA,NA,NA,"try and avoid, study",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,19,"2023-07-27T21:19:37+00:00",20.9172539711,1,"updated stim.csv","Version1.csv","Version 1","List 1","musket",NA,14,4.958333333,2722,0.368202979,15,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",20325,NA,NA,4224,18100,NA,NA,NA,"shoot, use as a starting gun",1
"59b6e6ddb269ef00018018c6","14hb4b02f7","Affordance Norms_Prolific",1,20,"2023-07-27T21:20:08+00:00",31.275857925415,1,"updated stim.csv","Version1.csv","Version 1","List 1","cashmere",NA,23,4.84,1448,0.448711971,24,"BOI","-","-","Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",NA,"y",30299,NA,NA,4984,25137,NA,NA,NA,"knit into a jersey, make table protectors",1
