"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"55cf5cc434e9060005e56c39",11,"Version 1","capacitor","BOI","use in electrical things","use in electrical things"
"55cf5cc434e9060005e56c39",12,"Version 1","juror","BOI","watch trial","watch trial"
"55cf5cc434e9060005e56c39",12,"Version 1","juror","BOI","give verdict","give verdict"
"55cf5cc434e9060005e56c39",12,"Version 1","juror","BOI","interview","interview"
"55cf5cc434e9060005e56c39",13,"Version 1","tar","BOI","street repair","street repair"
"55cf5cc434e9060005e56c39",13,"Version 1","tar","BOI","tar baby","tar baby"
"55cf5cc434e9060005e56c39",13,"Version 1","tar","BOI","roofing","roofing"
"55cf5cc434e9060005e56c39",13,"Version 1","tar","BOI","adhesive","adhesive"
"55cf5cc434e9060005e56c39",13,"Version 1","tar","BOI","decoration","decoration"
"55cf5cc434e9060005e56c39",14,"Version 1","kumquat","BOI","eat","eat"
"55cf5cc434e9060005e56c39",14,"Version 1","kumquat","BOI","grow","grow"
"55cf5cc434e9060005e56c39",14,"Version 1","kumquat","BOI","display","display"
"55cf5cc434e9060005e56c39",14,"Version 1","kumquat","BOI","paint a picture of","paint a picture of"
"55cf5cc434e9060005e56c39",14,"Version 1","kumquat","BOI","photograph","photograph"
"55cf5cc434e9060005e56c39",15,"Version 1","hookah","BOI","smoke with","smoke with"
"55cf5cc434e9060005e56c39",15,"Version 1","hookah","BOI","display","display"
"55cf5cc434e9060005e56c39",15,"Version 1","hookah","BOI","photograph it","photograph it"
"55cf5cc434e9060005e56c39",16,"Version 1","munitions","BOI","use in war","use in war"
"55cf5cc434e9060005e56c39",16,"Version 1","munitions","BOI","store","store"
"55cf5cc434e9060005e56c39",16,"Version 1","munitions","BOI","categorize them","categorize them"
"55cf5cc434e9060005e56c39",17,"Version 1","asshole","BOI","defecate","defecate"
"55cf5cc434e9060005e56c39",18,"Version 1","gasket","BOI","auto repair","auto repair"
"55cf5cc434e9060005e56c39",18,"Version 1","gasket","BOI","mechanical items","mechanical items"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","watch","watch"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","kill","kill"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","eat","eat"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","keep as pet","keep as pet"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","admire","admire"
"55cf5cc434e9060005e56c39",19,"Version 1","fauna","BOI","study","study"
"55cf5cc434e9060005e56c39",20,"Version 1","spool","BOI","store thread","store thread"
"55cf5cc434e9060005e56c39",20,"Version 1","spool","BOI","store wire","store wire"
"55cf5cc434e9060005e56c39",20,"Version 1","spool","BOI","mechanical object","mechanical object"
"55cf5cc434e9060005e56c39",21,"Version 1","tapioca","BOI","eat","eat"
"55cf5cc434e9060005e56c39",21,"Version 1","tapioca","BOI","cook","cook"
"55cf5cc434e9060005e56c39",21,"Version 1","tapioca","BOI","grow","grow"
"55cf5cc434e9060005e56c39",21,"Version 1","tapioca","BOI","drink","drink"
"55cf5cc434e9060005e56c39",22,"Version 1","jaguar","BOI","watch","watch"
"55cf5cc434e9060005e56c39",22,"Version 1","jaguar","BOI","study","study"
"55cf5cc434e9060005e56c39",22,"Version 1","jaguar","BOI","photograph","photograph"
"55cf5cc434e9060005e56c39",22,"Version 1","jaguar","BOI","kill","kill"
"55cf5cc434e9060005e56c39",23,"Version 1","waistcoat","BOI","wear","wear"
"55cf5cc434e9060005e56c39",23,"Version 1","waistcoat","BOI","sew","sew"
"55cf5cc434e9060005e56c39",23,"Version 1","waistcoat","BOI","store","store"
"55cf5cc434e9060005e56c39",24,"Version 1","dipstick","BOI","change oil in car","change oil in car"
"55cf5cc434e9060005e56c39",24,"Version 1","dipstick","BOI","measure liquid","measure liquid"
"55cf5cc434e9060005e56c39",25,"Version 1","gourd","BOI","rattle","rattle"
"55cf5cc434e9060005e56c39",25,"Version 1","gourd","BOI","food","food"
"55cf5cc434e9060005e56c39",25,"Version 1","gourd","BOI","cup","cup"
"55cf5cc434e9060005e56c39",25,"Version 1","gourd","BOI","decoration","decoration"
"55cf5cc434e9060005e56c39",25,"Version 1","gourd","BOI","doll head","doll head"
"55cf5cc434e9060005e56c39",26,"Version 1","crossbar","BOI","make mechanical things","make mechanical things"
"55cf5cc434e9060005e56c39",26,"Version 1","crossbar","BOI","build things","build things"
"55cf5cc434e9060005e56c39",27,"Version 1","decor","BOI","create","create"
"55cf5cc434e9060005e56c39",27,"Version 1","decor","BOI","photograph","photograph"
"55cf5cc434e9060005e56c39",27,"Version 1","decor","BOI","display","display"
"55cf5cc434e9060005e56c39",27,"Version 1","decor","BOI","study","study"
"55cf5cc434e9060005e56c39",28,"Version 1","musket","BOI","shoot","shoot"
"55cf5cc434e9060005e56c39",28,"Version 1","musket","BOI","store","store"
"55cf5cc434e9060005e56c39",28,"Version 1","musket","BOI","display","display"
"55cf5cc434e9060005e56c39",28,"Version 1","musket","BOI","take apart","take apart"
"55cf5cc434e9060005e56c39",28,"Version 1","musket","BOI","study","study"
"55cf5cc434e9060005e56c39",29,"Version 1","cashmere","BOI","wear","wear"
"55cf5cc434e9060005e56c39",29,"Version 1","cashmere","BOI","weave","weave"
"55cf5cc434e9060005e56c39",29,"Version 1","cashmere","BOI","blanket","blanket"
"55cf5cc434e9060005e56c39",30,"Version 1","aunt","BOI","interact","interact"
"55cf5cc434e9060005e56c39",30,"Version 1","aunt","BOI","respect","respect"
"55cf5cc434e9060005e56c39",30,"Version 1","aunt","BOI","visit","visit"
"55cf5cc434e9060005e56c39",31,"Version 1","straightedge","BOI","shave","shave"
"55cf5cc434e9060005e56c39",31,"Version 1","straightedge","BOI","cut","cut"
"55cf5cc434e9060005e56c39",32,"Version 1","sod","BOI","lawn","lawn"
"55cf5cc434e9060005e56c39",32,"Version 1","sod","BOI","make a sod house","make a sod house"
"55cf5cc434e9060005e56c39",33,"Version 1","medal","BOI","wear","wear"
"55cf5cc434e9060005e56c39",33,"Version 1","medal","BOI","display","display"
"55cf5cc434e9060005e56c39",33,"Version 1","medal","BOI","study","study"
