"cue","response","AFS","AFSS"
"acorn","give",0.0176991150442478,39
"acorn","kick",0.0176991150442478,39
"acorn","store",0.0176991150442478,39
"acorn","dodge",0.00884955752212389,39
"acorn","smash",0.00884955752212389,39
"acorn","rake",0.00884955752212389,39
"acorn","create",0.00884955752212389,39
"acorn","fight",0.00884955752212389,39
"acorn","fall",0.00884955752212389,39
"acorn","bait",0.00884955752212389,39
"acorn","step",0.00884955752212389,39
"acorn","take",0.00884955752212389,39
"acorn","place",0.00884955752212389,39
"acorn","wash",0.00884955752212389,39
"acorn","roast",0.00884955752212389,39
"acorn","paint",0.00884955752212389,39
"acorn","count",0.00884955752212389,39
"acorn","object",0.00884955752212389,39
"acorn","hunt",0.00884955752212389,39
"acorn","grind",0.00884955752212389,39
"acorn","toss",0.00884955752212389,39
"acorn","craft",0.00884955752212389,39
"acrobat","entertain",0.122448979591837,31
"acrobat","watch",0.102040816326531,31
"acrobat","perform",0.0816326530612245,31
"acrobat","reach",0.0612244897959184,31
"acrobat","fly",0.0408163265306122,31
"acrobat","work",0.0408163265306122,31
"acrobat","cheer",0.0408163265306122,31
"acrobat","trick",0.0408163265306122,31
"acrobat","cartwheel",0.0204081632653061,31
"acrobat","swing",0.0204081632653061,31
"acrobat","wear",0.0204081632653061,31
"acrobat","fight",0.0204081632653061,31
"acrobat","act",0.0204081632653061,31
"acrobat","dance",0.0204081632653061,31
"acrobat","sneak",0.0204081632653061,31
"acrobat","hurt",0.0204081632653061,31
"acrobat","teach",0.0204081632653061,31
"acrobat","talk",0.0204081632653061,31
"acrobat","compliment",0.0204081632653061,31
"acrobat","insult",0.0204081632653061,31
"acrobat","safety",0.0204081632653061,31
"acrobat","discipline",0.0204081632653061,31
"acrobat","climb",0.0204081632653061,31
"acrobat","applaud",0.0204081632653061,31
"acrobat","photograph",0.0204081632653061,31
"acrobat","video",0.0204081632653061,31
"acrobat","smell",0.0204081632653061,31
"acrobat","stunt",0.0204081632653061,31
"acrobat","promote",0.0204081632653061,31
"acrobat","entertaine",0.0204081632653061,31
"acrobat","trapeze",0.0204081632653061,31
"actor","act",0.216666666666667,29
"actor","perform",0.116666666666667,29
"actor","play",0.116666666666667,29
"actor","watch",0.05,29
"actor","entertain",0.05,29
"actor","sing",0.0333333333333333,29
"actor","laugh",0.0333333333333333,29
"actor","lie",0.0333333333333333,29
"actor","gesture",0.0166666666666667,29
"actor","show",0.0166666666666667,29
"actor","sign",0.0166666666666667,29
"actor","talk",0.0166666666666667,29
"actor","listen",0.0166666666666667,29
"actor","pretend",0.0166666666666667,29
"actor","cry",0.0166666666666667,29
"actor","yell",0.0166666666666667,29
"actor","punch",0.0166666666666667,29
"actor","run",0.0166666666666667,29
"actor","emotion",0.0166666666666667,29
"actor","kiss",0.0166666666666667,29
"actor","hire",0.0166666666666667,29
"actor","fire",0.0166666666666667,29
"actor","clap",0.0166666666666667,29
"actor","boo",0.0166666666666667,29
"actor","praise",0.0166666666666667,29
"actor","jeer",0.0166666666666667,29
"actor","tell",0.0166666666666667,29
"actor","ask",0.0166666666666667,29
"actor","admire",0.0166666666666667,29
"actress","watch",0.130434782608696,41
"actress","act",0.115942028985507,41
"actress","play",0.072463768115942,41
"actress","see",0.0579710144927536,41
"actress","enjoy",0.0434782608695652,41
"actress","talk",0.0289855072463768,41
"actress","sing",0.0289855072463768,41
"actress","admire",0.0289855072463768,41
"actress","show",0.0289855072463768,41
"actress","endorse",0.0144927536231884,41
"actress","fool",0.0144927536231884,41
"actress","respect",0.0144927536231884,41
"actress","cry",0.0144927536231884,41
"actress","laugh",0.0144927536231884,41
"actress","produce",0.0144927536231884,41
"actress","pretend",0.0144927536231884,41
"actress","compliment",0.0144927536231884,41
"actress","critique",0.0144927536231884,41
"actress","congratulate",0.0144927536231884,41
"actress","perform",0.0144927536231884,41
"actress","dance",0.0144927536231884,41
"actress","touch",0.0144927536231884,41
"actress","kiss",0.0144927536231884,41
"actress","hit",0.0144927536231884,41
"actress","hold",0.0144927536231884,41
"actress","hug",0.0144927536231884,41
"actress","bring",0.0144927536231884,41
"actress","portray",0.0144927536231884,41
"actress","listen",0.0144927536231884,41
"actress","learn",0.0144927536231884,41
"actress","write",0.0144927536231884,41
"actress","employ",0.0144927536231884,41
"actress","photograph",0.0144927536231884,41
"actress","star",0.0144927536231884,41
"actress","hire",0.0144927536231884,41
"actress","fire",0.0144927536231884,41
"actress","desire",0.0144927536231884,41
"actress","pay",0.0144927536231884,41
"actress","direct",0.0144927536231884,41
"actress","award",0.0144927536231884,41
"actress","praise",0.0144927536231884,41
"acupuncture","heal",0.113636363636364,27
"acupuncture","therapy",0.113636363636364,27
"acupuncture","relax",0.0909090909090909,27
"acupuncture","relief",0.0909090909090909,27
"acupuncture","poke",0.0454545454545455,27
"acupuncture","pain",0.0454545454545455,27
"acupuncture","stab",0.0454545454545455,27
"acupuncture","prevent",0.0227272727272727,27
"acupuncture","weapon",0.0227272727272727,27
"acupuncture","stress",0.0227272727272727,27
"acupuncture","effect",0.0227272727272727,27
"acupuncture","quit",0.0227272727272727,27
"acupuncture","elevate",0.0227272727272727,27
"acupuncture","recover",0.0227272727272727,27
"acupuncture","study",0.0227272727272727,27
"acupuncture","insert",0.0227272727272727,27
"acupuncture","practice",0.0227272727272727,27
"acupuncture","fix",0.0227272727272727,27
"acupuncture","relieve",0.0227272727272727,27
"acupuncture","massage",0.0227272727272727,27
"acupuncture","stimulate",0.0227272727272727,27
"acupuncture","take",0.0227272727272727,27
"acupuncture","lesson",0.0227272727272727,27
"acupuncture","learn",0.0227272727272727,27
"acupuncture","perform",0.0227272727272727,27
"acupuncture","lay",0.0227272727272727,27
"acupuncture","need",0.0227272727272727,27
"adapter","charge",0.210526315789474,21
"adapter","plug",0.184210526315789,21
"adapter","connect",0.105263157894737,21
"adapter","share",0.0526315789473684,21
"adapter","forget",0.0263157894736842,21
"adapter","power",0.0263157894736842,21
"adapter","safety",0.0263157894736842,21
"adapter","clean",0.0263157894736842,21
"adapter","gift",0.0263157894736842,21
"adapter","throw",0.0263157894736842,21
"adapter","scrap",0.0263157894736842,21
"adapter","play",0.0263157894736842,21
"adapter","educate",0.0263157894736842,21
"adapter","learn",0.0263157894736842,21
"adapter","buy",0.0263157894736842,21
"adapter","sell",0.0263157894736842,21
"adapter","put",0.0263157894736842,21
"adapter","wall",0.0263157894736842,21
"adapter","travel",0.0263157894736842,21
"adapter","swap",0.0263157894736842,21
"adapter","change",0.0263157894736842,21
"addict","help",0.161290322580645,24
"addict","use",0.129032258064516,24
"addict","friend",0.032258064516129,24
"addict","find",0.032258064516129,24
"addict","receive",0.032258064516129,24
"addict","respect",0.032258064516129,24
"addict","take",0.032258064516129,24
"addict","recover",0.032258064516129,24
"addict","intervene",0.032258064516129,24
"addict","feel",0.032258064516129,24
"addict","snort",0.032258064516129,24
"addict","focus",0.032258064516129,24
"addict","pity",0.032258064516129,24
"addict","cuddle",0.032258064516129,24
"addict","guide",0.032258064516129,24
"addict","talk",0.032258064516129,24
"addict","refer",0.032258064516129,24
"addict","steal",0.032258064516129,24
"addict","test",0.032258064516129,24
"addict","example",0.032258064516129,24
"addict","teach",0.032258064516129,24
"addict","study",0.032258064516129,24
"addict","observe",0.032258064516129,24
"addict","safe",0.032258064516129,24
"adult","guide",0.0857142857142857,25
"adult","describe",0.0857142857142857,25
"adult","care",0.0571428571428571,25
"adult","employ",0.0571428571428571,25
"adult","friend",0.0571428571428571,25
"adult","teach",0.0571428571428571,25
"adult","learn",0.0571428571428571,25
"adult","talk",0.0571428571428571,25
"adult","help",0.0285714285714286,25
"adult","pay",0.0285714285714286,25
"adult","drive",0.0285714285714286,25
"adult","buy",0.0285714285714286,25
"adult","chaperone",0.0285714285714286,25
"adult","comfort",0.0285714285714286,25
"adult","watch",0.0285714285714286,25
"adult","order",0.0285714285714286,25
"adult","hug",0.0285714285714286,25
"adult","kiss",0.0285714285714286,25
"adult","work",0.0285714285714286,25
"adult","mentor",0.0285714285714286,25
"adult","converse",0.0285714285714286,25
"adult","raise",0.0285714285714286,25
"adult","marry",0.0285714285714286,25
"adult","drink",0.0285714285714286,25
"adult","fight",0.0285714285714286,25
"advisor","ask",0.136986301369863,35
"advisor","talk",0.10958904109589,35
"advisor","help",0.0958904109589041,35
"advisor","advice",0.0821917808219178,35
"advisor","speak",0.0684931506849315,35
"advisor","plan",0.0410958904109589,35
"advisor","schedule",0.0410958904109589,35
"advisor","question",0.0410958904109589,35
"advisor","email",0.0273972602739726,35
"advisor","advise",0.0136986301369863,35
"advisor","manage",0.0136986301369863,35
"advisor","need",0.0136986301369863,35
"advisor","prepare",0.0136986301369863,35
"advisor","tell",0.0136986301369863,35
"advisor","decide",0.0136986301369863,35
"advisor","call",0.0136986301369863,35
"advisor","pay",0.0136986301369863,35
"advisor","guide",0.0136986301369863,35
"advisor","utilize",0.0136986301369863,35
"advisor","meet",0.0136986301369863,35
"advisor","mentor",0.0136986301369863,35
"advisor","recommend",0.0136986301369863,35
"advisor","resource",0.0136986301369863,35
"advisor","inform",0.0136986301369863,35
"advisor","assist",0.0136986301369863,35
"advisor","invest",0.0136986301369863,35
"advisor","interview",0.0136986301369863,35
"advisor","phone",0.0136986301369863,35
"advisor","health",0.0136986301369863,35
"advisor","tax",0.0136986301369863,35
"advisor","engage",0.0136986301369863,35
"advisor","see",0.0136986301369863,35
"advisor","listen",0.0136986301369863,35
"advisor","hear",0.0136986301369863,35
"advisor","communicate",0.0136986301369863,35
"afro","style",0.170212765957447,23
"afro","comb",0.148936170212766,23
"afro","pick",0.0851063829787234,23
"afro","dry",0.0638297872340425,23
"afro","cut",0.0638297872340425,23
"afro","brush",0.0425531914893617,23
"afro","wash",0.0425531914893617,23
"afro","wear",0.0425531914893617,23
"afro","admire",0.0425531914893617,23
"afro","clean",0.0212765957446809,23
"afro","dye",0.0212765957446809,23
"afro","tease",0.0212765957446809,23
"afro","care",0.0212765957446809,23
"afro","comfort",0.0212765957446809,23
"afro","touch",0.0212765957446809,23
"afro","educate",0.0212765957446809,23
"afro","play",0.0212765957446809,23
"afro","curl",0.0212765957446809,23
"afro","show",0.0212765957446809,23
"afro","braid",0.0212765957446809,23
"afro","color",0.0212765957446809,23
"afro","straighten",0.0212765957446809,23
"afro","sty",0.0212765957446809,23
"aftershave","shave",0.170731707317073,22
"aftershave","wear",0.0975609756097561,22
"aftershave","smell",0.0731707317073171,22
"aftershave","spray",0.0731707317073171,22
"aftershave","buy",0.0731707317073171,22
"aftershave","rub",0.0487804878048781,22
"aftershave","wash",0.0487804878048781,22
"aftershave","sell",0.0487804878048781,22
"aftershave","clean",0.0487804878048781,22
"aftershave","hydrate",0.024390243902439,22
"aftershave","rinse",0.024390243902439,22
"aftershave","touch",0.024390243902439,22
"aftershave","cool",0.024390243902439,22
"aftershave","protect",0.024390243902439,22
"aftershave","moisturize",0.024390243902439,22
"aftershave","drink",0.024390243902439,22
"aftershave","throw",0.024390243902439,22
"aftershave","scoop",0.024390243902439,22
"aftershave","apply",0.024390243902439,22
"aftershave","bin",0.024390243902439,22
"aftershave","gift",0.024390243902439,22
"aftershave","pour",0.024390243902439,22
"aircraft","fly",0.214285714285714,32
"aircraft","travel",0.0892857142857143,32
"aircraft","ride",0.0535714285714286,32
"aircraft","transport",0.0535714285714286,32
"aircraft","crash",0.0535714285714286,32
"aircraft","send",0.0357142857142857,32
"aircraft","land",0.0357142857142857,32
"aircraft","sit",0.0357142857142857,32
"aircraft","build",0.0178571428571429,32
"aircraft","carry",0.0178571428571429,32
"aircraft","adventure",0.0178571428571429,32
"aircraft","hold",0.0178571428571429,32
"aircraft","lift",0.0178571428571429,32
"aircraft","shoot",0.0178571428571429,32
"aircraft","sightsee",0.0178571428571429,32
"aircraft","skydive",0.0178571428571429,32
"aircraft","clean",0.0178571428571429,32
"aircraft","pollute",0.0178571428571429,32
"aircraft","trade",0.0178571428571429,32
"aircraft","takeoff",0.0178571428571429,32
"aircraft","watch",0.0178571428571429,32
"aircraft","hide",0.0178571428571429,32
"aircraft","escape",0.0178571428571429,32
"aircraft","buy",0.0178571428571429,32
"aircraft","pilot",0.0178571428571429,32
"aircraft","sleep",0.0178571428571429,32
"aircraft","eat",0.0178571428571429,32
"aircraft","drink",0.0178571428571429,32
"aircraft","go",0.0178571428571429,32
"aircraft","see",0.0178571428571429,32
"aircraft","visit",0.0178571428571429,32
"aircraft","control",0.0178571428571429,32
"aircraftsman","fly",0.2,16
"aircraftsman","pilot",0.1,16
"aircraftsman","defense",0.05,16
"aircraftsman","explore",0.05,16
"aircraftsman","play",0.05,16
"aircraftsman","create",0.05,16
"aircraftsman","pay",0.05,16
"aircraftsman","order",0.05,16
"aircraftsman","command",0.05,16
"aircraftsman","fix",0.05,16
"aircraftsman","train",0.05,16
"aircraftsman","become",0.05,16
"aircraftsman","thank",0.05,16
"aircraftsman","greet",0.05,16
"aircraftsman","smile",0.05,16
"aircraftsman","watch",0.05,16
"airman","fly",0.275,24
"airman","destroy",0.075,24
"airman","speak",0.05,24
"airman","fight",0.05,24
"airman","attack",0.05,24
"airman","help",0.05,24
"airman","ride",0.025,24
"airman","salute",0.025,24
"airman","thank",0.025,24
"airman","maintain",0.025,24
"airman","talk",0.025,24
"airman","pass",0.025,24
"airman","sue",0.025,24
"airman","direct",0.025,24
"airman","parade",0.025,24
"airman","recruit",0.025,24
"airman","murder",0.025,24
"airman","firebomb",0.025,24
"airman","annihilate",0.025,24
"airman","travel",0.025,24
"airman","flie",0.025,24
"airman","skydive",0.025,24
"airman","listen",0.025,24
"airman","admire",0.025,24
"airplane","travel",0.18,29
"airplane","fly",0.14,29
"airplane","ride",0.1,29
"airplane","transport",0.04,29
"airplane","war",0.04,29
"airplane","work",0.04,29
"airplane","farm",0.02,29
"airplane","fight",0.02,29
"airplane","fix",0.02,29
"airplane","experience",0.02,29
"airplane","ruin",0.02,29
"airplane","drink",0.02,29
"airplane","eat",0.02,29
"airplane","enjoy",0.02,29
"airplane","move",0.02,29
"airplane","hijack",0.02,29
"airplane","trade",0.02,29
"airplane","play",0.02,29
"airplane","look",0.02,29
"airplane","sleep",0.02,29
"airplane","sit",0.02,29
"airplane","crash",0.02,29
"airplane","carry",0.02,29
"airplane","sell",0.02,29
"airplane","charter",0.02,29
"airplane","store",0.02,29
"airplane","escape",0.02,29
"airplane","party",0.02,29
"airplane","see",0.02,29
"album","listen",0.22093023255814,42
"album","music",0.0697674418604651,42
"album","sell",0.0581395348837209,42
"album","play",0.0465116279069767,42
"album","write",0.0348837209302326,42
"album","store",0.0348837209302326,42
"album","create",0.0232558139534884,42
"album","produce",0.0232558139534884,42
"album","decorate",0.0232558139534884,42
"album","buy",0.0232558139534884,42
"album","record",0.0232558139534884,42
"album","collect",0.0232558139534884,42
"album","keep",0.0232558139534884,42
"album","memory",0.0232558139534884,42
"album","look",0.0232558139534884,42
"album","throw",0.0232558139534884,42
"album","design",0.0116279069767442,42
"album","reflect",0.0116279069767442,42
"album","sing",0.0116279069767442,42
"album","destroy",0.0116279069767442,42
"album","critique",0.0116279069767442,42
"album","display",0.0116279069767442,42
"album","insert",0.0116279069767442,42
"album","clean",0.0116279069767442,42
"album","suggest",0.0116279069767442,42
"album","appreciate",0.0116279069767442,42
"album","tear",0.0116279069767442,42
"album","throw away",0.0116279069767442,42
"album","photgraph",0.0116279069767442,42
"album","art",0.0116279069767442,42
"album","learn",0.0116279069767442,42
"album","observe",0.0116279069767442,42
"album","trade",0.0116279069767442,42
"album","file",0.0116279069767442,42
"album","step on",0.0116279069767442,42
"album","dance",0.0116279069767442,42
"album","skip",0.0116279069767442,42
"album","select",0.0116279069767442,42
"album","walk",0.0116279069767442,42
"album","make",0.0116279069767442,42
"album","frisbee",0.0116279069767442,42
"album","level",0.0116279069767442,42
"alcohol","drink",0.239130434782609,32
"alcohol","sanitize",0.0434782608695652,32
"alcohol","ferment",0.0434782608695652,32
"alcohol","drunk",0.0434782608695652,32
"alcohol","clean",0.0434782608695652,32
"alcohol","cook",0.0217391304347826,32
"alcohol","mix",0.0217391304347826,32
"alcohol","give",0.0217391304347826,32
"alcohol","gift",0.0217391304347826,32
"alcohol","carry",0.0217391304347826,32
"alcohol","hide",0.0217391304347826,32
"alcohol","fun",0.0217391304347826,32
"alcohol","forget",0.0217391304347826,32
"alcohol","drive",0.0217391304347826,32
"alcohol","party",0.0217391304347826,32
"alcohol","ingest",0.0217391304347826,32
"alcohol","sip",0.0217391304347826,32
"alcohol","throw up",0.0217391304347826,32
"alcohol","spit",0.0217391304347826,32
"alcohol","fix",0.0217391304347826,32
"alcohol","intoxicate",0.0217391304347826,32
"alcohol","celebrate",0.0217391304347826,32
"alcohol","smell",0.0217391304347826,32
"alcohol","build",0.0217391304347826,32
"alcohol","sell",0.0217391304347826,32
"alcohol","pour",0.0217391304347826,32
"alcohol","distill",0.0217391304347826,32
"alcohol","sterilize",0.0217391304347826,32
"alcohol","enjoy",0.0217391304347826,32
"alcohol","cherish",0.0217391304347826,32
"alcohol","get",0.0217391304347826,32
"alcohol","bathe",0.0217391304347826,32
"ale","drink",0.384615384615385,21
"ale","pour",0.0769230769230769,21
"ale","intoxicate",0.0512820512820513,21
"ale","cook",0.0512820512820513,21
"ale","disinfect",0.0256410256410256,21
"ale","throw",0.0256410256410256,21
"ale","throw up",0.0256410256410256,21
"ale","gift",0.0256410256410256,21
"ale","mix",0.0256410256410256,21
"ale","marinate",0.0256410256410256,21
"ale","celebrate",0.0256410256410256,21
"ale","sell",0.0256410256410256,21
"ale","give",0.0256410256410256,21
"ale","party",0.0256410256410256,21
"ale","store",0.0256410256410256,21
"ale","bottle",0.0256410256410256,21
"ale","drunk",0.0256410256410256,21
"ale","brew",0.0256410256410256,21
"ale","drank",0.0256410256410256,21
"ale","spill",0.0256410256410256,21
"ale","step",0.0256410256410256,21
"alfalfa","eat",0.166666666666667,21
"alfalfa","grow",0.142857142857143,21
"alfalfa","feed",0.0952380952380952,21
"alfalfa","cook",0.0714285714285714,21
"alfalfa","decorate",0.0714285714285714,21
"alfalfa","give",0.0476190476190476,21
"alfalfa","garden",0.0476190476190476,21
"alfalfa","plant",0.0476190476190476,21
"alfalfa","food",0.0238095238095238,21
"alfalfa","frolic",0.0238095238095238,21
"alfalfa","garnish",0.0238095238095238,21
"alfalfa","mow",0.0238095238095238,21
"alfalfa","season",0.0238095238095238,21
"alfalfa","sit",0.0238095238095238,21
"alfalfa","watch",0.0238095238095238,21
"alfalfa","cut",0.0238095238095238,21
"alfalfa","spray",0.0238095238095238,21
"alfalfa","consume",0.0238095238095238,21
"alfalfa","display",0.0238095238095238,21
"alfalfa","produce",0.0238095238095238,21
"alfalfa","blend",0.0238095238095238,21
"algae","grow",0.109090909090909,34
"algae","clean",0.0909090909090909,34
"algae","study",0.0727272727272727,34
"algae","eat",0.0727272727272727,34
"algae","feed",0.0545454545454545,34
"algae","cook",0.0545454545454545,34
"algae","plant",0.0363636363636364,34
"algae","remove",0.0363636363636364,34
"algae","shelter",0.0181818181818182,34
"algae","throw away",0.0181818181818182,34
"algae","analyze",0.0181818181818182,34
"algae","kill",0.0181818181818182,34
"algae","fight",0.0181818181818182,34
"algae","decorate",0.0181818181818182,34
"algae","cure",0.0181818181818182,34
"algae","biology",0.0181818181818182,34
"algae","medicine",0.0181818181818182,34
"algae","slip",0.0181818181818182,34
"algae","clog",0.0181818181818182,34
"algae","let",0.0181818181818182,34
"algae","cover",0.0181818181818182,34
"algae","research",0.0181818181818182,34
"algae","make",0.0181818181818182,34
"algae","slide",0.0181818181818182,34
"algae","hold",0.0181818181818182,34
"algae","wash",0.0181818181818182,34
"algae","wipe",0.0181818181818182,34
"algae","suck",0.0181818181818182,34
"algae","harm",0.0181818181818182,34
